
Soma Intensity StdDev Ch=4 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
38.2141,,Soma,4,Image 1,1,100000000,800000000,
34.0802,,Soma,4,Image 1,1,100000001,800000001,
34.4379,,Soma,4,Image 1,1,100000002,800000002,
