
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1088,,Segment,2,3,Image 1,3,1,100000000,510000002039,
1529,,Segment,2,2,Image 1,2,1,100000000,510000002059,
3560,,Segment,2,1,Image 1,1,1,100000000,510000002099,
916,,Segment,2,0,Image 1,1,1,100000000,510000002105,
2412,,Segment,2,4,Image 1,1,1,100000001,510000002132,
817,,Segment,2,3,Image 1,1,1,100000001,510000002140,
2745,,Segment,2,2,Image 1,1,1,100000001,510000002163,
436,,Segment,2,1,Image 1,1,1,100000001,510000002165,
3470,,Segment,2,0,Image 1,1,1,100000001,510000002197,
595,,Segment,2,2,Image 1,1,1,100000000,510000002218,
670,,Segment,2,11,Image 1,5,1,100000002,510000002225,
3059,,Segment,2,8,Image 1,1,1,100000000,510000002254,
550,,Segment,2,4,Image 1,2,1,100000000,510000002262,
5094,,Segment,2,3,Image 1,2,1,100000000,510000002296,
262,,Segment,2,11,Image 1,5,1,100000002,510000002298,
1794,,Segment,2,4,Image 1,3,1,100000000,510000002314,
3124,,Segment,2,8,Image 1,5,1,100000002,510000002348,
757,,Segment,2,7,Image 1,4,1,100000002,510000002355,
1402,,Segment,2,3,Image 1,2,1,100000001,510000002377,
2114,,Segment,2,2,Image 1,2,1,100000001,510000002396,
1028,,Segment,2,3,Image 1,2,1,100000001,510000002412,
454,,Segment,2,6,Image 1,3,1,100000000,510000002416,
1448,,Segment,2,5,Image 1,2,1,100000000,510000002428,
5952,,Segment,2,4,Image 1,2,1,100000000,510000002470,
189,,Segment,2,4,Image 1,2,1,100000001,510000002475,
110,,Segment,2,3,Image 1,2,1,100000000,510000002477,
1592,,Segment,2,8,Image 1,4,1,100000002,510000002491,
1493,,Segment,2,8,Image 1,5,1,100000002,510000002508,
306,,Segment,2,5,Image 1,3,1,100000001,510000002512,
1384,,Segment,2,5,Image 1,3,1,100000000,510000002522,
2591,,Segment,2,2,Image 1,3,1,100000000,510000002553,
2707,,Segment,2,1,Image 1,2,1,100000000,510000002574,
245,,Segment,2,5,Image 1,2,1,100000000,510000002576,
239,,Segment,2,3,Image 1,3,1,100000001,510000002581,
222,,Segment,2,6,Image 1,3,1,100000000,510000002583,
2085,,Segment,2,4,Image 1,2,1,100000000,510000002602,
668,,Segment,2,5,Image 1,1,1,100000000,510000002607,
1004,,Segment,2,6,Image 1,2,1,100000000,510000002618,
1143,,Segment,2,3,Image 1,3,1,100000001,510000002639,
448,,Segment,2,8,Image 1,4,1,100000002,510000002645,
699,,Segment,2,5,Image 1,3,1,100000002,510000002656,
373,,Segment,2,4,Image 1,3,1,100000002,510000002659,
705,,Segment,2,3,Image 1,3,1,100000002,510000002665,
636,,Segment,2,3,Image 1,3,1,100000001,510000002673,
1496,,Segment,2,2,Image 1,2,1,100000001,510000002689,
1225,,Segment,2,1,Image 1,2,1,100000001,510000002698,
180,,Segment,2,3,Image 1,2,1,100000001,510000002700,
1517,,Segment,2,0,Image 1,1,1,100000001,510000002732,
1276,,Segment,2,2,Image 1,2,1,100000000,510000002751,
1792,,Segment,2,5,Image 1,4,1,100000002,510000002770,
892,,Segment,2,1,Image 1,2,1,100000000,510000002776,
610,,Segment,2,5,Image 1,2,1,100000000,510000002780,
122,,Segment,2,4,Image 1,2,1,100000002,510000002785,
705,,Segment,2,3,Image 1,1,1,100000002,510000002793,
1376,,Segment,2,2,Image 1,1,1,100000002,510000002804,
487,,Segment,2,1,Image 1,1,1,100000002,510000002807,
714,,Segment,2,4,Image 1,1,1,100000002,510000002817,
654,,Segment,2,3,Image 1,2,1,100000002,510000002828,
407,,Segment,2,1,Image 1,2,1,100000001,510000002832,
4790,,Segment,2,2,Image 1,2,1,100000001,510000002864,
2043,,Segment,2,1,Image 1,1,1,100000001,510000002876,
1520,,Segment,2,0,Image 1,1,1,100000001,510000002884,
202,,Segment,2,2,Image 1,3,1,100000001,510000002897,
194,,Segment,2,4,Image 1,4,1,100000002,510000002900,
503,,Segment,2,4,Image 1,3,1,100000002,510000002904,
388,,Segment,2,3,Image 1,1,1,100000001,510000002907,
3343,,Segment,2,2,Image 1,1,1,100000001,510000002930,
315,,Segment,2,3,Image 1,2,1,100000000,510000002935,
1830,,Segment,2,2,Image 1,2,1,100000000,510000002949,
394,,Segment,2,2,Image 1,3,1,100000001,510000002952,
558,,Segment,2,3,Image 1,3,1,100000002,510000002960,
951,,Segment,2,2,Image 1,2,1,100000002,510000002967,
276,,Segment,2,3,Image 1,2,1,100000001,510000002970,
918,,Segment,2,2,Image 1,1,1,100000001,510000002978,
291,,Segment,2,1,Image 1,1,1,100000001,510000002980,
186,,Segment,2,2,Image 1,2,1,100000001,510000002984,
478,,Segment,2,3,Image 1,2,1,100000002,510000002989,
1636,,Segment,2,2,Image 1,3,1,100000002,510000003003,
1313,,Segment,2,0,Image 1,1,1,100000000,510000003030,
1536,,Segment,2,1,Image 1,2,1,100000001,510000003043,
2541,,Segment,2,0,Image 1,1,1,100000000,510000003076,
489,,Segment,2,0,Image 1,1,1,100000000,510000003105,
1777,,Segment,2,1,Image 1,2,1,100000000,510000003155,
796,,Segment,2,1,Image 1,2,1,100000000,510000003159,
244,,Segment,2,0,Image 1,1,1,100000000,510000003177,
382,,Segment,2,1,Image 1,1,1,100000000,510000003179,
185,,Segment,2,0,Image 1,1,1,100000002,510000003250,
311,,Segment,2,6,Image 1,3,1,100000000,510000003252,
286,,Segment,2,6,Image 1,2,1,100000000,510000003253,
164,,Segment,2,9,Image 1,2,1,100000000,510000003254,
81,,Segment,2,3,Image 1,3,1,100000000,510000003255,
132,,Segment,2,2,Image 1,2,1,100000000,510000003260,
273,,Segment,2,3,Image 1,1,1,100000001,510000003262,
193,,Segment,2,3,Image 1,2,1,100000001,510000003263,
187,,Segment,2,7,Image 1,4,1,100000002,510000003268,
208,,Segment,2,9,Image 1,4,1,100000002,510000003269,
171,,Segment,2,12,Image 1,5,1,100000002,510000003270,
227,,Segment,2,10,Image 1,3,1,100000002,510000003271,
208,,Segment,2,10,Image 1,4,1,100000002,510000003272,
283,,Segment,2,5,Image 1,2,1,100000002,510000003273,
