
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.724963,µm,Spine,4,2,1,100000002,610000005607,
0,µm,Spine,0,1,1,100000004,610000005609,
0.581929,µm,Spine,1,1,1,100000004,610000005613,
0,µm,Spine,0,1,1,100000003,610000005615,
0.680338,µm,Spine,1,1,1,100000004,610000005619,
0,µm,Spine,0,1,1,100000003,610000005622,
0.496527,µm,Spine,0,1,1,100000003,610000005625,
0.505778,µm,Spine,1,1,1,100000004,610000005628,
0.668563,µm,Spine,0,1,1,100000003,610000005631,
0.425618,µm,Spine,0,1,1,100000003,610000005634,
0.426432,µm,Spine,1,1,1,100000004,610000005637,
1.45671,µm,Spine,7,3,1,100000002,610000005644,
1.08488,µm,Spine,14,5,1,100000002,610000005647,
0,µm,Spine,1,1,1,100000004,610000005650,
0.453907,µm,Spine,0,1,1,100000003,610000005653,
0.763731,µm,Spine,8,1,1,100000002,610000005656,
0,µm,Spine,5,4,1,100000002,610000005658,
1.01807,µm,Spine,0,1,1,100000003,610000005662,
1.42311,µm,Spine,4,2,1,100000004,610000005664,
0,µm,Spine,1,1,1,100000004,610000005666,
0.712963,µm,Spine,5,2,1,100000004,610000005669,
0.486653,µm,Spine,1,1,1,100000004,610000005672,
0,µm,Spine,1,1,1,100000004,610000005674,
0.416666,µm,Spine,1,1,1,100000004,610000005677,
0.755687,µm,Spine,0,1,1,100000003,610000005680,
0,µm,Spine,0,1,1,100000003,610000005683,
0,µm,Spine,1,1,1,100000004,610000005685,
0,µm,Spine,0,1,1,100000003,610000005688,
0,µm,Spine,0,1,1,100000003,610000005692,
0,µm,Spine,1,1,1,100000004,610000005694,
0,µm,Spine,1,1,1,100000004,610000005696,
0,µm,Spine,1,1,1,100000004,610000005699,
0,µm,Spine,1,1,1,100000004,610000005702,
0,µm,Spine,1,1,1,100000004,610000005705,
0,µm,Spine,1,1,1,100000004,610000005707,
0,µm,Spine,0,1,1,100000003,610000005709,
0.799928,µm,Spine,1,1,1,100000004,610000005712,
0,µm,Spine,1,1,1,100000004,610000005714,
0,µm,Spine,1,1,1,100000004,610000005717,
0,µm,Spine,1,1,1,100000004,610000005721,
0,µm,Spine,1,1,1,100000004,610000005723,
0.416666,µm,Spine,1,1,1,100000004,610000005726,
0.416666,µm,Spine,1,1,1,100000004,610000005729,
1.1263,µm,Spine,4,2,1,100000002,610000005731,
0.426432,µm,Spine,1,1,1,100000004,610000005734,
0.625,µm,Spine,7,4,1,100000002,610000005736,
0.985805,µm,Spine,4,2,1,100000004,610000005738,
0,µm,Spine,0,1,1,100000003,610000005741,
0,µm,Spine,1,1,1,100000004,610000005743,
0.492981,µm,Spine,0,1,1,100000003,610000005747,
0,µm,Spine,0,1,1,100000003,610000005754,
0,µm,Spine,1,1,1,100000004,610000005757,
0,µm,Spine,2,1,1,100000004,610000005766,
0,µm,Spine,0,1,1,100000003,610000005771,
0,µm,Spine,7,3,1,100000002,610000005813,
0,µm,Spine,33,13,1,100000002,610000005814,
0,µm,Spine,25,8,1,100000002,610000005815,
0,µm,Spine,20,6,1,100000002,610000005816,
0,µm,Spine,11,5,1,100000002,610000005817,
0,µm,Spine,11,6,1,100000002,610000005818,
0,µm,Spine,8,4,1,100000002,610000005819,
0,µm,Spine,7,4,1,100000002,610000005820,
0,µm,Spine,5,3,1,100000002,610000005821,
0,µm,Spine,5,3,1,100000002,610000005822,
0,µm,Spine,5,4,1,100000002,610000005823,
0,µm,Spine,4,2,1,100000002,610000005824,
0,µm,Spine,7,3,1,100000002,610000005827,
0,µm,Spine,3,3,1,100000003,610000005828,
0,µm,Spine,5,4,1,100000003,610000005829,
0,µm,Spine,2,1,1,100000003,610000005830,
0,µm,Spine,0,1,1,100000003,610000005831,
0,µm,Spine,0,1,1,100000003,610000005835,
0,µm,Spine,1,2,1,100000003,610000005837,
0,µm,Spine,0,1,1,100000003,610000005841,
0,µm,Spine,1,1,1,100000003,610000005849,
0,µm,Spine,0,1,1,100000003,610000005850,
0,µm,Spine,5,2,1,100000004,610000005856,
0,µm,Spine,3,2,1,100000004,610000005857,
0,µm,Spine,1,1,1,100000004,610000005858,
0,µm,Spine,0,1,1,100000004,610000005859,
0,µm,Spine,0,1,1,100000004,610000005860,
0,µm,Spine,1,1,1,100000004,610000005866,
0,µm,Spine,2,3,1,100000004,610000005870,
0,µm,Spine,1,2,1,100000004,610000005871,
0,µm,Spine,7,2,1,100000004,610000005872,
0,µm,Spine,7,3,1,100000004,610000005873,
0,µm,Spine,6,2,1,100000004,610000005874,
0,µm,Spine,6,3,1,100000004,610000005875,
0,µm,Spine,6,3,1,100000004,610000005876,
0,µm,Spine,6,3,1,100000004,610000005877,
0,µm,Spine,6,3,1,100000004,610000005878,
0,µm,Spine,4,2,1,100000004,610000005879,
0,µm,Spine,2,1,1,100000004,610000005880,
0,µm,Spine,2,2,1,100000004,610000005881,
0,µm,Spine,1,1,1,100000004,610000005882,
0,µm,Spine,1,1,1,100000004,610000005883,
