
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1449.74,µm,Spine,Spine Position,4,3,1,100000004,610000005406,
1460.89,µm,Spine,Spine Position,1,1,1,100000004,610000005418,
1465.32,µm,Spine,Spine Position,7,2,1,100000002,610000005426,
1465,µm,Spine,Spine Position,4,2,1,100000004,610000005443,
1456.63,µm,Spine,Spine Position,4,3,1,100000002,610000005448,
1466.52,µm,Spine,Spine Position,6,2,1,100000002,610000005460,
1465.46,µm,Spine,Spine Position,8,1,1,100000002,610000005471,
1465.34,µm,Spine,Spine Position,8,1,1,100000002,610000005480,
1464.96,µm,Spine,Spine Position,1,2,1,100000004,610000005485,
1448.32,µm,Spine,Spine Position,7,3,1,100000002,610000005491,
1448.2,µm,Spine,Spine Position,5,4,1,100000003,610000005496,
1448.23,µm,Spine,Spine Position,5,4,1,100000003,610000005499,
1461.86,µm,Spine,Spine Position,0,1,1,100000003,610000005505,
1460.8,µm,Spine,Spine Position,0,1,1,100000003,610000005514,
1462.73,µm,Spine,Spine Position,0,1,1,100000003,610000005521,
1460.3,µm,Spine,Spine Position,0,1,1,100000003,610000005528,
1463.31,µm,Spine,Spine Position,1,1,1,100000004,610000005534,
1463.65,µm,Spine,Spine Position,1,1,1,100000004,610000005541,
1455.99,µm,Spine,Spine Position,0,1,1,100000003,610000005545,
1449.88,µm,Spine,Spine Position,25,8,1,100000002,610000005547,
1463.65,µm,Spine,Spine Position,1,1,1,100000004,610000005551,
1463.14,µm,Spine,Spine Position,1,1,1,100000004,610000005556,
1449.14,µm,Spine,Spine Position,18,6,1,100000002,610000005558,
1462.11,µm,Spine,Spine Position,2,1,1,100000004,610000005562,
1463.81,µm,Spine,Spine Position,1,1,1,100000004,610000005566,
1461.72,µm,Spine,Spine Position,0,1,1,100000003,610000005571,
1462.85,µm,Spine,Spine Position,1,1,1,100000004,610000005574,
1463.24,µm,Spine,Spine Position,1,1,1,100000004,610000005579,
1459.66,µm,Spine,Spine Position,0,1,1,100000003,610000005584,
1463.57,µm,Spine,Spine Position,1,1,1,100000004,610000005588,
1447.99,µm,Spine,Spine Position,1,2,1,100000003,610000005591,
1465.34,µm,Spine,Spine Position,3,2,1,100000003,610000005593,
1456.3,µm,Spine,Spine Position,0,1,1,100000003,610000005596,
1454.59,µm,Spine,Spine Position,26,9,1,100000002,610000005598,
1466.69,µm,Spine,Spine Position,1,1,1,100000004,610000005600,
1456.29,µm,Spine,Spine Position,0,1,1,100000003,610000005603,
1456.84,µm,Spine,Spine Position,4,2,1,100000002,610000005607,
1464.88,µm,Spine,Spine Position,0,1,1,100000004,610000005609,
1465.17,µm,Spine,Spine Position,1,1,1,100000004,610000005613,
1461.19,µm,Spine,Spine Position,0,1,1,100000003,610000005615,
1462.83,µm,Spine,Spine Position,1,1,1,100000004,610000005619,
1456.43,µm,Spine,Spine Position,0,1,1,100000003,610000005622,
1461.57,µm,Spine,Spine Position,0,1,1,100000003,610000005625,
1465.11,µm,Spine,Spine Position,1,1,1,100000004,610000005628,
1460.15,µm,Spine,Spine Position,0,1,1,100000003,610000005631,
1455.74,µm,Spine,Spine Position,0,1,1,100000003,610000005634,
