
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.225276,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005607,
0.160968,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005609,
0.0560277,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005613,
0.018938,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005615,
0.140732,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005619,
2.22619,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005622,
0.0200784,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005625,
0.0232202,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005628,
0.0631417,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005631,
0.0192448,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005634,
0.0243106,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005637,
0.998526,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000005644,
0.018938,µm^3,Spine,Spine Part Volume,14,5,1,100000002,610000005647,
0.144561,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005650,
0.0279865,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005653,
0.0877356,µm^3,Spine,Spine Part Volume,8,1,1,100000002,610000005656,
0.261288,µm^3,Spine,Spine Part Volume,5,4,1,100000002,610000005658,
0.0639158,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005662,
0.153002,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000005664,
0.019113,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005666,
0.0639158,µm^3,Spine,Spine Part Volume,5,2,1,100000004,610000005669,
0.018938,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005672,
0.0424849,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005674,
0.018938,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005677,
0.193156,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005680,
0.238739,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005683,
0.143389,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005685,
0.018938,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005688,
1.03521,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005692,
0.0189866,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005694,
0.0462455,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005696,
0.0560277,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005699,
0.120212,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005702,
0.189567,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005705,
0.0232202,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005707,
0.167324,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005709,
0.0933609,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005712,
0.0234338,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005714,
0.0243106,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005717,
0.246726,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005721,
0.0243106,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005723,
0.018938,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005726,
0.018938,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005729,
0.0997509,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005731,
0.0303825,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005734,
0.0639158,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000005736,
0.13163,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000005738,
0.848167,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005741,
0.215434,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005743,
0.0199914,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005747,
0.0690028,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005754,
0.0961551,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005757,
0.151504,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000005766,
0.193156,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005771,
0.280434,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000005813,
0.018938,µm^3,Spine,Spine Part Volume,33,13,1,100000002,610000005814,
0.166969,µm^3,Spine,Spine Part Volume,25,8,1,100000002,610000005815,
0.018938,µm^3,Spine,Spine Part Volume,20,6,1,100000002,610000005816,
0.195529,µm^3,Spine,Spine Part Volume,11,5,1,100000002,610000005817,
0.0294941,µm^3,Spine,Spine Part Volume,11,6,1,100000002,610000005818,
0.309218,µm^3,Spine,Spine Part Volume,8,4,1,100000002,610000005819,
0.295906,µm^3,Spine,Spine Part Volume,7,4,1,100000002,610000005820,
0.307458,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000005821,
0.446581,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000005822,
0.0475721,µm^3,Spine,Spine Part Volume,5,4,1,100000002,610000005823,
0.374053,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000005824,
0.253703,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000005827,
0.226559,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000005828,
0.0823096,µm^3,Spine,Spine Part Volume,5,4,1,100000003,610000005829,
0.766675,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000005830,
0.571374,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005831,
0.276251,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005835,
0.058757,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005837,
0.133805,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005841,
0.325893,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005849,
0.167324,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005850,
0.0800539,µm^3,Spine,Spine Part Volume,5,2,1,100000004,610000005856,
0.23605,µm^3,Spine,Spine Part Volume,3,2,1,100000004,610000005857,
0.184915,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005858,
0.0793735,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005859,
0.275618,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005860,
0.0639158,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005866,
0.018938,µm^3,Spine,Spine Part Volume,2,3,1,100000004,610000005870,
0.152713,µm^3,Spine,Spine Part Volume,1,2,1,100000004,610000005871,
0.151504,µm^3,Spine,Spine Part Volume,7,2,1,100000004,610000005872,
0.211832,µm^3,Spine,Spine Part Volume,7,3,1,100000004,610000005873,
0.042719,µm^3,Spine,Spine Part Volume,6,2,1,100000004,610000005874,
0.401694,µm^3,Spine,Spine Part Volume,6,3,1,100000004,610000005875,
0.304672,µm^3,Spine,Spine Part Volume,6,3,1,100000004,610000005876,
0.215716,µm^3,Spine,Spine Part Volume,6,3,1,100000004,610000005877,
0.0714847,µm^3,Spine,Spine Part Volume,6,3,1,100000004,610000005878,
0.975744,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000005879,
0.246789,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000005880,
0.160777,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000005881,
0.978272,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005882,
0.234196,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005883,
