
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
3.1157,0.055528,0.0548928,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005505,
0.182833,0.0969956,0.0862838,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005514,
0.928586,0.0989702,0.37496,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005521,
0.158766,0.0872314,0.134838,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005528,
2.10733,0.281444,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005545,
0.360819,0.0822408,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005571,
0.125057,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005584,
0.141271,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005596,
0.151329,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005603,
0.589289,0.160968,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005609,
0.0922685,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005615,
1.52327,2.22619,1.22888,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005622,
0.19635,0.0200784,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005625,
0.325539,0.0631417,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005631,
0.136441,0.0192448,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005634,
0.217087,0.0279865,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005653,
0.954951,0.0639158,0.229567,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005662,
0.558549,0.193156,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005680,
0.361498,0.238739,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005683,
0.0884135,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005688,
0.977099,1.03521,0.904759,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005692,
0.71001,0.167324,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005709,
1.48187,0.848167,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005741,
0.172367,0.0199914,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005747,
0.355994,0.0690028,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005754,
0.455975,0.193156,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005771,
0.88967,0.571374,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005831,
0.958267,0.276251,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005835,
0.472508,0.133805,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005841,
0.649264,0.167324,0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005850,
0.340443,0.0793735,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005859,
0.739221,0.275618,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000005860,
0.561238,0.199535,0.162384,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005418,
0.362113,0.114177,0.113387,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005534,
0.1514,1.11093,0.127631,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005541,
0.225519,0.018938,0.0901328,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005551,
0.359158,0.110762,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005556,
0.21449,0.0356841,0.0864162,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005566,
0.192792,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005574,
0.698207,0.12216,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005579,
0.143071,0.0189866,0.0670227,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005588,
0.0623524,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005600,
0.237904,0.0560277,0.11076,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005613,
1.97911,0.140732,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005619,
0.248042,0.0232202,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005628,
0.235299,0.0243106,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005637,
0.489918,0.144561,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005650,
0.118488,0.019113,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005666,
0.155426,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005672,
0.27243,0.0424849,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005674,
0.0810889,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005677,
0.486738,0.143389,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005685,
0.0919894,0.0189866,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005694,
0.14916,0.0462455,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005696,
0.159352,0.0560277,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005699,
0.267043,0.120212,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005702,
0.586282,0.189567,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005705,
0.137372,0.0232202,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005707,
0.411116,0.0933609,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005712,
0.11737,0.0234338,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005714,
0.122892,0.0243106,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005717,
0.751146,0.246726,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005721,
0.129796,0.0243106,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005723,
0.124139,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005726,
0.129432,0.018938,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005729,
0.244698,0.0303825,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005734,
0.506198,0.215434,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005743,
0.314371,0.0961551,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005757,
0.820291,0.325893,0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005849,
0.686984,0.184915,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005858,
0.237841,0.0639158,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005866,
2.05612,0.978272,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005882,
0.653831,0.234196,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000005883,
0.409883,0.30641,0.0941413,µm^3,Spine,Spine Part Volume,1,2,1,100000004,610000005485,
0.349496,0.0639158,0.107622,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005591,
0.267794,0.058757,0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005837,
