
Segment Intensity Mean Ch=5 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.551724,,Segment,5,9,Image 1,5,1,100000002,510000000915,
0.946043,,Segment,5,8,Image 1,4,1,100000002,510000000928,
0.582482,,Segment,5,7,Image 1,3,1,100000002,510000000936,
0.492958,,Segment,5,6,Image 1,3,1,100000002,510000000940,
0.97541,,Segment,5,5,Image 1,3,1,100000002,510000000948,
0.951493,,Segment,5,4,Image 1,3,1,100000002,510000000959,
0.818386,,Segment,5,3,Image 1,2,1,100000002,510000000973,
1.01613,,Segment,5,1,Image 1,1,1,100000002,510000000980,
1.165,,Segment,5,0,Image 1,1,1,100000002,510000000983,
0.418919,,Segment,5,8,Image 1,2,1,100000002,510000001006,
1.44947,,Segment,5,7,Image 1,1,1,100000002,510000001062,
0.931035,,Segment,5,6,Image 1,1,1,100000002,510000001076,
0.717073,,Segment,5,5,Image 1,1,1,100000002,510000001079,
0.875803,,Segment,5,4,Image 1,1,1,100000002,510000001086,
1.02083,,Segment,5,3,Image 1,1,1,100000002,510000001090,
0.621053,,Segment,5,5,Image 1,3,1,100000004,510000001107,
1.03191,,Segment,5,4,Image 1,2,1,100000004,510000001113,
0.781095,,Segment,5,3,Image 1,2,1,100000004,510000001131,
0.459677,,Segment,5,2,Image 1,2,1,100000004,510000001146,
0.439024,,Segment,5,1,Image 1,2,1,100000004,510000001156,
5.40055,,Segment,5,0,Image 1,1,1,100000004,510000001201,
0.8,,Segment,5,6,Image 1,6,1,100000004,510000001215,
0.71875,,Segment,5,5,Image 1,5,1,100000004,510000001230,
0.870769,,Segment,5,4,Image 1,4,1,100000004,510000001257,
0.984043,,Segment,5,3,Image 1,3,1,100000004,510000001259,
0.676245,,Segment,5,2,Image 1,3,1,100000004,510000001288,
0.547619,,Segment,5,1,Image 1,2,1,100000004,510000001307,
1.19365,,Segment,5,0,Image 1,1,1,100000004,510000001328,
40.4471,,Segment,5,8,Image 1,1,1,100000002,510000001384,
0.307692,,Segment,5,30,Image 1,11,1,100000002,510000001396,
1.30435,,Segment,5,29,Image 1,10,1,100000002,510000001406,
0.962712,,Segment,5,28,Image 1,10,1,100000002,510000001427,
1.67241,,Segment,5,27,Image 1,9,1,100000002,510000001452,
0.978934,,Segment,5,26,Image 1,9,1,100000002,510000001532,
0,,Segment,5,25,Image 1,9,1,100000002,510000001539,
0.209524,,Segment,5,24,Image 1,8,1,100000002,510000001569,
0.725191,,Segment,5,23,Image 1,7,1,100000002,510000001586,
50.1106,,Segment,5,21,Image 1,6,1,100000002,510000001597,
1.36047,,Segment,5,20,Image 1,5,1,100000002,510000001613,
1.33333,,Segment,5,19,Image 1,5,1,100000002,510000001618,
0.707317,,Segment,5,18,Image 1,5,1,100000002,510000001630,
0.670103,,Segment,5,17,Image 1,5,1,100000002,510000001637,
0.816901,,Segment,5,16,Image 1,5,1,100000002,510000001641,
1.0717,,Segment,5,14,Image 1,5,1,100000002,510000001664,
