
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1013.31,µm,Spine,Spine Terminal Pt Position,4,3,1,100000004,610000005406,
1021,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000005418,
975.163,µm,Spine,Spine Terminal Pt Position,7,2,1,100000002,610000005426,
1026,µm,Spine,Spine Terminal Pt Position,4,2,1,100000004,610000005443,
973.997,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000005448,
968.293,µm,Spine,Spine Terminal Pt Position,6,2,1,100000002,610000005460,
983.663,µm,Spine,Spine Terminal Pt Position,8,1,1,100000002,610000005471,
983.663,µm,Spine,Spine Terminal Pt Position,8,1,1,100000002,610000005480,
1028.16,µm,Spine,Spine Terminal Pt Position,1,2,1,100000004,610000005485,
963.997,µm,Spine,Spine Terminal Pt Position,,,1,100000002,610000005491,
958.997,µm,Spine,Spine Terminal Pt Position,5,4,1,100000003,610000005496,
958.663,µm,Spine,Spine Terminal Pt Position,5,4,1,100000003,610000005499,
931.163,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000005505,
929.497,µm,Spine,Spine Terminal Pt Position,,,1,,610000005516,
927.997,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000005545,
986.83,µm,Spine,Spine Terminal Pt Position,25,8,1,100000002,610000005547,
968.163,µm,Spine,Spine Terminal Pt Position,18,6,1,100000002,610000005558,
1024.66,µm,Spine,Spine Terminal Pt Position,2,1,1,100000004,610000005562,
1017.33,µm,Spine,Spine Terminal Pt Position,,,1,,610000005564,
925.497,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000005591,
951.497,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000005593,
1000.33,µm,Spine,Spine Terminal Pt Position,26,9,1,100000002,610000005598,
970.997,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000005607,
1014.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000005609,
931.159,µm,Spine,Spine Terminal Pt Position,,,1,,610000005630,
968.163,µm,Spine,Spine Terminal Pt Position,,,1,,610000005639,
963.163,µm,Spine,Spine Terminal Pt Position,14,5,1,100000002,610000005647,
983.83,µm,Spine,Spine Terminal Pt Position,8,1,1,100000002,610000005656,
978.33,µm,Spine,Spine Terminal Pt Position,5,4,1,100000002,610000005658,
925.997,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000005662,
1025.5,µm,Spine,Spine Terminal Pt Position,4,2,1,100000004,610000005664,
1010.33,µm,Spine,Spine Terminal Pt Position,5,2,1,100000004,610000005669,
971.33,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000005731,
972.997,µm,Spine,Spine Terminal Pt Position,7,4,1,100000002,610000005736,
1025.33,µm,Spine,Spine Terminal Pt Position,4,2,1,100000004,610000005738,
1023.57,µm,Spine,Spine Terminal Pt Position,2,1,1,100000004,610000005766,
933.163,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005888,
972.163,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005888,
974.83,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005889,
1015.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005889,
1000.33,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005890,
936.997,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000005890,
974.163,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005890,
1007.33,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005891,
956.497,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005891,
974.344,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005891,
1008.94,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005892,
926.163,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005892,
998.663,µm,Spine,Spine Terminal Pt Position,33,13,1,,610000005892,
1034.16,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000005893,
930.663,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005893,
986.33,µm,Spine,Spine Terminal Pt Position,25,8,1,,610000005893,
1039,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005894,
972.163,µm,Spine,Spine Terminal Pt Position,20,6,1,,610000005894,
968.62,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000005895,
1032.66,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005895,
926.83,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005895,
930.663,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005896,
1027.83,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005896,
969.83,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000005896,
1027.33,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005897,
971.997,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000005897,
1039.58,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005898,
976.143,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000005898,
1037.16,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005899,
974.163,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005899,
954.83,µm,Spine,Spine Terminal Pt Position,,,1,,610000005900,
1028.5,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005900,
1022.83,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000005901,
1025.16,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005902,
1019.5,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005904,
1014.97,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005905,
1010.33,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005906,
1019,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005907,
