
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,2,0,Image 1,1,1,100000003,610000005754,
0,,Spine,2,1,Image 1,2,1,100000004,610000005757,
0,,Spine,2,2,Image 1,1,1,100000004,610000005766,
1,,Spine,2,0,Image 1,1,1,100000003,610000005771,
1,,Spine,2,7,Image 1,3,1,100000002,610000005813,
1,,Spine,2,33,Image 1,13,1,100000002,610000005814,
0,,Spine,2,25,Image 1,8,1,100000002,610000005815,
0,,Spine,2,20,Image 1,6,1,100000002,610000005816,
1,,Spine,2,11,Image 1,5,1,100000002,610000005817,
0,,Spine,2,11,Image 1,6,1,100000002,610000005818,
2,,Spine,2,8,Image 1,4,1,100000002,610000005819,
1,,Spine,2,7,Image 1,4,1,100000002,610000005820,
0,,Spine,2,5,Image 1,3,1,100000002,610000005821,
1,,Spine,2,5,Image 1,3,1,100000002,610000005822,
0,,Spine,2,5,Image 1,4,1,100000002,610000005823,
0,,Spine,2,4,Image 1,2,1,100000002,610000005824,
1,,Spine,2,26,Image 1,9,1,100000002,610000005827,
1,,Spine,2,3,Image 1,3,1,100000003,610000005828,
0,,Spine,2,5,Image 1,4,1,100000003,610000005829,
0,,Spine,2,2,Image 1,1,1,100000003,610000005830,
1,,Spine,2,0,Image 1,1,1,100000003,610000005831,
1,,Spine,2,0,Image 1,1,1,100000003,610000005835,
1,,Spine,2,1,Image 1,2,1,100000003,610000005837,
1,,Spine,2,0,Image 1,1,1,100000003,610000005841,
1,,Spine,2,1,Image 1,1,1,100000003,610000005849,
0,,Spine,2,0,Image 1,1,1,100000003,610000005850,
1,,Spine,2,5,Image 1,2,1,100000004,610000005856,
0,,Spine,2,3,Image 1,2,1,100000004,610000005857,
1,,Spine,2,1,Image 1,1,1,100000004,610000005858,
1,,Spine,2,0,Image 1,1,1,100000004,610000005859,
0,,Spine,2,0,Image 1,1,1,100000004,610000005860,
2,,Spine,2,1,Image 1,1,1,100000004,610000005866,
0,,Spine,2,2,Image 1,3,1,100000004,610000005870,
1,,Spine,2,1,Image 1,2,1,100000004,610000005871,
0,,Spine,2,7,Image 1,2,1,100000004,610000005872,
0,,Spine,2,7,Image 1,3,1,100000004,610000005873,
0,,Spine,2,6,Image 1,2,1,100000004,610000005874,
1,,Spine,2,6,Image 1,3,1,100000004,610000005875,
1,,Spine,2,6,Image 1,3,1,100000004,610000005876,
5,,Spine,2,6,Image 1,3,1,100000004,610000005877,
1,,Spine,2,6,Image 1,3,1,100000004,610000005878,
2,,Spine,2,4,Image 1,2,1,100000004,610000005879,
1,,Spine,2,2,Image 1,1,1,100000004,610000005880,
0,,Spine,2,2,Image 1,2,1,100000004,610000005881,
1,,Spine,2,1,Image 1,1,1,100000004,610000005882,
1,,Spine,2,1,Image 1,1,1,100000004,610000005883,
