
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
95.0226,°,Segment,25,8,1,100000002,510000002317,
46.647,°,Segment,32,13,1,100000002,510000002329,
83.7599,°,Segment,31,12,1,100000002,510000002341,
26.5222,°,Segment,5,4,1,100000003,510000002396,
19.1077,°,Segment,4,3,1,100000003,510000002431,
9.81941,°,Segment,3,2,1,100000003,510000002521,
6.31736,°,Segment,2,1,1,100000003,510000002533,
91.3159,°,Segment,1,1,1,100000003,510000002540,
89.0168,°,Segment,7,5,1,100000004,510000002542,
70.0622,°,Segment,27,10,1,100000002,510000002548,
85.0676,°,Segment,25,8,1,100000002,510000002597,
86.5715,°,Segment,30,12,1,100000002,510000002600,
97.2686,°,Segment,3,3,1,100000004,510000002608,
2.19891,°,Segment,7,2,1,100000004,510000002634,
12.9852,°,Segment,6,2,1,100000004,510000002647,
5.50563,°,Segment,5,2,1,100000004,510000002655,
11.8075,°,Segment,4,2,1,100000004,510000002677,
5.4985,°,Segment,3,1,1,100000004,510000002684,
2.32793,°,Segment,2,1,1,100000004,510000002719,
32.1132,°,Segment,1,1,1,100000004,510000002727,
83.021,°,Segment,30,10,1,100000002,510000002746,
72.0339,°,Segment,28,9,1,100000002,510000002754,
0,°,Segment,0,1,1,100000003,510000002781,
29.7984,°,Segment,5,2,1,100000004,510000002869,
77.2307,°,Segment,4,1,1,100000004,510000002875,
20.0661,°,Segment,6,4,1,100000004,510000002882,
72.3236,°,Segment,5,3,1,100000004,510000002911,
33.123,°,Segment,1,1,1,100000004,510000002917,
0,°,Segment,0,1,1,100000004,510000002942,
77.342,°,Segment,1,2,1,100000004,510000002949,
3.86376,°,Segment,4,2,1,100000004,510000002985,
30.3475,°,Segment,3,1,1,100000004,510000002989,
4.14685,°,Segment,2,1,1,100000004,510000003007,
36.7176,°,Segment,1,1,1,100000004,510000003019,
27.758,°,Segment,1,2,1,100000003,510000003085,
0,°,Segment,0,1,1,100000003,510000003095,
57.361,°,Segment,1,2,1,100000003,510000003191,
92.8281,°,Segment,26,10,1,100000002,510000003195,
26.9072,°,Segment,11,7,1,100000002,510000003254,
96.7732,°,Segment,10,6,1,100000002,510000003277,
29.4061,°,Segment,7,5,1,100000002,510000003350,
70.2265,°,Segment,6,4,1,100000002,510000003359,
86.5803,°,Segment,5,2,1,100000004,510000003427,
69.0936,°,Segment,1,1,1,100000004,510000003495,
3.24661,°,Segment,1,2,1,100000004,510000003556,
0,°,Segment,0,1,1,100000004,510000003574,
0,°,Segment,0,1,1,100000004,510000003670,
18.8021,°,Segment,4,2,1,100000004,510000003684,
85.4411,°,Segment,3,2,1,100000004,510000003700,
80.3791,°,Segment,2,3,1,100000003,510000003720,
84.5653,°,Segment,4,3,1,100000004,510000003722,
86.1625,°,Segment,2,3,1,100000004,510000003738,
90.7505,°,Segment,2,2,1,100000004,510000003759,
77.8774,°,Segment,5,3,1,100000003,510000003766,
90.8008,°,Segment,19,6,1,100000002,510000003770,
38.735,°,Segment,1,2,1,100000003,510000003779,
0,°,Segment,0,1,1,100000003,510000003799,
96.7059,°,Segment,4,3,1,100000004,510000003827,
83.2612,°,Segment,3,4,1,100000004,510000003833,
26.0824,°,Segment,25,7,1,100000002,510000003846,
33.0128,°,Segment,24,6,1,100000002,510000003893,
79.1259,°,Segment,23,6,1,100000002,510000003949,
88.1902,°,Segment,1,2,1,100000002,510000003995,
21.7384,°,Segment,9,5,1,100000002,510000004025,
96.5246,°,Segment,8,5,1,100000002,510000004041,
16.5387,°,Segment,6,3,1,100000004,510000004053,
13.3789,°,Segment,5,2,1,100000004,510000004063,
73.2931,°,Segment,4,1,1,100000004,510000004080,
99.0942,°,Segment,6,2,1,100000004,510000004082,
68.7901,°,Segment,5,1,1,100000004,510000004092,
81.156,°,Segment,11,6,1,100000002,510000004129,
81.7533,°,Segment,1,1,1,100000003,510000004131,
78.3743,°,Segment,7,4,1,100000002,510000004179,
11.0353,°,Segment,11,8,1,100000002,510000004181,
81.4833,°,Segment,9,6,1,100000002,510000004206,
69.0384,°,Segment,10,6,1,100000002,510000004211,
44.5308,°,Segment,11,7,1,100000002,510000004217,
14.1476,°,Segment,4,3,1,100000004,510000004234,
61.7155,°,Segment,3,2,1,100000004,510000004255,
86.3701,°,Segment,4,3,1,100000004,510000004278,
85.8696,°,Segment,7,3,1,100000004,510000004310,
6.75244,°,Segment,6,5,1,100000002,510000004322,
95.5161,°,Segment,5,4,1,100000002,510000004348,
57.4625,°,Segment,24,7,1,100000002,510000004351,
72.7906,°,Segment,6,3,1,100000004,510000004377,
10.7467,°,Segment,25,7,1,100000002,510000004430,
109.224,°,Segment,24,7,1,100000002,510000004440,
76.148,°,Segment,25,8,1,100000002,510000004446,
67.3331,°,Segment,9,4,1,100000002,510000004448,
91.4993,°,Segment,15,6,1,100000002,510000004465,
72.6187,°,Segment,2,2,1,100000004,510000004490,
89.4181,°,Segment,2,2,1,100000002,510000004504,
88.6692,°,Segment,16,6,1,100000002,510000004604,
40.1152,°,Segment,7,3,1,100000002,510000004621,
61.2057,°,Segment,6,2,1,100000002,510000004630,
92.383,°,Segment,12,6,1,100000002,510000004641,
0,°,Segment,0,1,1,100000003,510000004653,
70.4136,°,Segment,22,7,1,100000002,510000004656,
59.926,°,Segment,20,6,1,100000002,510000004665,
86.6596,°,Segment,18,6,1,100000002,510000004678,
90.2667,°,Segment,13,6,1,100000002,510000004685,
89.0316,°,Segment,17,6,1,100000002,510000004693,
58.4013,°,Segment,14,6,1,100000002,510000004708,
80.9917,°,Segment,4,2,1,100000003,510000004715,
74.1046,°,Segment,6,3,1,100000004,510000004745,
78.1555,°,Segment,7,3,1,100000004,510000004749,
101.042,°,Segment,9,4,1,100000002,510000004753,
48.5136,°,Segment,5,1,1,100000004,510000004780,
82.7987,°,Segment,7,4,1,100000002,510000004783,
3.31576,°,Segment,2,1,1,100000004,510000004804,
21.6455,°,Segment,1,1,1,100000004,510000004821,
0,°,Segment,0,1,1,100000004,510000004835,
74.2009,°,Segment,3,1,1,100000003,510000004844,
83.0843,°,Segment,2,2,1,100000004,510000004850,
100.498,°,Segment,8,3,1,100000002,510000004852,
82.4432,°,Segment,1,2,1,100000004,510000004910,
44.6395,°,Segment,1,1,1,100000003,510000004939,
78.5627,°,Segment,7,2,1,100000002,510000004951,
0,°,Segment,0,1,1,100000003,510000004969,
75.0018,°,Segment,1,1,1,100000004,510000004979,
99.3497,°,Segment,2,2,1,100000003,510000004981,
3.97005,°,Segment,5,2,1,100000002,510000004993,
78.7863,°,Segment,4,2,1,100000002,510000005009,
47.5023,°,Segment,7,2,1,100000002,510000005013,
83.4347,°,Segment,5,3,1,100000002,510000005015,
95.453,°,Segment,4,2,1,100000002,510000005024,
0,°,Segment,0,1,1,100000004,510000005035,
91.5085,°,Segment,1,2,1,100000004,510000005050,
67.5115,°,Segment,5,2,1,100000002,510000005057,
0,°,Segment,0,1,1,100000002,510000005077,
23.3315,°,Segment,2,1,1,100000002,510000005078,
10.36,°,Segment,9,5,1,100000002,510000005079,
21.6892,°,Segment,13,5,1,100000002,510000005080,
1.93381,°,Segment,15,5,1,100000002,510000005081,
7.61909,°,Segment,22,6,1,100000002,510000005082,
62.3779,°,Segment,32,11,1,100000002,510000005083,
79.8144,°,Segment,32,12,1,100000002,510000005084,
38.6973,°,Segment,25,6,1,100000002,510000005085,
91.123,°,Segment,21,5,1,100000002,510000005086,
76.1699,°,Segment,11,6,1,100000002,510000005087,
14.9099,°,Segment,10,7,1,100000002,510000005088,
55.7498,°,Segment,6,4,1,100000002,510000005089,
35.1773,°,Segment,3,2,1,100000003,510000005091,
77.2433,°,Segment,6,4,1,100000004,510000005096,
105.712,°,Segment,2,2,1,100000004,510000005097,
83.5661,°,Segment,4,2,1,100000004,510000005098,
0,°,Segment,0,1,1,100000004,510000005099,
13.6367,°,Segment,7,4,1,100000004,510000005100,
