
Pt Time Type=Spine Attachment
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,7,1,Spine Attachment,100000002,800000303,
0,s,Point,5,1,Spine Attachment,100000002,800000304,
0,s,Point,5,1,Spine Attachment,100000002,800000305,
0,s,Point,4,1,Spine Attachment,100000002,800000306,
0,s,Point,2,1,Spine Attachment,100000002,800000307,
0,s,Point,8,1,Spine Attachment,100000002,800000308,
0,s,Point,26,1,Spine Attachment,100000002,800000309,
0,s,Point,14,1,Spine Attachment,100000002,800000310,
0,s,Point,11,1,Spine Attachment,100000002,800000311,
0,s,Point,8,1,Spine Attachment,100000002,800000312,
0,s,Point,7,1,Spine Attachment,100000002,800000313,
0,s,Point,33,1,Spine Attachment,100000002,800000314,
0,s,Point,25,1,Spine Attachment,100000002,800000315,
0,s,Point,11,1,Spine Attachment,100000002,800000316,
0,s,Point,7,1,Spine Attachment,100000002,800000317,
0,s,Point,5,1,Spine Attachment,100000002,800000318,
0,s,Point,5,1,Spine Attachment,100000002,800000319,
0,s,Point,25,1,Spine Attachment,100000002,800000320,
0,s,Point,,1,Spine Attachment,100000002,800000321,
0,s,Point,6,1,Spine Attachment,100000002,800000322,
0,s,Point,20,1,Spine Attachment,100000002,800000323,
0,s,Point,18,1,Spine Attachment,100000002,800000324,
0,s,Point,7,1,Spine Attachment,100000002,800000325,
0,s,Point,4,1,Spine Attachment,100000002,800000326,
0,s,Point,4,1,Spine Attachment,100000002,800000327,
0,s,Point,0,1,Spine Attachment,100000003,800000359,
0,s,Point,0,1,Spine Attachment,100000003,800000360,
0,s,Point,0,1,Spine Attachment,100000003,800000361,
0,s,Point,3,1,Spine Attachment,100000003,800000362,
0,s,Point,5,1,Spine Attachment,100000003,800000363,
0,s,Point,5,1,Spine Attachment,100000003,800000364,
0,s,Point,3,1,Spine Attachment,100000003,800000365,
0,s,Point,2,1,Spine Attachment,100000003,800000366,
0,s,Point,1,1,Spine Attachment,100000003,800000367,
0,s,Point,1,1,Spine Attachment,100000003,800000368,
0,s,Point,0,1,Spine Attachment,100000003,800000369,
0,s,Point,3,1,Spine Attachment,100000004,800000388,
0,s,Point,0,1,Spine Attachment,100000004,800000389,
0,s,Point,0,1,Spine Attachment,100000004,800000390,
0,s,Point,2,1,Spine Attachment,100000004,800000391,
0,s,Point,1,1,Spine Attachment,100000004,800000392,
0,s,Point,7,1,Spine Attachment,100000004,800000393,
0,s,Point,6,1,Spine Attachment,100000004,800000394,
0,s,Point,4,1,Spine Attachment,100000004,800000395,
0,s,Point,2,1,Spine Attachment,100000004,800000396,
0,s,Point,2,1,Spine Attachment,100000004,800000397,
0,s,Point,2,1,Spine Attachment,100000004,800000398,
0,s,Point,1,1,Spine Attachment,100000004,800000399,
0,s,Point,4,1,Spine Attachment,100000004,800000400,
0,s,Point,4,1,Spine Attachment,100000004,800000401,
0,s,Point,5,1,Spine Attachment,100000004,800000402,
0,s,Point,5,1,Spine Attachment,100000004,800000403,
0,s,Point,1,1,Spine Attachment,100000004,800000404,
0,s,Point,4,1,Spine Attachment,100000004,800000405,
0,s,Point,7,1,Spine Attachment,100000004,800000406,
0,s,Point,6,1,Spine Attachment,100000004,800000407,
0,s,Point,2,1,Spine Attachment,100000004,800000408,
0,s,Point,6,1,Spine Attachment,100000004,800000409,
0,s,Point,6,1,Spine Attachment,100000004,800000410,
0,s,Point,1,1,Spine Attachment,100000004,800000411,
0,s,Point,1,1,Spine Attachment,100000004,800000412,
