
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
28,,Spine,1,4,Image 1,3,1,100000004,610000005406,
13,,Spine,1,1,Image 1,1,1,100000004,610000005418,
8,,Spine,1,7,Image 1,2,1,100000002,610000005426,
18,,Spine,1,4,Image 1,2,1,100000004,610000005443,
6,,Spine,1,4,Image 1,3,1,100000002,610000005448,
13,,Spine,1,6,Image 1,2,1,100000002,610000005460,
12,,Spine,1,8,Image 1,1,1,100000002,610000005471,
10,,Spine,1,8,Image 1,1,1,100000002,610000005480,
6,,Spine,1,1,Image 1,2,1,100000004,610000005485,
6,,Spine,1,26,Image 1,9,1,100000002,610000005491,
6,,Spine,1,5,Image 1,4,1,100000003,610000005496,
4,,Spine,1,5,Image 1,4,1,100000003,610000005499,
6,,Spine,1,0,Image 1,1,1,100000003,610000005505,
9,,Spine,1,0,Image 1,1,1,100000003,610000005514,
7,,Spine,1,0,Image 1,1,1,100000003,610000005521,
7,,Spine,1,0,Image 1,1,1,100000003,610000005528,
6,,Spine,1,1,Image 1,2,1,100000004,610000005534,
7,,Spine,1,1,Image 1,2,1,100000004,610000005541,
5,,Spine,1,0,Image 1,1,1,100000003,610000005545,
3,,Spine,1,25,Image 1,8,1,100000002,610000005547,
4,,Spine,1,1,Image 1,2,1,100000004,610000005551,
5,,Spine,1,1,Image 1,2,1,100000004,610000005556,
3,,Spine,1,18,Image 1,6,1,100000002,610000005558,
5,,Spine,1,2,Image 1,1,1,100000004,610000005562,
4,,Spine,1,1,Image 1,2,1,100000004,610000005566,
5,,Spine,1,0,Image 1,1,1,100000003,610000005571,
3,,Spine,1,1,Image 1,2,1,100000004,610000005574,
5,,Spine,1,1,Image 1,2,1,100000004,610000005579,
2,,Spine,1,0,Image 1,1,1,100000003,610000005584,
4,,Spine,1,1,Image 1,2,1,100000004,610000005588,
4,,Spine,1,1,Image 1,2,1,100000003,610000005591,
3,,Spine,1,3,Image 1,2,1,100000003,610000005593,
3,,Spine,1,0,Image 1,1,1,100000003,610000005596,
3,,Spine,1,26,Image 1,9,1,100000002,610000005598,
2,,Spine,1,1,Image 1,2,1,100000004,610000005600,
3,,Spine,1,0,Image 1,1,1,100000003,610000005603,
5,,Spine,1,4,Image 1,2,1,100000002,610000005607,
3,,Spine,1,0,Image 1,1,1,100000004,610000005609,
4,,Spine,1,1,Image 1,2,1,100000004,610000005613,
2,,Spine,1,0,Image 1,1,1,100000003,610000005615,
5,,Spine,1,1,Image 1,1,1,100000004,610000005619,
4,,Spine,1,0,Image 1,1,1,100000003,610000005622,
3,,Spine,1,0,Image 1,1,1,100000003,610000005625,
3,,Spine,1,1,Image 1,2,1,100000004,610000005628,
3,,Spine,1,0,Image 1,1,1,100000003,610000005631,
3,,Spine,1,0,Image 1,1,1,100000003,610000005634,
3,,Spine,1,1,Image 1,2,1,100000004,610000005637,
7,,Spine,1,26,Image 1,9,1,100000002,610000005644,
3,,Spine,1,14,Image 1,5,1,100000002,610000005647,
2,,Spine,1,1,Image 1,2,1,100000004,610000005650,
3,,Spine,1,0,Image 1,1,1,100000003,610000005653,
3,,Spine,1,8,Image 1,1,1,100000002,610000005656,
