
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.452837,µm,Spine,1,1,1,100000004,610000005717,
1.03836,µm,Spine,1,1,1,100000004,610000005721,
0.509266,µm,Spine,1,1,1,100000004,610000005723,
0.416666,µm,Spine,1,1,1,100000004,610000005726,
0.416666,µm,Spine,1,1,1,100000004,610000005729,
1.65651,µm,Spine,4,2,1,100000002,610000005731,
0.854831,µm,Spine,1,1,1,100000004,610000005734,
1.23609,µm,Spine,7,4,1,100000002,610000005736,
1.14923,µm,Spine,4,2,1,100000004,610000005738,
1.47969,µm,Spine,0,1,1,100000003,610000005741,
0.937091,µm,Spine,1,1,1,100000004,610000005743,
0.63709,µm,Spine,0,1,1,100000003,610000005747,
1.02524,µm,Spine,0,1,1,100000003,610000005754,
0.862459,µm,Spine,1,1,1,100000004,610000005757,
2.09115,µm,Spine,2,1,1,100000004,610000005766,
0.903607,µm,Spine,0,1,1,100000003,610000005771,
1.34801,µm,Spine,7,3,1,100000002,610000005813,
0.87307,µm,Spine,33,13,1,100000002,610000005814,
1.23352,µm,Spine,25,8,1,100000002,610000005815,
0.566646,µm,Spine,20,6,1,100000002,610000005816,
0.907294,µm,Spine,11,5,1,100000002,610000005817,
0.499473,µm,Spine,11,6,1,100000002,610000005818,
1.05706,µm,Spine,8,4,1,100000002,610000005819,
1.63712,µm,Spine,7,4,1,100000002,610000005820,
1.875,µm,Spine,5,3,1,100000002,610000005821,
1.52183,µm,Spine,5,3,1,100000002,610000005822,
0.844545,µm,Spine,5,4,1,100000002,610000005823,
1.70661,µm,Spine,4,2,1,100000002,610000005824,
0.989583,µm,Spine,7,3,1,100000002,610000005827,
0.952952,µm,Spine,3,3,1,100000003,610000005828,
0.747773,µm,Spine,5,4,1,100000003,610000005829,
1.72589,µm,Spine,2,1,1,100000003,610000005830,
1.71153,µm,Spine,0,1,1,100000003,610000005831,
1.01807,µm,Spine,0,1,1,100000003,610000005835,
0.607711,µm,Spine,1,2,1,100000003,610000005837,
1.0957,µm,Spine,0,1,1,100000003,610000005841,
1.40393,µm,Spine,1,1,1,100000003,610000005849,
0.861384,µm,Spine,0,1,1,100000003,610000005850,
0.930385,µm,Spine,5,2,1,100000004,610000005856,
1.10731,µm,Spine,3,2,1,100000004,610000005857,
1.46239,µm,Spine,1,1,1,100000004,610000005858,
1.08451,µm,Spine,0,1,1,100000004,610000005859,
1.01729,µm,Spine,0,1,1,100000004,610000005860,
0.924612,µm,Spine,1,1,1,100000004,610000005866,
0.800266,µm,Spine,2,3,1,100000004,610000005870,
0.835544,µm,Spine,1,2,1,100000004,610000005871,
0.84837,µm,Spine,7,2,1,100000004,610000005872,
0.931839,µm,Spine,7,3,1,100000004,610000005873,
1.20797,µm,Spine,6,2,1,100000004,610000005874,
1.15339,µm,Spine,6,3,1,100000004,610000005875,
1.05185,µm,Spine,6,3,1,100000004,610000005876,
0.9375,µm,Spine,6,3,1,100000004,610000005877,
1.25,µm,Spine,6,3,1,100000004,610000005878,
1.63081,µm,Spine,4,2,1,100000004,610000005879,
1.38883,µm,Spine,2,1,1,100000004,610000005880,
1.23472,µm,Spine,2,2,1,100000004,610000005881,
1.55178,µm,Spine,1,1,1,100000004,610000005882,
1.03626,µm,Spine,1,1,1,100000004,610000005883,
