
Segment Center Intensity Mean Ch=1 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19.2917,,Segment,1,9,Image 1,5,1,100000002,510000000915,
76.2857,,Segment,1,8,Image 1,4,1,100000002,510000000928,
89.5556,,Segment,1,7,Image 1,3,1,100000002,510000000936,
101,,Segment,1,6,Image 1,3,1,100000002,510000000940,
104,,Segment,1,5,Image 1,3,1,100000002,510000000948,
116.333,,Segment,1,4,Image 1,3,1,100000002,510000000959,
151.867,,Segment,1,3,Image 1,2,1,100000002,510000000973,
175.286,,Segment,1,1,Image 1,1,1,100000002,510000000980,
174,,Segment,1,0,Image 1,1,1,100000002,510000000983,
28.1429,,Segment,1,8,Image 1,2,1,100000002,510000001006,
64.807,,Segment,1,7,Image 1,1,1,100000002,510000001062,
81.4667,,Segment,1,6,Image 1,1,1,100000002,510000001076,
122.25,,Segment,1,5,Image 1,1,1,100000002,510000001079,
164.25,,Segment,1,4,Image 1,1,1,100000002,510000001086,
175,,Segment,1,3,Image 1,1,1,100000002,510000001090,
11.5556,,Segment,1,5,Image 1,3,1,100000004,510000001107,
48,,Segment,1,4,Image 1,2,1,100000004,510000001113,
17.6842,,Segment,1,3,Image 1,2,1,100000004,510000001131,
26.6875,,Segment,1,2,Image 1,2,1,100000004,510000001146,
11.4545,,Segment,1,1,Image 1,2,1,100000004,510000001156,
34.9,,Segment,1,0,Image 1,1,1,100000004,510000001201,
57.7143,,Segment,1,6,Image 1,6,1,100000004,510000001215,
45.875,,Segment,1,5,Image 1,5,1,100000004,510000001230,
58.8571,,Segment,1,4,Image 1,4,1,100000004,510000001257,
176,,Segment,1,3,Image 1,3,1,100000004,510000001259,
74.5333,,Segment,1,2,Image 1,3,1,100000004,510000001288,
43.7,,Segment,1,1,Image 1,2,1,100000004,510000001307,
111.818,,Segment,1,0,Image 1,1,1,100000004,510000001328,
21.7949,,Segment,1,8,Image 1,1,1,100000002,510000001384,
20.3077,,Segment,1,30,Image 1,11,1,100000002,510000001396,
88.4545,,Segment,1,29,Image 1,10,1,100000002,510000001406,
85.7727,,Segment,1,28,Image 1,10,1,100000002,510000001427,
66.0385,,Segment,1,27,Image 1,9,1,100000002,510000001452,
70.6049,,Segment,1,26,Image 1,9,1,100000002,510000001532,
10.75,,Segment,1,25,Image 1,9,1,100000002,510000001539,
14.9355,,Segment,1,24,Image 1,8,1,100000002,510000001569,
33.7778,,Segment,1,23,Image 1,7,1,100000002,510000001586,
32.5455,,Segment,1,21,Image 1,6,1,100000002,510000001597,
81.8824,,Segment,1,20,Image 1,5,1,100000002,510000001613,
27.8333,,Segment,1,19,Image 1,5,1,100000002,510000001618,
39.9231,,Segment,1,18,Image 1,5,1,100000002,510000001630,
49.375,,Segment,1,17,Image 1,5,1,100000002,510000001637,
74,,Segment,1,16,Image 1,5,1,100000002,510000001641,
124.696,,Segment,1,14,Image 1,5,1,100000002,510000001664,
74.0667,,Segment,1,12,Image 1,5,1,100000002,510000001679,
127,,Segment,1,11,Image 1,5,1,100000002,510000001682,
48.4,,Segment,1,10,Image 1,5,1,100000002,510000001691,
67.2,,Segment,1,8,Image 1,4,1,100000002,510000001701,
100,,Segment,1,7,Image 1,4,1,100000002,510000001713,
123.25,,Segment,1,6,Image 1,5,1,100000004,510000001716,
9.08108,,Segment,1,4,Image 1,3,1,100000003,510000001752,
18.3036,,Segment,1,2,Image 1,2,1,100000003,510000001808,
65.9333,,Segment,1,1,Image 1,2,1,100000003,510000001867,
111.667,,Segment,1,0,Image 1,1,1,100000003,510000001885,
91.6667,,Segment,1,33,Image 1,13,1,100000002,510000001906,
12.1176,,Segment,1,32,Image 1,12,1,100000002,510000001939,
45.8333,,Segment,1,31,Image 1,11,1,100000002,510000001950,
44,,Segment,1,30,Image 1,11,1,100000002,510000001952,
50.75,,Segment,1,29,Image 1,11,1,100000002,510000001963,
52.75,,Segment,1,34,Image 1,12,1,100000002,510000001967,
104.833,,Segment,1,33,Image 1,12,1,100000002,510000001972,
60.8,,Segment,1,34,Image 1,13,1,100000002,510000001976,
15.9,,Segment,1,7,Image 1,6,1,100000004,510000001985,
39.1053,,Segment,1,6,Image 1,5,1,100000004,510000002003,
94,,Segment,1,5,Image 1,4,1,100000004,510000002006,
18.2778,,Segment,1,25,Image 1,9,1,100000002,510000002041,
20.8889,,Segment,1,24,Image 1,8,1,100000002,510000002067,
41.8571,,Segment,1,33,Image 1,11,1,100000002,510000002073,
47.4583,,Segment,1,0,Image 1,1,1,100000003,510000002112,
61.2857,,Segment,1,0,Image 1,1,1,100000002,510000002122,
150.667,,Segment,1,0,Image 1,1,1,100000002,510000002124,
24.2143,,Segment,1,0,Image 1,1,1,100000002,510000002188,
25.5882,,Segment,1,0,Image 1,1,1,100000002,510000002204,
115.75,,Segment,1,0,Image 1,1,1,100000002,510000002227,
170.933,,Segment,1,0,Image 1,1,1,100000002,510000002242,
29.4118,,Segment,1,4,Image 1,2,1,100000003,510000002258,
18.7143,,Segment,1,33,Image 1,12,1,100000002,510000002272,
35.0909,,Segment,1,4,Image 1,4,1,100000003,510000002282,
29.5517,,Segment,1,3,Image 1,3,1,100000003,510000002310,
61.6667,,Segment,1,4,Image 1,3,1,100000003,510000002312,
37.3333,,Segment,1,25,Image 1,8,1,100000002,510000002317,
70.9231,,Segment,1,32,Image 1,13,1,100000002,510000002329,
12,,Segment,1,31,Image 1,12,1,100000002,510000002341,
15.8,,Segment,1,5,Image 1,4,1,100000003,510000002396,
23.6207,,Segment,1,4,Image 1,3,1,100000003,510000002431,
92.2527,,Segment,1,3,Image 1,2,1,100000003,510000002521,
130.769,,Segment,1,2,Image 1,1,1,100000003,510000002533,
143.375,,Segment,1,1,Image 1,1,1,100000003,510000002540,
69,,Segment,1,7,Image 1,5,1,100000004,510000002542,
37.7143,,Segment,1,27,Image 1,10,1,100000002,510000002548,
8.16,,Segment,1,25,Image 1,8,1,100000002,510000002597,
25,,Segment,1,30,Image 1,12,1,100000002,510000002600,
44.75,,Segment,1,3,Image 1,3,1,100000004,510000002608,
29.5926,,Segment,1,7,Image 1,2,1,100000004,510000002634,
73.2143,,Segment,1,6,Image 1,2,1,100000004,510000002647,
98,,Segment,1,5,Image 1,2,1,100000004,510000002655,
142.304,,Segment,1,4,Image 1,2,1,100000004,510000002677,
164.875,,Segment,1,3,Image 1,1,1,100000004,510000002684,
133.583,,Segment,1,2,Image 1,1,1,100000004,510000002719,
145.667,,Segment,1,1,Image 1,1,1,100000004,510000002727,
45.1111,,Segment,1,30,Image 1,10,1,100000002,510000002746,
54.5556,,Segment,1,28,Image 1,9,1,100000002,510000002754,
73.7391,,Segment,1,0,Image 1,1,1,100000003,510000002781,
