
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,9,5,1,100000002,510000000915,
1,,Segment,8,4,1,100000002,510000000928,
1,,Segment,7,3,1,100000002,510000000936,
1,,Segment,6,3,1,100000002,510000000940,
1,,Segment,5,3,1,100000002,510000000948,
1,,Segment,4,3,1,100000002,510000000959,
1,,Segment,3,2,1,100000002,510000000973,
1,,Segment,1,1,1,100000002,510000000980,
1,,Segment,0,1,1,100000002,510000000983,
1,,Segment,8,2,1,100000002,510000001006,
1,,Segment,7,1,1,100000002,510000001062,
1,,Segment,6,1,1,100000002,510000001076,
1,,Segment,5,1,1,100000002,510000001079,
1,,Segment,4,1,1,100000002,510000001086,
1,,Segment,3,1,1,100000002,510000001090,
1,,Segment,5,3,1,100000004,510000001107,
1,,Segment,4,2,1,100000004,510000001113,
1,,Segment,3,2,1,100000004,510000001131,
1,,Segment,2,2,1,100000004,510000001146,
1,,Segment,1,2,1,100000004,510000001156,
1,,Segment,0,1,1,100000004,510000001201,
1,,Segment,6,6,1,100000004,510000001215,
1,,Segment,5,5,1,100000004,510000001230,
1,,Segment,4,4,1,100000004,510000001257,
1,,Segment,3,3,1,100000004,510000001259,
1,,Segment,2,3,1,100000004,510000001288,
1,,Segment,1,2,1,100000004,510000001307,
1,,Segment,0,1,1,100000004,510000001328,
1,,Segment,8,1,1,100000002,510000001384,
1,,Segment,30,11,1,100000002,510000001396,
1,,Segment,29,10,1,100000002,510000001406,
1,,Segment,28,10,1,100000002,510000001427,
1,,Segment,27,9,1,100000002,510000001452,
1,,Segment,26,9,1,100000002,510000001532,
1,,Segment,25,9,1,100000002,510000001539,
1,,Segment,24,8,1,100000002,510000001569,
1,,Segment,23,7,1,100000002,510000001586,
1,,Segment,21,6,1,100000002,510000001597,
1,,Segment,20,5,1,100000002,510000001613,
1,,Segment,19,5,1,100000002,510000001618,
1,,Segment,18,5,1,100000002,510000001630,
1,,Segment,17,5,1,100000002,510000001637,
1,,Segment,16,5,1,100000002,510000001641,
1,,Segment,14,5,1,100000002,510000001664,
1,,Segment,12,5,1,100000002,510000001679,
1,,Segment,11,5,1,100000002,510000001682,
1,,Segment,10,5,1,100000002,510000001691,
1,,Segment,8,4,1,100000002,510000001701,
1,,Segment,7,4,1,100000002,510000001713,
1,,Segment,6,5,1,100000004,510000001716,
