
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
145,,Segment,1,9,Image 1,5,1,100000002,510000000915,
278,,Segment,1,8,Image 1,4,1,100000002,510000000928,
685,,Segment,1,7,Image 1,3,1,100000002,510000000936,
213,,Segment,1,6,Image 1,3,1,100000002,510000000940,
732,,Segment,1,5,Image 1,3,1,100000002,510000000948,
268,,Segment,1,4,Image 1,3,1,100000002,510000000959,
446,,Segment,1,3,Image 1,2,1,100000002,510000000973,
372,,Segment,1,1,Image 1,1,1,100000002,510000000980,
200,,Segment,1,0,Image 1,1,1,100000002,510000000983,
74,,Segment,1,8,Image 1,2,1,100000002,510000001006,
663,,Segment,1,7,Image 1,1,1,100000002,510000001062,
261,,Segment,1,6,Image 1,1,1,100000002,510000001076,
205,,Segment,1,5,Image 1,1,1,100000002,510000001079,
467,,Segment,1,4,Image 1,1,1,100000002,510000001086,
576,,Segment,1,3,Image 1,1,1,100000002,510000001090,
95,,Segment,1,5,Image 1,3,1,100000004,510000001107,
94,,Segment,1,4,Image 1,2,1,100000004,510000001113,
201,,Segment,1,3,Image 1,2,1,100000004,510000001131,
124,,Segment,1,2,Image 1,2,1,100000004,510000001146,
41,,Segment,1,1,Image 1,2,1,100000004,510000001156,
362,,Segment,1,0,Image 1,1,1,100000004,510000001201,
90,,Segment,1,6,Image 1,6,1,100000004,510000001215,
160,,Segment,1,5,Image 1,5,1,100000004,510000001230,
325,,Segment,1,4,Image 1,4,1,100000004,510000001257,
188,,Segment,1,3,Image 1,3,1,100000004,510000001259,
522,,Segment,1,2,Image 1,3,1,100000004,510000001288,
252,,Segment,1,1,Image 1,2,1,100000004,510000001307,
661,,Segment,1,0,Image 1,1,1,100000004,510000001328,
378,,Segment,1,8,Image 1,1,1,100000002,510000001384,
65,,Segment,1,30,Image 1,11,1,100000002,510000001396,
161,,Segment,1,29,Image 1,10,1,100000002,510000001406,
295,,Segment,1,28,Image 1,10,1,100000002,510000001427,
232,,Segment,1,27,Image 1,9,1,100000002,510000001452,
807,,Segment,1,26,Image 1,9,1,100000002,510000001532,
26,,Segment,1,25,Image 1,9,1,100000002,510000001539,
105,,Segment,1,24,Image 1,8,1,100000002,510000001569,
131,,Segment,1,23,Image 1,7,1,100000002,510000001586,
235,,Segment,1,21,Image 1,6,1,100000002,510000001597,
258,,Segment,1,20,Image 1,5,1,100000002,510000001613,
