
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
167,,Segment,1,9,Image 1,5,1,100000002,510000000915,
170,,Segment,1,8,Image 1,4,1,100000002,510000000928,
199,,Segment,1,7,Image 1,3,1,100000002,510000000936,
199,,Segment,1,6,Image 1,3,1,100000002,510000000940,
198,,Segment,1,5,Image 1,3,1,100000002,510000000948,
194,,Segment,1,4,Image 1,3,1,100000002,510000000959,
195,,Segment,1,3,Image 1,2,1,100000002,510000000973,
194,,Segment,1,1,Image 1,1,1,100000002,510000000980,
194,,Segment,1,0,Image 1,1,1,100000002,510000000983,
135,,Segment,1,8,Image 1,2,1,100000002,510000001006,
179,,Segment,1,7,Image 1,1,1,100000002,510000001062,
164,,Segment,1,6,Image 1,1,1,100000002,510000001076,
185,,Segment,1,5,Image 1,1,1,100000002,510000001079,
199,,Segment,1,4,Image 1,1,1,100000002,510000001086,
199,,Segment,1,3,Image 1,1,1,100000002,510000001090,
166,,Segment,1,5,Image 1,3,1,100000004,510000001107,
110,,Segment,1,4,Image 1,2,1,100000004,510000001113,
145,,Segment,1,3,Image 1,2,1,100000004,510000001131,
145,,Segment,1,2,Image 1,2,1,100000004,510000001146,
101,,Segment,1,1,Image 1,2,1,100000004,510000001156,
150,,Segment,1,0,Image 1,1,1,100000004,510000001201,
159,,Segment,1,6,Image 1,6,1,100000004,510000001215,
153,,Segment,1,5,Image 1,5,1,100000004,510000001230,
185,,Segment,1,4,Image 1,4,1,100000004,510000001257,
187,,Segment,1,3,Image 1,3,1,100000004,510000001259,
187,,Segment,1,2,Image 1,3,1,100000004,510000001288,
185,,Segment,1,1,Image 1,2,1,100000004,510000001307,
193,,Segment,1,0,Image 1,1,1,100000004,510000001328,
135,,Segment,1,8,Image 1,1,1,100000002,510000001384,
173,,Segment,1,30,Image 1,11,1,100000002,510000001396,
178,,Segment,1,29,Image 1,10,1,100000002,510000001406,
173,,Segment,1,28,Image 1,10,1,100000002,510000001427,
187,,Segment,1,27,Image 1,9,1,100000002,510000001452,
171,,Segment,1,26,Image 1,9,1,100000002,510000001532,
