
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
52.4432,,Segment,1,9,Image 1,5,1,100000002,510000000915,
39.5806,,Segment,1,8,Image 1,4,1,100000002,510000000928,
46.3704,,Segment,1,7,Image 1,3,1,100000002,510000000936,
45.2678,,Segment,1,6,Image 1,3,1,100000002,510000000940,
50.7053,,Segment,1,5,Image 1,3,1,100000002,510000000948,
44.6192,,Segment,1,4,Image 1,3,1,100000002,510000000959,
52.4437,,Segment,1,3,Image 1,2,1,100000002,510000000973,
43.4302,,Segment,1,1,Image 1,1,1,100000002,510000000980,
45.6992,,Segment,1,0,Image 1,1,1,100000002,510000000983,
37.4032,,Segment,1,8,Image 1,2,1,100000002,510000001006,
43.6436,,Segment,1,7,Image 1,1,1,100000002,510000001062,
39.9185,,Segment,1,6,Image 1,1,1,100000002,510000001076,
41.4182,,Segment,1,5,Image 1,1,1,100000002,510000001079,
47.2423,,Segment,1,4,Image 1,1,1,100000002,510000001086,
47.7613,,Segment,1,3,Image 1,1,1,100000002,510000001090,
37.9244,,Segment,1,5,Image 1,3,1,100000004,510000001107,
29.9721,,Segment,1,4,Image 1,2,1,100000004,510000001113,
27.0161,,Segment,1,3,Image 1,2,1,100000004,510000001131,
35.2483,,Segment,1,2,Image 1,2,1,100000004,510000001146,
24.9037,,Segment,1,1,Image 1,2,1,100000004,510000001156,
26.6405,,Segment,1,0,Image 1,1,1,100000004,510000001201,
44.1752,,Segment,1,6,Image 1,6,1,100000004,510000001215,
40.666,,Segment,1,5,Image 1,5,1,100000004,510000001230,
47.0188,,Segment,1,4,Image 1,4,1,100000004,510000001257,
52.7285,,Segment,1,3,Image 1,3,1,100000004,510000001259,
48.1612,,Segment,1,2,Image 1,3,1,100000004,510000001288,
37.5891,,Segment,1,1,Image 1,2,1,100000004,510000001307,
45.8038,,Segment,1,0,Image 1,1,1,100000004,510000001328,
28.8081,,Segment,1,8,Image 1,1,1,100000002,510000001384,
44.0213,,Segment,1,30,Image 1,11,1,100000002,510000001396,
42.2805,,Segment,1,29,Image 1,10,1,100000002,510000001406,
40.1215,,Segment,1,28,Image 1,10,1,100000002,510000001427,
51.8156,,Segment,1,27,Image 1,9,1,100000002,510000001452,
36.7941,,Segment,1,26,Image 1,9,1,100000002,510000001532,
5.90156,,Segment,1,25,Image 1,9,1,100000002,510000001539,
31.1552,,Segment,1,24,Image 1,8,1,100000002,510000001569,
44.3382,,Segment,1,23,Image 1,7,1,100000002,510000001586,
29.6131,,Segment,1,21,Image 1,6,1,100000002,510000001597,
35.028,,Segment,1,20,Image 1,5,1,100000002,510000001613,
6.00463,,Segment,1,19,Image 1,5,1,100000002,510000001618,
7.68985,,Segment,1,18,Image 1,5,1,100000002,510000001630,
17.3323,,Segment,1,17,Image 1,5,1,100000002,510000001637,
15.1379,,Segment,1,16,Image 1,5,1,100000002,510000001641,
44.2026,,Segment,1,14,Image 1,5,1,100000002,510000001664,
42.7262,,Segment,1,12,Image 1,5,1,100000002,510000001679,
35.9763,,Segment,1,11,Image 1,5,1,100000002,510000001682,
30.5326,,Segment,1,10,Image 1,5,1,100000002,510000001691,
31.9598,,Segment,1,8,Image 1,4,1,100000002,510000001701,
54.9139,,Segment,1,7,Image 1,4,1,100000002,510000001713,
40.0731,,Segment,1,6,Image 1,5,1,100000004,510000001716,
35.3683,,Segment,1,4,Image 1,3,1,100000003,510000001752,
28.5517,,Segment,1,2,Image 1,2,1,100000003,510000001808,
36.9659,,Segment,1,1,Image 1,2,1,100000003,510000001867,
32.5646,,Segment,1,0,Image 1,1,1,100000003,510000001885,
44.504,,Segment,1,33,Image 1,13,1,100000002,510000001906,
45.6734,,Segment,1,32,Image 1,12,1,100000002,510000001939,
27.6219,,Segment,1,31,Image 1,11,1,100000002,510000001950,
22.1442,,Segment,1,30,Image 1,11,1,100000002,510000001952,
37.766,,Segment,1,29,Image 1,11,1,100000002,510000001963,
24.8546,,Segment,1,34,Image 1,12,1,100000002,510000001967,
38.5936,,Segment,1,33,Image 1,12,1,100000002,510000001972,
29.1095,,Segment,1,34,Image 1,13,1,100000002,510000001976,
40.6082,,Segment,1,7,Image 1,6,1,100000004,510000001985,
40.4514,,Segment,1,6,Image 1,5,1,100000004,510000002003,
36.063,,Segment,1,5,Image 1,4,1,100000004,510000002006,
43.292,,Segment,1,25,Image 1,9,1,100000002,510000002041,
40.5872,,Segment,1,24,Image 1,8,1,100000002,510000002067,
32.6965,,Segment,1,33,Image 1,11,1,100000002,510000002073,
29.9135,,Segment,1,0,Image 1,1,1,100000003,510000002112,
42.5989,,Segment,1,0,Image 1,1,1,100000002,510000002122,
37.6407,,Segment,1,0,Image 1,1,1,100000002,510000002124,
41.7268,,Segment,1,0,Image 1,1,1,100000002,510000002188,
26.9028,,Segment,1,0,Image 1,1,1,100000002,510000002204,
42.3167,,Segment,1,0,Image 1,1,1,100000002,510000002227,
51.5914,,Segment,1,0,Image 1,1,1,100000002,510000002242,
37.3832,,Segment,1,4,Image 1,2,1,100000003,510000002258,
40.2883,,Segment,1,33,Image 1,12,1,100000002,510000002272,
19.1155,,Segment,1,4,Image 1,4,1,100000003,510000002282,
43.5194,,Segment,1,3,Image 1,3,1,100000003,510000002310,
37.0777,,Segment,1,4,Image 1,3,1,100000003,510000002312,
34.6703,,Segment,1,25,Image 1,8,1,100000002,510000002317,
45.0324,,Segment,1,32,Image 1,13,1,100000002,510000002329,
29.4017,,Segment,1,31,Image 1,12,1,100000002,510000002341,
28.3082,,Segment,1,5,Image 1,4,1,100000003,510000002396,
49.1828,,Segment,1,4,Image 1,3,1,100000003,510000002431,
36.9907,,Segment,1,3,Image 1,2,1,100000003,510000002521,
39.9172,,Segment,1,2,Image 1,1,1,100000003,510000002533,
39.2552,,Segment,1,1,Image 1,1,1,100000003,510000002540,
42.7043,,Segment,1,7,Image 1,5,1,100000004,510000002542,
49.8341,,Segment,1,27,Image 1,10,1,100000002,510000002548,
40.2471,,Segment,1,25,Image 1,8,1,100000002,510000002597,
35.6283,,Segment,1,30,Image 1,12,1,100000002,510000002600,
35.6666,,Segment,1,3,Image 1,3,1,100000004,510000002608,
45.7512,,Segment,1,7,Image 1,2,1,100000004,510000002634,
31.5241,,Segment,1,6,Image 1,2,1,100000004,510000002647,
31.6977,,Segment,1,5,Image 1,2,1,100000004,510000002655,
43.0851,,Segment,1,4,Image 1,2,1,100000004,510000002677,
49.1622,,Segment,1,3,Image 1,1,1,100000004,510000002684,
45.607,,Segment,1,2,Image 1,1,1,100000004,510000002719,
41.3243,,Segment,1,1,Image 1,1,1,100000004,510000002727,
22.5903,,Segment,1,30,Image 1,10,1,100000002,510000002746,
43.6939,,Segment,1,28,Image 1,9,1,100000002,510000002754,
40.5021,,Segment,1,0,Image 1,1,1,100000003,510000002781,
28.3779,,Segment,1,0,Image 1,1,1,100000002,510000002802,
36.6832,,Segment,1,0,Image 1,1,1,100000002,510000002820,
42.8919,,Segment,1,0,Image 1,1,1,100000002,510000002825,
46.9125,,Segment,1,0,Image 1,1,1,100000002,510000002830,
42.6873,,Segment,1,0,Image 1,1,1,100000002,510000002840,
