
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20.125,,Segment,1,9,Image 1,5,1,100000002,510000000915,
71.125,,Segment,1,8,Image 1,4,1,100000002,510000000928,
62.125,,Segment,1,7,Image 1,3,1,100000002,510000000936,
125.125,,Segment,1,6,Image 1,3,1,100000002,510000000940,
82.625,,Segment,1,5,Image 1,3,1,100000002,510000000948,
75.125,,Segment,1,4,Image 1,3,1,100000002,510000000959,
118.625,,Segment,1,3,Image 1,2,1,100000002,510000000973,
125.125,,Segment,1,1,Image 1,1,1,100000002,510000000980,
132.125,,Segment,1,0,Image 1,1,1,100000002,510000000983,
42.125,,Segment,1,8,Image 1,2,1,100000002,510000001006,
54.125,,Segment,1,7,Image 1,1,1,100000002,510000001062,
58.125,,Segment,1,6,Image 1,1,1,100000002,510000001076,
82.125,,Segment,1,5,Image 1,1,1,100000002,510000001079,
111.125,,Segment,1,4,Image 1,1,1,100000002,510000001086,
140.125,,Segment,1,3,Image 1,1,1,100000002,510000001090,
7.125,,Segment,1,5,Image 1,3,1,100000004,510000001107,
34.5625,,Segment,1,4,Image 1,2,1,100000004,510000001113,
25.125,,Segment,1,3,Image 1,2,1,100000004,510000001131,
25.125,,Segment,1,2,Image 1,2,1,100000004,510000001146,
10.0625,,Segment,1,1,Image 1,2,1,100000004,510000001156,
31.125,,Segment,1,0,Image 1,1,1,100000004,510000001201,
77.125,,Segment,1,6,Image 1,6,1,100000004,510000001215,
37.625,,Segment,1,5,Image 1,5,1,100000004,510000001230,
48.125,,Segment,1,4,Image 1,4,1,100000004,510000001257,
87.625,,Segment,1,3,Image 1,3,1,100000004,510000001259,
56.625,,Segment,1,2,Image 1,3,1,100000004,510000001288,
29.125,,Segment,1,1,Image 1,2,1,100000004,510000001307,
117.125,,Segment,1,0,Image 1,1,1,100000004,510000001328,
25.125,,Segment,1,8,Image 1,1,1,100000002,510000001384,
10.125,,Segment,1,30,Image 1,11,1,100000002,510000001396,
72.125,,Segment,1,29,Image 1,10,1,100000002,510000001406,
61.125,,Segment,1,28,Image 1,10,1,100000002,510000001427,
68.625,,Segment,1,27,Image 1,9,1,100000002,510000001452,
50.125,,Segment,1,26,Image 1,9,1,100000002,510000001532,
5.51562,,Segment,1,25,Image 1,9,1,100000002,510000001539,
4.125,,Segment,1,24,Image 1,8,1,100000002,510000001569,
21.125,,Segment,1,23,Image 1,7,1,100000002,510000001586,
25.875,,Segment,1,21,Image 1,6,1,100000002,510000001597,
56.125,,Segment,1,20,Image 1,5,1,100000002,510000001613,
28.5156,,Segment,1,19,Image 1,5,1,100000002,510000001618,
46.0312,,Segment,1,18,Image 1,5,1,100000002,510000001630,
54.0625,,Segment,1,17,Image 1,5,1,100000002,510000001637,
73.0625,,Segment,1,16,Image 1,5,1,100000002,510000001641,
90.125,,Segment,1,14,Image 1,5,1,100000002,510000001664,
56.125,,Segment,1,12,Image 1,5,1,100000002,510000001679,
92.125,,Segment,1,11,Image 1,5,1,100000002,510000001682,
42.125,,Segment,1,10,Image 1,5,1,100000002,510000001691,
50.125,,Segment,1,8,Image 1,4,1,100000002,510000001701,
98.125,,Segment,1,7,Image 1,4,1,100000002,510000001713,
77.125,,Segment,1,6,Image 1,5,1,100000004,510000001716,
2.125,,Segment,1,4,Image 1,3,1,100000003,510000001752,
16.125,,Segment,1,2,Image 1,2,1,100000003,510000001808,
59.125,,Segment,1,1,Image 1,2,1,100000003,510000001867,
78.125,,Segment,1,0,Image 1,1,1,100000003,510000001885,
58.625,,Segment,1,33,Image 1,13,1,100000002,510000001906,
4.125,,Segment,1,32,Image 1,12,1,100000002,510000001939,
34.0625,,Segment,1,31,Image 1,11,1,100000002,510000001950,
18.0625,,Segment,1,30,Image 1,11,1,100000002,510000001952,
35.125,,Segment,1,29,Image 1,11,1,100000002,510000001963,
33.125,,Segment,1,34,Image 1,12,1,100000002,510000001967,
64.625,,Segment,1,33,Image 1,12,1,100000002,510000001972,
44.625,,Segment,1,34,Image 1,13,1,100000002,510000001976,
22.125,,Segment,1,7,Image 1,6,1,100000004,510000001985,
33,,Segment,1,6,Image 1,5,1,100000004,510000002003,
47.125,,Segment,1,5,Image 1,4,1,100000004,510000002006,
15.125,,Segment,1,25,Image 1,9,1,100000002,510000002041,
9.125,,Segment,1,24,Image 1,8,1,100000002,510000002067,
49.125,,Segment,1,33,Image 1,11,1,100000002,510000002073,
37.125,,Segment,1,0,Image 1,1,1,100000003,510000002112,
44.125,,Segment,1,0,Image 1,1,1,100000002,510000002122,
124.125,,Segment,1,0,Image 1,1,1,100000002,510000002124,
25.125,,Segment,1,0,Image 1,1,1,100000002,510000002188,
15.0625,,Segment,1,0,Image 1,1,1,100000002,510000002204,
77.125,,Segment,1,0,Image 1,1,1,100000002,510000002227,
125.125,,Segment,1,0,Image 1,1,1,100000002,510000002242,
30.125,,Segment,1,4,Image 1,2,1,100000003,510000002258,
30.125,,Segment,1,33,Image 1,12,1,100000002,510000002272,
24.0625,,Segment,1,4,Image 1,4,1,100000003,510000002282,
53.125,,Segment,1,3,Image 1,3,1,100000003,510000002310,
53.125,,Segment,1,4,Image 1,3,1,100000003,510000002312,
33.625,,Segment,1,25,Image 1,8,1,100000002,510000002317,
40.125,,Segment,1,32,Image 1,13,1,100000002,510000002329,
6.5625,,Segment,1,31,Image 1,12,1,100000002,510000002341,
6.0625,,Segment,1,5,Image 1,4,1,100000003,510000002396,
35.125,,Segment,1,4,Image 1,3,1,100000003,510000002431,
61.125,,Segment,1,3,Image 1,2,1,100000003,510000002521,
96.125,,Segment,1,2,Image 1,1,1,100000003,510000002533,
104.125,,Segment,1,1,Image 1,1,1,100000003,510000002540,
60.125,,Segment,1,7,Image 1,5,1,100000004,510000002542,
51.125,,Segment,1,27,Image 1,10,1,100000002,510000002548,
5.125,,Segment,1,25,Image 1,8,1,100000002,510000002597,
17.125,,Segment,1,30,Image 1,12,1,100000002,510000002600,
44.125,,Segment,1,3,Image 1,3,1,100000004,510000002608,
32.125,,Segment,1,7,Image 1,2,1,100000004,510000002634,
72.125,,Segment,1,6,Image 1,2,1,100000004,510000002647,
73.125,,Segment,1,5,Image 1,2,1,100000004,510000002655,
103.125,,Segment,1,4,Image 1,2,1,100000004,510000002677,
123.125,,Segment,1,3,Image 1,1,1,100000004,510000002684,
106.125,,Segment,1,2,Image 1,1,1,100000004,510000002719,
125.125,,Segment,1,1,Image 1,1,1,100000004,510000002727,
30.0625,,Segment,1,30,Image 1,10,1,100000002,510000002746,
61.125,,Segment,1,28,Image 1,9,1,100000002,510000002754,
71.625,,Segment,1,0,Image 1,1,1,100000003,510000002781,
38.125,,Segment,1,0,Image 1,1,1,100000002,510000002802,
70.625,,Segment,1,0,Image 1,1,1,100000002,510000002820,
71.125,,Segment,1,0,Image 1,1,1,100000002,510000002825,
68.125,,Segment,1,0,Image 1,1,1,100000002,510000002830,
53.125,,Segment,1,0,Image 1,1,1,100000002,510000002840,
62.125,,Segment,1,5,Image 1,2,1,100000004,510000002869,
93.125,,Segment,1,4,Image 1,1,1,100000004,510000002875,
51.125,,Segment,1,6,Image 1,4,1,100000004,510000002882,
103.125,,Segment,1,5,Image 1,3,1,100000004,510000002911,
54.125,,Segment,1,1,Image 1,1,1,100000004,510000002917,
29.125,,Segment,1,0,Image 1,1,1,100000004,510000002942,
40.625,,Segment,1,1,Image 1,2,1,100000004,510000002949,
15.125,,Segment,1,4,Image 1,2,1,100000004,510000002985,
98.125,,Segment,1,3,Image 1,1,1,100000004,510000002989,
80.125,,Segment,1,2,Image 1,1,1,100000004,510000003007,
81.625,,Segment,1,1,Image 1,1,1,100000004,510000003019,
37.125,,Segment,1,1,Image 1,2,1,100000003,510000003085,
43.5625,,Segment,1,0,Image 1,1,1,100000003,510000003095,
23.125,,Segment,1,0,Image 1,1,1,100000002,510000003137,
4.0625,,Segment,1,0,Image 1,1,1,100000002,510000003155,
54.125,,Segment,1,1,Image 1,2,1,100000003,510000003191,
55.125,,Segment,1,26,Image 1,10,1,100000002,510000003195,
36.125,,Segment,1,0,Image 1,1,1,100000002,510000003209,
21.625,,Segment,1,11,Image 1,7,1,100000002,510000003254,
4.125,,Segment,1,10,Image 1,6,1,100000002,510000003277,
21.125,,Segment,1,7,Image 1,5,1,100000002,510000003350,
79.125,,Segment,1,6,Image 1,4,1,100000002,510000003359,
40.125,,Segment,1,5,Image 1,2,1,100000004,510000003427,
25.0625,,Segment,1,0,Image 1,1,1,100000002,510000003431,
28.125,,Segment,1,0,Image 1,1,1,100000002,510000003440,
27.5312,,Segment,1,0,Image 1,1,1,100000002,510000003442,
31.0625,,Segment,1,0,Image 1,1,1,100000002,510000003444,
41.125,,Segment,1,1,Image 1,1,1,100000004,510000003495,
5.125,,Segment,1,1,Image 1,2,1,100000004,510000003556,
59.125,,Segment,1,0,Image 1,1,1,100000004,510000003574,
8.125,,Segment,1,0,Image 1,1,1,100000004,510000003670,
55.125,,Segment,1,4,Image 1,2,1,100000004,510000003684,
68.625,,Segment,1,3,Image 1,2,1,100000004,510000003700,
11.625,,Segment,1,2,Image 1,3,1,100000003,510000003720,
26.0625,,Segment,1,4,Image 1,3,1,100000004,510000003722,
3.0625,,Segment,1,2,Image 1,3,1,100000004,510000003738,
39.125,,Segment,1,2,Image 1,2,1,100000004,510000003759,
43.125,,Segment,1,5,Image 1,3,1,100000003,510000003766,
35.5312,,Segment,1,19,Image 1,6,1,100000002,510000003770,
62.125,,Segment,1,1,Image 1,2,1,100000003,510000003779,
95.125,,Segment,1,0,Image 1,1,1,100000003,510000003799,
64.125,,Segment,1,4,Image 1,3,1,100000004,510000003827,
100.125,,Segment,1,3,Image 1,4,1,100000004,510000003833,
15.875,,Segment,1,25,Image 1,7,1,100000002,510000003846,
40.5625,,Segment,1,24,Image 1,6,1,100000002,510000003893,
41.125,,Segment,1,23,Image 1,6,1,100000002,510000003949,
48.125,,Segment,1,1,Image 1,2,1,100000002,510000003995,
30.0625,,Segment,1,9,Image 1,5,1,100000002,510000004025,
13.0625,,Segment,1,8,Image 1,5,1,100000002,510000004041,
35.625,,Segment,1,6,Image 1,3,1,100000004,510000004053,
51.125,,Segment,1,5,Image 1,2,1,100000004,510000004063,
37.125,,Segment,1,4,Image 1,1,1,100000004,510000004080,
63.125,,Segment,1,6,Image 1,2,1,100000004,510000004082,
62.125,,Segment,1,5,Image 1,1,1,100000004,510000004092,
24.125,,Segment,1,11,Image 1,6,1,100000002,510000004129,
34.0625,,Segment,1,1,Image 1,1,1,100000003,510000004131,
59.625,,Segment,1,7,Image 1,4,1,100000002,510000004179,
44.125,,Segment,1,11,Image 1,8,1,100000002,510000004181,
36.125,,Segment,1,9,Image 1,6,1,100000002,510000004206,
22.0625,,Segment,1,10,Image 1,6,1,100000002,510000004211,
36.125,,Segment,1,11,Image 1,7,1,100000002,510000004217,
70.125,,Segment,1,4,Image 1,3,1,100000004,510000004234,
64.125,,Segment,1,3,Image 1,2,1,100000004,510000004255,
6.625,,Segment,1,0,Image 1,1,1,100000002,510000004274,
