
Spine Terminal Pt Intensity Center Ch=5 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
1,,Spine,5,4,Image 1,1,100000004,610000005406,
0,,Spine,5,1,Image 1,1,100000004,610000005418,
0,,Spine,5,7,Image 1,1,100000002,610000005426,
1,,Spine,5,4,Image 1,1,100000004,610000005443,
1,,Spine,5,4,Image 1,1,100000002,610000005448,
3,,Spine,5,6,Image 1,1,100000002,610000005460,
0,,Spine,5,8,Image 1,1,100000002,610000005471,
2,,Spine,5,8,Image 1,1,100000002,610000005480,
1,,Spine,5,1,Image 1,1,100000004,610000005485,
2,,Spine,5,7,Image 1,1,100000002,610000005491,
1,,Spine,5,5,Image 1,1,100000003,610000005496,
4,,Spine,5,5,Image 1,1,100000003,610000005499,
1,,Spine,5,0,Image 1,1,100000003,610000005505,
1,,Spine,5,0,Image 1,1,,610000005507,
0,,Spine,5,0,Image 1,1,,610000005516,
0,,Spine,5,0,Image 1,1,,610000005523,
1,,Spine,5,1,Image 1,1,,610000005530,
0,,Spine,5,1,Image 1,1,,610000005536,
1,,Spine,5,0,Image 1,1,100000003,610000005545,
0,,Spine,5,25,Image 1,1,100000002,610000005547,
0,,Spine,5,1,Image 1,1,,610000005549,
1,,Spine,5,1,Image 1,1,,610000005553,
1,,Spine,5,18,Image 1,1,100000002,610000005558,
1,,Spine,5,2,Image 1,1,100000004,610000005562,
0,,Spine,5,1,Image 1,1,,610000005564,
0,,Spine,5,0,Image 1,1,,610000005568,
0,,Spine,5,1,Image 1,1,,610000005573,
1,,Spine,5,1,Image 1,1,,610000005576,
2,,Spine,5,0,Image 1,1,,610000005583,
0,,Spine,5,1,Image 1,1,,610000005586,
1,,Spine,5,1,Image 1,1,100000003,610000005591,
6,,Spine,5,3,Image 1,1,100000003,610000005593,
5,,Spine,5,0,Image 1,1,,610000005595,
2,,Spine,5,26,Image 1,1,100000002,610000005598,
8,,Spine,5,0,Image 1,1,,610000005602,
0,,Spine,5,4,Image 1,1,100000002,610000005607,
0,,Spine,5,0,Image 1,1,100000004,610000005609,
1,,Spine,5,1,Image 1,1,,610000005611,
0,,Spine,5,1,Image 1,1,100000004,610000005619,
2,,Spine,5,0,Image 1,1,100000003,610000005622,
0,,Spine,5,0,Image 1,1,,610000005624,
0,,Spine,5,1,Image 1,1,,610000005627,
0,,Spine,5,0,Image 1,1,,610000005630,
0,,Spine,5,0,Image 1,1,,610000005633,
0,,Spine,5,1,Image 1,1,,610000005636,
0,,Spine,5,14,Image 1,1,100000002,610000005647,
2,,Spine,5,0,Image 1,1,,610000005652,
9,,Spine,5,8,Image 1,1,100000002,610000005656,
0,,Spine,5,5,Image 1,1,100000002,610000005658,
0,,Spine,5,0,Image 1,1,100000003,610000005662,
0,,Spine,5,4,Image 1,1,100000004,610000005664,
1,,Spine,5,5,Image 1,1,100000004,610000005669,
1,,Spine,5,1,Image 1,1,,610000005671,
2,,Spine,5,1,Image 1,1,,610000005676,
1,,Spine,5,0,Image 1,1,,610000005679,
3,,Spine,5,0,Image 1,1,,610000005690,
0,,Spine,5,1,Image 1,1,,610000005698,
0,,Spine,5,1,Image 1,1,,610000005711,
1,,Spine,5,1,Image 1,1,,610000005725,
0,,Spine,5,1,Image 1,1,,610000005728,
1,,Spine,5,4,Image 1,1,100000002,610000005731,
0,,Spine,5,1,Image 1,1,,610000005733,
0,,Spine,5,7,Image 1,1,100000002,610000005736,
1,,Spine,5,4,Image 1,1,100000004,610000005738,
1,,Spine,5,0,Image 1,1,100000003,610000005741,
0,,Spine,5,0,Image 1,1,,610000005746,
4,,Spine,5,2,Image 1,1,100000004,610000005766,
0,,Spine,5,4,Image 1,1,,610000005888,
0,,Spine,5,0,Image 1,1,,610000005888,
0,,Spine,5,5,Image 1,1,,610000005889,
3,,Spine,5,0,Image 1,1,,610000005889,
1,,Spine,5,5,Image 1,1,,610000005890,
0,,Spine,5,1,Image 1,1,,610000005890,
0,,Spine,5,2,Image 1,1,,610000005890,
1,,Spine,5,5,Image 1,1,,610000005891,
2,,Spine,5,3,Image 1,1,,610000005891,
1,,Spine,5,5,Image 1,1,,610000005892,
2,,Spine,5,0,Image 1,1,,610000005892,
0,,Spine,5,33,Image 1,1,,610000005892,
2,,Spine,5,7,Image 1,1,,610000005893,
5,,Spine,5,1,Image 1,1,,610000005893,
0,,Spine,5,25,Image 1,1,,610000005893,
2,,Spine,5,7,Image 1,1,,610000005894,
1,,Spine,5,0,Image 1,1,,610000005894,
1,,Spine,5,20,Image 1,1,,610000005894,
1,,Spine,5,11,Image 1,1,,610000005895,
1,,Spine,5,6,Image 1,1,,610000005895,
1,,Spine,5,1,Image 1,1,,610000005895,
1,,Spine,5,11,Image 1,1,,610000005896,
0,,Spine,5,6,Image 1,1,,610000005896,
3,,Spine,5,0,Image 1,1,,610000005896,
2,,Spine,5,6,Image 1,1,,610000005897,
4,,Spine,5,8,Image 1,1,,610000005897,
0,,Spine,5,0,Image 1,1,,610000005897,
1,,Spine,5,7,Image 1,1,,610000005898,
27,,Spine,5,6,Image 1,1,,610000005898,
0,,Spine,5,0,Image 1,1,,610000005898,
