
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.608466,µm,Spine,2,3,1,100000004,610000005870,
0.7823,µm,Spine,1,2,1,100000004,610000005871,
0.840851,µm,Spine,7,2,1,100000004,610000005872,
0.883588,µm,Spine,7,3,1,100000004,610000005873,
0.877211,µm,Spine,6,2,1,100000004,610000005874,
1.08451,µm,Spine,6,3,1,100000004,610000005875,
1.03375,µm,Spine,6,3,1,100000004,610000005876,
0.924807,µm,Spine,6,3,1,100000004,610000005877,
0.949378,µm,Spine,6,3,1,100000004,610000005878,
1.59062,µm,Spine,4,2,1,100000004,610000005879,
1.18467,µm,Spine,2,1,1,100000004,610000005880,
1.04236,µm,Spine,2,2,1,100000004,610000005881,
1.29402,µm,Spine,1,1,1,100000004,610000005882,
0.999898,µm,Spine,1,1,1,100000004,610000005883,
