
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Segment,5,2,Image 1,1,1,100000002,510000005078,
3,,Segment,5,9,Image 1,5,1,100000002,510000005079,
4,,Segment,5,13,Image 1,5,1,100000002,510000005080,
4,,Segment,5,15,Image 1,5,1,100000002,510000005081,
3,,Segment,5,22,Image 1,6,1,100000002,510000005082,
153,,Segment,5,32,Image 1,11,1,100000002,510000005083,
2,,Segment,5,32,Image 1,12,1,100000002,510000005084,
0,,Segment,5,25,Image 1,6,1,100000002,510000005085,
4,,Segment,5,21,Image 1,5,1,100000002,510000005086,
0,,Segment,5,11,Image 1,6,1,100000002,510000005087,
1,,Segment,5,10,Image 1,7,1,100000002,510000005088,
2,,Segment,5,6,Image 1,4,1,100000002,510000005089,
3,,Segment,5,0,Image 1,1,1,100000002,510000005090,
338,,Segment,5,3,Image 1,2,1,100000003,510000005091,
3,,Segment,5,6,Image 1,4,1,100000004,510000005096,
2,,Segment,5,2,Image 1,2,1,100000004,510000005097,
0,,Segment,5,4,Image 1,2,1,100000004,510000005098,
12,,Segment,5,0,Image 1,1,1,100000004,510000005099,
3,,Segment,5,7,Image 1,4,1,100000004,510000005100,
