
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
8,,Segment,25,8,1,100000002,510000002317,
13,,Segment,32,13,1,100000002,510000002329,
12,,Segment,31,12,1,100000002,510000002341,
4,,Segment,5,4,1,100000003,510000002396,
3,,Segment,4,3,1,100000003,510000002431,
2,,Segment,3,2,1,100000003,510000002521,
1,,Segment,2,1,1,100000003,510000002533,
1,,Segment,1,1,1,100000003,510000002540,
5,,Segment,7,5,1,100000004,510000002542,
10,,Segment,27,10,1,100000002,510000002548,
8,,Segment,25,8,1,100000002,510000002597,
12,,Segment,30,12,1,100000002,510000002600,
3,,Segment,3,3,1,100000004,510000002608,
2,,Segment,7,2,1,100000004,510000002634,
2,,Segment,6,2,1,100000004,510000002647,
2,,Segment,5,2,1,100000004,510000002655,
2,,Segment,4,2,1,100000004,510000002677,
1,,Segment,3,1,1,100000004,510000002684,
1,,Segment,2,1,1,100000004,510000002719,
1,,Segment,1,1,1,100000004,510000002727,
10,,Segment,30,10,1,100000002,510000002746,
9,,Segment,28,9,1,100000002,510000002754,
1,,Segment,0,1,1,100000003,510000002781,
2,,Segment,5,2,1,100000004,510000002869,
1,,Segment,4,1,1,100000004,510000002875,
4,,Segment,6,4,1,100000004,510000002882,
3,,Segment,5,3,1,100000004,510000002911,
1,,Segment,1,1,1,100000004,510000002917,
1,,Segment,0,1,1,100000004,510000002942,
2,,Segment,1,2,1,100000004,510000002949,
2,,Segment,4,2,1,100000004,510000002985,
1,,Segment,3,1,1,100000004,510000002989,
1,,Segment,2,1,1,100000004,510000003007,
1,,Segment,1,1,1,100000004,510000003019,
2,,Segment,1,2,1,100000003,510000003085,
1,,Segment,0,1,1,100000003,510000003095,
2,,Segment,1,2,1,100000003,510000003191,
10,,Segment,26,10,1,100000002,510000003195,
7,,Segment,11,7,1,100000002,510000003254,
6,,Segment,10,6,1,100000002,510000003277,
5,,Segment,7,5,1,100000002,510000003350,
4,,Segment,6,4,1,100000002,510000003359,
2,,Segment,5,2,1,100000004,510000003427,
1,,Segment,1,1,1,100000004,510000003495,
2,,Segment,1,2,1,100000004,510000003556,
1,,Segment,0,1,1,100000004,510000003574,
1,,Segment,0,1,1,100000004,510000003670,
2,,Segment,4,2,1,100000004,510000003684,
2,,Segment,3,2,1,100000004,510000003700,
3,,Segment,2,3,1,100000003,510000003720,
3,,Segment,4,3,1,100000004,510000003722,
3,,Segment,2,3,1,100000004,510000003738,
2,,Segment,2,2,1,100000004,510000003759,
3,,Segment,5,3,1,100000003,510000003766,
6,,Segment,19,6,1,100000002,510000003770,
2,,Segment,1,2,1,100000003,510000003779,
1,,Segment,0,1,1,100000003,510000003799,
3,,Segment,4,3,1,100000004,510000003827,
4,,Segment,3,4,1,100000004,510000003833,
7,,Segment,25,7,1,100000002,510000003846,
6,,Segment,24,6,1,100000002,510000003893,
6,,Segment,23,6,1,100000002,510000003949,
2,,Segment,1,2,1,100000002,510000003995,
5,,Segment,9,5,1,100000002,510000004025,
5,,Segment,8,5,1,100000002,510000004041,
3,,Segment,6,3,1,100000004,510000004053,
2,,Segment,5,2,1,100000004,510000004063,
1,,Segment,4,1,1,100000004,510000004080,
2,,Segment,6,2,1,100000004,510000004082,
1,,Segment,5,1,1,100000004,510000004092,
6,,Segment,11,6,1,100000002,510000004129,
1,,Segment,1,1,1,100000003,510000004131,
4,,Segment,7,4,1,100000002,510000004179,
8,,Segment,11,8,1,100000002,510000004181,
6,,Segment,9,6,1,100000002,510000004206,
6,,Segment,10,6,1,100000002,510000004211,
7,,Segment,11,7,1,100000002,510000004217,
3,,Segment,4,3,1,100000004,510000004234,
2,,Segment,3,2,1,100000004,510000004255,
3,,Segment,4,3,1,100000004,510000004278,
3,,Segment,7,3,1,100000004,510000004310,
5,,Segment,6,5,1,100000002,510000004322,
4,,Segment,5,4,1,100000002,510000004348,
7,,Segment,24,7,1,100000002,510000004351,
3,,Segment,6,3,1,100000004,510000004377,
7,,Segment,25,7,1,100000002,510000004430,
7,,Segment,24,7,1,100000002,510000004440,
8,,Segment,25,8,1,100000002,510000004446,
4,,Segment,9,4,1,100000002,510000004448,
6,,Segment,15,6,1,100000002,510000004465,
2,,Segment,2,2,1,100000004,510000004490,
2,,Segment,2,2,1,100000002,510000004504,
6,,Segment,16,6,1,100000002,510000004604,
3,,Segment,7,3,1,100000002,510000004621,
2,,Segment,6,2,1,100000002,510000004630,
6,,Segment,12,6,1,100000002,510000004641,
1,,Segment,0,1,1,100000003,510000004653,
7,,Segment,22,7,1,100000002,510000004656,
6,,Segment,20,6,1,100000002,510000004665,
6,,Segment,18,6,1,100000002,510000004678,
6,,Segment,13,6,1,100000002,510000004685,
6,,Segment,17,6,1,100000002,510000004693,
6,,Segment,14,6,1,100000002,510000004708,
2,,Segment,4,2,1,100000003,510000004715,
3,,Segment,6,3,1,100000004,510000004745,
3,,Segment,7,3,1,100000004,510000004749,
4,,Segment,9,4,1,100000002,510000004753,
1,,Segment,5,1,1,100000004,510000004780,
4,,Segment,7,4,1,100000002,510000004783,
1,,Segment,2,1,1,100000004,510000004804,
1,,Segment,1,1,1,100000004,510000004821,
1,,Segment,0,1,1,100000004,510000004835,
1,,Segment,3,1,1,100000003,510000004844,
2,,Segment,2,2,1,100000004,510000004850,
3,,Segment,8,3,1,100000002,510000004852,
2,,Segment,1,2,1,100000004,510000004910,
1,,Segment,1,1,1,100000003,510000004939,
2,,Segment,7,2,1,100000002,510000004951,
1,,Segment,0,1,1,100000003,510000004969,
1,,Segment,1,1,1,100000004,510000004979,
2,,Segment,2,2,1,100000003,510000004981,
2,,Segment,5,2,1,100000002,510000004993,
2,,Segment,4,2,1,100000002,510000005009,
2,,Segment,7,2,1,100000002,510000005013,
3,,Segment,5,3,1,100000002,510000005015,
2,,Segment,4,2,1,100000002,510000005024,
1,,Segment,0,1,1,100000004,510000005035,
2,,Segment,1,2,1,100000004,510000005050,
2,,Segment,5,2,1,100000002,510000005057,
1,,Segment,0,1,1,100000002,510000005077,
1,,Segment,2,1,1,100000002,510000005078,
5,,Segment,9,5,1,100000002,510000005079,
5,,Segment,13,5,1,100000002,510000005080,
5,,Segment,15,5,1,100000002,510000005081,
6,,Segment,22,6,1,100000002,510000005082,
11,,Segment,32,11,1,100000002,510000005083,
12,,Segment,32,12,1,100000002,510000005084,
6,,Segment,25,6,1,100000002,510000005085,
5,,Segment,21,5,1,100000002,510000005086,
6,,Segment,11,6,1,100000002,510000005087,
7,,Segment,10,7,1,100000002,510000005088,
4,,Segment,6,4,1,100000002,510000005089,
2,,Segment,3,2,1,100000003,510000005091,
4,,Segment,6,4,1,100000004,510000005096,
2,,Segment,2,2,1,100000004,510000005097,
2,,Segment,4,2,1,100000004,510000005098,
1,,Segment,0,1,1,100000004,510000005099,
4,,Segment,7,4,1,100000004,510000005100,
