
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0279941,µm^3,Segment,6,3,1,100000001,510000000015,
0.0986425,µm^3,Segment,5,3,1,100000001,510000000027,
0.30611,µm^3,Segment,4,3,1,100000001,510000000099,
0.21606,µm^3,Segment,3,2,1,100000001,510000000116,
0.383061,µm^3,Segment,1,1,1,100000001,510000000132,
0.0424367,µm^3,Segment,0,1,1,100000001,510000000141,
0.0629638,µm^3,Segment,6,4,1,100000001,510000000165,
0.0672049,µm^3,Segment,5,4,1,100000001,510000000176,
0.0774829,µm^3,Segment,5,5,1,100000000,510000000192,
0.0736779,µm^3,Segment,4,4,1,100000000,510000000203,
0.0343806,µm^3,Segment,3,4,1,100000000,510000000208,
0.237335,µm^3,Segment,2,3,1,100000000,510000000245,
0.072372,µm^3,Segment,1,2,1,100000000,510000000249,
0.00911335,µm^3,Segment,0,1,1,100000000,510000000252,
0.0551967,µm^3,Segment,6,4,1,100000000,510000000295,
0.203795,µm^3,Segment,5,4,1,100000000,510000000330,
0.0234699,µm^3,Segment,6,5,1,100000000,510000000332,
0.0317113,µm^3,Segment,4,5,1,100000000,510000000335,
0.0579343,µm^3,Segment,3,3,1,100000000,510000000342,
0.0396324,µm^3,Segment,3,3,1,100000003,510000000347,
0.389761,µm^3,Segment,2,2,1,100000003,510000000401,
0.0277508,µm^3,Segment,1,2,1,100000003,510000000405,
0.050012,µm^3,Segment,0,1,1,100000003,510000000418,
0.0988065,µm^3,Segment,4,2,1,100000003,510000000467,
0.263969,µm^3,Segment,3,2,1,100000003,510000000513,
0.0547033,µm^3,Segment,4,3,1,100000003,510000000522,
0.212301,µm^3,Segment,2,3,1,100000001,510000000566,
0.0564914,µm^3,Segment,1,2,1,100000001,510000000579,
0.443876,µm^3,Segment,0,1,1,100000001,510000000640,
0.0321872,µm^3,Segment,2,2,1,100000001,510000000645,
0.019607,µm^3,Segment,1,1,1,100000001,510000000647,
0.101116,µm^3,Segment,8,4,1,100000000,510000000665,
0.353986,µm^3,Segment,7,4,1,100000000,510000000734,
