
Spine Center Intensity Sum Ch=3 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
86,,Spine,3,1,Image 1,2,1,100000000,610000005005,
70,,Spine,3,1,Image 1,1,1,100000000,610000005008,
70,,Spine,3,13,Image 1,4,1,100000000,610000005011,
88,,Spine,3,7,Image 1,4,1,100000000,610000005013,
219,,Spine,3,7,Image 1,4,1,100000003,610000005018,
115,,Spine,3,7,Image 1,3,1,100000000,610000005020,
204,,Spine,3,0,Image 1,1,1,100000000,610000005025,
59,,Spine,3,20,Image 1,12,1,100000000,610000005027,
89,,Spine,3,4,Image 1,2,1,100000000,610000005029,
161,,Spine,3,6,Image 1,4,1,100000000,610000005032,
227,,Spine,3,6,Image 1,4,1,100000000,610000005034,
64,,Spine,3,1,Image 1,1,1,100000000,610000005037,
154,,Spine,3,11,Image 1,2,1,100000000,610000005040,
73,,Spine,3,6,Image 1,4,1,100000002,610000005042,
58,,Spine,3,6,Image 1,2,1,100000000,610000005045,
143,,Spine,3,6,Image 1,2,1,100000000,610000005047,
225,,Spine,3,7,Image 1,4,1,100000003,610000005051,
43,,Spine,3,4,Image 1,2,1,100000003,610000005053,
396,,Spine,3,0,Image 1,1,1,100000001,610000005058,
85,,Spine,3,1,Image 1,1,1,100000003,610000005060,
360,,Spine,3,0,Image 1,1,1,100000001,610000005065,
110,,Spine,3,0,Image 1,1,1,100000002,610000005069,
61,,Spine,3,5,Image 1,2,1,100000002,610000005071,
27,,Spine,3,0,Image 1,1,1,100000002,610000005073,
194,,Spine,3,17,Image 1,10,1,100000000,610000005078,
259,,Spine,3,19,Image 1,10,1,100000000,610000005082,
109,,Spine,3,8,Image 1,2,1,100000002,610000005085,
155,,Spine,3,3,Image 1,3,1,100000000,610000005087,
473,,Spine,3,0,Image 1,1,1,100000001,610000005093,
186,,Spine,3,1,Image 1,1,1,100000003,610000005096,
121,,Spine,3,0,Image 1,1,1,100000000,610000005101,
102,,Spine,3,1,Image 1,1,1,100000000,610000005104,
157,,Spine,3,6,Image 1,3,1,100000002,610000005107,
223,,Spine,3,2,Image 1,2,1,100000000,610000005110,
421,,Spine,3,0,Image 1,1,1,100000001,610000005115,
942,,Spine,3,0,Image 1,1,1,100000002,610000005123,
359,,Spine,3,0,Image 1,1,1,100000001,610000005127,
131,,Spine,3,4,Image 1,3,1,100000001,610000005129,
197,,Spine,3,0,Image 1,1,1,100000002,610000005132,
155,,Spine,3,7,Image 1,4,1,100000000,610000005135,
105,,Spine,3,1,Image 1,1,1,100000003,610000005139,
135,,Spine,3,5,Image 1,3,1,100000003,610000005142,
95,,Spine,3,7,Image 1,5,1,100000000,610000005144,
74,,Spine,3,4,Image 1,3,1,100000003,610000005147,
293,,Spine,3,1,Image 1,2,1,100000000,610000005152,
114,,Spine,3,18,Image 1,10,1,100000000,610000005154,
196,,Spine,3,1,Image 1,2,1,100000000,610000005156,
108,,Spine,3,3,Image 1,2,1,100000001,610000005158,
93,,Spine,3,7,Image 1,3,1,100000000,610000005160,
152,,Spine,3,0,Image 1,1,1,100000000,610000005164,
232,,Spine,3,0,Image 1,1,1,100000001,610000005168,
93,,Spine,3,15,Image 1,9,1,100000000,610000005170,
109,,Spine,3,2,Image 1,1,1,100000002,610000005172,
308,,Spine,3,0,Image 1,1,1,100000001,610000005178,
322,,Spine,3,19,Image 1,10,1,100000000,610000005181,
246,,Spine,3,3,Image 1,3,1,100000002,610000005184,
765,,Spine,3,3,Image 1,1,1,100000002,610000005191,
255,,Spine,3,0,Image 1,1,1,100000001,610000005194,
262,,Spine,3,7,Image 1,4,1,100000000,610000005198,
317,,Spine,3,0,Image 1,1,1,100000001,610000005201,
826,,Spine,3,3,Image 1,2,1,100000002,610000005208,
220,,Spine,3,1,Image 1,2,1,100000002,610000005210,
211,,Spine,3,6,Image 1,3,1,100000000,610000005214,
125,,Spine,3,16,Image 1,10,1,100000000,610000005218,
147,,Spine,3,8,Image 1,2,1,100000002,610000005220,
173,,Spine,3,1,Image 1,1,1,100000003,610000005222,
210,,Spine,3,0,Image 1,1,1,100000000,610000005227,
89,,Spine,3,1,Image 1,2,1,100000000,610000005230,
123,,Spine,3,1,Image 1,1,1,100000003,610000005232,
109,,Spine,3,0,Image 1,1,1,100000000,610000005237,
279,,Spine,3,2,Image 1,3,1,100000000,610000005240,
216,,Spine,3,19,Image 1,10,1,100000000,610000005243,
175,,Spine,3,20,Image 1,12,1,100000000,610000005245,
72,,Spine,3,14,Image 1,9,1,100000000,610000005251,
121,,Spine,3,0,Image 1,1,1,100000001,610000005253,
44,,Spine,3,1,Image 1,1,1,100000003,610000005255,
191,,Spine,3,1,Image 1,1,1,100000003,610000005264,
166,,Spine,3,1,Image 1,2,1,100000002,610000005270,
194,,Spine,3,0,Image 1,1,1,100000000,610000005273,
215,,Spine,3,2,Image 1,3,1,100000000,610000005280,
130,,Spine,3,0,Image 1,1,1,100000000,610000005282,
186,,Spine,3,0,Image 1,1,1,100000001,610000005285,
142,,Spine,3,1,Image 1,1,1,100000003,610000005287,
81,,Spine,3,0,Image 1,1,1,100000001,610000005292,
100,,Spine,3,1,Image 1,1,1,100000003,610000005298,
164,,Spine,3,0,Image 1,1,1,100000002,610000005302,
124,,Spine,3,1,Image 1,1,1,100000003,610000005307,
163,,Spine,3,2,Image 1,2,1,100000002,610000005310,
156,,Spine,3,6,Image 1,3,1,100000000,610000005314,
148,,Spine,3,0,Image 1,1,1,100000001,610000005317,
327,,Spine,3,2,Image 1,3,1,100000000,610000005321,
174,,Spine,3,3,Image 1,3,1,100000002,610000005324,
592,,Spine,3,0,Image 1,1,1,100000001,610000005329,
366,,Spine,3,2,Image 1,2,1,100000000,610000005337,
226,,Spine,3,0,Image 1,1,1,100000001,610000005340,
277,,Spine,3,0,Image 1,1,1,100000002,610000005343,
247,,Spine,3,0,Image 1,1,1,100000001,610000005345,
188,,Spine,3,0,Image 1,1,1,100000002,610000005348,
172,,Spine,3,0,Image 1,1,1,100000002,610000005353,
212,,Spine,3,1,Image 1,2,1,100000000,610000005356,
129,,Spine,3,0,Image 1,1,1,100000001,610000005359,
519,,Spine,3,3,Image 1,1,1,100000002,610000005363,
249,,Spine,3,15,Image 1,9,1,100000000,610000005369,
216,,Spine,3,0,Image 1,1,1,100000001,610000005372,
259,,Spine,3,0,Image 1,1,1,100000001,610000005375,
238,,Spine,3,3,Image 1,2,1,100000002,610000005380,
160,,Spine,3,0,Image 1,1,1,100000000,610000005382,
231,,Spine,3,0,Image 1,1,1,100000002,610000005385,
347,,Spine,3,3,Image 1,2,1,100000002,610000005387,
188,,Spine,3,0,Image 1,1,1,100000002,610000005391,
101,,Spine,3,0,Image 1,1,1,100000001,610000005393,
440,,Spine,3,0,Image 1,1,1,100000001,610000005399,
456,,Spine,3,0,Image 1,1,1,100000002,610000005415,
355,,Spine,3,1,Image 1,1,1,100000001,610000005422,
161,,Spine,3,0,Image 1,1,1,100000001,610000005426,
268,,Spine,3,0,Image 1,1,1,100000001,610000005428,
274,,Spine,3,0,Image 1,1,1,100000002,610000005443,
338,,Spine,3,1,Image 1,1,1,100000000,610000005451,
98,,Spine,3,5,Image 1,5,1,100000000,610000005455,
16,,Spine,3,6,Image 1,4,1,100000000,610000005456,
73,,Spine,3,6,Image 1,4,1,100000000,610000005457,
94,,Spine,3,5,Image 1,4,1,100000000,610000005458,
145,,Spine,3,5,Image 1,4,1,100000000,610000005459,
153,,Spine,3,5,Image 1,4,1,100000000,610000005460,
82,,Spine,3,5,Image 1,4,1,100000000,610000005461,
95,,Spine,3,5,Image 1,4,1,100000000,610000005462,
48,,Spine,3,4,Image 1,4,1,100000000,610000005463,
258,,Spine,3,2,Image 1,3,1,100000000,610000005464,
188,,Spine,3,2,Image 1,2,1,100000000,610000005465,
195,,Spine,3,1,Image 1,1,1,100000000,610000005466,
74,,Spine,3,7,Image 1,4,1,100000000,610000005467,
147,,Spine,3,7,Image 1,4,1,100000000,610000005468,
94,,Spine,3,4,Image 1,2,1,100000000,610000005469,
55,,Spine,3,4,Image 1,2,1,100000000,610000005470,
88,,Spine,3,3,Image 1,3,1,100000000,610000005471,
115,,Spine,3,3,Image 1,3,1,100000000,610000005472,
85,,Spine,3,2,Image 1,2,1,100000000,610000005473,
85,,Spine,3,2,Image 1,2,1,100000000,610000005474,
196,,Spine,3,2,Image 1,2,1,100000000,610000005475,
100,,Spine,3,0,Image 1,1,1,100000000,610000005476,
189,,Spine,3,1,Image 1,2,1,100000000,610000005477,
106,,Spine,3,1,Image 1,2,1,100000000,610000005478,
60,,Spine,3,20,Image 1,12,1,100000000,610000005479,
77,,Spine,3,20,Image 1,12,1,100000000,610000005480,
129,,Spine,3,20,Image 1,12,1,100000000,610000005481,
41,,Spine,3,19,Image 1,11,1,100000000,610000005482,
66,,Spine,3,19,Image 1,11,1,100000000,610000005483,
80,,Spine,3,19,Image 1,10,1,100000000,610000005484,
55,,Spine,3,19,Image 1,10,1,100000000,610000005485,
166,,Spine,3,19,Image 1,10,1,100000000,610000005486,
211,,Spine,3,19,Image 1,10,1,100000000,610000005487,
65,,Spine,3,19,Image 1,10,1,100000000,610000005488,
37,,Spine,3,19,Image 1,10,1,100000000,610000005489,
89,,Spine,3,17,Image 1,10,1,100000000,610000005490,
55,,Spine,3,10,Image 1,5,1,100000000,610000005491,
37,,Spine,3,7,Image 1,4,1,100000000,610000005492,
127,,Spine,3,11,Image 1,2,1,100000000,610000005493,
82,,Spine,3,7,Image 1,3,1,100000000,610000005494,
