
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
26073.5,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000003,800000320,
26073.4,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000003,800000321,
26073.9,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000003,800000322,
26081.4,µm,Point,Pt Distance from Origin,7,1,Spine Attachment,100000003,800000324,
26073.3,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000003,800000325,
26081.2,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000003,800000326,
26074.8,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000003,800000327,
26074.2,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000003,800000328,
26082.4,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000003,800000329,
26081.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000003,800000330,
26081.6,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000003,800000331,
26081,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000003,800000332,
26081.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000003,800000333,
26082.3,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000003,800000334,
