
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,6,Image 1,3,1,100000001,510000000015,
36,,Segment,1,5,Image 1,3,1,100000001,510000000027,
66,,Segment,1,4,Image 1,3,1,100000001,510000000099,
2,,Segment,1,3,Image 1,2,1,100000001,510000000116,
2,,Segment,1,1,Image 1,1,1,100000001,510000000132,
1,,Segment,1,0,Image 1,1,1,100000001,510000000141,
4,,Segment,1,6,Image 1,4,1,100000001,510000000165,
12,,Segment,1,5,Image 1,4,1,100000001,510000000176,
6,,Segment,1,5,Image 1,5,1,100000000,510000000192,
3,,Segment,1,4,Image 1,4,1,100000000,510000000203,
2,,Segment,1,3,Image 1,4,1,100000000,510000000208,
9,,Segment,1,2,Image 1,3,1,100000000,510000000245,
1,,Segment,1,1,Image 1,2,1,100000000,510000000249,
1,,Segment,1,0,Image 1,1,1,100000000,510000000252,
4,,Segment,1,6,Image 1,4,1,100000000,510000000295,
6,,Segment,1,5,Image 1,4,1,100000000,510000000330,
2,,Segment,1,6,Image 1,5,1,100000000,510000000332,
4,,Segment,1,4,Image 1,5,1,100000000,510000000335,
4,,Segment,1,3,Image 1,3,1,100000000,510000000342,
8,,Segment,1,3,Image 1,3,1,100000003,510000000347,
14,,Segment,1,2,Image 1,2,1,100000003,510000000401,
2,,Segment,1,1,Image 1,2,1,100000003,510000000405,
4,,Segment,1,0,Image 1,1,1,100000003,510000000418,
8,,Segment,1,4,Image 1,2,1,100000003,510000000467,
42,,Segment,1,3,Image 1,2,1,100000003,510000000513,
4,,Segment,1,4,Image 1,3,1,100000003,510000000522,
33,,Segment,1,2,Image 1,3,1,100000001,510000000566,
7,,Segment,1,1,Image 1,2,1,100000001,510000000579,
10,,Segment,1,0,Image 1,1,1,100000001,510000000640,
7,,Segment,1,2,Image 1,2,1,100000001,510000000645,
5,,Segment,1,1,Image 1,1,1,100000001,510000000647,
4,,Segment,1,8,Image 1,4,1,100000000,510000000665,
26,,Segment,1,7,Image 1,4,1,100000000,510000000734,
5,,Segment,1,6,Image 1,3,1,100000000,510000000737,
2,,Segment,1,5,Image 1,3,1,100000000,510000000746,
9,,Segment,1,4,Image 1,2,1,100000000,510000000764,
4,,Segment,1,3,Image 1,2,1,100000000,510000000769,
3,,Segment,1,2,Image 1,2,1,100000000,510000000779,
5,,Segment,1,1,Image 1,1,1,100000000,510000000783,
10,,Segment,1,0,Image 1,1,1,100000000,510000000801,
