
Segment Intensity Min Ch=2 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Segment,2,6,Image 1,3,1,100000001,510000000015,
0,,Segment,2,5,Image 1,3,1,100000001,510000000027,
0,,Segment,2,4,Image 1,3,1,100000001,510000000099,
0,,Segment,2,3,Image 1,2,1,100000001,510000000116,
6,,Segment,2,1,Image 1,1,1,100000001,510000000132,
18,,Segment,2,0,Image 1,1,1,100000001,510000000141,
5,,Segment,2,6,Image 1,4,1,100000001,510000000165,
1,,Segment,2,5,Image 1,4,1,100000001,510000000176,
8,,Segment,2,5,Image 1,5,1,100000000,510000000192,
7,,Segment,2,4,Image 1,4,1,100000000,510000000203,
7,,Segment,2,3,Image 1,4,1,100000000,510000000208,
4,,Segment,2,2,Image 1,3,1,100000000,510000000245,
7,,Segment,2,1,Image 1,2,1,100000000,510000000249,
11,,Segment,2,0,Image 1,1,1,100000000,510000000252,
1,,Segment,2,6,Image 1,4,1,100000000,510000000295,
3,,Segment,2,5,Image 1,4,1,100000000,510000000330,
8,,Segment,2,6,Image 1,5,1,100000000,510000000332,
3,,Segment,2,4,Image 1,5,1,100000000,510000000335,
8,,Segment,2,3,Image 1,3,1,100000000,510000000342,
5,,Segment,2,3,Image 1,3,1,100000003,510000000347,
0,,Segment,2,2,Image 1,2,1,100000003,510000000401,
11,,Segment,2,1,Image 1,2,1,100000003,510000000405,
2,,Segment,2,0,Image 1,1,1,100000003,510000000418,
6,,Segment,2,4,Image 1,2,1,100000003,510000000467,
0,,Segment,2,3,Image 1,2,1,100000003,510000000513,
5,,Segment,2,4,Image 1,3,1,100000003,510000000522,
4,,Segment,2,2,Image 1,3,1,100000001,510000000566,
7,,Segment,2,1,Image 1,2,1,100000001,510000000579,
2,,Segment,2,0,Image 1,1,1,100000001,510000000640,
7,,Segment,2,2,Image 1,2,1,100000001,510000000645,
22,,Segment,2,1,Image 1,1,1,100000001,510000000647,
1,,Segment,2,8,Image 1,4,1,100000000,510000000665,
1,,Segment,2,7,Image 1,4,1,100000000,510000000734,
14,,Segment,2,6,Image 1,3,1,100000000,510000000737,
5,,Segment,2,5,Image 1,3,1,100000000,510000000746,
4,,Segment,2,4,Image 1,2,1,100000000,510000000764,
8,,Segment,2,3,Image 1,2,1,100000000,510000000769,
5,,Segment,2,2,Image 1,2,1,100000000,510000000779,
9,,Segment,2,1,Image 1,1,1,100000000,510000000783,
6,,Segment,2,0,Image 1,1,1,100000000,510000000801,
1,,Segment,2,8,Image 1,5,1,100000000,510000000811,
2,,Segment,2,7,Image 1,3,1,100000000,510000000819,
5,,Segment,2,7,Image 1,5,1,100000000,510000000828,
5,,Segment,2,6,Image 1,4,1,100000000,510000000834,
11,,Segment,2,7,Image 1,4,1,100000000,510000000840,
1,,Segment,2,3,Image 1,2,1,100000002,510000000866,
2,,Segment,2,2,Image 1,1,1,100000002,510000000933,
11,,Segment,2,1,Image 1,1,1,100000002,510000000935,
1,,Segment,2,0,Image 1,1,1,100000002,510000001013,
3,,Segment,2,3,Image 1,1,1,100000002,510000001067,
13,,Segment,2,2,Image 1,2,1,100000002,510000001070,
