
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,1,2,1,100000002,510000001074,
3,,Segment,5,3,1,100000002,510000001128,
2,,Segment,4,2,1,100000002,510000001134,
2,,Segment,3,2,1,100000002,510000001183,
2,,Segment,2,2,1,100000002,510000001226,
1,,Segment,1,1,1,100000002,510000001233,
1,,Segment,0,1,1,100000002,510000001256,
2,,Segment,5,2,1,100000002,510000001283,
3,,Segment,4,3,1,100000002,510000001290,
12,,Segment,20,12,1,100000000,510000001322,
11,,Segment,19,11,1,100000000,510000001328,
10,,Segment,18,10,1,100000000,510000001350,
10,,Segment,17,10,1,100000000,510000001370,
9,,Segment,16,9,1,100000000,510000001373,
9,,Segment,15,9,1,100000000,510000001380,
9,,Segment,14,9,1,100000000,510000001385,
8,,Segment,13,8,1,100000000,510000001388,
7,,Segment,12,7,1,100000000,510000001407,
6,,Segment,11,6,1,100000000,510000001412,
6,,Segment,10,6,1,100000000,510000001418,
5,,Segment,9,5,1,100000000,510000001430,
5,,Segment,8,5,1,100000000,510000001433,
5,,Segment,7,5,1,100000000,510000001437,
4,,Segment,6,4,1,100000000,510000001440,
3,,Segment,5,3,1,100000000,510000001443,
2,,Segment,4,2,1,100000000,510000001447,
2,,Segment,3,2,1,100000000,510000001450,
1,,Segment,2,1,1,100000000,510000001452,
1,,Segment,1,1,1,100000000,510000001474,
1,,Segment,0,1,1,100000000,510000001479,
10,,Segment,19,10,1,100000000,510000001525,
3,,Segment,9,3,1,100000000,510000001538,
2,,Segment,8,2,1,100000000,510000001550,
2,,Segment,7,2,1,100000000,510000001553,
2,,Segment,6,2,1,100000000,510000001559,
2,,Segment,5,2,1,100000000,510000001562,
3,,Segment,13,3,1,100000000,510000001566,
2,,Segment,12,2,1,100000000,510000001568,
2,,Segment,11,2,1,100000000,510000001582,
2,,Segment,10,2,1,100000000,510000001586,
2,,Segment,9,2,1,100000000,510000001590,
2,,Segment,13,2,1,100000000,510000001593,
3,,Segment,12,3,1,100000000,510000001598,
3,,Segment,11,3,1,100000000,510000001607,
3,,Segment,10,3,1,100000000,510000001621,
3,,Segment,8,3,1,100000000,510000001625,
3,,Segment,7,3,1,100000000,510000001629,
4,,Segment,5,4,1,100000002,510000001684,
3,,Segment,4,3,1,100000002,510000001689,
3,,Segment,3,3,1,100000002,510000001740,
2,,Segment,4,2,1,100000001,510000001837,
2,,Segment,3,2,1,100000001,510000001851,
2,,Segment,2,2,1,100000001,510000001855,
8,,Segment,15,8,1,100000000,510000001869,
8,,Segment,14,8,1,100000000,510000001888,
4,,Segment,8,4,1,100000003,510000001902,
3,,Segment,7,3,1,100000003,510000001905,
3,,Segment,6,3,1,100000003,510000001928,
3,,Segment,5,3,1,100000003,510000001973,
3,,Segment,4,3,1,100000003,510000001977,
2,,Segment,2,2,1,100000003,510000001998,
2,,Segment,1,2,1,100000003,510000002010,
1,,Segment,0,1,1,100000003,510000002019,
11,,Segment,18,11,1,100000000,510000002026,
9,,Segment,15,9,1,100000000,510000002036,
3,,Segment,13,3,1,100000000,510000002056,
3,,Segment,12,3,1,100000000,510000002071,
3,,Segment,11,3,1,100000000,510000002083,
3,,Segment,10,3,1,100000000,510000002090,
3,,Segment,9,3,1,100000000,510000002092,
3,,Segment,8,3,1,100000000,510000002111,
3,,Segment,6,3,1,100000000,510000002125,
3,,Segment,8,3,1,100000003,510000002133,
4,,Segment,13,4,1,100000000,510000002139,
4,,Segment,11,4,1,100000000,510000002160,
3,,Segment,9,3,1,100000003,510000002168,
3,,Segment,8,3,1,100000003,510000002207,
3,,Segment,7,3,1,100000003,510000002215,
2,,Segment,6,2,1,100000003,510000002226,
2,,Segment,5,2,1,100000003,510000002228,
2,,Segment,4,2,1,100000003,510000002263,
2,,Segment,2,2,1,100000003,510000002269,
1,,Segment,0,1,1,100000003,510000002283,
2,,Segment,9,2,1,100000003,510000002342,
2,,Segment,7,2,1,100000003,510000002356,
5,,Segment,7,5,1,100000003,510000002361,
4,,Segment,6,4,1,100000003,510000002370,
10,,Segment,16,10,1,100000000,510000002374,
4,,Segment,12,4,1,100000000,510000002384,
4,,Segment,7,4,1,100000003,510000002390,
3,,Segment,5,3,1,100000002,510000002398,
4,,Segment,9,4,1,100000003,510000002404,
4,,Segment,4,4,1,100000002,510000002413,
3,,Segment,4,3,1,100000001,510000002469,
7,,Segment,13,7,1,100000000,510000002477,
3,,Segment,9,3,1,100000003,510000002483,
4,,Segment,6,4,1,100000003,510000002485,
4,,Segment,9,4,1,100000000,510000002496,
3,,Segment,5,3,1,100000002,510000002519,
2,,Segment,4,2,1,100000002,510000002549,
2,,Segment,3,2,1,100000002,510000002578,
1,,Segment,2,1,1,100000002,510000002583,
1,,Segment,1,1,1,100000002,510000002601,
1,,Segment,0,1,1,100000002,510000002609,
6,,Segment,12,6,1,100000000,510000002646,
3,,Segment,8,3,1,100000003,510000002649,
5,,Segment,10,5,1,100000000,510000002661,
4,,Segment,7,4,1,100000003,510000002669,
4,,Segment,6,4,1,100000003,510000002679,
4,,Segment,5,4,1,100000003,510000002682,
3,,Segment,4,3,1,100000003,510000002697,
4,,Segment,10,4,1,100000000,510000002699,
3,,Segment,7,3,1,100000002,510000002715,
3,,Segment,6,3,1,100000002,510000002727,
2,,Segment,5,2,1,100000002,510000002731,
3,,Segment,6,3,1,100000003,510000002754,
4,,Segment,9,4,1,100000003,510000002762,
4,,Segment,8,4,1,100000003,510000002764,
2,,Segment,5,2,1,100000000,510000002776,
5,,Segment,7,5,1,100000003,510000002779,
2,,Segment,8,2,1,100000002,510000002802,
2,,Segment,7,2,1,100000002,510000002804,
2,,Segment,6,2,1,100000002,510000002809,
5,,Segment,9,5,1,100000003,510000002811,
4,,Segment,7,4,1,100000002,510000002814,
3,,Segment,3,3,1,100000000,510000002835,
7,,Segment,11,7,1,100000000,510000002840,
3,,Segment,6,3,1,100000002,510000002861,
3,,Segment,5,3,1,100000002,510000002865,
2,,Segment,4,2,1,100000002,510000002893,
2,,Segment,3,2,1,100000002,510000002909,
1,,Segment,2,1,1,100000002,510000002928,
3,,Segment,8,3,1,100000002,510000002932,
4,,Segment,7,4,1,100000003,510000002935,
3,,Segment,5,3,1,100000003,510000002940,
4,,Segment,8,4,1,100000000,510000002945,
3,,Segment,4,3,1,100000000,510000002968,
4,,Segment,7,4,1,100000000,510000002970,
2,,Segment,6,2,1,100000000,510000002996,
2,,Segment,5,2,1,100000000,510000003013,
2,,Segment,4,2,1,100000000,510000003015,
1,,Segment,2,1,1,100000000,510000003021,
1,,Segment,1,1,1,100000000,510000003026,
3,,Segment,2,3,1,100000002,510000003069,
2,,Segment,1,2,1,100000002,510000003086,
6,,Segment,9,6,1,100000000,510000003088,
4,,Segment,6,4,1,100000002,510000003098,
4,,Segment,7,4,1,100000000,510000003106,
6,,Segment,8,6,1,100000000,510000003108,
3,,Segment,5,3,1,100000003,510000003110,
5,,Segment,6,5,1,100000003,510000003112,
5,,Segment,7,5,1,100000000,510000003120,
4,,Segment,3,4,1,100000003,510000003126,
3,,Segment,2,3,1,100000003,510000003140,
4,,Segment,4,4,1,100000003,510000003143,
2,,Segment,3,2,1,100000003,510000003147,
3,,Segment,6,3,1,100000000,510000003150,
2,,Segment,1,2,1,100000000,510000003157,
4,,Segment,3,4,1,100000003,510000003162,
3,,Segment,4,3,1,100000002,510000003171,
2,,Segment,3,2,1,100000002,510000003180,
1,,Segment,2,1,1,100000002,510000003186,
1,,Segment,1,1,1,100000002,510000003212,
1,,Segment,0,1,1,100000002,510000003223,
3,,Segment,2,3,1,100000003,510000003251,
3,,Segment,3,3,1,100000003,510000003267,
3,,Segment,2,3,1,100000000,510000003285,
2,,Segment,1,2,1,100000000,510000003300,
1,,Segment,0,1,1,100000000,510000003312,
3,,Segment,4,3,1,100000002,510000003347,
4,,Segment,4,4,1,100000001,510000003360,
3,,Segment,3,3,1,100000001,510000003367,
2,,Segment,2,2,1,100000001,510000003385,
2,,Segment,1,2,1,100000001,510000003387,
1,,Segment,0,1,1,100000001,510000003418,
2,,Segment,5,2,1,100000002,510000003420,
3,,Segment,2,3,1,100000003,510000003429,
2,,Segment,4,2,1,100000002,510000003431,
2,,Segment,2,2,1,100000002,510000003451,
1,,Segment,2,1,1,100000000,510000003455,
2,,Segment,2,2,1,100000002,510000003466,
3,,Segment,4,3,1,100000000,510000003473,
2,,Segment,4,2,1,100000000,510000003487,
2,,Segment,3,2,1,100000000,510000003500,
1,,Segment,2,1,1,100000000,510000003508,
1,,Segment,0,1,1,100000000,510000003530,
2,,Segment,3,2,1,100000001,510000003541,
3,,Segment,4,3,1,100000001,510000003546,
3,,Segment,3,3,1,100000000,510000003556,
2,,Segment,2,2,1,100000000,510000003559,
1,,Segment,3,1,1,100000002,510000003563,
3,,Segment,4,3,1,100000002,510000003573,
3,,Segment,4,3,1,100000000,510000003588,
2,,Segment,3,2,1,100000000,510000003591,
2,,Segment,2,2,1,100000000,510000003603,
2,,Segment,4,2,1,100000001,510000003617,
2,,Segment,3,2,1,100000001,510000003625,
2,,Segment,2,2,1,100000001,510000003634,
2,,Segment,1,2,1,100000001,510000003648,
2,,Segment,2,2,1,100000002,510000003653,
3,,Segment,4,3,1,100000000,510000003679,
3,,Segment,6,3,1,100000000,510000003681,
2,,Segment,3,2,1,100000000,510000003685,
2,,Segment,2,2,1,100000000,510000003694,
1,,Segment,1,1,1,100000003,510000003706,
2,,Segment,2,2,1,100000001,510000003718,
1,,Segment,1,1,1,100000001,510000003737,
2,,Segment,4,2,1,100000001,510000003756,
1,,Segment,1,1,1,100000000,510000003770,
1,,Segment,3,1,1,100000001,510000003780,
1,,Segment,2,1,1,100000001,510000003791,
2,,Segment,3,2,1,100000001,510000003799,
3,,Segment,3,3,1,100000001,510000003817,
3,,Segment,3,3,1,100000000,510000003844,
1,,Segment,3,1,1,100000000,510000003846,
1,,Segment,1,1,1,100000003,510000003850,
3,,Segment,4,3,1,100000000,510000003853,
1,,Segment,1,1,1,100000003,510000003855,
1,,Segment,3,1,1,100000000,510000003860,
1,,Segment,1,1,1,100000002,510000003878,
1,,Segment,0,1,1,100000002,510000003915,
2,,Segment,1,2,1,100000000,510000003963,
1,,Segment,0,1,1,100000000,510000003973,
3,,Segment,4,3,1,100000001,510000003977,
2,,Segment,4,2,1,100000000,510000003980,
1,,Segment,1,1,1,100000003,510000004004,
1,,Segment,0,1,1,100000003,510000004020,
3,,Segment,3,3,1,100000001,510000004028,
3,,Segment,5,3,1,100000000,510000004031,
2,,Segment,2,2,1,100000002,510000004050,
1,,Segment,3,1,1,100000002,510000004053,
1,,Segment,0,1,1,100000000,510000004072,
2,,Segment,2,2,1,100000000,510000004086,
2,,Segment,2,2,1,100000000,510000004093,
3,,Segment,3,3,1,100000001,510000004098,
1,,Segment,3,1,1,100000002,510000004102,
2,,Segment,1,2,1,100000003,510000004110,
3,,Segment,2,3,1,100000001,510000004136,
2,,Segment,1,2,1,100000000,510000004141,
3,,Segment,2,3,1,100000002,510000004145,
2,,Segment,1,2,1,100000000,510000004160,
2,,Segment,2,2,1,100000002,510000004163,
1,,Segment,3,1,1,100000000,510000004169,
1,,Segment,0,1,1,100000000,510000004179,
2,,Segment,1,2,1,100000002,510000004220,
1,,Segment,0,1,1,100000002,510000004230,
3,,Segment,2,3,1,100000001,510000004278,
1,,Segment,1,1,1,100000000,510000004288,
1,,Segment,3,1,1,100000001,510000004299,
1,,Segment,0,1,1,100000000,510000004329,
2,,Segment,1,2,1,100000002,510000004357,
2,,Segment,1,2,1,100000002,510000004368,
2,,Segment,1,2,1,100000001,510000004373,
1,,Segment,0,1,1,100000001,510000004378,
1,,Segment,1,1,1,100000002,510000004405,
1,,Segment,0,1,1,100000002,510000004411,
1,,Segment,0,1,1,100000001,510000004424,
1,,Segment,0,1,1,100000002,510000004463,
1,,Segment,1,1,1,100000001,510000004477,
1,,Segment,0,1,1,100000002,510000004501,
2,,Segment,3,2,1,100000000,510000004519,
11,,Segment,20,11,1,100000000,510000004522,
9,,Segment,17,9,1,100000000,510000004524,
10,,Segment,15,10,1,100000000,510000004525,
3,,Segment,7,3,1,100000000,510000004526,
1,,Segment,0,1,1,100000000,510000004527,
1,,Segment,1,1,1,100000000,510000004530,
1,,Segment,2,1,1,100000001,510000004533,
3,,Segment,7,3,1,100000002,510000004539,
2,,Segment,1,2,1,100000002,510000004540,
3,,Segment,3,3,1,100000003,510000004541,
3,,Segment,3,3,1,100000003,510000004542,
4,,Segment,5,4,1,100000003,510000004543,
5,,Segment,6,5,1,100000003,510000004545,
2,,Segment,1,2,1,100000003,510000004548,
2,,Segment,3,2,1,100000003,510000004549,
2,,Segment,8,2,1,100000003,510000004550,
