
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-83.0224,°,Segment,5,3,1,100000002,510000001128,
-46.5482,°,Segment,4,2,1,100000002,510000001134,
-35.8087,°,Segment,3,2,1,100000002,510000001183,
19.4452,°,Segment,2,2,1,100000002,510000001226,
66.9296,°,Segment,1,1,1,100000002,510000001233,
51.8817,°,Segment,0,1,1,100000002,510000001256,
-45.3177,°,Segment,5,2,1,100000002,510000001283,
14.2811,°,Segment,4,3,1,100000002,510000001290,
124.821,°,Segment,20,12,1,100000000,510000001322,
-145.886,°,Segment,19,11,1,100000000,510000001328,
174.704,°,Segment,18,10,1,100000000,510000001350,
82.9734,°,Segment,17,10,1,100000000,510000001370,
28.2497,°,Segment,16,9,1,100000000,510000001373,
-5.35093,°,Segment,15,9,1,100000000,510000001380,
3.32982,°,Segment,14,9,1,100000000,510000001385,
40.9717,°,Segment,13,8,1,100000000,510000001388,
27.698,°,Segment,12,7,1,100000000,510000001407,
-10.0743,°,Segment,11,6,1,100000000,510000001412,
3.06649,°,Segment,10,6,1,100000000,510000001418,
21.6106,°,Segment,9,5,1,100000000,510000001430,
22.801,°,Segment,8,5,1,100000000,510000001433,
17.3241,°,Segment,7,5,1,100000000,510000001437,
28.8627,°,Segment,6,4,1,100000000,510000001440,
49.1849,°,Segment,5,3,1,100000000,510000001443,
92.5194,°,Segment,4,2,1,100000000,510000001447,
98.0845,°,Segment,3,2,1,100000000,510000001450,
92.3373,°,Segment,2,1,1,100000000,510000001452,
93.5679,°,Segment,1,1,1,100000000,510000001474,
142.16,°,Segment,0,1,1,100000000,510000001479,
-137.19,°,Segment,19,10,1,100000000,510000001525,
102.283,°,Segment,9,3,1,100000000,510000001538,
172.478,°,Segment,8,2,1,100000000,510000001550,
-178.798,°,Segment,7,2,1,100000000,510000001553,
-144.602,°,Segment,6,2,1,100000000,510000001559,
164.291,°,Segment,5,2,1,100000000,510000001562,
-126.591,°,Segment,13,3,1,100000000,510000001566,
-121.139,°,Segment,12,2,1,100000000,510000001568,
-109.02,°,Segment,11,2,1,100000000,510000001582,
-127.893,°,Segment,10,2,1,100000000,510000001586,
-117.979,°,Segment,9,2,1,100000000,510000001590,
-119.932,°,Segment,13,2,1,100000000,510000001593,
-128.148,°,Segment,12,3,1,100000000,510000001598,
171.54,°,Segment,11,3,1,100000000,510000001607,
160.974,°,Segment,10,3,1,100000000,510000001621,
120.964,°,Segment,8,3,1,100000000,510000001625,
-134.341,°,Segment,7,3,1,100000000,510000001629,
14.9116,°,Segment,5,4,1,100000002,510000001684,
59.5819,°,Segment,4,3,1,100000002,510000001689,
45.0667,°,Segment,3,3,1,100000002,510000001740,
-60.3205,°,Segment,4,2,1,100000001,510000001837,
-60.3561,°,Segment,3,2,1,100000001,510000001851,
-40.7011,°,Segment,2,2,1,100000001,510000001855,
-171.311,°,Segment,15,8,1,100000000,510000001869,
122.329,°,Segment,14,8,1,100000000,510000001888,
35.1698,°,Segment,8,4,1,100000003,510000001902,
79.3974,°,Segment,7,3,1,100000003,510000001905,
80.9196,°,Segment,6,3,1,100000003,510000001928,
50.5967,°,Segment,5,3,1,100000003,510000001973,
49.3594,°,Segment,4,3,1,100000003,510000001977,
73.7659,°,Segment,2,2,1,100000003,510000001998,
50.757,°,Segment,1,2,1,100000003,510000002010,
81.5231,°,Segment,0,1,1,100000003,510000002019,
122.661,°,Segment,18,11,1,100000000,510000002026,
110.822,°,Segment,15,9,1,100000000,510000002036,
142.07,°,Segment,13,3,1,100000000,510000002056,
105.729,°,Segment,12,3,1,100000000,510000002071,
104.83,°,Segment,11,3,1,100000000,510000002083,
96.4935,°,Segment,10,3,1,100000000,510000002090,
83.8678,°,Segment,9,3,1,100000000,510000002092,
110.596,°,Segment,8,3,1,100000000,510000002111,
85.1172,°,Segment,6,3,1,100000000,510000002125,
-159.409,°,Segment,8,3,1,100000003,510000002133,
158.199,°,Segment,13,4,1,100000000,510000002139,
46.1119,°,Segment,11,4,1,100000000,510000002160,
134.594,°,Segment,9,3,1,100000003,510000002168,
70.8163,°,Segment,8,3,1,100000003,510000002207,
43.2101,°,Segment,7,3,1,100000003,510000002215,
23.9376,°,Segment,6,2,1,100000003,510000002226,
6.60484,°,Segment,5,2,1,100000003,510000002228,
12.0805,°,Segment,4,2,1,100000003,510000002263,
-3.85064,°,Segment,2,2,1,100000003,510000002269,
6.58194,°,Segment,0,1,1,100000003,510000002283,
-145.976,°,Segment,9,2,1,100000003,510000002342,
1.82409,°,Segment,7,2,1,100000003,510000002356,
-86.5526,°,Segment,7,5,1,100000003,510000002361,
-144.699,°,Segment,6,4,1,100000003,510000002370,
-30.596,°,Segment,16,10,1,100000000,510000002374,
-140.045,°,Segment,12,4,1,100000000,510000002384,
67.6103,°,Segment,7,4,1,100000003,510000002390,
26.6585,°,Segment,5,3,1,100000002,510000002398,
68.6432,°,Segment,9,4,1,100000003,510000002404,
-26.0003,°,Segment,4,4,1,100000002,510000002413,
35.6764,°,Segment,4,3,1,100000001,510000002469,
-43.6881,°,Segment,13,7,1,100000000,510000002477,
-15.3215,°,Segment,9,3,1,100000003,510000002483,
156.718,°,Segment,6,4,1,100000003,510000002485,
148.799,°,Segment,9,4,1,100000000,510000002496,
-45.6867,°,Segment,5,3,1,100000002,510000002519,
-67.7548,°,Segment,4,2,1,100000002,510000002549,
-128.3,°,Segment,3,2,1,100000002,510000002578,
-109.759,°,Segment,2,1,1,100000002,510000002583,
-131.443,°,Segment,1,1,1,100000002,510000002601,
-102.916,°,Segment,0,1,1,100000002,510000002609,
-48.78,°,Segment,12,6,1,100000000,510000002646,
153.941,°,Segment,8,3,1,100000003,510000002649,
62.2095,°,Segment,10,5,1,100000000,510000002661,
-21.7227,°,Segment,7,4,1,100000003,510000002669,
-45.4982,°,Segment,6,4,1,100000003,510000002679,
-78.536,°,Segment,5,4,1,100000003,510000002682,
-109.44,°,Segment,4,3,1,100000003,510000002697,
-13.7173,°,Segment,10,4,1,100000000,510000002699,
81.4649,°,Segment,7,3,1,100000002,510000002715,
172.042,°,Segment,6,3,1,100000002,510000002727,
-138.212,°,Segment,5,2,1,100000002,510000002731,
87.2202,°,Segment,6,3,1,100000003,510000002754,
12.4868,°,Segment,9,4,1,100000003,510000002762,
68.344,°,Segment,8,4,1,100000003,510000002764,
37.7151,°,Segment,5,2,1,100000000,510000002776,
180,°,Segment,7,5,1,100000003,510000002779,
-76.7776,°,Segment,8,2,1,100000002,510000002802,
-79.786,°,Segment,7,2,1,100000002,510000002804,
-126.739,°,Segment,6,2,1,100000002,510000002809,
146.035,°,Segment,9,5,1,100000003,510000002811,
-3.77547,°,Segment,7,4,1,100000002,510000002814,
38.8079,°,Segment,3,3,1,100000000,510000002835,
40.5752,°,Segment,11,7,1,100000000,510000002840,
101.458,°,Segment,6,3,1,100000002,510000002861,
88.4518,°,Segment,5,3,1,100000002,510000002865,
85.4282,°,Segment,4,2,1,100000002,510000002893,
58.9572,°,Segment,3,2,1,100000002,510000002909,
79.4456,°,Segment,2,1,1,100000002,510000002928,
-155.116,°,Segment,8,3,1,100000002,510000002932,
-90,°,Segment,7,4,1,100000003,510000002935,
-99.0788,°,Segment,5,3,1,100000003,510000002940,
19.6284,°,Segment,8,4,1,100000000,510000002945,
-104.644,°,Segment,4,3,1,100000000,510000002968,
-133.112,°,Segment,7,4,1,100000000,510000002970,
-99.3308,°,Segment,6,2,1,100000000,510000002996,
-65.0301,°,Segment,5,2,1,100000000,510000003013,
-65.5238,°,Segment,4,2,1,100000000,510000003015,
-80.0835,°,Segment,2,1,1,100000000,510000003021,
-66.5477,°,Segment,1,1,1,100000000,510000003026,
-97.6922,°,Segment,2,3,1,100000002,510000003069,
-30.0915,°,Segment,1,2,1,100000002,510000003086,
56.0564,°,Segment,9,6,1,100000000,510000003088,
49.0947,°,Segment,6,4,1,100000002,510000003098,
68.6527,°,Segment,7,4,1,100000000,510000003106,
-78.1785,°,Segment,8,6,1,100000000,510000003108,
164.954,°,Segment,5,3,1,100000003,510000003110,
-129.644,°,Segment,6,5,1,100000003,510000003112,
-87.9047,°,Segment,7,5,1,100000000,510000003120,
151.654,°,Segment,3,4,1,100000003,510000003126,
138.61,°,Segment,2,3,1,100000003,510000003140,
157.952,°,Segment,4,4,1,100000003,510000003143,
75.9638,°,Segment,3,2,1,100000003,510000003147,
158.864,°,Segment,6,3,1,100000000,510000003150,
174.144,°,Segment,1,2,1,100000000,510000003157,
160.974,°,Segment,3,4,1,100000003,510000003162,
99.1194,°,Segment,4,3,1,100000002,510000003171,
89.7069,°,Segment,3,2,1,100000002,510000003180,
62.4658,°,Segment,2,1,1,100000002,510000003186,
154.679,°,Segment,1,1,1,100000002,510000003212,
157.546,°,Segment,0,1,1,100000002,510000003223,
-92.9194,°,Segment,2,3,1,100000003,510000003251,
-38.2243,°,Segment,3,3,1,100000003,510000003267,
166.159,°,Segment,2,3,1,100000000,510000003285,
-73.723,°,Segment,1,2,1,100000000,510000003300,
-126.772,°,Segment,0,1,1,100000000,510000003312,
-124.176,°,Segment,4,3,1,100000002,510000003347,
-66.451,°,Segment,4,4,1,100000001,510000003360,
4.74849,°,Segment,3,3,1,100000001,510000003367,
12.6723,°,Segment,2,2,1,100000001,510000003385,
26.5651,°,Segment,1,2,1,100000001,510000003387,
-1.69374,°,Segment,0,1,1,100000001,510000003418,
78.3312,°,Segment,5,2,1,100000002,510000003420,
-87.7094,°,Segment,2,3,1,100000003,510000003429,
104.597,°,Segment,4,2,1,100000002,510000003431,
21.6914,°,Segment,2,2,1,100000002,510000003451,
110.466,°,Segment,2,1,1,100000000,510000003455,
-169.828,°,Segment,2,2,1,100000002,510000003466,
54.3136,°,Segment,4,3,1,100000000,510000003473,
103.018,°,Segment,4,2,1,100000000,510000003487,
127.382,°,Segment,3,2,1,100000000,510000003500,
87.1543,°,Segment,2,1,1,100000000,510000003508,
173.863,°,Segment,0,1,1,100000000,510000003530,
119.635,°,Segment,3,2,1,100000001,510000003541,
38.8731,°,Segment,4,3,1,100000001,510000003546,
-136.005,°,Segment,3,3,1,100000000,510000003556,
-100.784,°,Segment,2,2,1,100000000,510000003559,
-3.27049,°,Segment,3,1,1,100000002,510000003563,
28.5596,°,Segment,4,3,1,100000002,510000003573,
156.099,°,Segment,4,3,1,100000000,510000003588,
166.373,°,Segment,3,2,1,100000000,510000003591,
-175.497,°,Segment,2,2,1,100000000,510000003603,
-125.406,°,Segment,4,2,1,100000001,510000003617,
-161.761,°,Segment,3,2,1,100000001,510000003625,
-128.211,°,Segment,2,2,1,100000001,510000003634,
-163.796,°,Segment,1,2,1,100000001,510000003648,
-164.548,°,Segment,2,2,1,100000002,510000003653,
-165.32,°,Segment,4,3,1,100000000,510000003679,
-16.5258,°,Segment,6,3,1,100000000,510000003681,
-63.4349,°,Segment,3,2,1,100000000,510000003685,
73.0919,°,Segment,2,2,1,100000000,510000003694,
-136.035,°,Segment,1,1,1,100000003,510000003706,
-123.201,°,Segment,2,2,1,100000001,510000003718,
-57.9645,°,Segment,1,1,1,100000001,510000003737,
-120.929,°,Segment,4,2,1,100000001,510000003756,
-136.503,°,Segment,1,1,1,100000000,510000003770,
-37.9167,°,Segment,3,1,1,100000001,510000003780,
-36.4358,°,Segment,2,1,1,100000001,510000003791,
23.9765,°,Segment,3,2,1,100000001,510000003799,
-9.39715,°,Segment,3,3,1,100000001,510000003817,
171.919,°,Segment,3,3,1,100000000,510000003844,
157.479,°,Segment,3,1,1,100000000,510000003846,
-46.8965,°,Segment,1,1,1,100000003,510000003850,
166.544,°,Segment,4,3,1,100000000,510000003853,
103.627,°,Segment,1,1,1,100000003,510000003855,
122.714,°,Segment,3,1,1,100000000,510000003860,
101.445,°,Segment,1,1,1,100000002,510000003878,
169.979,°,Segment,0,1,1,100000002,510000003915,
41.714,°,Segment,1,2,1,100000000,510000003963,
68.0089,°,Segment,0,1,1,100000000,510000003973,
120.402,°,Segment,4,3,1,100000001,510000003977,
14.8683,°,Segment,4,2,1,100000000,510000003980,
149.349,°,Segment,1,1,1,100000003,510000004004,
-157.322,°,Segment,0,1,1,100000003,510000004020,
65.0715,°,Segment,3,3,1,100000001,510000004028,
26.3582,°,Segment,5,3,1,100000000,510000004031,
-140.763,°,Segment,2,2,1,100000002,510000004050,
122.856,°,Segment,3,1,1,100000002,510000004053,
63.352,°,Segment,0,1,1,100000000,510000004072,
143.446,°,Segment,2,2,1,100000000,510000004086,
126.69,°,Segment,2,2,1,100000000,510000004093,
11.2207,°,Segment,3,3,1,100000001,510000004098,
147.278,°,Segment,3,1,1,100000002,510000004102,
-92.3984,°,Segment,1,2,1,100000003,510000004110,
83.6541,°,Segment,2,3,1,100000001,510000004136,
-131.244,°,Segment,1,2,1,100000000,510000004141,
-127.439,°,Segment,2,3,1,100000002,510000004145,
-133.229,°,Segment,1,2,1,100000000,510000004160,
160.514,°,Segment,2,2,1,100000002,510000004163,
80.5685,°,Segment,3,1,1,100000000,510000004169,
-146.008,°,Segment,0,1,1,100000000,510000004179,
-165.205,°,Segment,1,2,1,100000002,510000004220,
-151.125,°,Segment,0,1,1,100000002,510000004230,
-173.68,°,Segment,2,3,1,100000001,510000004278,
137.467,°,Segment,1,1,1,100000000,510000004288,
160.498,°,Segment,3,1,1,100000001,510000004299,
-177.602,°,Segment,0,1,1,100000000,510000004329,
-49.9503,°,Segment,1,2,1,100000002,510000004357,
81.5197,°,Segment,1,2,1,100000002,510000004368,
132.754,°,Segment,1,2,1,100000001,510000004373,
105.35,°,Segment,0,1,1,100000001,510000004378,
-68.4102,°,Segment,1,1,1,100000002,510000004405,
-84.6442,°,Segment,0,1,1,100000002,510000004411,
66.666,°,Segment,0,1,1,100000001,510000004424,
77.6521,°,Segment,0,1,1,100000002,510000004463,
123.395,°,Segment,1,1,1,100000001,510000004477,
47.0214,°,Segment,0,1,1,100000002,510000004501,
-68.7495,°,Segment,3,2,1,100000000,510000004519,
-39.2894,°,Segment,20,11,1,100000000,510000004522,
-3.89168,°,Segment,17,9,1,100000000,510000004524,
-56.8887,°,Segment,15,10,1,100000000,510000004525,
88.1524,°,Segment,7,3,1,100000000,510000004526,
67.3801,°,Segment,0,1,1,100000000,510000004527,
141.843,°,Segment,1,1,1,100000000,510000004530,
-108.699,°,Segment,2,1,1,100000001,510000004533,
-171.404,°,Segment,7,3,1,100000002,510000004539,
-158.394,°,Segment,1,2,1,100000002,510000004540,
27.1497,°,Segment,3,3,1,100000003,510000004541,
72.7342,°,Segment,3,3,1,100000003,510000004542,
-53.7462,°,Segment,5,4,1,100000003,510000004543,
-16.9121,°,Segment,6,5,1,100000003,510000004545,
-1.02303,°,Segment,1,2,1,100000003,510000004548,
15.6795,°,Segment,3,2,1,100000003,510000004549,
-50.1944,°,Segment,8,2,1,100000003,510000004550,
