
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,1,Image 1,2,1,100000000,610000005005,
1,,Spine,1,1,Image 1,1,1,100000000,610000005008,
4,,Spine,1,13,Image 1,4,1,100000000,610000005011,
5,,Spine,1,7,Image 1,4,1,100000000,610000005013,
5,,Spine,1,7,Image 1,4,1,100000003,610000005018,
2,,Spine,1,7,Image 1,3,1,100000000,610000005020,
1,,Spine,1,0,Image 1,1,1,100000000,610000005025,
11,,Spine,1,20,Image 1,12,1,100000000,610000005027,
6,,Spine,1,4,Image 1,2,1,100000000,610000005029,
3,,Spine,1,6,Image 1,4,1,100000000,610000005032,
2,,Spine,1,6,Image 1,4,1,100000000,610000005034,
4,,Spine,1,1,Image 1,1,1,100000000,610000005037,
14,,Spine,1,11,Image 1,2,1,100000000,610000005040,
6,,Spine,1,6,Image 1,4,1,100000002,610000005042,
3,,Spine,1,6,Image 1,2,1,100000000,610000005045,
5,,Spine,1,6,Image 1,2,1,100000000,610000005047,
5,,Spine,1,7,Image 1,4,1,100000003,610000005051,
2,,Spine,1,4,Image 1,2,1,100000003,610000005053,
4,,Spine,1,0,Image 1,1,1,100000001,610000005058,
2,,Spine,1,1,Image 1,1,1,100000003,610000005060,
3,,Spine,1,0,Image 1,1,1,100000001,610000005065,
2,,Spine,1,0,Image 1,1,1,100000002,610000005069,
1,,Spine,1,5,Image 1,2,1,100000002,610000005071,
1,,Spine,1,0,Image 1,1,1,100000002,610000005073,
7,,Spine,1,17,Image 1,10,1,100000000,610000005078,
3,,Spine,1,19,Image 1,10,1,100000000,610000005082,
20,,Spine,1,8,Image 1,2,1,100000002,610000005085,
4,,Spine,1,3,Image 1,3,1,100000000,610000005087,
4,,Spine,1,0,Image 1,1,1,100000001,610000005093,
8,,Spine,1,1,Image 1,1,1,100000003,610000005096,
5,,Spine,1,0,Image 1,1,1,100000000,610000005101,
14,,Spine,1,1,Image 1,1,1,100000000,610000005104,
2,,Spine,1,6,Image 1,3,1,100000002,610000005107,
3,,Spine,1,2,Image 1,2,1,100000000,610000005110,
2,,Spine,1,0,Image 1,1,1,100000001,610000005115,
3,,Spine,1,0,Image 1,1,1,100000002,610000005123,
2,,Spine,1,0,Image 1,1,1,100000001,610000005127,
42,,Spine,1,4,Image 1,3,1,100000001,610000005129,
2,,Spine,1,0,Image 1,1,1,100000002,610000005132,
4,,Spine,1,7,Image 1,4,1,100000000,610000005135,
9,,Spine,1,1,Image 1,1,1,100000003,610000005139,
2,,Spine,1,5,Image 1,3,1,100000003,610000005142,
7,,Spine,1,7,Image 1,5,1,100000000,610000005144,
3,,Spine,1,4,Image 1,3,1,100000003,610000005147,
4,,Spine,1,1,Image 1,2,1,100000000,610000005152,
8,,Spine,1,18,Image 1,10,1,100000000,610000005154,
3,,Spine,1,1,Image 1,2,1,100000000,610000005156,
2,,Spine,1,3,Image 1,2,1,100000001,610000005158,
11,,Spine,1,7,Image 1,3,1,100000000,610000005160,
3,,Spine,1,0,Image 1,1,1,100000000,610000005164,
8,,Spine,1,0,Image 1,1,1,100000001,610000005168,
2,,Spine,1,15,Image 1,9,1,100000000,610000005170,
3,,Spine,1,2,Image 1,1,1,100000002,610000005172,
1,,Spine,1,0,Image 1,1,1,100000001,610000005178,
3,,Spine,1,19,Image 1,10,1,100000000,610000005181,
4,,Spine,1,3,Image 1,3,1,100000002,610000005184,
4,,Spine,1,3,Image 1,1,1,100000002,610000005191,
2,,Spine,1,0,Image 1,1,1,100000001,610000005194,
4,,Spine,1,7,Image 1,4,1,100000000,610000005198,
2,,Spine,1,0,Image 1,1,1,100000001,610000005201,
3,,Spine,1,3,Image 1,2,1,100000002,610000005208,
1,,Spine,1,1,Image 1,2,1,100000002,610000005210,
8,,Spine,1,6,Image 1,3,1,100000000,610000005214,
2,,Spine,1,16,Image 1,10,1,100000000,610000005218,
10,,Spine,1,8,Image 1,2,1,100000002,610000005220,
2,,Spine,1,1,Image 1,1,1,100000003,610000005222,
3,,Spine,1,0,Image 1,1,1,100000000,610000005227,
8,,Spine,1,1,Image 1,2,1,100000000,610000005230,
5,,Spine,1,1,Image 1,1,1,100000003,610000005232,
5,,Spine,1,0,Image 1,1,1,100000000,610000005237,
8,,Spine,1,2,Image 1,3,1,100000000,610000005240,
3,,Spine,1,19,Image 1,10,1,100000000,610000005243,
2,,Spine,1,20,Image 1,12,1,100000000,610000005245,
5,,Spine,1,14,Image 1,9,1,100000000,610000005251,
1,,Spine,1,0,Image 1,1,1,100000001,610000005253,
4,,Spine,1,1,Image 1,1,1,100000003,610000005255,
6,,Spine,1,1,Image 1,1,1,100000003,610000005264,
2,,Spine,1,1,Image 1,2,1,100000002,610000005270,
11,,Spine,1,0,Image 1,1,1,100000000,610000005273,
6,,Spine,1,2,Image 1,3,1,100000000,610000005280,
2,,Spine,1,0,Image 1,1,1,100000000,610000005282,
2,,Spine,1,0,Image 1,1,1,100000001,610000005285,
51,,Spine,1,1,Image 1,1,1,100000003,610000005287,
1,,Spine,1,0,Image 1,1,1,100000001,610000005292,
1,,Spine,1,1,Image 1,1,1,100000003,610000005298,
2,,Spine,1,0,Image 1,1,1,100000002,610000005302,
1,,Spine,1,1,Image 1,1,1,100000003,610000005307,
2,,Spine,1,2,Image 1,2,1,100000002,610000005310,
16,,Spine,1,6,Image 1,3,1,100000000,610000005314,
1,,Spine,1,0,Image 1,1,1,100000001,610000005317,
3,,Spine,1,2,Image 1,3,1,100000000,610000005321,
1,,Spine,1,3,Image 1,3,1,100000002,610000005324,
1,,Spine,1,0,Image 1,1,1,100000001,610000005329,
2,,Spine,1,2,Image 1,2,1,100000000,610000005337,
3,,Spine,1,0,Image 1,1,1,100000001,610000005340,
2,,Spine,1,0,Image 1,1,1,100000002,610000005343,
2,,Spine,1,0,Image 1,1,1,100000001,610000005345,
3,,Spine,1,0,Image 1,1,1,100000002,610000005348,
3,,Spine,1,0,Image 1,1,1,100000002,610000005353,
4,,Spine,1,1,Image 1,2,1,100000000,610000005356,
1,,Spine,1,0,Image 1,1,1,100000001,610000005359,
3,,Spine,1,3,Image 1,1,1,100000002,610000005363,
6,,Spine,1,15,Image 1,9,1,100000000,610000005369,
1,,Spine,1,0,Image 1,1,1,100000001,610000005372,
2,,Spine,1,0,Image 1,1,1,100000001,610000005375,
2,,Spine,1,3,Image 1,2,1,100000002,610000005380,
2,,Spine,1,0,Image 1,1,1,100000000,610000005382,
2,,Spine,1,0,Image 1,1,1,100000002,610000005385,
3,,Spine,1,3,Image 1,2,1,100000002,610000005387,
3,,Spine,1,0,Image 1,1,1,100000002,610000005391,
2,,Spine,1,0,Image 1,1,1,100000001,610000005393,
3,,Spine,1,0,Image 1,1,1,100000001,610000005399,
5,,Spine,1,0,Image 1,1,1,100000002,610000005415,
2,,Spine,1,1,Image 1,1,1,100000001,610000005422,
2,,Spine,1,0,Image 1,1,1,100000001,610000005426,
1,,Spine,1,0,Image 1,1,1,100000001,610000005428,
3,,Spine,1,0,Image 1,1,1,100000002,610000005443,
2,,Spine,1,1,Image 1,1,1,100000000,610000005451,
3,,Spine,1,5,Image 1,5,1,100000000,610000005455,
2,,Spine,1,6,Image 1,4,1,100000000,610000005456,
1,,Spine,1,6,Image 1,4,1,100000000,610000005457,
2,,Spine,1,5,Image 1,4,1,100000000,610000005458,
2,,Spine,1,5,Image 1,4,1,100000000,610000005459,
2,,Spine,1,5,Image 1,4,1,100000000,610000005460,
2,,Spine,1,5,Image 1,4,1,100000000,610000005461,
2,,Spine,1,5,Image 1,4,1,100000000,610000005462,
2,,Spine,1,4,Image 1,4,1,100000000,610000005463,
1,,Spine,1,2,Image 1,3,1,100000000,610000005464,
2,,Spine,1,2,Image 1,2,1,100000000,610000005465,
1,,Spine,1,1,Image 1,1,1,100000000,610000005466,
2,,Spine,1,7,Image 1,4,1,100000000,610000005467,
2,,Spine,1,7,Image 1,4,1,100000000,610000005468,
2,,Spine,1,4,Image 1,2,1,100000000,610000005469,
12,,Spine,1,4,Image 1,2,1,100000000,610000005470,
1,,Spine,1,3,Image 1,3,1,100000000,610000005471,
2,,Spine,1,3,Image 1,3,1,100000000,610000005472,
5,,Spine,1,2,Image 1,2,1,100000000,610000005473,
0,,Spine,1,2,Image 1,2,1,100000000,610000005474,
