
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18.9898,,Segment,2,6,Image 1,3,1,100000001,510000000015,
21.582,,Segment,2,5,Image 1,3,1,100000001,510000000027,
27.8596,,Segment,2,4,Image 1,3,1,100000001,510000000099,
27.9811,,Segment,2,3,Image 1,2,1,100000001,510000000116,
26.1017,,Segment,2,1,Image 1,1,1,100000001,510000000132,
26.5769,,Segment,2,0,Image 1,1,1,100000001,510000000141,
17.1198,,Segment,2,6,Image 1,4,1,100000001,510000000165,
20.2899,,Segment,2,5,Image 1,4,1,100000001,510000000176,
14.9635,,Segment,2,5,Image 1,5,1,100000000,510000000192,
20.4774,,Segment,2,4,Image 1,4,1,100000000,510000000203,
37.6471,,Segment,2,3,Image 1,4,1,100000000,510000000208,
30.8552,,Segment,2,2,Image 1,3,1,100000000,510000000245,
29.4601,,Segment,2,1,Image 1,2,1,100000000,510000000249,
14.1508,,Segment,2,0,Image 1,1,1,100000000,510000000252,
38.7313,,Segment,2,6,Image 1,4,1,100000000,510000000295,
24.2146,,Segment,2,5,Image 1,4,1,100000000,510000000330,
29.8306,,Segment,2,6,Image 1,5,1,100000000,510000000332,
17.8657,,Segment,2,4,Image 1,5,1,100000000,510000000335,
32.9784,,Segment,2,3,Image 1,3,1,100000000,510000000342,
13.822,,Segment,2,3,Image 1,3,1,100000003,510000000347,
14.1789,,Segment,2,2,Image 1,2,1,100000003,510000000401,
9.30381,,Segment,2,1,Image 1,2,1,100000003,510000000405,
14.2576,,Segment,2,0,Image 1,1,1,100000003,510000000418,
25.3017,,Segment,2,4,Image 1,2,1,100000003,510000000467,
21.2302,,Segment,2,3,Image 1,2,1,100000003,510000000513,
24.0326,,Segment,2,4,Image 1,3,1,100000003,510000000522,
31.2993,,Segment,2,2,Image 1,3,1,100000001,510000000566,
36.0698,,Segment,2,1,Image 1,2,1,100000001,510000000579,
39.8952,,Segment,2,0,Image 1,1,1,100000001,510000000640,
30.7883,,Segment,2,2,Image 1,2,1,100000001,510000000645,
41.6944,,Segment,2,1,Image 1,1,1,100000001,510000000647,
18.0699,,Segment,2,8,Image 1,4,1,100000000,510000000665,
17.666,,Segment,2,7,Image 1,4,1,100000000,510000000734,
21.6797,,Segment,2,6,Image 1,3,1,100000000,510000000737,
16.7228,,Segment,2,5,Image 1,3,1,100000000,510000000746,
16.3413,,Segment,2,4,Image 1,2,1,100000000,510000000764,
19.8304,,Segment,2,3,Image 1,2,1,100000000,510000000769,
20.2634,,Segment,2,2,Image 1,2,1,100000000,510000000779,
18.4111,,Segment,2,1,Image 1,1,1,100000000,510000000783,
13.9944,,Segment,2,0,Image 1,1,1,100000000,510000000801,
12.3287,,Segment,2,8,Image 1,5,1,100000000,510000000811,
22.1532,,Segment,2,7,Image 1,3,1,100000000,510000000819,
38.4142,,Segment,2,7,Image 1,5,1,100000000,510000000828,
39.5768,,Segment,2,6,Image 1,4,1,100000000,510000000834,
39.4181,,Segment,2,7,Image 1,4,1,100000000,510000000840,
23.8111,,Segment,2,3,Image 1,2,1,100000002,510000000866,
22.3919,,Segment,2,2,Image 1,1,1,100000002,510000000933,
28.3668,,Segment,2,1,Image 1,1,1,100000002,510000000935,
31.8828,,Segment,2,0,Image 1,1,1,100000002,510000001013,
27.3757,,Segment,2,3,Image 1,1,1,100000002,510000001067,
26.3899,,Segment,2,2,Image 1,2,1,100000002,510000001070,
36.0046,,Segment,2,1,Image 1,2,1,100000002,510000001074,
18.5768,,Segment,2,5,Image 1,3,1,100000002,510000001128,
19.324,,Segment,2,4,Image 1,2,1,100000002,510000001134,
24.0112,,Segment,2,3,Image 1,2,1,100000002,510000001183,
24.646,,Segment,2,2,Image 1,2,1,100000002,510000001226,
21.8143,,Segment,2,1,Image 1,1,1,100000002,510000001233,
33.9353,,Segment,2,0,Image 1,1,1,100000002,510000001256,
25.4695,,Segment,2,5,Image 1,2,1,100000002,510000001283,
18.726,,Segment,2,4,Image 1,3,1,100000002,510000001290,
28.348,,Segment,2,20,Image 1,12,1,100000000,510000001322,
13.0028,,Segment,2,19,Image 1,11,1,100000000,510000001328,
20.7512,,Segment,2,18,Image 1,10,1,100000000,510000001350,
25.3487,,Segment,2,17,Image 1,10,1,100000000,510000001370,
26.8812,,Segment,2,16,Image 1,9,1,100000000,510000001373,
29.2921,,Segment,2,15,Image 1,9,1,100000000,510000001380,
19.0373,,Segment,2,14,Image 1,9,1,100000000,510000001385,
21.2473,,Segment,2,13,Image 1,8,1,100000000,510000001388,
21.4058,,Segment,2,12,Image 1,7,1,100000000,510000001407,
21.4771,,Segment,2,11,Image 1,6,1,100000000,510000001412,
22.6902,,Segment,2,10,Image 1,6,1,100000000,510000001418,
22.9713,,Segment,2,9,Image 1,5,1,100000000,510000001430,
15.7696,,Segment,2,8,Image 1,5,1,100000000,510000001433,
18.8147,,Segment,2,7,Image 1,5,1,100000000,510000001437,
14.5528,,Segment,2,6,Image 1,4,1,100000000,510000001440,
15.7032,,Segment,2,5,Image 1,3,1,100000000,510000001443,
16.144,,Segment,2,4,Image 1,2,1,100000000,510000001447,
15.5959,,Segment,2,3,Image 1,2,1,100000000,510000001450,
18.0127,,Segment,2,2,Image 1,1,1,100000000,510000001452,
20.1521,,Segment,2,1,Image 1,1,1,100000000,510000001474,
20.3397,,Segment,2,0,Image 1,1,1,100000000,510000001479,
29.8855,,Segment,2,19,Image 1,10,1,100000000,510000001525,
26.9254,,Segment,2,9,Image 1,3,1,100000000,510000001538,
22.2582,,Segment,2,8,Image 1,2,1,100000000,510000001550,
23.9105,,Segment,2,7,Image 1,2,1,100000000,510000001553,
19.4659,,Segment,2,6,Image 1,2,1,100000000,510000001559,
19.141,,Segment,2,5,Image 1,2,1,100000000,510000001562,
10.7735,,Segment,2,13,Image 1,3,1,100000000,510000001566,
16.3245,,Segment,2,12,Image 1,2,1,100000000,510000001568,
20.7323,,Segment,2,11,Image 1,2,1,100000000,510000001582,
16.8531,,Segment,2,10,Image 1,2,1,100000000,510000001586,
21.019,,Segment,2,9,Image 1,2,1,100000000,510000001590,
22.191,,Segment,2,13,Image 1,2,1,100000000,510000001593,
19.8829,,Segment,2,12,Image 1,3,1,100000000,510000001598,
15.5777,,Segment,2,11,Image 1,3,1,100000000,510000001607,
16.3658,,Segment,2,10,Image 1,3,1,100000000,510000001621,
24.2196,,Segment,2,8,Image 1,3,1,100000000,510000001625,
25.6709,,Segment,2,7,Image 1,3,1,100000000,510000001629,
20.1783,,Segment,2,5,Image 1,4,1,100000002,510000001684,
19.7328,,Segment,2,4,Image 1,3,1,100000002,510000001689,
27.9914,,Segment,2,3,Image 1,3,1,100000002,510000001740,
15.7124,,Segment,2,4,Image 1,2,1,100000001,510000001837,
24.2896,,Segment,2,3,Image 1,2,1,100000001,510000001851,
24.1734,,Segment,2,2,Image 1,2,1,100000001,510000001855,
11.4387,,Segment,2,15,Image 1,8,1,100000000,510000001869,
19.8738,,Segment,2,14,Image 1,8,1,100000000,510000001888,
15.9472,,Segment,2,8,Image 1,4,1,100000003,510000001902,
13.7991,,Segment,2,7,Image 1,3,1,100000003,510000001905,
19.8845,,Segment,2,6,Image 1,3,1,100000003,510000001928,
21.5984,,Segment,2,5,Image 1,3,1,100000003,510000001973,
20.4868,,Segment,2,4,Image 1,3,1,100000003,510000001977,
20.5072,,Segment,2,2,Image 1,2,1,100000003,510000001998,
22.6388,,Segment,2,1,Image 1,2,1,100000003,510000002010,
20.1465,,Segment,2,0,Image 1,1,1,100000003,510000002019,
26.3983,,Segment,2,18,Image 1,11,1,100000000,510000002026,
16.4645,,Segment,2,15,Image 1,9,1,100000000,510000002036,
17.7477,,Segment,2,13,Image 1,3,1,100000000,510000002056,
18.7638,,Segment,2,12,Image 1,3,1,100000000,510000002071,
21.6876,,Segment,2,11,Image 1,3,1,100000000,510000002083,
17.8323,,Segment,2,10,Image 1,3,1,100000000,510000002090,
20.6777,,Segment,2,9,Image 1,3,1,100000000,510000002092,
18.1954,,Segment,2,8,Image 1,3,1,100000000,510000002111,
23.4371,,Segment,2,6,Image 1,3,1,100000000,510000002125,
16.8693,,Segment,2,8,Image 1,3,1,100000003,510000002133,
16.8745,,Segment,2,13,Image 1,4,1,100000000,510000002139,
13.8954,,Segment,2,11,Image 1,4,1,100000000,510000002160,
13.6428,,Segment,2,9,Image 1,3,1,100000003,510000002168,
23.9801,,Segment,2,8,Image 1,3,1,100000003,510000002207,
14.5404,,Segment,2,7,Image 1,3,1,100000003,510000002215,
13.0968,,Segment,2,6,Image 1,2,1,100000003,510000002226,
13.5392,,Segment,2,5,Image 1,2,1,100000003,510000002228,
18.9612,,Segment,2,4,Image 1,2,1,100000003,510000002263,
18.1785,,Segment,2,2,Image 1,2,1,100000003,510000002269,
18.0587,,Segment,2,0,Image 1,1,1,100000003,510000002283,
30.7037,,Segment,2,9,Image 1,2,1,100000003,510000002342,
14.1926,,Segment,2,7,Image 1,2,1,100000003,510000002356,
16.424,,Segment,2,7,Image 1,5,1,100000003,510000002361,
15.8344,,Segment,2,6,Image 1,4,1,100000003,510000002370,
