
Segment Center Intensity Mean Ch=1 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.2,,Segment,1,6,Image 1,3,1,100000001,510000000015,
7.30769,,Segment,1,5,Image 1,3,1,100000001,510000000027,
4.16438,,Segment,1,4,Image 1,3,1,100000001,510000000099,
0.777778,,Segment,1,3,Image 1,2,1,100000001,510000000116,
0.75,,Segment,1,1,Image 1,1,1,100000001,510000000132,
0.666667,,Segment,1,0,Image 1,1,1,100000001,510000000141,
1.77778,,Segment,1,6,Image 1,4,1,100000001,510000000165,
3.83333,,Segment,1,5,Image 1,4,1,100000001,510000000176,
1.70588,,Segment,1,5,Image 1,5,1,100000000,510000000192,
1.58333,,Segment,1,4,Image 1,4,1,100000000,510000000203,
0.833333,,Segment,1,3,Image 1,4,1,100000000,510000000208,
2.36842,,Segment,1,2,Image 1,3,1,100000000,510000000245,
0.6,,Segment,1,1,Image 1,2,1,100000000,510000000249,
0.5,,Segment,1,0,Image 1,1,1,100000000,510000000252,
1.76923,,Segment,1,6,Image 1,4,1,100000000,510000000295,
2.44444,,Segment,1,5,Image 1,4,1,100000000,510000000330,
1.33333,,Segment,1,6,Image 1,5,1,100000000,510000000332,
2.5,,Segment,1,4,Image 1,5,1,100000000,510000000335,
1.5,,Segment,1,3,Image 1,3,1,100000000,510000000342,
2.33333,,Segment,1,3,Image 1,3,1,100000003,510000000347,
1.72727,,Segment,1,2,Image 1,2,1,100000003,510000000401,
1,,Segment,1,1,Image 1,2,1,100000003,510000000405,
1.66667,,Segment,1,0,Image 1,1,1,100000003,510000000418,
2.875,,Segment,1,4,Image 1,2,1,100000003,510000000467,
5.10638,,Segment,1,3,Image 1,2,1,100000003,510000000513,
2.1,,Segment,1,4,Image 1,3,1,100000003,510000000522,
4.93333,,Segment,1,2,Image 1,3,1,100000001,510000000566,
3.07143,,Segment,1,1,Image 1,2,1,100000001,510000000579,
2.61818,,Segment,1,0,Image 1,1,1,100000001,510000000640,
3.75,,Segment,1,2,Image 1,2,1,100000001,510000000645,
2.66667,,Segment,1,1,Image 1,1,1,100000001,510000000647,
1.31579,,Segment,1,8,Image 1,4,1,100000000,510000000665,
5.3,,Segment,1,7,Image 1,4,1,100000000,510000000734,
2.75,,Segment,1,6,Image 1,3,1,100000000,510000000737,
0.8,,Segment,1,5,Image 1,3,1,100000000,510000000746,
1.57895,,Segment,1,4,Image 1,2,1,100000000,510000000764,
2.16667,,Segment,1,3,Image 1,2,1,100000000,510000000769,
1.54545,,Segment,1,2,Image 1,2,1,100000000,510000000779,
1.6,,Segment,1,1,Image 1,1,1,100000000,510000000783,
4.53846,,Segment,1,0,Image 1,1,1,100000000,510000000801,
1.18182,,Segment,1,8,Image 1,5,1,100000000,510000000811,
1.375,,Segment,1,7,Image 1,3,1,100000000,510000000819,
1.6,,Segment,1,7,Image 1,5,1,100000000,510000000828,
0.714286,,Segment,1,6,Image 1,4,1,100000000,510000000834,
2,,Segment,1,7,Image 1,4,1,100000000,510000000840,
2.92593,,Segment,1,3,Image 1,2,1,100000002,510000000866,
1.82353,,Segment,1,2,Image 1,1,1,100000002,510000000933,
3,,Segment,1,1,Image 1,1,1,100000002,510000000935,
1.36111,,Segment,1,0,Image 1,1,1,100000002,510000001013,
2.56522,,Segment,1,3,Image 1,1,1,100000002,510000001067,
3,,Segment,1,2,Image 1,2,1,100000002,510000001070,
7.8,,Segment,1,1,Image 1,2,1,100000002,510000001074,
3.10909,,Segment,1,5,Image 1,3,1,100000002,510000001128,
1.28571,,Segment,1,4,Image 1,2,1,100000002,510000001134,
2.26,,Segment,1,3,Image 1,2,1,100000002,510000001183,
1.68182,,Segment,1,2,Image 1,2,1,100000002,510000001226,
1.75,,Segment,1,1,Image 1,1,1,100000002,510000001233,
1.45455,,Segment,1,0,Image 1,1,1,100000002,510000001256,
1.03571,,Segment,1,5,Image 1,2,1,100000002,510000001283,
1.42857,,Segment,1,4,Image 1,3,1,100000002,510000001290,
2.87879,,Segment,1,20,Image 1,12,1,100000000,510000001322,
7.28571,,Segment,1,19,Image 1,11,1,100000000,510000001328,
2.52174,,Segment,1,18,Image 1,10,1,100000000,510000001350,
2.71429,,Segment,1,17,Image 1,10,1,100000000,510000001370,
2.75,,Segment,1,16,Image 1,9,1,100000000,510000001373,
1.125,,Segment,1,15,Image 1,9,1,100000000,510000001380,
1.5,,Segment,1,14,Image 1,9,1,100000000,510000001385,
2,,Segment,1,13,Image 1,8,1,100000000,510000001388,
5.4,,Segment,1,12,Image 1,7,1,100000000,510000001407,
1.16667,,Segment,1,11,Image 1,6,1,100000000,510000001412,
1.85714,,Segment,1,10,Image 1,6,1,100000000,510000001418,
8.69231,,Segment,1,9,Image 1,5,1,100000000,510000001430,
9.25,,Segment,1,8,Image 1,5,1,100000000,510000001433,
4.4,,Segment,1,7,Image 1,5,1,100000000,510000001437,
3.5,,Segment,1,6,Image 1,4,1,100000000,510000001440,
3.25,,Segment,1,5,Image 1,3,1,100000000,510000001443,
2.4,,Segment,1,4,Image 1,2,1,100000000,510000001447,
2.25,,Segment,1,3,Image 1,2,1,100000000,510000001450,
3,,Segment,1,2,Image 1,1,1,100000000,510000001452,
3.82609,,Segment,1,1,Image 1,1,1,100000000,510000001474,
2.25,,Segment,1,0,Image 1,1,1,100000000,510000001479,
2.2,,Segment,1,19,Image 1,10,1,100000000,510000001525,
32.6429,,Segment,1,9,Image 1,3,1,100000000,510000001538,
2.76923,,Segment,1,8,Image 1,2,1,100000000,510000001550,
1.25,,Segment,1,7,Image 1,2,1,100000000,510000001553,
5.14286,,Segment,1,6,Image 1,2,1,100000000,510000001559,
5.25,,Segment,1,5,Image 1,2,1,100000000,510000001562,
1.8,,Segment,1,13,Image 1,3,1,100000000,510000001566,
2.33333,,Segment,1,12,Image 1,2,1,100000000,510000001568,
3.33333,,Segment,1,11,Image 1,2,1,100000000,510000001582,
10.6,,Segment,1,10,Image 1,2,1,100000000,510000001586,
5.8,,Segment,1,9,Image 1,2,1,100000000,510000001590,
2.25,,Segment,1,13,Image 1,2,1,100000000,510000001593,
2.16667,,Segment,1,12,Image 1,3,1,100000000,510000001598,
5.1,,Segment,1,11,Image 1,3,1,100000000,510000001607,
3,,Segment,1,10,Image 1,3,1,100000000,510000001621,
3,,Segment,1,8,Image 1,3,1,100000000,510000001625,
8.2,,Segment,1,7,Image 1,3,1,100000000,510000001629,
6.07143,,Segment,1,5,Image 1,4,1,100000002,510000001684,
1.83333,,Segment,1,4,Image 1,3,1,100000002,510000001689,
1.63462,,Segment,1,3,Image 1,3,1,100000002,510000001740,
2.04598,,Segment,1,4,Image 1,2,1,100000001,510000001837,
1.6,,Segment,1,3,Image 1,2,1,100000001,510000001851,
0.6,,Segment,1,2,Image 1,2,1,100000001,510000001855,
2.66667,,Segment,1,15,Image 1,8,1,100000000,510000001869,
0.95,,Segment,1,14,Image 1,8,1,100000000,510000001888,
2.26667,,Segment,1,8,Image 1,4,1,100000003,510000001902,
2.5,,Segment,1,7,Image 1,3,1,100000003,510000001905,
1.33333,,Segment,1,6,Image 1,3,1,100000003,510000001928,
1.8913,,Segment,1,5,Image 1,3,1,100000003,510000001973,
2.6,,Segment,1,4,Image 1,3,1,100000003,510000001977,
5.47619,,Segment,1,2,Image 1,2,1,100000003,510000001998,
2.23077,,Segment,1,1,Image 1,2,1,100000003,510000002010,
1.125,,Segment,1,0,Image 1,1,1,100000003,510000002019,
6.125,,Segment,1,18,Image 1,11,1,100000000,510000002026,
