
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Segment,1,2,Image 1,2,1,100000002,510000003466,
10,,Segment,1,4,Image 1,3,1,100000000,510000003473,
8,,Segment,1,4,Image 1,2,1,100000000,510000003487,
23,,Segment,1,3,Image 1,2,1,100000000,510000003500,
13,,Segment,1,2,Image 1,1,1,100000000,510000003508,
13,,Segment,1,0,Image 1,1,1,100000000,510000003530,
8,,Segment,1,3,Image 1,2,1,100000001,510000003541,
5,,Segment,1,4,Image 1,3,1,100000001,510000003546,
11,,Segment,1,3,Image 1,3,1,100000000,510000003556,
10,,Segment,1,2,Image 1,2,1,100000000,510000003559,
6,,Segment,1,3,Image 1,1,1,100000002,510000003563,
7,,Segment,1,4,Image 1,3,1,100000002,510000003573,
36,,Segment,1,4,Image 1,3,1,100000000,510000003588,
12,,Segment,1,3,Image 1,2,1,100000000,510000003591,
13,,Segment,1,2,Image 1,2,1,100000000,510000003603,
5,,Segment,1,4,Image 1,2,1,100000001,510000003617,
4,,Segment,1,3,Image 1,2,1,100000001,510000003625,
7,,Segment,1,2,Image 1,2,1,100000001,510000003634,
5,,Segment,1,1,Image 1,2,1,100000001,510000003648,
6,,Segment,1,2,Image 1,2,1,100000002,510000003653,
7,,Segment,1,4,Image 1,3,1,100000000,510000003679,
8,,Segment,1,6,Image 1,3,1,100000000,510000003681,
25,,Segment,1,3,Image 1,2,1,100000000,510000003685,
22,,Segment,1,2,Image 1,2,1,100000000,510000003694,
6,,Segment,1,1,Image 1,1,1,100000003,510000003706,
5,,Segment,1,2,Image 1,2,1,100000001,510000003718,
6,,Segment,1,1,Image 1,1,1,100000001,510000003737,
5,,Segment,1,4,Image 1,2,1,100000001,510000003756,
12,,Segment,1,1,Image 1,1,1,100000000,510000003770,
6,,Segment,1,3,Image 1,1,1,100000001,510000003780,
6,,Segment,1,2,Image 1,1,1,100000001,510000003791,
7,,Segment,1,3,Image 1,2,1,100000001,510000003799,
14,,Segment,1,3,Image 1,3,1,100000001,510000003817,
23,,Segment,1,3,Image 1,3,1,100000000,510000003844,
13,,Segment,1,3,Image 1,1,1,100000000,510000003846,
8,,Segment,1,1,Image 1,1,1,100000003,510000003850,
13,,Segment,1,4,Image 1,3,1,100000000,510000003853,
18,,Segment,1,1,Image 1,1,1,100000003,510000003855,
33,,Segment,1,3,Image 1,1,1,100000000,510000003860,
6,,Segment,1,1,Image 1,1,1,100000002,510000003878,
18,,Segment,1,0,Image 1,1,1,100000002,510000003915,
20,,Segment,1,1,Image 1,2,1,100000000,510000003963,
9,,Segment,1,0,Image 1,1,1,100000000,510000003973,
4,,Segment,1,4,Image 1,3,1,100000001,510000003977,
25,,Segment,1,4,Image 1,2,1,100000000,510000003980,
57,,Segment,1,1,Image 1,1,1,100000003,510000004004,
7,,Segment,1,0,Image 1,1,1,100000003,510000004020,
3,,Segment,1,3,Image 1,3,1,100000001,510000004028,
5,,Segment,1,5,Image 1,3,1,100000000,510000004031,
11,,Segment,1,2,Image 1,2,1,100000002,510000004050,
6,,Segment,1,3,Image 1,1,1,100000002,510000004053,
20,,Segment,1,0,Image 1,1,1,100000000,510000004072,
92,,Segment,1,2,Image 1,2,1,100000000,510000004086,
20,,Segment,1,2,Image 1,2,1,100000000,510000004093,
5,,Segment,1,3,Image 1,3,1,100000001,510000004098,
7,,Segment,1,3,Image 1,1,1,100000002,510000004102,
7,,Segment,1,1,Image 1,2,1,100000003,510000004110,
7,,Segment,1,2,Image 1,3,1,100000001,510000004136,
16,,Segment,1,1,Image 1,2,1,100000000,510000004141,
6,,Segment,1,2,Image 1,3,1,100000002,510000004145,
62,,Segment,1,1,Image 1,2,1,100000000,510000004160,
6,,Segment,1,2,Image 1,2,1,100000002,510000004163,
8,,Segment,1,3,Image 1,1,1,100000000,510000004169,
12,,Segment,1,0,Image 1,1,1,100000000,510000004179,
11,,Segment,1,1,Image 1,2,1,100000002,510000004220,
4,,Segment,1,0,Image 1,1,1,100000002,510000004230,
8,,Segment,1,2,Image 1,3,1,100000001,510000004278,
11,,Segment,1,1,Image 1,1,1,100000000,510000004288,
5,,Segment,1,3,Image 1,1,1,100000001,510000004299,
25,,Segment,1,0,Image 1,1,1,100000000,510000004329,
6,,Segment,1,1,Image 1,2,1,100000002,510000004357,
5,,Segment,1,1,Image 1,2,1,100000002,510000004368,
6,,Segment,1,1,Image 1,2,1,100000001,510000004373,
4,,Segment,1,0,Image 1,1,1,100000001,510000004378,
4,,Segment,1,1,Image 1,1,1,100000002,510000004405,
5,,Segment,1,0,Image 1,1,1,100000002,510000004411,
13,,Segment,1,0,Image 1,1,1,100000001,510000004424,
6,,Segment,1,0,Image 1,1,1,100000002,510000004463,
13,,Segment,1,1,Image 1,1,1,100000001,510000004477,
10,,Segment,1,0,Image 1,1,1,100000002,510000004501,
5,,Segment,1,3,Image 1,2,1,100000000,510000004519,
7,,Segment,1,20,Image 1,11,1,100000000,510000004522,
15,,Segment,1,17,Image 1,9,1,100000000,510000004524,
10,,Segment,1,15,Image 1,10,1,100000000,510000004525,
8,,Segment,1,7,Image 1,3,1,100000000,510000004526,
15,,Segment,1,0,Image 1,1,1,100000000,510000004527,
13,,Segment,1,1,Image 1,1,1,100000000,510000004530,
5,,Segment,1,2,Image 1,1,1,100000001,510000004533,
24,,Segment,1,7,Image 1,3,1,100000002,510000004539,
6,,Segment,1,1,Image 1,2,1,100000002,510000004540,
22,,Segment,1,3,Image 1,3,1,100000003,510000004541,
8,,Segment,1,3,Image 1,3,1,100000003,510000004542,
12,,Segment,1,5,Image 1,4,1,100000003,510000004543,
26,,Segment,1,6,Image 1,5,1,100000003,510000004545,
8,,Segment,1,1,Image 1,2,1,100000003,510000004548,
6,,Segment,1,3,Image 1,2,1,100000003,510000004549,
5,,Segment,1,8,Image 1,2,1,100000003,510000004550,
