
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005093,
19767,µm,Spine,Spine Position,1,1,1,100000003,610000005096,
19761.3,µm,Spine,Spine Position,0,1,1,100000000,610000005101,
19761,µm,Spine,Spine Position,1,1,1,100000000,610000005104,
19742.2,µm,Spine,Spine Position,6,3,1,100000002,610000005107,
19761.9,µm,Spine,Spine Position,2,2,1,100000000,610000005110,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005115,
19751.1,µm,Spine,Spine Position,0,1,1,100000002,610000005123,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005127,
19780.6,µm,Spine,Spine Position,4,3,1,100000001,610000005129,
19751.8,µm,Spine,Spine Position,0,1,1,100000002,610000005132,
19768.7,µm,Spine,Spine Position,7,4,1,100000000,610000005135,
19767,µm,Spine,Spine Position,1,1,1,100000003,610000005139,
19772.2,µm,Spine,Spine Position,5,3,1,100000003,610000005142,
19767.7,µm,Spine,Spine Position,7,5,1,100000000,610000005144,
19771.4,µm,Spine,Spine Position,4,3,1,100000003,610000005147,
19763.9,µm,Spine,Spine Position,1,2,1,100000000,610000005152,
19771.6,µm,Spine,Spine Position,18,10,1,100000000,610000005154,
19765.2,µm,Spine,Spine Position,1,2,1,100000000,610000005156,
19784.9,µm,Spine,Spine Position,3,2,1,100000001,610000005158,
19767.2,µm,Spine,Spine Position,7,3,1,100000000,610000005160,
19761.8,µm,Spine,Spine Position,0,1,1,100000000,610000005164,
19784.3,µm,Spine,Spine Position,0,1,1,100000001,610000005168,
19769.7,µm,Spine,Spine Position,15,9,1,100000000,610000005170,
19751.4,µm,Spine,Spine Position,2,1,1,100000002,610000005172,
19785.2,µm,Spine,Spine Position,0,1,1,100000001,610000005178,
19770.8,µm,Spine,Spine Position,19,10,1,100000000,610000005181,
19757,µm,Spine,Spine Position,3,3,1,100000002,610000005184,
19746.4,µm,Spine,Spine Position,3,1,1,100000002,610000005191,
19785.2,µm,Spine,Spine Position,0,1,1,100000001,610000005194,
19762,µm,Spine,Spine Position,7,4,1,100000000,610000005198,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005201,
19745.7,µm,Spine,Spine Position,3,2,1,100000002,610000005208,
19749.3,µm,Spine,Spine Position,1,2,1,100000002,610000005210,
19768.3,µm,Spine,Spine Position,6,3,1,100000000,610000005214,
19769.6,µm,Spine,Spine Position,16,10,1,100000000,610000005218,
19741.4,µm,Spine,Spine Position,8,2,1,100000002,610000005220,
19766.9,µm,Spine,Spine Position,1,1,1,100000003,610000005222,
19761.3,µm,Spine,Spine Position,0,1,1,100000000,610000005227,
19763.9,µm,Spine,Spine Position,1,2,1,100000000,610000005230,
19766.1,µm,Spine,Spine Position,1,1,1,100000003,610000005232,
19761.7,µm,Spine,Spine Position,0,1,1,100000000,610000005237,
19761.9,µm,Spine,Spine Position,2,3,1,100000000,610000005240,
19770.9,µm,Spine,Spine Position,19,10,1,100000000,610000005243,
19771.7,µm,Spine,Spine Position,20,12,1,100000000,610000005245,
19769.7,µm,Spine,Spine Position,14,9,1,100000000,610000005251,
19785.6,µm,Spine,Spine Position,0,1,1,100000001,610000005253,
19766.6,µm,Spine,Spine Position,1,1,1,100000003,610000005255,
19766.3,µm,Spine,Spine Position,1,1,1,100000003,610000005264,
19752.3,µm,Spine,Spine Position,1,2,1,100000002,610000005270,
19763.6,µm,Spine,Spine Position,0,1,1,100000000,610000005273,
19761.9,µm,Spine,Spine Position,2,3,1,100000000,610000005280,
19761.5,µm,Spine,Spine Position,0,1,1,100000000,610000005282,
19783.3,µm,Spine,Spine Position,0,1,1,100000001,610000005285,
19766.9,µm,Spine,Spine Position,1,1,1,100000003,610000005287,
19784.8,µm,Spine,Spine Position,0,1,1,100000001,610000005292,
19765.8,µm,Spine,Spine Position,1,1,1,100000003,610000005298,
19751.7,µm,Spine,Spine Position,0,1,1,100000002,610000005302,
19766.8,µm,Spine,Spine Position,1,1,1,100000003,610000005307,
19752,µm,Spine,Spine Position,2,2,1,100000002,610000005310,
19767.9,µm,Spine,Spine Position,6,3,1,100000000,610000005314,
19784.8,µm,Spine,Spine Position,0,1,1,100000001,610000005317,
19761.4,µm,Spine,Spine Position,2,3,1,100000000,610000005321,
19757,µm,Spine,Spine Position,3,3,1,100000002,610000005324,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005329,
19761.8,µm,Spine,Spine Position,2,2,1,100000000,610000005337,
19785.5,µm,Spine,Spine Position,0,1,1,100000001,610000005340,
19749.3,µm,Spine,Spine Position,0,1,1,100000002,610000005343,
19785.5,µm,Spine,Spine Position,0,1,1,100000001,610000005345,
19749.2,µm,Spine,Spine Position,0,1,1,100000002,610000005348,
19749.3,µm,Spine,Spine Position,0,1,1,100000002,610000005353,
19764,µm,Spine,Spine Position,1,2,1,100000000,610000005356,
19784.8,µm,Spine,Spine Position,0,1,1,100000001,610000005359,
19746.6,µm,Spine,Spine Position,3,1,1,100000002,610000005363,
19769.7,µm,Spine,Spine Position,15,9,1,100000000,610000005369,
19780.8,µm,Spine,Spine Position,0,1,1,100000001,610000005372,
19785.3,µm,Spine,Spine Position,0,1,1,100000001,610000005375,
19755.1,µm,Spine,Spine Position,3,2,1,100000002,610000005380,
19761.4,µm,Spine,Spine Position,0,1,1,100000000,610000005382,
19749.1,µm,Spine,Spine Position,0,1,1,100000002,610000005385,
19745.5,µm,Spine,Spine Position,3,2,1,100000002,610000005387,
19750.2,µm,Spine,Spine Position,0,1,1,100000002,610000005391,
19784.1,µm,Spine,Spine Position,0,1,1,100000001,610000005393,
19785.4,µm,Spine,Spine Position,0,1,1,100000001,610000005399,
19748.6,µm,Spine,Spine Position,0,1,1,100000002,610000005415,
19783.5,µm,Spine,Spine Position,1,1,1,100000001,610000005422,
19780.5,µm,Spine,Spine Position,0,1,1,100000001,610000005426,
19784.6,µm,Spine,Spine Position,0,1,1,100000001,610000005428,
19749.1,µm,Spine,Spine Position,0,1,1,100000002,610000005443,
19761,µm,Spine,Spine Position,1,1,1,100000000,610000005451,
19760.9,µm,Spine,Spine Position,5,5,1,100000000,610000005455,
19758.1,µm,Spine,Spine Position,6,4,1,100000000,610000005456,
19758.1,µm,Spine,Spine Position,6,4,1,100000000,610000005457,
19758.3,µm,Spine,Spine Position,5,4,1,100000000,610000005458,
19758.4,µm,Spine,Spine Position,5,4,1,100000000,610000005459,
19758.4,µm,Spine,Spine Position,5,4,1,100000000,610000005460,
19758.6,µm,Spine,Spine Position,5,4,1,100000000,610000005461,
19758.6,µm,Spine,Spine Position,5,4,1,100000000,610000005462,
19761.1,µm,Spine,Spine Position,4,4,1,100000000,610000005463,
19761.6,µm,Spine,Spine Position,2,3,1,100000000,610000005464,
19761.7,µm,Spine,Spine Position,2,2,1,100000000,610000005465,
19761,µm,Spine,Spine Position,1,1,1,100000000,610000005466,
19763.7,µm,Spine,Spine Position,7,4,1,100000000,610000005467,
19762.1,µm,Spine,Spine Position,7,4,1,100000000,610000005468,
19762,µm,Spine,Spine Position,4,2,1,100000000,610000005469,
19761.7,µm,Spine,Spine Position,4,2,1,100000000,610000005470,
19762.9,µm,Spine,Spine Position,3,3,1,100000000,610000005471,
19761.8,µm,Spine,Spine Position,3,3,1,100000000,610000005472,
19761.8,µm,Spine,Spine Position,2,2,1,100000000,610000005473,
19761.9,µm,Spine,Spine Position,2,2,1,100000000,610000005474,
19761.9,µm,Spine,Spine Position,2,2,1,100000000,610000005475,
19761.6,µm,Spine,Spine Position,0,1,1,100000000,610000005476,
19765.2,µm,Spine,Spine Position,1,2,1,100000000,610000005477,
19764.9,µm,Spine,Spine Position,1,2,1,100000000,610000005478,
19772.9,µm,Spine,Spine Position,20,12,1,100000000,610000005479,
19772.7,µm,Spine,Spine Position,20,12,1,100000000,610000005480,
19771.7,µm,Spine,Spine Position,20,12,1,100000000,610000005481,
19771.6,µm,Spine,Spine Position,19,11,1,100000000,610000005482,
19771.6,µm,Spine,Spine Position,19,11,1,100000000,610000005483,
19771,µm,Spine,Spine Position,19,10,1,100000000,610000005484,
19770.9,µm,Spine,Spine Position,19,10,1,100000000,610000005485,
19770.9,µm,Spine,Spine Position,19,10,1,100000000,610000005486,
19770.9,µm,Spine,Spine Position,19,10,1,100000000,610000005487,
19771.5,µm,Spine,Spine Position,19,10,1,100000000,610000005488,
19771.5,µm,Spine,Spine Position,19,10,1,100000000,610000005489,
19770.5,µm,Spine,Spine Position,17,10,1,100000000,610000005490,
19769.2,µm,Spine,Spine Position,10,5,1,100000000,610000005491,
19768.3,µm,Spine,Spine Position,7,4,1,100000000,610000005492,
19765.3,µm,Spine,Spine Position,11,2,1,100000000,610000005493,
19767.2,µm,Spine,Spine Position,7,3,1,100000000,610000005494,
19773.8,µm,Spine,Spine Position,13,3,1,100000000,610000005495,
19773.7,µm,Spine,Spine Position,13,3,1,100000000,610000005496,
19773.6,µm,Spine,Spine Position,13,4,1,100000000,610000005497,
19773.6,µm,Spine,Spine Position,13,4,1,100000000,610000005498,
19770.9,µm,Spine,Spine Position,9,4,1,100000000,610000005499,
19768.8,µm,Spine,Spine Position,7,4,1,100000000,610000005500,
19768.7,µm,Spine,Spine Position,6,3,1,100000000,610000005501,
19760.2,µm,Spine,Spine Position,2,3,1,100000000,610000005502,
19760.5,µm,Spine,Spine Position,1,2,1,100000000,610000005503,
19760.7,µm,Spine,Spine Position,1,1,1,100000000,610000005504,
19760.8,µm,Spine,Spine Position,1,1,1,100000000,610000005505,
19765.8,µm,Spine,Spine Position,4,2,1,100000000,610000005513,
19764.3,µm,Spine,Spine Position,4,3,1,100000000,610000005514,
19764.3,µm,Spine,Spine Position,4,3,1,100000000,610000005515,
19764.2,µm,Spine,Spine Position,4,3,1,100000000,610000005516,
19762.3,µm,Spine,Spine Position,0,1,1,100000000,610000005517,
19781.3,µm,Spine,Spine Position,5,4,1,100000001,610000005518,
19779.7,µm,Spine,Spine Position,4,3,1,100000001,610000005519,
19780.6,µm,Spine,Spine Position,4,3,1,100000001,610000005520,
19780.6,µm,Spine,Spine Position,4,3,1,100000001,610000005521,
19780.3,µm,Spine,Spine Position,4,2,1,100000001,610000005522,
19780.4,µm,Spine,Spine Position,4,2,1,100000001,610000005523,
19783.4,µm,Spine,Spine Position,1,1,1,100000001,610000005524,
19784,µm,Spine,Spine Position,1,1,1,100000001,610000005525,
19784,µm,Spine,Spine Position,1,1,1,100000001,610000005526,
19784,µm,Spine,Spine Position,2,2,1,100000001,610000005527,
19776.9,µm,Spine,Spine Position,2,3,1,100000001,610000005536,
19779.6,µm,Spine,Spine Position,0,1,1,100000001,610000005537,
19784.3,µm,Spine,Spine Position,2,2,1,100000001,610000005539,
19786,µm,Spine,Spine Position,2,3,1,100000001,610000005540,
19785.7,µm,Spine,Spine Position,2,3,1,100000001,610000005541,
19781.9,µm,Spine,Spine Position,3,2,1,100000001,610000005542,
19745.1,µm,Spine,Spine Position,2,1,1,100000002,610000005544,
19745.3,µm,Spine,Spine Position,2,1,1,100000002,610000005545,
19746.7,µm,Spine,Spine Position,2,1,1,100000002,610000005546,
19750,µm,Spine,Spine Position,5,3,1,100000002,610000005547,
19758.1,µm,Spine,Spine Position,5,4,1,100000002,610000005548,
19756.9,µm,Spine,Spine Position,3,3,1,100000002,610000005549,
19754.4,µm,Spine,Spine Position,2,2,1,100000002,610000005550,
19757.6,µm,Spine,Spine Position,4,2,1,100000002,610000005551,
19751,µm,Spine,Spine Position,2,3,1,100000002,610000005552,
19751.9,µm,Spine,Spine Position,0,1,1,100000002,610000005553,
19742.2,µm,Spine,Spine Position,6,3,1,100000002,610000005554,
19741.2,µm,Spine,Spine Position,8,2,1,100000002,610000005555,
19744.7,µm,Spine,Spine Position,4,3,1,100000002,610000005556,
19751.6,µm,Spine,Spine Position,3,1,1,100000002,610000005560,
19751.1,µm,Spine,Spine Position,1,2,1,100000002,610000005561,
19751.1,µm,Spine,Spine Position,1,2,1,100000002,610000005562,
19749.2,µm,Spine,Spine Position,1,2,1,100000002,610000005563,
19749.2,µm,Spine,Spine Position,0,1,1,100000002,610000005564,
19751.7,µm,Spine,Spine Position,0,1,1,100000002,610000005566,
19751.8,µm,Spine,Spine Position,0,1,1,100000002,610000005567,
19751.8,µm,Spine,Spine Position,0,1,1,100000002,610000005568,
19773.6,µm,Spine,Spine Position,5,3,1,100000003,610000005569,
19766.8,µm,Spine,Spine Position,1,1,1,100000003,610000005570,
19771.4,µm,Spine,Spine Position,9,4,1,100000003,610000005576,
19770.7,µm,Spine,Spine Position,8,3,1,100000003,610000005577,
19768.3,µm,Spine,Spine Position,8,3,1,100000003,610000005578,
19767,µm,Spine,Spine Position,9,2,1,100000003,610000005579,
19768.3,µm,Spine,Spine Position,6,3,1,100000003,610000005580,
19767.6,µm,Spine,Spine Position,6,3,1,100000003,610000005581,
19764.4,µm,Spine,Spine Position,7,4,1,100000003,610000005582,
19765.6,µm,Spine,Spine Position,3,3,1,100000003,610000005583,
19766.6,µm,Spine,Spine Position,2,2,1,100000003,610000005584,
