
Spine Part Length Neck
 ==================== 
Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005302,
0,µm,Spine,Spine Part Length,1,1,1,100000003,610000005307,
0,µm,Spine,Spine Part Length,2,2,1,100000002,610000005310,
0,µm,Spine,Spine Part Length,6,3,1,100000000,610000005314,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005317,
0.1104,µm,Spine,Spine Part Length,2,3,1,100000000,610000005321,
0,µm,Spine,Spine Part Length,3,3,1,100000002,610000005324,
0.149673,µm,Spine,Spine Part Length,0,1,1,100000001,610000005329,
0.124772,µm,Spine,Spine Part Length,2,2,1,100000000,610000005337,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005340,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005343,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005345,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005348,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005353,
0,µm,Spine,Spine Part Length,1,2,1,100000000,610000005356,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005359,
0,µm,Spine,Spine Part Length,3,1,1,100000002,610000005363,
0,µm,Spine,Spine Part Length,15,9,1,100000000,610000005369,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005372,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005375,
0,µm,Spine,Spine Part Length,3,2,1,100000002,610000005380,
0,µm,Spine,Spine Part Length,0,1,1,100000000,610000005382,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005385,
0,µm,Spine,Spine Part Length,3,2,1,100000002,610000005387,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005391,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005393,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005399,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005415,
0,µm,Spine,Spine Part Length,1,1,1,100000001,610000005422,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005426,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005428,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005443,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000005451,
0,µm,Spine,Spine Part Length,5,5,1,100000000,610000005455,
0,µm,Spine,Spine Part Length,6,4,1,100000000,610000005456,
0,µm,Spine,Spine Part Length,6,4,1,100000000,610000005457,
0,µm,Spine,Spine Part Length,5,4,1,100000000,610000005458,
0,µm,Spine,Spine Part Length,5,4,1,100000000,610000005459,
0,µm,Spine,Spine Part Length,5,4,1,100000000,610000005460,
0,µm,Spine,Spine Part Length,5,4,1,100000000,610000005461,
0,µm,Spine,Spine Part Length,5,4,1,100000000,610000005462,
0,µm,Spine,Spine Part Length,4,4,1,100000000,610000005463,
0,µm,Spine,Spine Part Length,2,3,1,100000000,610000005464,
0,µm,Spine,Spine Part Length,2,2,1,100000000,610000005465,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000005466,
0,µm,Spine,Spine Part Length,7,4,1,100000000,610000005467,
0,µm,Spine,Spine Part Length,7,4,1,100000000,610000005468,
0,µm,Spine,Spine Part Length,4,2,1,100000000,610000005469,
0,µm,Spine,Spine Part Length,4,2,1,100000000,610000005470,
0,µm,Spine,Spine Part Length,3,3,1,100000000,610000005471,
0,µm,Spine,Spine Part Length,3,3,1,100000000,610000005472,
0,µm,Spine,Spine Part Length,2,2,1,100000000,610000005473,
0,µm,Spine,Spine Part Length,2,2,1,100000000,610000005474,
0,µm,Spine,Spine Part Length,2,2,1,100000000,610000005475,
0,µm,Spine,Spine Part Length,0,1,1,100000000,610000005476,
0,µm,Spine,Spine Part Length,1,2,1,100000000,610000005477,
0,µm,Spine,Spine Part Length,1,2,1,100000000,610000005478,
0,µm,Spine,Spine Part Length,20,12,1,100000000,610000005479,
0,µm,Spine,Spine Part Length,20,12,1,100000000,610000005480,
0,µm,Spine,Spine Part Length,20,12,1,100000000,610000005481,
0,µm,Spine,Spine Part Length,19,11,1,100000000,610000005482,
0,µm,Spine,Spine Part Length,19,11,1,100000000,610000005483,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005484,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005485,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005486,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005487,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005488,
0,µm,Spine,Spine Part Length,19,10,1,100000000,610000005489,
0,µm,Spine,Spine Part Length,17,10,1,100000000,610000005490,
0,µm,Spine,Spine Part Length,10,5,1,100000000,610000005491,
0,µm,Spine,Spine Part Length,7,4,1,100000000,610000005492,
0,µm,Spine,Spine Part Length,11,2,1,100000000,610000005493,
0,µm,Spine,Spine Part Length,7,3,1,100000000,610000005494,
0,µm,Spine,Spine Part Length,13,3,1,100000000,610000005495,
0,µm,Spine,Spine Part Length,13,3,1,100000000,610000005496,
0,µm,Spine,Spine Part Length,13,4,1,100000000,610000005497,
0,µm,Spine,Spine Part Length,13,4,1,100000000,610000005498,
0,µm,Spine,Spine Part Length,9,4,1,100000000,610000005499,
0,µm,Spine,Spine Part Length,7,4,1,100000000,610000005500,
0,µm,Spine,Spine Part Length,6,3,1,100000000,610000005501,
0,µm,Spine,Spine Part Length,2,3,1,100000000,610000005502,
0,µm,Spine,Spine Part Length,1,2,1,100000000,610000005503,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000005504,
0,µm,Spine,Spine Part Length,1,1,1,100000000,610000005505,
0,µm,Spine,Spine Part Length,4,2,1,100000000,610000005513,
0,µm,Spine,Spine Part Length,4,3,1,100000000,610000005514,
0,µm,Spine,Spine Part Length,4,3,1,100000000,610000005515,
0,µm,Spine,Spine Part Length,4,3,1,100000000,610000005516,
0,µm,Spine,Spine Part Length,0,1,1,100000000,610000005517,
0,µm,Spine,Spine Part Length,5,4,1,100000001,610000005518,
0,µm,Spine,Spine Part Length,4,3,1,100000001,610000005519,
0,µm,Spine,Spine Part Length,4,3,1,100000001,610000005520,
0,µm,Spine,Spine Part Length,4,3,1,100000001,610000005521,
0,µm,Spine,Spine Part Length,4,2,1,100000001,610000005522,
0,µm,Spine,Spine Part Length,4,2,1,100000001,610000005523,
0,µm,Spine,Spine Part Length,1,1,1,100000001,610000005524,
0,µm,Spine,Spine Part Length,1,1,1,100000001,610000005525,
0,µm,Spine,Spine Part Length,1,1,1,100000001,610000005526,
0,µm,Spine,Spine Part Length,2,2,1,100000001,610000005527,
0,µm,Spine,Spine Part Length,2,3,1,100000001,610000005536,
0,µm,Spine,Spine Part Length,0,1,1,100000001,610000005537,
0,µm,Spine,Spine Part Length,2,2,1,100000001,610000005539,
0,µm,Spine,Spine Part Length,2,3,1,100000001,610000005540,
0,µm,Spine,Spine Part Length,2,3,1,100000001,610000005541,
0,µm,Spine,Spine Part Length,3,2,1,100000001,610000005542,
0,µm,Spine,Spine Part Length,2,1,1,100000002,610000005544,
0,µm,Spine,Spine Part Length,2,1,1,100000002,610000005545,
0,µm,Spine,Spine Part Length,2,1,1,100000002,610000005546,
0,µm,Spine,Spine Part Length,5,3,1,100000002,610000005547,
0,µm,Spine,Spine Part Length,5,4,1,100000002,610000005548,
0,µm,Spine,Spine Part Length,3,3,1,100000002,610000005549,
0,µm,Spine,Spine Part Length,2,2,1,100000002,610000005550,
0,µm,Spine,Spine Part Length,4,2,1,100000002,610000005551,
0,µm,Spine,Spine Part Length,2,3,1,100000002,610000005552,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005553,
0,µm,Spine,Spine Part Length,6,3,1,100000002,610000005554,
0,µm,Spine,Spine Part Length,8,2,1,100000002,610000005555,
0,µm,Spine,Spine Part Length,4,3,1,100000002,610000005556,
0,µm,Spine,Spine Part Length,3,1,1,100000002,610000005560,
0,µm,Spine,Spine Part Length,1,2,1,100000002,610000005561,
0,µm,Spine,Spine Part Length,1,2,1,100000002,610000005562,
0,µm,Spine,Spine Part Length,1,2,1,100000002,610000005563,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005564,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005566,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005567,
0,µm,Spine,Spine Part Length,0,1,1,100000002,610000005568,
0,µm,Spine,Spine Part Length,5,3,1,100000003,610000005569,
0,µm,Spine,Spine Part Length,1,1,1,100000003,610000005570,
0,µm,Spine,Spine Part Length,9,4,1,100000003,610000005576,
0,µm,Spine,Spine Part Length,8,3,1,100000003,610000005577,
0,µm,Spine,Spine Part Length,8,3,1,100000003,610000005578,
0,µm,Spine,Spine Part Length,9,2,1,100000003,610000005579,
0,µm,Spine,Spine Part Length,6,3,1,100000003,610000005580,
0,µm,Spine,Spine Part Length,6,3,1,100000003,610000005581,
0,µm,Spine,Spine Part Length,7,4,1,100000003,610000005582,
0,µm,Spine,Spine Part Length,3,3,1,100000003,610000005583,
0,µm,Spine,Spine Part Length,2,2,1,100000003,610000005584,
