
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
60,,Spine,2,8,Image 1,2,1,100000002,610000005555,
58.5,,Spine,2,4,Image 1,3,1,100000002,610000005556,
91,,Spine,2,3,Image 1,1,1,100000002,610000005560,
93,,Spine,2,1,Image 1,2,1,100000002,610000005561,
95,,Spine,2,1,Image 1,2,1,100000002,610000005562,
99,,Spine,2,1,Image 1,2,1,100000002,610000005563,
123,,Spine,2,0,Image 1,1,1,100000002,610000005564,
74.5,,Spine,2,0,Image 1,1,1,100000002,610000005566,
139,,Spine,2,0,Image 1,1,1,100000002,610000005567,
93,,Spine,2,0,Image 1,1,1,100000002,610000005568,
49.5,,Spine,2,5,Image 1,3,1,100000003,610000005569,
78.5,,Spine,2,1,Image 1,1,1,100000003,610000005570,
44,,Spine,2,9,Image 1,4,1,100000003,610000005576,
40.5,,Spine,2,8,Image 1,3,1,100000003,610000005577,
26,,Spine,2,8,Image 1,3,1,100000003,610000005578,
103,,Spine,2,9,Image 1,2,1,100000003,610000005579,
40.5,,Spine,2,6,Image 1,3,1,100000003,610000005580,
18.5,,Spine,2,6,Image 1,3,1,100000003,610000005581,
29,,Spine,2,7,Image 1,4,1,100000003,610000005582,
29.5,,Spine,2,3,Image 1,3,1,100000003,610000005583,
57,,Spine,2,2,Image 1,2,1,100000003,610000005584,
