
Soma Center of Image Mass Ch=4 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
-16968.6,19761.9,1472.95,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000000,800000000,
-16930.2,19785.4,1473,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000001,800000001,
-16939.9,19750.4,1474.24,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000002,800000002,
-16946.8,19767.5,1475.19,µm,Soma,4,Soma Center of Image Mass,Image 1,1,100000003,800000003,
