
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29.8925,,Segment,2,6,Image 1,3,1,100000001,510000000015,
38.4963,,Segment,2,5,Image 1,3,1,100000001,510000000027,
36.8813,,Segment,2,4,Image 1,3,1,100000001,510000000099,
55.115,,Segment,2,3,Image 1,2,1,100000001,510000000116,
63.2779,,Segment,2,1,Image 1,1,1,100000001,510000000132,
59.1148,,Segment,2,0,Image 1,1,1,100000001,510000000141,
37.4167,,Segment,2,6,Image 1,4,1,100000001,510000000165,
37.4892,,Segment,2,5,Image 1,4,1,100000001,510000000176,
26.3689,,Segment,2,5,Image 1,5,1,100000000,510000000192,
40.9569,,Segment,2,4,Image 1,4,1,100000000,510000000203,
61.1532,,Segment,2,3,Image 1,4,1,100000000,510000000208,
68.7721,,Segment,2,2,Image 1,3,1,100000000,510000000245,
46.6858,,Segment,2,1,Image 1,2,1,100000000,510000000249,
36.5745,,Segment,2,0,Image 1,1,1,100000000,510000000252,
45.2051,,Segment,2,6,Image 1,4,1,100000000,510000000295,
45.9504,,Segment,2,5,Image 1,4,1,100000000,510000000330,
62.8049,,Segment,2,6,Image 1,5,1,100000000,510000000332,
32.9143,,Segment,2,4,Image 1,5,1,100000000,510000000335,
58.0473,,Segment,2,3,Image 1,3,1,100000000,510000000342,
24.8291,,Segment,2,3,Image 1,3,1,100000003,510000000347,
26.5756,,Segment,2,2,Image 1,2,1,100000003,510000000401,
30.3302,,Segment,2,1,Image 1,2,1,100000003,510000000405,
32.3678,,Segment,2,0,Image 1,1,1,100000003,510000000418,
37.185,,Segment,2,4,Image 1,2,1,100000003,510000000467,
36.9011,,Segment,2,3,Image 1,2,1,100000003,510000000513,
43,,Segment,2,4,Image 1,3,1,100000003,510000000522,
57.7702,,Segment,2,2,Image 1,3,1,100000001,510000000566,
64.7356,,Segment,2,1,Image 1,2,1,100000001,510000000579,
74.1831,,Segment,2,0,Image 1,1,1,100000001,510000000640,
40.3592,,Segment,2,2,Image 1,2,1,100000001,510000000645,
84.2424,,Segment,2,1,Image 1,1,1,100000001,510000000647,
24.2093,,Segment,2,8,Image 1,4,1,100000000,510000000665,
29.0011,,Segment,2,7,Image 1,4,1,100000000,510000000734,
51.5,,Segment,2,6,Image 1,3,1,100000000,510000000737,
24.5978,,Segment,2,5,Image 1,3,1,100000000,510000000746,
38.5404,,Segment,2,4,Image 1,2,1,100000000,510000000764,
40.9218,,Segment,2,3,Image 1,2,1,100000000,510000000769,
52.0165,,Segment,2,2,Image 1,2,1,100000000,510000000779,
