
Spine Intensity Max Ch=5 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,1,Image 1,2,1,100000000,610000005005,
0,,Spine,5,1,Image 1,1,1,100000000,610000005008,
0,,Spine,5,13,Image 1,4,1,100000000,610000005011,
0,,Spine,5,7,Image 1,4,1,100000000,610000005013,
0,,Spine,5,7,Image 1,4,1,100000003,610000005018,
0,,Spine,5,7,Image 1,3,1,100000000,610000005020,
0,,Spine,5,0,Image 1,1,1,100000000,610000005025,
16,,Spine,5,20,Image 1,12,1,100000000,610000005027,
0,,Spine,5,4,Image 1,2,1,100000000,610000005029,
0,,Spine,5,6,Image 1,4,1,100000000,610000005032,
0,,Spine,5,6,Image 1,4,1,100000000,610000005034,
0,,Spine,5,1,Image 1,1,1,100000000,610000005037,
36,,Spine,5,11,Image 1,2,1,100000000,610000005040,
0,,Spine,5,6,Image 1,4,1,100000002,610000005042,
0,,Spine,5,6,Image 1,2,1,100000000,610000005045,
0,,Spine,5,6,Image 1,2,1,100000000,610000005047,
0,,Spine,5,7,Image 1,4,1,100000003,610000005051,
0,,Spine,5,4,Image 1,2,1,100000003,610000005053,
0,,Spine,5,0,Image 1,1,1,100000001,610000005058,
0,,Spine,5,1,Image 1,1,1,100000003,610000005060,
0,,Spine,5,0,Image 1,1,1,100000001,610000005065,
0,,Spine,5,0,Image 1,1,1,100000002,610000005069,
0,,Spine,5,5,Image 1,2,1,100000002,610000005071,
0,,Spine,5,0,Image 1,1,1,100000002,610000005073,
21,,Spine,5,17,Image 1,10,1,100000000,610000005078,
0,,Spine,5,19,Image 1,10,1,100000000,610000005082,
54,,Spine,5,8,Image 1,2,1,100000002,610000005085,
0,,Spine,5,3,Image 1,3,1,100000000,610000005087,
0,,Spine,5,0,Image 1,1,1,100000001,610000005093,
59,,Spine,5,1,Image 1,1,1,100000003,610000005096,
0,,Spine,5,0,Image 1,1,1,100000000,610000005101,
0,,Spine,5,1,Image 1,1,1,100000000,610000005104,
0,,Spine,5,6,Image 1,3,1,100000002,610000005107,
0,,Spine,5,2,Image 1,2,1,100000000,610000005110,
0,,Spine,5,0,Image 1,1,1,100000001,610000005115,
0,,Spine,5,0,Image 1,1,1,100000002,610000005123,
0,,Spine,5,0,Image 1,1,1,100000001,610000005127,
66,,Spine,5,4,Image 1,3,1,100000001,610000005129,
0,,Spine,5,0,Image 1,1,1,100000002,610000005132,
0,,Spine,5,7,Image 1,4,1,100000000,610000005135,
0,,Spine,5,1,Image 1,1,1,100000003,610000005139,
0,,Spine,5,5,Image 1,3,1,100000003,610000005142,
29,,Spine,5,7,Image 1,5,1,100000000,610000005144,
0,,Spine,5,4,Image 1,3,1,100000003,610000005147,
0,,Spine,5,1,Image 1,2,1,100000000,610000005152,
16,,Spine,5,18,Image 1,10,1,100000000,610000005154,
0,,Spine,5,1,Image 1,2,1,100000000,610000005156,
0,,Spine,5,3,Image 1,2,1,100000001,610000005158,
20,,Spine,5,7,Image 1,3,1,100000000,610000005160,
0,,Spine,5,0,Image 1,1,1,100000000,610000005164,
0,,Spine,5,0,Image 1,1,1,100000001,610000005168,
0,,Spine,5,15,Image 1,9,1,100000000,610000005170,
0,,Spine,5,2,Image 1,1,1,100000002,610000005172,
0,,Spine,5,0,Image 1,1,1,100000001,610000005178,
0,,Spine,5,19,Image 1,10,1,100000000,610000005181,
0,,Spine,5,3,Image 1,3,1,100000002,610000005184,
0,,Spine,5,3,Image 1,1,1,100000002,610000005191,
0,,Spine,5,0,Image 1,1,1,100000001,610000005194,
0,,Spine,5,7,Image 1,4,1,100000000,610000005198,
0,,Spine,5,0,Image 1,1,1,100000001,610000005201,
0,,Spine,5,3,Image 1,2,1,100000002,610000005208,
0,,Spine,5,1,Image 1,2,1,100000002,610000005210,
0,,Spine,5,6,Image 1,3,1,100000000,610000005214,
0,,Spine,5,16,Image 1,10,1,100000000,610000005218,
0,,Spine,5,8,Image 1,2,1,100000002,610000005220,
0,,Spine,5,1,Image 1,1,1,100000003,610000005222,
0,,Spine,5,0,Image 1,1,1,100000000,610000005227,
0,,Spine,5,1,Image 1,2,1,100000000,610000005230,
0,,Spine,5,1,Image 1,1,1,100000003,610000005232,
0,,Spine,5,0,Image 1,1,1,100000000,610000005237,
0,,Spine,5,2,Image 1,3,1,100000000,610000005240,
0,,Spine,5,19,Image 1,10,1,100000000,610000005243,
