
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,7,4,1,100000002,610000006947,
0,s,Spine,5,2,1,100000000,610000006950,
0,s,Spine,0,1,1,100000002,610000006953,
0,s,Spine,6,1,1,100000000,610000006955,
0,s,Spine,3,2,1,100000000,610000006958,
0,s,Spine,9,2,1,100000000,610000006962,
0,s,Spine,14,8,1,100000002,610000006964,
0,s,Spine,0,1,1,100000000,610000006967,
0,s,Spine,0,1,1,100000000,610000006971,
0,s,Spine,1,1,1,100000001,610000006976,
0,s,Spine,4,2,1,100000000,610000006979,
0,s,Spine,8,5,1,100000002,610000006982,
0,s,Spine,3,3,1,100000000,610000006985,
0,s,Spine,2,2,1,100000000,610000006987,
0,s,Spine,17,6,1,100000001,610000006990,
0,s,Spine,4,1,1,100000000,610000006994,
0,s,Spine,2,2,1,100000000,610000006999,
0,s,Spine,12,5,1,100000002,610000007001,
0,s,Spine,12,2,1,100000000,610000007003,
0,s,Spine,2,3,1,100000002,610000007006,
0,s,Spine,8,5,1,100000002,610000007011,
0,s,Spine,0,1,1,100000000,610000007017,
0,s,Spine,7,6,1,100000002,610000007019,
0,s,Spine,11,8,1,100000001,610000007025,
0,s,Spine,1,2,1,100000001,610000007028,
0,s,Spine,1,2,1,100000000,610000007032,
0,s,Spine,17,4,1,100000000,610000007034,
0,s,Spine,0,1,1,100000002,610000007037,
0,s,Spine,0,1,1,100000000,610000007040,
0,s,Spine,1,1,1,100000001,610000007043,
0,s,Spine,0,1,1,100000000,610000007046,
0,s,Spine,3,3,1,100000000,610000007048,
0,s,Spine,7,2,1,100000000,610000007051,
0,s,Spine,4,4,1,100000002,610000007055,
0,s,Spine,5,3,1,100000001,610000007057,
0,s,Spine,2,3,1,100000002,610000007060,
0,s,Spine,5,3,1,100000000,610000007062,
0,s,Spine,1,1,1,100000001,610000007065,
0,s,Spine,1,1,1,100000001,610000007068,
0,s,Spine,0,1,1,100000000,610000007071,
0,s,Spine,7,4,1,100000000,610000007076,
0,s,Spine,5,3,1,100000002,610000007078,
0,s,Spine,2,2,1,100000000,610000007080,
0,s,Spine,1,1,1,100000001,610000007085,
0,s,Spine,0,1,1,100000002,610000007087,
0,s,Spine,9,1,1,100000000,610000007091,
0,s,Spine,6,4,1,100000002,610000007094,
0,s,Spine,4,2,1,100000002,610000007096,
0,s,Spine,0,1,1,100000000,610000007099,
0,s,Spine,9,3,1,100000001,610000007102,
0,s,Spine,2,2,1,100000001,610000007105,
0,s,Spine,1,2,1,100000002,610000007107,
0,s,Spine,4,1,1,100000000,610000007109,
0,s,Spine,1,2,1,100000000,610000007113,
0,s,Spine,4,3,1,100000002,610000007116,
0,s,Spine,0,1,1,100000000,610000007119,
0,s,Spine,6,3,1,100000000,610000007122,
0,s,Spine,8,5,1,100000002,610000007125,
0,s,Spine,1,1,1,100000001,610000007127,
0,s,Spine,3,3,1,100000000,610000007130,
0,s,Spine,11,4,1,100000001,610000007133,
0,s,Spine,4,2,1,100000000,610000007136,
0,s,Spine,1,1,1,100000002,610000007138,
0,s,Spine,6,3,1,100000001,610000007140,
0,s,Spine,1,1,1,100000001,610000007145,
0,s,Spine,2,2,1,100000000,610000007148,
0,s,Spine,1,1,1,100000001,610000007150,
0,s,Spine,7,3,1,100000000,610000007152,
0,s,Spine,5,3,1,100000000,610000007154,
0,s,Spine,5,3,1,100000002,610000007157,
0,s,Spine,0,1,1,100000000,610000007160,
0,s,Spine,6,2,1,100000000,610000007164,
0,s,Spine,6,4,1,100000000,610000007166,
0,s,Spine,1,1,1,100000001,610000007168,
0,s,Spine,1,1,1,100000001,610000007170,
0,s,Spine,6,4,1,100000000,610000007173,
0,s,Spine,0,1,1,100000001,610000007175,
0,s,Spine,9,1,1,100000000,610000007179,
0,s,Spine,10,4,1,100000000,610000007182,
0,s,Spine,17,7,1,100000001,610000007184,
0,s,Spine,2,2,1,100000000,610000007188,
0,s,Spine,3,3,1,100000000,610000007190,
0,s,Spine,5,3,1,100000002,610000007193,
0,s,Spine,1,1,1,100000001,610000007195,
0,s,Spine,6,1,1,100000000,610000007197,
0,s,Spine,0,1,1,100000000,610000007200,
0,s,Spine,16,3,1,100000000,610000007204,
0,s,Spine,6,4,1,100000002,610000007209,
0,s,Spine,0,1,1,100000000,610000007213,
0,s,Spine,0,1,1,100000002,610000007215,
0,s,Spine,2,2,1,100000000,610000007218,
0,s,Spine,5,3,1,100000002,610000007220,
0,s,Spine,0,1,1,100000000,610000007225,
0,s,Spine,6,4,1,100000002,610000007229,
0,s,Spine,6,4,1,100000002,610000007233,
0,s,Spine,5,2,1,100000000,610000007235,
0,s,Spine,1,1,1,100000001,610000007238,
0,s,Spine,16,6,1,100000001,610000007240,
0,s,Spine,1,1,1,100000000,610000007243,
0,s,Spine,3,2,1,100000000,610000007249,
0,s,Spine,0,1,1,100000000,610000007253,
0,s,Spine,2,2,1,100000001,610000007257,
0,s,Spine,1,1,1,100000001,610000007260,
0,s,Spine,7,5,1,100000002,610000007262,
0,s,Spine,10,3,1,100000000,610000007264,
0,s,Spine,3,3,1,100000000,610000007266,
0,s,Spine,13,6,1,100000000,610000007270,
0,s,Spine,8,5,1,100000002,610000007274,
0,s,Spine,0,1,1,100000000,610000007278,
0,s,Spine,1,1,1,100000001,610000007280,
0,s,Spine,0,1,1,100000000,610000007282,
0,s,Spine,1,1,1,100000001,610000007286,
0,s,Spine,0,1,1,100000002,610000007288,
0,s,Spine,0,1,1,100000000,610000007291,
0,s,Spine,2,1,1,100000000,610000007296,
0,s,Spine,0,1,1,100000002,610000007300,
0,s,Spine,0,1,1,100000000,610000007303,
0,s,Spine,0,1,1,100000000,610000007307,
0,s,Spine,10,4,1,100000001,610000007310,
0,s,Spine,0,1,1,100000002,610000007313,
0,s,Spine,4,2,1,100000000,610000007323,
0,s,Spine,1,1,1,100000001,610000007332,
0,s,Spine,0,1,1,100000002,610000007337,
0,s,Spine,2,1,1,100000000,610000007339,
0,s,Spine,2,2,1,100000000,610000007344,
0,s,Spine,0,1,1,100000000,610000007347,
0,s,Spine,5,3,1,100000002,610000007350,
0,s,Spine,1,1,1,100000001,610000007353,
0,s,Spine,4,4,1,100000002,610000007357,
0,s,Spine,0,1,1,100000000,610000007359,
0,s,Spine,2,2,1,100000000,610000007364,
0,s,Spine,0,1,1,100000000,610000007368,
0,s,Spine,0,1,1,100000000,610000007372,
0,s,Spine,1,2,1,100000000,610000007374,
0,s,Spine,2,2,1,100000000,610000007377,
0,s,Spine,4,2,1,100000002,610000007384,
0,s,Spine,1,1,1,100000001,610000007387,
0,s,Spine,0,1,1,100000000,610000007392,
0,s,Spine,0,1,1,100000000,610000007395,
0,s,Spine,0,1,1,100000000,610000007402,
0,s,Spine,0,1,1,100000002,610000007409,
0,s,Spine,0,1,1,100000000,610000007412,
0,s,Spine,6,4,1,100000002,610000007415,
0,s,Spine,11,8,1,100000001,610000007421,
0,s,Spine,0,1,1,100000002,610000007424,
0,s,Spine,21,7,1,100000001,610000007426,
0,s,Spine,0,1,1,100000000,610000007429,
0,s,Spine,2,2,1,100000001,610000007433,
0,s,Spine,6,5,1,100000002,610000007443,
0,s,Spine,7,2,1,100000000,610000007449,
0,s,Spine,0,1,1,100000000,610000007451,
0,s,Spine,0,1,1,100000000,610000007456,
0,s,Spine,0,1,1,100000000,610000007459,
0,s,Spine,9,2,1,100000000,610000007465,
0,s,Spine,0,1,1,100000002,610000007467,
0,s,Spine,0,1,1,100000001,610000007470,
0,s,Spine,1,2,1,100000000,610000007472,
0,s,Spine,0,1,1,100000000,610000007476,
0,s,Spine,2,1,1,100000000,610000007481,
0,s,Spine,6,4,1,100000002,610000007483,
0,s,Spine,6,6,1,100000002,610000007485,
0,s,Spine,0,1,1,100000002,610000007488,
0,s,Spine,5,2,1,100000000,610000007490,
0,s,Spine,0,1,1,100000002,610000007493,
0,s,Spine,0,1,1,100000000,610000007503,
0,s,Spine,0,1,1,100000000,610000007506,
0,s,Spine,16,6,1,100000001,610000007516,
0,s,Spine,3,1,1,100000000,610000007519,
0,s,Spine,1,1,1,100000002,610000007523,
0,s,Spine,0,1,1,100000000,610000007527,
0,s,Spine,0,1,1,100000000,610000007529,
0,s,Spine,12,5,1,100000002,610000007536,
0,s,Spine,2,2,1,100000000,610000007540,
0,s,Spine,0,1,1,100000000,610000007547,
0,s,Spine,0,1,1,100000000,610000007550,
0,s,Spine,12,5,1,100000002,610000007560,
0,s,Spine,7,1,1,100000000,610000007564,
0,s,Spine,0,1,1,100000000,610000007570,
0,s,Spine,0,1,1,100000000,610000007584,
0,s,Spine,2,3,1,100000002,610000007586,
0,s,Spine,10,4,1,100000001,610000007596,
0,s,Spine,8,1,1,100000000,610000007599,
0,s,Spine,7,5,1,100000002,610000007613,
0,s,Spine,0,1,1,100000002,610000007618,
0,s,Spine,0,1,1,100000000,610000007623,
0,s,Spine,0,1,1,100000002,610000007628,
0,s,Spine,8,5,1,100000002,610000007635,
0,s,Spine,0,1,1,100000000,610000007642,
0,s,Spine,0,1,1,100000002,610000007644,
0,s,Spine,6,3,1,100000000,610000007652,
0,s,Spine,7,6,1,100000002,610000007695,
0,s,Spine,0,1,1,100000000,610000007702,
0,s,Spine,11,4,1,100000000,610000007791,
0,s,Spine,11,4,1,100000000,610000007792,
0,s,Spine,10,4,1,100000000,610000007793,
0,s,Spine,9,4,1,100000000,610000007794,
0,s,Spine,10,3,1,100000000,610000007795,
0,s,Spine,8,3,1,100000000,610000007796,
0,s,Spine,8,3,1,100000000,610000007797,
0,s,Spine,9,4,1,100000000,610000007798,
0,s,Spine,8,4,1,100000000,610000007799,
0,s,Spine,6,2,1,100000000,610000007800,
0,s,Spine,4,2,1,100000000,610000007801,
0,s,Spine,3,2,1,100000000,610000007802,
0,s,Spine,2,2,1,100000000,610000007803,
0,s,Spine,2,2,1,100000000,610000007804,
0,s,Spine,2,2,1,100000000,610000007805,
0,s,Spine,2,2,1,100000000,610000007806,
0,s,Spine,2,2,1,100000000,610000007807,
0,s,Spine,12,3,1,100000000,610000007808,
0,s,Spine,12,4,1,100000000,610000007809,
0,s,Spine,12,4,1,100000000,610000007810,
0,s,Spine,12,4,1,100000000,610000007811,
0,s,Spine,11,3,1,100000000,610000007812,
0,s,Spine,8,2,1,100000000,610000007813,
0,s,Spine,7,3,1,100000000,610000007814,
0,s,Spine,6,2,1,100000000,610000007815,
0,s,Spine,5,2,1,100000000,610000007816,
0,s,Spine,2,1,1,100000000,610000007817,
0,s,Spine,2,1,1,100000000,610000007818,
0,s,Spine,1,1,1,100000000,610000007819,
0,s,Spine,1,1,1,100000000,610000007820,
0,s,Spine,1,1,1,100000000,610000007821,
0,s,Spine,1,1,1,100000000,610000007822,
0,s,Spine,1,2,1,100000000,610000007823,
0,s,Spine,0,1,1,100000000,610000007824,
0,s,Spine,11,4,1,100000000,610000007832,
0,s,Spine,11,4,1,100000000,610000007833,
0,s,Spine,11,4,1,100000000,610000007834,
0,s,Spine,11,3,1,100000000,610000007835,
0,s,Spine,11,3,1,100000000,610000007836,
0,s,Spine,10,3,1,100000000,610000007837,
0,s,Spine,9,3,1,100000000,610000007838,
0,s,Spine,13,3,1,100000000,610000007839,
0,s,Spine,13,3,1,100000000,610000007840,
0,s,Spine,10,2,1,100000000,610000007841,
0,s,Spine,10,2,1,100000000,610000007842,
0,s,Spine,8,2,1,100000000,610000007843,
0,s,Spine,17,3,1,100000000,610000007844,
0,s,Spine,17,3,1,100000000,610000007845,
0,s,Spine,16,3,1,100000000,610000007846,
0,s,Spine,16,3,1,100000000,610000007847,
0,s,Spine,16,3,1,100000000,610000007848,
0,s,Spine,14,3,1,100000000,610000007849,
0,s,Spine,17,5,1,100000000,610000007850,
0,s,Spine,12,2,1,100000000,610000007851,
0,s,Spine,9,1,1,100000000,610000007852,
0,s,Spine,9,1,1,100000000,610000007853,
0,s,Spine,8,1,1,100000000,610000007854,
0,s,Spine,8,1,1,100000000,610000007855,
0,s,Spine,7,1,1,100000000,610000007856,
0,s,Spine,7,1,1,100000000,610000007857,
0,s,Spine,7,1,1,100000000,610000007858,
0,s,Spine,8,2,1,100000000,610000007859,
0,s,Spine,8,3,1,100000000,610000007860,
0,s,Spine,7,2,1,100000000,610000007861,
0,s,Spine,7,1,1,100000000,610000007862,
0,s,Spine,6,1,1,100000000,610000007863,
0,s,Spine,7,3,1,100000000,610000007864,
0,s,Spine,7,3,1,100000000,610000007865,
0,s,Spine,7,3,1,100000000,610000007866,
0,s,Spine,8,3,1,100000000,610000007867,
0,s,Spine,6,2,1,100000000,610000007868,
0,s,Spine,6,3,1,100000000,610000007869,
0,s,Spine,6,3,1,100000000,610000007870,
0,s,Spine,6,3,1,100000000,610000007871,
0,s,Spine,6,3,1,100000000,610000007872,
0,s,Spine,6,4,1,100000000,610000007873,
0,s,Spine,4,2,1,100000000,610000007874,
0,s,Spine,3,2,1,100000000,610000007875,
0,s,Spine,3,2,1,100000000,610000007876,
0,s,Spine,0,1,1,100000000,610000007877,
0,s,Spine,0,1,1,100000000,610000007882,
0,s,Spine,13,6,1,100000000,610000007883,
0,s,Spine,13,6,1,100000000,610000007884,
0,s,Spine,13,6,1,100000000,610000007885,
0,s,Spine,13,6,1,100000000,610000007886,
0,s,Spine,10,5,1,100000000,610000007887,
0,s,Spine,9,4,1,100000000,610000007888,
0,s,Spine,8,3,1,100000000,610000007889,
0,s,Spine,8,3,1,100000000,610000007890,
0,s,Spine,8,4,1,100000000,610000007891,
0,s,Spine,4,2,1,100000000,610000007892,
0,s,Spine,4,2,1,100000000,610000007893,
0,s,Spine,2,1,1,100000000,610000007894,
0,s,Spine,2,1,1,100000000,610000007895,
0,s,Spine,2,2,1,100000000,610000007896,
0,s,Spine,2,2,1,100000000,610000007897,
0,s,Spine,2,2,1,100000000,610000007898,
0,s,Spine,2,2,1,100000000,610000007899,
0,s,Spine,4,3,1,100000000,610000007900,
0,s,Spine,4,3,1,100000000,610000007901,
0,s,Spine,4,2,1,100000000,610000007902,
0,s,Spine,3,2,1,100000000,610000007903,
0,s,Spine,2,2,1,100000000,610000007904,
0,s,Spine,1,1,1,100000000,610000007905,
0,s,Spine,1,1,1,100000000,610000007906,
0,s,Spine,9,3,1,100000000,610000007913,
0,s,Spine,9,2,1,100000000,610000007914,
0,s,Spine,8,2,1,100000000,610000007915,
0,s,Spine,7,2,1,100000000,610000007916,
0,s,Spine,6,2,1,100000000,610000007917,
0,s,Spine,8,5,1,100000000,610000007918,
0,s,Spine,7,5,1,100000000,610000007919,
0,s,Spine,6,4,1,100000000,610000007920,
0,s,Spine,5,3,1,100000000,610000007921,
0,s,Spine,5,3,1,100000000,610000007922,
0,s,Spine,5,2,1,100000000,610000007923,
0,s,Spine,4,2,1,100000000,610000007924,
0,s,Spine,4,2,1,100000000,610000007925,
0,s,Spine,4,2,1,100000000,610000007926,
0,s,Spine,2,1,1,100000000,610000007927,
0,s,Spine,1,2,1,100000000,610000007928,
0,s,Spine,2,2,1,100000000,610000007932,
0,s,Spine,1,2,1,100000000,610000007933,
0,s,Spine,0,1,1,100000000,610000007934,
0,s,Spine,0,1,1,100000000,610000007935,
0,s,Spine,0,1,1,100000000,610000007936,
0,s,Spine,5,2,1,100000000,610000007937,
0,s,Spine,5,2,1,100000000,610000007938,
0,s,Spine,7,4,1,100000000,610000007939,
0,s,Spine,7,4,1,100000000,610000007940,
0,s,Spine,7,4,1,100000000,610000007941,
0,s,Spine,6,3,1,100000000,610000007942,
0,s,Spine,4,3,1,100000000,610000007943,
0,s,Spine,3,2,1,100000000,610000007944,
0,s,Spine,3,2,1,100000000,610000007945,
0,s,Spine,3,2,1,100000000,610000007946,
0,s,Spine,3,2,1,100000000,610000007947,
0,s,Spine,3,3,1,100000000,610000007948,
0,s,Spine,3,3,1,100000000,610000007949,
0,s,Spine,1,2,1,100000000,610000007950,
0,s,Spine,0,1,1,100000000,610000007951,
0,s,Spine,6,4,1,100000000,610000007965,
0,s,Spine,6,4,1,100000000,610000007966,
0,s,Spine,5,3,1,100000000,610000007967,
0,s,Spine,3,3,1,100000000,610000007968,
0,s,Spine,3,3,1,100000000,610000007969,
0,s,Spine,2,3,1,100000000,610000007970,
0,s,Spine,2,3,1,100000000,610000007971,
0,s,Spine,2,3,1,100000000,610000007972,
0,s,Spine,1,2,1,100000000,610000007973,
0,s,Spine,1,2,1,100000000,610000007974,
0,s,Spine,1,2,1,100000000,610000007975,
0,s,Spine,1,2,1,100000000,610000007976,
0,s,Spine,0,1,1,100000000,610000007977,
0,s,Spine,0,1,1,100000000,610000007978,
0,s,Spine,0,1,1,100000000,610000007979,
0,s,Spine,0,1,1,100000000,610000007980,
0,s,Spine,24,8,1,100000001,610000007982,
0,s,Spine,27,8,1,100000001,610000007983,
0,s,Spine,27,8,1,100000001,610000007984,
0,s,Spine,26,7,1,100000001,610000007985,
0,s,Spine,25,7,1,100000001,610000007986,
0,s,Spine,25,7,1,100000001,610000007987,
0,s,Spine,23,7,1,100000001,610000007988,
0,s,Spine,23,7,1,100000001,610000007989,
0,s,Spine,26,10,1,100000001,610000007990,
0,s,Spine,25,10,1,100000001,610000007991,
0,s,Spine,24,8,1,100000001,610000007992,
0,s,Spine,22,8,1,100000001,610000007993,
0,s,Spine,22,8,1,100000001,610000007994,
0,s,Spine,21,7,1,100000001,610000007995,
0,s,Spine,21,6,1,100000001,610000007996,
0,s,Spine,21,6,1,100000001,610000007997,
0,s,Spine,20,7,1,100000001,610000007998,
0,s,Spine,20,7,1,100000001,610000007999,
0,s,Spine,20,7,1,100000001,610000008000,
0,s,Spine,20,7,1,100000001,610000008001,
0,s,Spine,19,7,1,100000001,610000008002,
0,s,Spine,18,7,1,100000001,610000008003,
0,s,Spine,18,7,1,100000001,610000008004,
0,s,Spine,16,6,1,100000001,610000008005,
0,s,Spine,16,6,1,100000001,610000008006,
0,s,Spine,16,7,1,100000001,610000008007,
0,s,Spine,16,7,1,100000001,610000008008,
0,s,Spine,14,7,1,100000001,610000008009,
0,s,Spine,11,8,1,100000001,610000008010,
0,s,Spine,11,8,1,100000001,610000008011,
0,s,Spine,11,8,1,100000001,610000008012,
0,s,Spine,11,8,1,100000001,610000008013,
0,s,Spine,11,8,1,100000001,610000008014,
0,s,Spine,11,7,1,100000001,610000008015,
0,s,Spine,10,7,1,100000001,610000008016,
0,s,Spine,10,7,1,100000001,610000008017,
0,s,Spine,7,5,1,100000001,610000008018,
0,s,Spine,11,6,1,100000001,610000008019,
0,s,Spine,11,6,1,100000001,610000008020,
0,s,Spine,10,5,1,100000001,610000008021,
0,s,Spine,10,5,1,100000001,610000008022,
0,s,Spine,9,4,1,100000001,610000008023,
0,s,Spine,9,4,1,100000001,610000008024,
0,s,Spine,8,3,1,100000001,610000008025,
0,s,Spine,12,4,1,100000001,610000008026,
0,s,Spine,10,5,1,100000001,610000008027,
0,s,Spine,10,5,1,100000001,610000008028,
0,s,Spine,8,4,1,100000001,610000008029,
0,s,Spine,6,3,1,100000001,610000008030,
0,s,Spine,6,3,1,100000001,610000008031,
0,s,Spine,5,2,1,100000001,610000008032,
0,s,Spine,5,2,1,100000001,610000008033,
0,s,Spine,6,3,1,100000001,610000008034,
0,s,Spine,6,3,1,100000001,610000008035,
0,s,Spine,2,2,1,100000001,610000008036,
0,s,Spine,2,2,1,100000001,610000008037,
0,s,Spine,2,2,1,100000001,610000008038,
0,s,Spine,2,2,1,100000001,610000008039,
0,s,Spine,0,1,1,100000001,610000008043,
0,s,Spine,0,1,1,100000001,610000008044,
0,s,Spine,0,1,1,100000001,610000008045,
0,s,Spine,0,1,1,100000001,610000008046,
0,s,Spine,0,1,1,100000001,610000008047,
0,s,Spine,0,1,1,100000001,610000008048,
0,s,Spine,1,1,1,100000001,610000008051,
0,s,Spine,1,1,1,100000001,610000008052,
