
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.246578,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006488,
0.1625,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006492,
0.258441,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006494,
0.199256,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006497,
0.276206,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006500,
0.24375,µm,Spine,Spine Part Min Diameter,8,8,1,100000002,610000006502,
0.1625,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000006506,
0.263385,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006509,
0.233324,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006517,
0.295626,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006521,
0.266074,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000006525,
0.380028,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006528,
0.23715,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000006531,
0.232018,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000006534,
0.311085,µm,Spine,Spine Part Min Diameter,17,6,1,100000002,610000006538,
0.290489,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006540,
0.165584,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006544,
0.312476,µm,Spine,Spine Part Min Diameter,17,3,1,100000000,610000006549,
0.226013,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000006552,
0.1625,µm,Spine,Spine Part Min Diameter,16,3,1,100000000,610000006554,
0.230119,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006557,
0.227942,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006559,
0.280385,µm,Spine,Spine Part Min Diameter,9,5,1,100000001,610000006562,
0.1625,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000006565,
0.28276,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000006567,
0.247538,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006570,
0.211592,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000006572,
0.239113,µm,Spine,Spine Part Min Diameter,11,6,1,100000001,610000006577,
0.167578,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006581,
0.325,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006584,
0.266074,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000006588,
0.228441,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000006591,
0.286277,µm,Spine,Spine Part Min Diameter,8,2,1,100000000,610000006594,
0.295112,µm,Spine,Spine Part Min Diameter,12,2,1,100000000,610000006596,
0.305752,µm,Spine,Spine Part Min Diameter,7,7,1,100000002,610000006599,
0.225977,µm,Spine,Spine Part Min Diameter,19,7,1,100000002,610000006602,
0.202672,µm,Spine,Spine Part Min Diameter,8,6,1,100000000,610000006605,
0.24375,µm,Spine,Spine Part Min Diameter,8,2,1,100000000,610000006607,
0.210194,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000006609,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006613,
0.355499,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006616,
0.317242,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006620,
0.2341,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006622,
0.275122,µm,Spine,Spine Part Min Diameter,17,6,1,100000002,610000006626,
0.288407,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006628,
0.456077,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006632,
0.192693,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000006634,
0.257367,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006637,
0.221292,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000006640,
0.24375,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006647,
0.231232,µm,Spine,Spine Part Min Diameter,16,4,1,100000000,610000006650,
0.243296,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000006652,
0.346225,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000006654,
0.254897,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000006656,
0.364802,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006660,
0.240271,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006665,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006672,
0.341732,µm,Spine,Spine Part Min Diameter,11,5,1,100000001,610000006676,
0.245073,µm,Spine,Spine Part Min Diameter,10,6,1,100000002,610000006679,
0.234728,µm,Spine,Spine Part Min Diameter,24,8,1,100000001,610000006681,
0.355347,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000006683,
0.313148,µm,Spine,Spine Part Min Diameter,16,3,1,100000000,610000006685,
0.206972,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000006687,
0.238017,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000006689,
0.223078,µm,Spine,Spine Part Min Diameter,8,7,1,100000002,610000006691,
0.285966,µm,Spine,Spine Part Min Diameter,16,3,1,100000000,610000006694,
0.199701,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006698,
0.274126,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006703,
0.23072,µm,Spine,Spine Part Min Diameter,11,3,1,100000000,610000006707,
0.296512,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006709,
0.30229,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000006712,
0.282948,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006715,
0.436248,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000006719,
0.336195,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006725,
0.24375,µm,Spine,Spine Part Min Diameter,9,3,1,100000000,610000006727,
0.188803,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000006730,
0.365618,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000006733,
0.170694,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006737,
0.245413,µm,Spine,Spine Part Min Diameter,11,5,1,100000000,610000006740,
0.317242,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006744,
0.313519,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000006747,
0.223737,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006751,
0.377051,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000006753,
0.18069,µm,Spine,Spine Part Min Diameter,8,1,1,100000000,610000006755,
0.1625,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006758,
0.328287,µm,Spine,Spine Part Min Diameter,7,1,1,100000000,610000006765,
0.312527,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000006767,
0.286292,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000006769,
0.367954,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000006771,
0.346846,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006774,
0.307292,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000006777,
0.324617,µm,Spine,Spine Part Min Diameter,6,5,1,100000002,610000006780,
0.188427,µm,Spine,Spine Part Min Diameter,17,4,1,100000000,610000006782,
0.255773,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006785,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006789,
0.362974,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000006792,
0.266863,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006795,
0.286612,µm,Spine,Spine Part Min Diameter,18,7,1,100000001,610000006798,
0.233324,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006802,
0.306827,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000006805,
0.164533,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006809,
0.268894,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000006811,
0.459242,µm,Spine,Spine Part Min Diameter,6,1,1,100000000,610000006813,
0.265133,µm,Spine,Spine Part Min Diameter,9,5,1,100000000,610000006815,
0.233324,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006821,
0.322226,µm,Spine,Spine Part Min Diameter,7,5,1,100000002,610000006823,
0.22061,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000006826,
0.179515,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006831,
0.215616,µm,Spine,Spine Part Min Diameter,10,3,1,100000000,610000006836,
0.297678,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000006838,
0.246578,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000006842,
0.227996,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006846,
0.167636,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006848,
0.212626,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000006850,
0.493015,µm,Spine,Spine Part Min Diameter,6,1,1,100000000,610000006854,
0.205664,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006856,
0.1625,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000006858,
0.281274,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006862,
0.28701,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006867,
0.370029,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006869,
0.419709,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006876,
0.1625,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006879,
0.216388,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006883,
0.335287,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006890,
0.278501,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000006892,
0.228304,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006894,
0.300518,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000006897,
0.405246,µm,Spine,Spine Part Min Diameter,12,5,1,100000000,610000006900,
0.288078,µm,Spine,Spine Part Min Diameter,13,2,1,100000000,610000006902,
0.367536,µm,Spine,Spine Part Min Diameter,10,5,1,100000001,610000006905,
0.333461,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006909,
0.272925,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006912,
0.1625,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006914,
0.238037,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006917,
0.219532,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006919,
0.419709,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006926,
0.286556,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006929,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006934,
0.347385,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006938,
0.260254,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000006941,
0.297327,µm,Spine,Spine Part Min Diameter,19,6,1,100000001,610000006945,
0.236909,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000006947,
0.317242,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000006950,
0.441098,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006953,
0.289453,µm,Spine,Spine Part Min Diameter,6,1,1,100000000,610000006955,
0.36839,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000006958,
0.325,µm,Spine,Spine Part Min Diameter,9,2,1,100000000,610000006962,
0.181426,µm,Spine,Spine Part Min Diameter,14,8,1,100000002,610000006964,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006967,
0.187891,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000006971,
0.191822,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000006976,
0.277178,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000006979,
0.272433,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000006982,
0.265486,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006985,
0.238735,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006987,
0.330078,µm,Spine,Spine Part Min Diameter,17,6,1,100000001,610000006990,
0.294531,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000006994,
0.379342,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006999,
0.475248,µm,Spine,Spine Part Min Diameter,12,5,1,100000002,610000007001,
0.269868,µm,Spine,Spine Part Min Diameter,12,2,1,100000000,610000007003,
0.310831,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007006,
0.371973,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000007011,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007017,
0.274219,µm,Spine,Spine Part Min Diameter,7,6,1,100000002,610000007019,
0.321173,µm,Spine,Spine Part Min Diameter,11,8,1,100000001,610000007025,
0.1625,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000007028,
0.474889,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000007032,
0.212281,µm,Spine,Spine Part Min Diameter,17,4,1,100000000,610000007034,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007037,
0.337695,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007040,
0.214706,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007043,
0.201746,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007046,
0.1625,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007048,
0.24502,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000007051,
0.246578,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000007055,
0.408433,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007057,
0.239718,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007060,
0.231305,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000007062,
0.340807,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007065,
0.287761,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007068,
0.302322,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007071,
0.336195,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000007076,
0.231831,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000007078,
0.349466,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007080,
0.455789,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007085,
0.233594,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007087,
0.38766,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000007091,
0.4123,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007094,
0.210504,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000007096,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007099,
0.383156,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000007102,
0.394824,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007105,
0.290255,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007107,
0.466564,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000007109,
0.306028,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000007113,
0.249383,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000007116,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007119,
0.220898,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000007122,
0.415192,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000007125,
0.24906,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007127,
0.364802,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007130,
0.338951,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000007133,
0.279297,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000007136,
0.233312,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007138,
0.413167,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000007140,
0.191822,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007145,
0.188721,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007148,
0.544597,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007150,
0.268894,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000007152,
0.283105,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000007154,
0.256529,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000007157,
0.684954,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007160,
0.24375,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000007164,
0.339479,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000007166,
0.33126,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007168,
0.333586,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007170,
0.250278,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000007173,
0.176542,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007175,
0.36156,µm,Spine,Spine Part Min Diameter,9,1,1,100000000,610000007179,
0.331498,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000007182,
0.195616,µm,Spine,Spine Part Min Diameter,17,7,1,100000001,610000007184,
0.213281,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007188,
0.213775,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007190,
0.475896,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000007193,
0.494103,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007195,
0.422129,µm,Spine,Spine Part Min Diameter,6,1,1,100000000,610000007197,
0.412598,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007200,
0.205509,µm,Spine,Spine Part Min Diameter,16,3,1,100000000,610000007204,
0.276082,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007209,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007213,
0.193643,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007215,
0.225791,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007218,
0.841995,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000007220,
0.419709,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007225,
0.388634,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007229,
0.23227,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007233,
0.317242,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000007235,
0.423538,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007238,
0.3263,µm,Spine,Spine Part Min Diameter,16,6,1,100000001,610000007240,
0.281902,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007243,
0.315796,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000007249,
0.374232,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007253,
0.408374,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007257,
0.340807,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007260,
0.387007,µm,Spine,Spine Part Min Diameter,7,5,1,100000002,610000007262,
0.215616,µm,Spine,Spine Part Min Diameter,10,3,1,100000000,610000007264,
0.354999,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000007266,
0.289864,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000007270,
0.347459,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000007274,
0.772672,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007278,
0.47058,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007280,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007282,
0.191822,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007286,
0.389378,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007288,
0.230283,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007291,
0.336494,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007296,
0.296631,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007300,
0.219629,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007303,
0.311035,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007307,
0.397501,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000007310,
0.235791,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007313,
0.352187,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000007323,
0.482422,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007332,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007337,
0.349121,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007339,
0.210326,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007344,
0.317576,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007347,
0.655837,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000007350,
0.507812,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007353,
0.337953,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000007357,
0.241649,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007359,
0.196697,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007364,
0.551864,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007368,
0.223451,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007372,
0.2602,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000007374,
0.344673,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007377,
0.329349,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000007384,
0.276789,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007387,
0.29707,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007392,
0.427365,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007395,
0.419709,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007402,
0.192969,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007409,
0.337695,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007412,
0.388634,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007415,
0.303736,µm,Spine,Spine Part Min Diameter,11,8,1,100000001,610000007421,
0.253906,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007424,
0.411125,µm,Spine,Spine Part Min Diameter,21,7,1,100000001,610000007426,
0.222125,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007429,
0.24375,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007433,
0.383293,µm,Spine,Spine Part Min Diameter,6,5,1,100000002,610000007443,
0.369008,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000007449,
0.319842,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007451,
0.595085,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007456,
0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007459,
0.399757,µm,Spine,Spine Part Min Diameter,9,2,1,100000000,610000007465,
0.213972,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007467,
0.561978,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007470,
0.377902,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000007472,
0.222267,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007476,
0.284375,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007481,
0.23227,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000007483,
0.318385,µm,Spine,Spine Part Min Diameter,6,6,1,100000002,610000007485,
0.251164,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007488,
0.344896,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000007490,
0.335287,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007493,
0.661304,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007503,
0.290425,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007506,
0.40625,µm,Spine,Spine Part Min Diameter,16,6,1,100000001,610000007516,
0.340361,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000007519,
0.448474,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007523,
0.355662,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007527,
0.594119,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007529,
0.356738,µm,Spine,Spine Part Min Diameter,12,5,1,100000002,610000007536,
0.393427,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000007540,
0.410021,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007547,
0.376784,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007550,
0.298993,µm,Spine,Spine Part Min Diameter,12,5,1,100000002,610000007560,
0.328287,µm,Spine,Spine Part Min Diameter,7,1,1,100000000,610000007564,
0.247559,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007570,
0.40625,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007584,
0.296594,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007586,
0.37832,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000007596,
0.47806,µm,Spine,Spine Part Min Diameter,8,1,1,100000000,610000007599,
