
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,5,1,Spine Terminal,100000000,800000791,
0,s,Point,13,1,Spine Terminal,100000000,800000792,
0,s,Point,13,1,Spine Terminal,100000000,800000793,
0,s,Point,5,1,Spine Terminal,100000000,800000794,
0,s,Point,16,1,Spine Terminal,100000000,800000795,
0,s,Point,7,1,Spine Terminal,100000000,800000796,
0,s,Point,5,1,Spine Terminal,100000000,800000797,
0,s,Point,13,1,Spine Terminal,100000000,800000798,
0,s,Point,1,1,Spine Terminal,100000000,800000799,
0,s,Point,4,1,Spine Terminal,100000000,800000800,
0,s,Point,5,1,Spine Terminal,100000000,800000801,
0,s,Point,11,1,Spine Terminal,100000000,800000802,
0,s,Point,10,1,Spine Terminal,100000000,800000803,
0,s,Point,10,1,Spine Terminal,100000000,800000804,
0,s,Point,3,1,Spine Terminal,100000000,800000805,
0,s,Point,2,1,Spine Terminal,100000000,800000806,
0,s,Point,2,1,Spine Terminal,100000000,800000807,
0,s,Point,2,1,Spine Terminal,100000000,800000808,
0,s,Point,1,1,Spine Terminal,100000000,800000809,
0,s,Point,13,1,Spine Terminal,100000000,800000810,
0,s,Point,7,1,Spine Terminal,100000000,800000811,
0,s,Point,3,1,Spine Terminal,100000000,800000812,
0,s,Point,17,1,Spine Terminal,100000000,800000813,
0,s,Point,7,1,Spine Terminal,100000000,800000814,
0,s,Point,9,1,Spine Terminal,100000000,800000815,
0,s,Point,16,1,Spine Terminal,100000000,800000816,
0,s,Point,3,1,Spine Terminal,100000000,800000817,
0,s,Point,5,1,Spine Terminal,100000000,800000818,
0,s,Point,9,1,Spine Terminal,100000000,800000819,
0,s,Point,5,1,Spine Terminal,100000000,800000820,
0,s,Point,4,1,Spine Terminal,100000000,800000821,
0,s,Point,5,1,Spine Terminal,100000000,800000822,
0,s,Point,13,1,Spine Terminal,100000000,800000823,
0,s,Point,1,1,Spine Terminal,100000000,800000824,
0,s,Point,8,1,Spine Terminal,100000000,800000825,
0,s,Point,12,1,Spine Terminal,100000000,800000826,
0,s,Point,8,1,Spine Terminal,100000000,800000827,
0,s,Point,8,1,Spine Terminal,100000000,800000828,
0,s,Point,6,1,Spine Terminal,100000000,800000829,
0,s,Point,3,1,Spine Terminal,100000000,800000830,
0,s,Point,5,1,Spine Terminal,100000000,800000831,
0,s,Point,6,1,Spine Terminal,100000000,800000832,
0,s,Point,3,1,Spine Terminal,100000000,800000833,
0,s,Point,1,1,Spine Terminal,100000000,800000834,
0,s,Point,16,1,Spine Terminal,100000000,800000835,
0,s,Point,3,1,Spine Terminal,100000000,800000836,
0,s,Point,3,1,Spine Terminal,100000000,800000837,
0,s,Point,7,1,Spine Terminal,100000000,800000838,
0,s,Point,4,1,Spine Terminal,100000000,800000839,
0,s,Point,16,1,Spine Terminal,100000000,800000840,
0,s,Point,9,1,Spine Terminal,100000000,800000841,
0,s,Point,2,1,Spine Terminal,100000000,800000842,
0,s,Point,6,1,Spine Terminal,100000000,800000843,
0,s,Point,16,1,Spine Terminal,100000000,800000844,
0,s,Point,6,1,Spine Terminal,100000000,800000845,
0,s,Point,11,1,Spine Terminal,100000000,800000846,
0,s,Point,7,1,Spine Terminal,100000000,800000847,
0,s,Point,4,1,Spine Terminal,100000000,800000848,
0,s,Point,17,1,Spine Terminal,100000000,800000849,
0,s,Point,4,1,Spine Terminal,100000000,800000850,
0,s,Point,7,1,Spine Terminal,100000000,800000851,
0,s,Point,9,1,Spine Terminal,100000000,800000852,
0,s,Point,3,1,Spine Terminal,100000000,800000853,
0,s,Point,4,1,Spine Terminal,100000000,800000854,
0,s,Point,3,1,Spine Terminal,100000000,800000855,
0,s,Point,4,1,Spine Terminal,100000000,800000856,
0,s,Point,11,1,Spine Terminal,100000000,800000857,
0,s,Point,5,1,Spine Terminal,100000000,800000858,
0,s,Point,6,1,Spine Terminal,100000000,800000859,
0,s,Point,8,1,Spine Terminal,100000000,800000860,
0,s,Point,7,1,Spine Terminal,100000000,800000861,
0,s,Point,3,1,Spine Terminal,100000000,800000862,
0,s,Point,3,1,Spine Terminal,100000000,800000863,
0,s,Point,17,1,Spine Terminal,100000000,800000864,
0,s,Point,9,1,Spine Terminal,100000000,800000865,
0,s,Point,3,1,Spine Terminal,100000000,800000866,
0,s,Point,2,1,Spine Terminal,100000000,800000867,
0,s,Point,1,1,Spine Terminal,100000000,800000868,
