
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
103,,Segment,2,21,Image 1,10,1,100000002,510000000040,
99,,Segment,2,20,Image 1,9,1,100000002,510000000048,
111,,Segment,2,19,Image 1,8,1,100000002,510000000050,
83,,Segment,2,18,Image 1,8,1,100000002,510000000054,
88,,Segment,2,17,Image 1,7,1,100000002,510000000062,
88,,Segment,2,16,Image 1,7,1,100000002,510000000064,
81,,Segment,2,15,Image 1,7,1,100000002,510000000071,
109,,Segment,2,13,Image 1,5,1,100000002,510000000088,
156,,Segment,2,12,Image 1,5,1,100000002,510000000117,
135,,Segment,2,11,Image 1,5,1,100000002,510000000119,
135,,Segment,2,10,Image 1,5,1,100000002,510000000121,
105,,Segment,2,8,Image 1,5,1,100000002,510000000124,
129,,Segment,2,7,Image 1,4,1,100000002,510000000130,
129,,Segment,2,6,Image 1,4,1,100000002,510000000133,
91,,Segment,2,5,Image 1,3,1,100000002,510000000142,
123,,Segment,2,4,Image 1,2,1,100000002,510000000190,
106,,Segment,2,3,Image 1,2,1,100000002,510000000211,
125,,Segment,2,2,Image 1,2,1,100000002,510000000213,
130,,Segment,2,1,Image 1,1,1,100000002,510000000218,
127,,Segment,2,0,Image 1,1,1,100000002,510000000244,
31,,Segment,2,21,Image 1,9,1,100000002,510000000264,
71,,Segment,2,22,Image 1,9,1,100000002,510000000273,
91,,Segment,2,21,Image 1,8,1,100000002,510000000275,
99,,Segment,2,20,Image 1,8,1,100000002,510000000287,
57,,Segment,2,21,Image 1,9,1,100000002,510000000290,
83,,Segment,2,19,Image 1,9,1,100000002,510000000294,
121,,Segment,2,16,Image 1,8,1,100000002,510000000301,
88,,Segment,2,17,Image 1,8,1,100000002,510000000307,
117,,Segment,2,14,Image 1,5,1,100000002,510000000324,
82,,Segment,2,16,Image 1,7,1,100000002,510000000326,
40,,Segment,2,15,Image 1,6,1,100000002,510000000329,
78,,Segment,2,16,Image 1,6,1,100000002,510000000331,
134,,Segment,2,19,Image 1,7,1,100000002,510000000381,
102,,Segment,2,18,Image 1,7,1,100000002,510000000392,
109,,Segment,2,17,Image 1,7,1,100000002,510000000408,
154,,Segment,2,16,Image 1,6,1,100000002,510000000422,
116,,Segment,2,15,Image 1,6,1,100000002,510000000430,
81,,Segment,2,14,Image 1,6,1,100000002,510000000432,
94,,Segment,2,13,Image 1,6,1,100000002,510000000443,
119,,Segment,2,12,Image 1,6,1,100000002,510000000452,
135,,Segment,2,11,Image 1,6,1,100000002,510000000459,
87,,Segment,2,19,Image 1,8,1,100000002,510000000471,
91,,Segment,2,18,Image 1,8,1,100000002,510000000476,
171,,Segment,2,11,Image 1,4,1,100000000,510000000486,
150,,Segment,2,10,Image 1,4,1,100000000,510000000488,
132,,Segment,2,9,Image 1,4,1,100000000,510000000505,
91,,Segment,2,8,Image 1,4,1,100000000,510000000513,
96,,Segment,2,7,Image 1,3,1,100000000,510000000516,
113,,Segment,2,5,Image 1,3,1,100000000,510000000521,
89,,Segment,2,4,Image 1,3,1,100000000,510000000541,
167,,Segment,2,3,Image 1,2,1,100000000,510000000551,
148,,Segment,2,2,Image 1,2,1,100000000,510000000567,
111,,Segment,2,1,Image 1,1,1,100000000,510000000587,
131,,Segment,2,0,Image 1,1,1,100000000,510000000599,
150,,Segment,2,11,Image 1,5,1,100000000,510000000626,
98,,Segment,2,10,Image 1,5,1,100000000,510000000628,
69,,Segment,2,9,Image 1,5,1,100000000,510000000634,
165,,Segment,2,10,Image 1,3,1,100000000,510000000654,
122,,Segment,2,9,Image 1,3,1,100000000,510000000659,
144,,Segment,2,8,Image 1,3,1,100000000,510000000671,
18,,Segment,2,9,Image 1,5,1,100000000,510000000673,
132,,Segment,2,8,Image 1,4,1,100000000,510000000679,
126,,Segment,2,7,Image 1,4,1,100000000,510000000688,
125,,Segment,2,8,Image 1,5,1,100000000,510000000697,
52,,Segment,2,9,Image 1,4,1,100000000,510000000700,
146,,Segment,2,10,Image 1,4,1,100000000,510000000702,
122,,Segment,2,9,Image 1,4,1,100000000,510000000709,
65,,Segment,2,5,Image 1,4,1,100000000,510000000712,
65,,Segment,2,5,Image 1,4,1,100000000,510000000715,
118,,Segment,2,9,Image 1,6,1,100000002,510000000753,
129,,Segment,2,8,Image 1,5,1,100000002,510000000764,
161,,Segment,2,7,Image 1,5,1,100000002,510000000826,
127,,Segment,2,6,Image 1,5,1,100000002,510000000836,
115,,Segment,2,5,Image 1,4,1,100000002,510000000838,
157,,Segment,2,2,Image 1,3,1,100000002,510000000843,
132,,Segment,2,1,Image 1,2,1,100000002,510000000846,
121,,Segment,2,0,Image 1,1,1,100000002,510000000859,
111,,Segment,2,9,Image 1,5,1,100000002,510000000909,
87,,Segment,2,4,Image 1,4,1,100000002,510000000923,
128,,Segment,2,3,Image 1,3,1,100000002,510000000991,
99,,Segment,2,4,Image 1,3,1,100000002,510000001001,
104,,Segment,2,8,Image 1,6,1,100000002,510000001003,
114,,Segment,2,7,Image 1,6,1,100000002,510000001009,
87,,Segment,2,3,Image 1,2,1,100000002,510000001055,
65,,Segment,2,2,Image 1,2,1,100000002,510000001063,
59,,Segment,2,1,Image 1,2,1,100000002,510000001072,
107,,Segment,2,0,Image 1,1,1,100000002,510000001091,
95,,Segment,2,2,Image 1,3,1,100000002,510000001139,
74,,Segment,2,11,Image 1,4,1,100000000,510000001154,
103,,Segment,2,10,Image 1,3,1,100000000,510000001160,
123,,Segment,2,9,Image 1,3,1,100000000,510000001168,
132,,Segment,2,8,Image 1,2,1,100000000,510000001184,
152,,Segment,2,7,Image 1,1,1,100000000,510000001191,
168,,Segment,2,6,Image 1,1,1,100000000,510000001228,
143,,Segment,2,5,Image 1,1,1,100000000,510000001235,
133,,Segment,2,4,Image 1,1,1,100000000,510000001245,
158,,Segment,2,3,Image 1,1,1,100000000,510000001247,
134,,Segment,2,2,Image 1,1,1,100000000,510000001249,
133,,Segment,2,1,Image 1,1,1,100000000,510000001251,
131,,Segment,2,0,Image 1,1,1,100000000,510000001261,
86,,Segment,2,4,Image 1,3,1,100000002,510000001298,
106,,Segment,2,7,Image 1,4,1,100000000,510000001311,
146,,Segment,2,6,Image 1,3,1,100000000,510000001328,
114,,Segment,2,5,Image 1,2,1,100000000,510000001336,
106,,Segment,2,4,Image 1,1,1,100000000,510000001343,
115,,Segment,2,3,Image 1,1,1,100000000,510000001356,
133,,Segment,2,2,Image 1,1,1,100000000,510000001379,
69,,Segment,2,5,Image 1,4,1,100000000,510000001387,
113,,Segment,2,3,Image 1,2,1,100000000,510000001413,
127,,Segment,2,1,Image 1,2,1,100000002,510000001468,
137,,Segment,2,0,Image 1,1,1,100000002,510000001479,
171,,Segment,2,1,Image 1,1,1,100000002,510000001489,
73,,Segment,2,25,Image 1,9,1,100000001,510000001495,
135,,Segment,2,24,Image 1,8,1,100000001,510000001541,
148,,Segment,2,23,Image 1,7,1,100000001,510000001588,
114,,Segment,2,22,Image 1,7,1,100000001,510000001590,
114,,Segment,2,21,Image 1,7,1,100000001,510000001604,
92,,Segment,2,19,Image 1,6,1,100000001,510000001607,
92,,Segment,2,18,Image 1,6,1,100000001,510000001609,
126,,Segment,2,17,Image 1,6,1,100000001,510000001618,
136,,Segment,2,16,Image 1,6,1,100000001,510000001627,
98,,Segment,2,15,Image 1,6,1,100000001,510000001629,
88,,Segment,2,13,Image 1,6,1,100000001,510000001632,
69,,Segment,2,12,Image 1,6,1,100000001,510000001634,
65,,Segment,2,11,Image 1,6,1,100000001,510000001638,
86,,Segment,2,9,Image 1,6,1,100000001,510000001656,
89,,Segment,2,8,Image 1,6,1,100000001,510000001676,
60,,Segment,2,7,Image 1,5,1,100000001,510000001695,
85,,Segment,2,6,Image 1,4,1,100000001,510000001698,
85,,Segment,2,5,Image 1,4,1,100000001,510000001711,
89,,Segment,2,4,Image 1,3,1,100000001,510000001719,
105,,Segment,2,3,Image 1,2,1,100000001,510000001721,
144,,Segment,2,0,Image 1,1,1,100000001,510000001741,
97,,Segment,2,26,Image 1,10,1,100000001,510000001837,
132,,Segment,2,25,Image 1,9,1,100000001,510000001841,
