
Segment Intensity Min Ch=2 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Segment,2,21,Image 1,10,1,100000002,510000000040,
3,,Segment,2,20,Image 1,9,1,100000002,510000000048,
11,,Segment,2,19,Image 1,8,1,100000002,510000000050,
7,,Segment,2,18,Image 1,8,1,100000002,510000000054,
5,,Segment,2,17,Image 1,7,1,100000002,510000000062,
13,,Segment,2,16,Image 1,7,1,100000002,510000000064,
5,,Segment,2,15,Image 1,7,1,100000002,510000000071,
6,,Segment,2,13,Image 1,5,1,100000002,510000000088,
0,,Segment,2,12,Image 1,5,1,100000002,510000000117,
19,,Segment,2,11,Image 1,5,1,100000002,510000000119,
21,,Segment,2,10,Image 1,5,1,100000002,510000000121,
22,,Segment,2,8,Image 1,5,1,100000002,510000000124,
5,,Segment,2,7,Image 1,4,1,100000002,510000000130,
12,,Segment,2,6,Image 1,4,1,100000002,510000000133,
5,,Segment,2,5,Image 1,3,1,100000002,510000000142,
3,,Segment,2,4,Image 1,2,1,100000002,510000000190,
11,,Segment,2,3,Image 1,2,1,100000002,510000000211,
16,,Segment,2,2,Image 1,2,1,100000002,510000000213,
11,,Segment,2,1,Image 1,1,1,100000002,510000000218,
19,,Segment,2,0,Image 1,1,1,100000002,510000000244,
2,,Segment,2,21,Image 1,9,1,100000002,510000000264,
3,,Segment,2,22,Image 1,9,1,100000002,510000000273,
12,,Segment,2,21,Image 1,8,1,100000002,510000000275,
2,,Segment,2,20,Image 1,8,1,100000002,510000000287,
9,,Segment,2,21,Image 1,9,1,100000002,510000000290,
11,,Segment,2,19,Image 1,9,1,100000002,510000000294,
11,,Segment,2,16,Image 1,8,1,100000002,510000000301,
13,,Segment,2,17,Image 1,8,1,100000002,510000000307,
2,,Segment,2,14,Image 1,5,1,100000002,510000000324,
6,,Segment,2,16,Image 1,7,1,100000002,510000000326,
5,,Segment,2,15,Image 1,6,1,100000002,510000000329,
11,,Segment,2,16,Image 1,6,1,100000002,510000000331,
1,,Segment,2,19,Image 1,7,1,100000002,510000000381,
3,,Segment,2,18,Image 1,7,1,100000002,510000000392,
1,,Segment,2,17,Image 1,7,1,100000002,510000000408,
15,,Segment,2,16,Image 1,6,1,100000002,510000000422,
12,,Segment,2,15,Image 1,6,1,100000002,510000000430,
12,,Segment,2,14,Image 1,6,1,100000002,510000000432,
5,,Segment,2,13,Image 1,6,1,100000002,510000000443,
10,,Segment,2,12,Image 1,6,1,100000002,510000000452,
10,,Segment,2,11,Image 1,6,1,100000002,510000000459,
8,,Segment,2,19,Image 1,8,1,100000002,510000000471,
10,,Segment,2,18,Image 1,8,1,100000002,510000000476,
4,,Segment,2,11,Image 1,4,1,100000000,510000000486,
32,,Segment,2,10,Image 1,4,1,100000000,510000000488,
5,,Segment,2,9,Image 1,4,1,100000000,510000000505,
9,,Segment,2,8,Image 1,4,1,100000000,510000000513,
20,,Segment,2,7,Image 1,3,1,100000000,510000000516,
