
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
47,,Spine,3,2,Image 1,3,1,100000002,610000006531,
67,,Spine,3,5,Image 1,3,1,100000002,610000006534,
35,,Spine,3,17,Image 1,6,1,100000002,610000006538,
167,,Spine,3,3,Image 1,2,1,100000000,610000006540,
73,,Spine,3,1,Image 1,2,1,100000002,610000006544,
65,,Spine,3,17,Image 1,3,1,100000000,610000006549,
90,,Spine,3,9,Image 1,1,1,100000000,610000006552,
89,,Spine,3,16,Image 1,3,1,100000000,610000006554,
66,,Spine,3,3,Image 1,2,1,100000000,610000006557,
72,,Spine,3,5,Image 1,2,1,100000000,610000006559,
48,,Spine,3,9,Image 1,5,1,100000001,610000006562,
85,,Spine,3,9,Image 1,1,1,100000000,610000006565,
90,,Spine,3,5,Image 1,3,1,100000000,610000006567,
104,,Spine,3,1,Image 1,2,1,100000002,610000006570,
42,,Spine,3,4,Image 1,2,1,100000000,610000006572,
73,,Spine,3,11,Image 1,6,1,100000001,610000006577,
129,,Spine,3,4,Image 1,4,1,100000002,610000006581,
49,,Spine,3,5,Image 1,2,1,100000000,610000006584,
166,,Spine,3,13,Image 1,6,1,100000000,610000006588,
130,,Spine,3,1,Image 1,2,1,100000000,610000006591,
46,,Spine,3,8,Image 1,2,1,100000000,610000006594,
42,,Spine,3,12,Image 1,2,1,100000000,610000006596,
138,,Spine,3,7,Image 1,7,1,100000002,610000006599,
87,,Spine,3,19,Image 1,7,1,100000002,610000006602,
44,,Spine,3,8,Image 1,6,1,100000000,610000006605,
81,,Spine,3,8,Image 1,2,1,100000000,610000006607,
125,,Spine,3,6,Image 1,2,1,100000000,610000006609,
108,,Spine,3,0,Image 1,1,1,100000002,610000006613,
65,,Spine,3,3,Image 1,2,1,100000000,610000006616,
83,,Spine,3,5,Image 1,2,1,100000000,610000006620,
49,,Spine,3,6,Image 1,3,1,100000000,610000006622,
140,,Spine,3,17,Image 1,6,1,100000002,610000006626,
77,,Spine,3,1,Image 1,2,1,100000002,610000006628,
119,,Spine,3,1,Image 1,1,1,100000002,610000006632,
94,,Spine,3,2,Image 1,2,1,100000001,610000006634,
87,,Spine,3,3,Image 1,3,1,100000000,610000006637,
100,,Spine,3,1,Image 1,2,1,100000000,610000006640,
72,,Spine,3,4,Image 1,4,1,100000002,610000006647,
134,,Spine,3,16,Image 1,4,1,100000000,610000006650,
74,,Spine,3,3,Image 1,3,1,100000002,610000006652,
23,,Spine,3,3,Image 1,1,1,100000000,610000006654,
69,,Spine,3,12,Image 1,5,1,100000001,610000006656,
72,,Spine,3,3,Image 1,3,1,100000000,610000006660,
63,,Spine,3,1,Image 1,1,1,100000001,610000006665,
128,,Spine,3,0,Image 1,1,1,100000002,610000006672,
113,,Spine,3,11,Image 1,5,1,100000001,610000006676,
73,,Spine,3,10,Image 1,6,1,100000002,610000006679,
58,,Spine,3,24,Image 1,8,1,100000001,610000006681,
62,,Spine,3,4,Image 1,1,1,100000000,610000006683,
36,,Spine,3,16,Image 1,3,1,100000000,610000006685,
90,,Spine,3,9,Image 1,1,1,100000000,610000006687,
94,,Spine,3,2,Image 1,1,1,100000000,610000006689,
61,,Spine,3,8,Image 1,7,1,100000002,610000006691,
106,,Spine,3,16,Image 1,3,1,100000000,610000006694,
52,,Spine,3,0,Image 1,1,1,100000002,610000006698,
142,,Spine,3,0,Image 1,1,1,100000002,610000006703,
63,,Spine,3,11,Image 1,3,1,100000000,610000006707,
83,,Spine,3,7,Image 1,4,1,100000000,610000006709,
60,,Spine,3,3,Image 1,3,1,100000002,610000006712,
51,,Spine,3,4,Image 1,3,1,100000000,610000006715,
81,,Spine,3,4,Image 1,1,1,100000000,610000006719,
138,,Spine,3,7,Image 1,4,1,100000000,610000006725,
89,,Spine,3,9,Image 1,3,1,100000000,610000006727,
143,,Spine,3,3,Image 1,1,1,100000000,610000006730,
133,,Spine,3,4,Image 1,1,1,100000000,610000006733,
108,,Spine,3,4,Image 1,3,1,100000000,610000006737,
69,,Spine,3,11,Image 1,5,1,100000000,610000006740,
83,,Spine,3,5,Image 1,2,1,100000000,610000006744,
91,,Spine,3,5,Image 1,2,1,100000002,610000006747,
50,,Spine,3,0,Image 1,1,1,100000001,610000006751,
60,,Spine,3,6,Image 1,2,1,100000000,610000006753,
64,,Spine,3,8,Image 1,1,1,100000000,610000006755,
92,,Spine,3,1,Image 1,1,1,100000002,610000006758,
64,,Spine,3,7,Image 1,1,1,100000000,610000006765,
62,,Spine,3,8,Image 1,5,1,100000002,610000006767,
40,,Spine,3,3,Image 1,2,1,100000002,610000006769,
68,,Spine,3,3,Image 1,1,1,100000000,610000006771,
96,,Spine,3,3,Image 1,2,1,100000000,610000006774,
70,,Spine,3,4,Image 1,2,1,100000002,610000006777,
110,,Spine,3,6,Image 1,5,1,100000002,610000006780,
62,,Spine,3,17,Image 1,4,1,100000000,610000006782,
114,,Spine,3,4,Image 1,4,1,100000002,610000006785,
71,,Spine,3,0,Image 1,1,1,100000000,610000006789,
105,,Spine,3,9,Image 1,1,1,100000000,610000006792,
110,,Spine,3,3,Image 1,2,1,100000000,610000006795,
33,,Spine,3,18,Image 1,7,1,100000001,610000006798,
133,,Spine,3,2,Image 1,2,1,100000000,610000006802,
100,,Spine,3,1,Image 1,2,1,100000000,610000006805,
90,,Spine,3,1,Image 1,1,1,100000001,610000006809,
22,,Spine,3,7,Image 1,3,1,100000000,610000006811,
126,,Spine,3,6,Image 1,1,1,100000000,610000006813,
69,,Spine,3,9,Image 1,5,1,100000000,610000006815,
136,,Spine,3,2,Image 1,2,1,100000000,610000006821,
89,,Spine,3,7,Image 1,5,1,100000002,610000006823,
65,,Spine,3,4,Image 1,2,1,100000001,610000006826,
83,,Spine,3,1,Image 1,1,1,100000001,610000006831,
64,,Spine,3,10,Image 1,3,1,100000000,610000006836,
124,,Spine,3,6,Image 1,2,1,100000000,610000006838,
48,,Spine,3,4,Image 1,4,1,100000002,610000006842,
111,,Spine,3,6,Image 1,3,1,100000000,610000006846,
73,,Spine,3,1,Image 1,2,1,100000002,610000006848,
149,,Spine,3,3,Image 1,1,1,100000000,610000006850,
98,,Spine,3,6,Image 1,1,1,100000000,610000006854,
56,,Spine,3,0,Image 1,1,1,100000001,610000006856,
85,,Spine,3,9,Image 1,1,1,100000000,610000006858,
63,,Spine,3,1,Image 1,1,1,100000001,610000006862,
58,,Spine,3,5,Image 1,2,1,100000000,610000006867,
111,,Spine,3,2,Image 1,2,1,100000000,610000006869,
120,,Spine,3,0,Image 1,1,1,100000000,610000006876,
90,,Spine,3,1,Image 1,1,1,100000001,610000006879,
0,,Spine,3,0,Image 1,1,1,100000001,610000006883,
107,,Spine,3,0,Image 1,1,1,100000002,610000006890,
123,,Spine,3,10,Image 1,4,1,100000001,610000006892,
83,,Spine,3,4,Image 1,3,1,100000000,610000006894,
102,,Spine,3,4,Image 1,2,1,100000001,610000006897,
153,,Spine,3,12,Image 1,5,1,100000000,610000006900,
29,,Spine,3,13,Image 1,2,1,100000000,610000006902,
105,,Spine,3,10,Image 1,5,1,100000001,610000006905,
69,,Spine,3,1,Image 1,1,1,100000001,610000006909,
51,,Spine,3,1,Image 1,1,1,100000001,610000006912,
61,,Spine,3,1,Image 1,1,1,100000002,610000006914,
67,,Spine,3,1,Image 1,1,1,100000001,610000006917,
75,,Spine,3,3,Image 1,3,1,100000000,610000006919,
110,,Spine,3,0,Image 1,1,1,100000000,610000006926,
144,,Spine,3,1,Image 1,1,1,100000001,610000006929,
107,,Spine,3,0,Image 1,1,1,100000002,610000006934,
75,,Spine,3,0,Image 1,1,1,100000000,610000006938,
87,,Spine,3,3,Image 1,3,1,100000002,610000006941,
112,,Spine,3,19,Image 1,6,1,100000001,610000006945,
126,,Spine,3,7,Image 1,4,1,100000002,610000006947,
83,,Spine,3,5,Image 1,2,1,100000000,610000006950,
49,,Spine,3,0,Image 1,1,1,100000002,610000006953,
63,,Spine,3,6,Image 1,1,1,100000000,610000006955,
79,,Spine,3,3,Image 1,2,1,100000000,610000006958,
92,,Spine,3,9,Image 1,2,1,100000000,610000006962,
38,,Spine,3,14,Image 1,8,1,100000002,610000006964,
74,,Spine,3,0,Image 1,1,1,100000000,610000006967,
81,,Spine,3,0,Image 1,1,1,100000000,610000006971,
186,,Spine,3,1,Image 1,1,1,100000001,610000006976,
58,,Spine,3,4,Image 1,2,1,100000000,610000006979,
30,,Spine,3,8,Image 1,5,1,100000002,610000006982,
142,,Spine,3,3,Image 1,3,1,100000000,610000006985,
82,,Spine,3,2,Image 1,2,1,100000000,610000006987,
46,,Spine,3,17,Image 1,6,1,100000001,610000006990,
115,,Spine,3,4,Image 1,1,1,100000000,610000006994,
111,,Spine,3,2,Image 1,2,1,100000000,610000006999,
133,,Spine,3,12,Image 1,5,1,100000002,610000007001,
51,,Spine,3,12,Image 1,2,1,100000000,610000007003,
80,,Spine,3,2,Image 1,3,1,100000002,610000007006,
141,,Spine,3,8,Image 1,5,1,100000002,610000007011,
89,,Spine,3,0,Image 1,1,1,100000000,610000007017,
60,,Spine,3,7,Image 1,6,1,100000002,610000007019,
156,,Spine,3,11,Image 1,8,1,100000001,610000007025,
152,,Spine,3,1,Image 1,2,1,100000001,610000007028,
70,,Spine,3,1,Image 1,2,1,100000000,610000007032,
119,,Spine,3,17,Image 1,4,1,100000000,610000007034,
0,,Spine,3,0,Image 1,1,1,100000002,610000007037,
86,,Spine,3,0,Image 1,1,1,100000000,610000007040,
74,,Spine,3,1,Image 1,1,1,100000001,610000007043,
60,,Spine,3,0,Image 1,1,1,100000000,610000007046,
82,,Spine,3,3,Image 1,3,1,100000000,610000007048,
71,,Spine,3,7,Image 1,2,1,100000000,610000007051,
108,,Spine,3,4,Image 1,4,1,100000002,610000007055,
121,,Spine,3,5,Image 1,3,1,100000001,610000007057,
50,,Spine,3,2,Image 1,3,1,100000002,610000007060,
111,,Spine,3,5,Image 1,3,1,100000000,610000007062,
144,,Spine,3,1,Image 1,1,1,100000001,610000007065,
84,,Spine,3,1,Image 1,1,1,100000001,610000007068,
84,,Spine,3,0,Image 1,1,1,100000000,610000007071,
138,,Spine,3,7,Image 1,4,1,100000000,610000007076,
43,,Spine,3,5,Image 1,3,1,100000002,610000007078,
148,,Spine,3,2,Image 1,2,1,100000000,610000007080,
103,,Spine,3,1,Image 1,1,1,100000001,610000007085,
83,,Spine,3,0,Image 1,1,1,100000002,610000007087,
87,,Spine,3,9,Image 1,1,1,100000000,610000007091,
115,,Spine,3,6,Image 1,4,1,100000002,610000007094,
88,,Spine,3,4,Image 1,2,1,100000002,610000007096,
65,,Spine,3,0,Image 1,1,1,100000000,610000007099,
94,,Spine,3,9,Image 1,3,1,100000001,610000007102,
170,,Spine,3,2,Image 1,2,1,100000001,610000007105,
110,,Spine,3,1,Image 1,2,1,100000002,610000007107,
115,,Spine,3,4,Image 1,1,1,100000000,610000007109,
116,,Spine,3,1,Image 1,2,1,100000000,610000007113,
51,,Spine,3,4,Image 1,3,1,100000002,610000007116,
73,,Spine,3,0,Image 1,1,1,100000000,610000007119,
82,,Spine,3,6,Image 1,3,1,100000000,610000007122,
141,,Spine,3,8,Image 1,5,1,100000002,610000007125,
67,,Spine,3,1,Image 1,1,1,100000001,610000007127,
72,,Spine,3,3,Image 1,3,1,100000000,610000007130,
96,,Spine,3,11,Image 1,4,1,100000001,610000007133,
47,,Spine,3,4,Image 1,2,1,100000000,610000007136,
52,,Spine,3,1,Image 1,1,1,100000002,610000007138,
101,,Spine,3,6,Image 1,3,1,100000001,610000007140,
118,,Spine,3,1,Image 1,1,1,100000001,610000007145,
149,,Spine,3,2,Image 1,2,1,100000000,610000007148,
81,,Spine,3,1,Image 1,1,1,100000001,610000007150,
36,,Spine,3,7,Image 1,3,1,100000000,610000007152,
76,,Spine,3,5,Image 1,3,1,100000000,610000007154,
63,,Spine,3,5,Image 1,3,1,100000002,610000007157,
63,,Spine,3,0,Image 1,1,1,100000000,610000007160,
154,,Spine,3,6,Image 1,2,1,100000000,610000007164,
50,,Spine,3,6,Image 1,4,1,100000000,610000007166,
77,,Spine,3,1,Image 1,1,1,100000001,610000007168,
70,,Spine,3,1,Image 1,1,1,100000001,610000007170,
86,,Spine,3,6,Image 1,4,1,100000000,610000007173,
64,,Spine,3,0,Image 1,1,1,100000001,610000007175,
111,,Spine,3,9,Image 1,1,1,100000000,610000007179,
61,,Spine,3,10,Image 1,4,1,100000000,610000007182,
88,,Spine,3,17,Image 1,7,1,100000001,610000007184,
100,,Spine,3,2,Image 1,2,1,100000000,610000007188,
97,,Spine,3,3,Image 1,3,1,100000000,610000007190,
102,,Spine,3,5,Image 1,3,1,100000002,610000007193,
56,,Spine,3,1,Image 1,1,1,100000001,610000007195,
98,,Spine,3,6,Image 1,1,1,100000000,610000007197,
174,,Spine,3,0,Image 1,1,1,100000000,610000007200,
132,,Spine,3,16,Image 1,3,1,100000000,610000007204,
144,,Spine,3,6,Image 1,4,1,100000002,610000007209,
88,,Spine,3,0,Image 1,1,1,100000000,610000007213,
44,,Spine,3,0,Image 1,1,1,100000002,610000007215,
119,,Spine,3,2,Image 1,2,1,100000000,610000007218,
77,,Spine,3,5,Image 1,3,1,100000002,610000007220,
120,,Spine,3,0,Image 1,1,1,100000000,610000007225,
101,,Spine,3,6,Image 1,4,1,100000002,610000007229,
100,,Spine,3,6,Image 1,4,1,100000002,610000007233,
83,,Spine,3,5,Image 1,2,1,100000000,610000007235,
83,,Spine,3,1,Image 1,1,1,100000001,610000007238,
124,,Spine,3,16,Image 1,6,1,100000001,610000007240,
73,,Spine,3,1,Image 1,1,1,100000000,610000007243,
117,,Spine,3,3,Image 1,2,1,100000000,610000007249,
126,,Spine,3,0,Image 1,1,1,100000000,610000007253,
107,,Spine,3,2,Image 1,2,1,100000001,610000007257,
144,,Spine,3,1,Image 1,1,1,100000001,610000007260,
118,,Spine,3,7,Image 1,5,1,100000002,610000007262,
59,,Spine,3,10,Image 1,3,1,100000000,610000007264,
142,,Spine,3,3,Image 1,3,1,100000000,610000007266,
166,,Spine,3,13,Image 1,6,1,100000000,610000007270,
123,,Spine,3,8,Image 1,5,1,100000002,610000007274,
103,,Spine,3,0,Image 1,1,1,100000000,610000007278,
59,,Spine,3,1,Image 1,1,1,100000001,610000007280,
60,,Spine,3,0,Image 1,1,1,100000000,610000007282,
96,,Spine,3,1,Image 1,1,1,100000001,610000007286,
101,,Spine,3,0,Image 1,1,1,100000002,610000007288,
51,,Spine,3,0,Image 1,1,1,100000000,610000007291,
101,,Spine,3,2,Image 1,1,1,100000000,610000007296,
127,,Spine,3,0,Image 1,1,1,100000002,610000007300,
72,,Spine,3,0,Image 1,1,1,100000000,610000007303,
153,,Spine,3,0,Image 1,1,1,100000000,610000007307,
123,,Spine,3,10,Image 1,4,1,100000001,610000007310,
117,,Spine,3,0,Image 1,1,1,100000002,610000007313,
61,,Spine,3,4,Image 1,2,1,100000000,610000007323,
83,,Spine,3,1,Image 1,1,1,100000001,610000007332,
104,,Spine,3,0,Image 1,1,1,100000002,610000007337,
152,,Spine,3,2,Image 1,1,1,100000000,610000007339,
24,,Spine,3,2,Image 1,2,1,100000000,610000007344,
59,,Spine,3,0,Image 1,1,1,100000000,610000007347,
84,,Spine,3,5,Image 1,3,1,100000002,610000007350,
99,,Spine,3,1,Image 1,1,1,100000001,610000007353,
83,,Spine,3,4,Image 1,4,1,100000002,610000007357,
107,,Spine,3,0,Image 1,1,1,100000000,610000007359,
135,,Spine,3,2,Image 1,2,1,100000000,610000007364,
102,,Spine,3,0,Image 1,1,1,100000000,610000007368,
63,,Spine,3,0,Image 1,1,1,100000000,610000007372,
59,,Spine,3,1,Image 1,2,1,100000000,610000007374,
133,,Spine,3,2,Image 1,2,1,100000000,610000007377,
71,,Spine,3,4,Image 1,2,1,100000002,610000007384,
61,,Spine,3,1,Image 1,1,1,100000001,610000007387,
94,,Spine,3,0,Image 1,1,1,100000000,610000007392,
79,,Spine,3,0,Image 1,1,1,100000000,610000007395,
120,,Spine,3,0,Image 1,1,1,100000000,610000007402,
17,,Spine,3,0,Image 1,1,1,100000002,610000007409,
71,,Spine,3,0,Image 1,1,1,100000000,610000007412,
101,,Spine,3,6,Image 1,4,1,100000002,610000007415,
87,,Spine,3,11,Image 1,8,1,100000001,610000007421,
130,,Spine,3,0,Image 1,1,1,100000002,610000007424,
75,,Spine,3,21,Image 1,7,1,100000001,610000007426,
114,,Spine,3,0,Image 1,1,1,100000000,610000007429,
54,,Spine,3,2,Image 1,2,1,100000001,610000007433,
161,,Spine,3,6,Image 1,5,1,100000002,610000007443,
115,,Spine,3,7,Image 1,2,1,100000000,610000007449,
120,,Spine,3,0,Image 1,1,1,100000000,610000007451,
162,,Spine,3,0,Image 1,1,1,100000000,610000007456,
81,,Spine,3,0,Image 1,1,1,100000000,610000007459,
104,,Spine,3,9,Image 1,2,1,100000000,610000007465,
69,,Spine,3,0,Image 1,1,1,100000002,610000007467,
79,,Spine,3,0,Image 1,1,1,100000001,610000007470,
111,,Spine,3,1,Image 1,2,1,100000000,610000007472,
96,,Spine,3,0,Image 1,1,1,100000000,610000007476,
58,,Spine,3,2,Image 1,1,1,100000000,610000007481,
100,,Spine,3,6,Image 1,4,1,100000002,610000007483,
113,,Spine,3,6,Image 1,6,1,100000002,610000007485,
51,,Spine,3,0,Image 1,1,1,100000002,610000007488,
70,,Spine,3,5,Image 1,2,1,100000000,610000007490,
107,,Spine,3,0,Image 1,1,1,100000002,610000007493,
112,,Spine,3,0,Image 1,1,1,100000000,610000007503,
111,,Spine,3,0,Image 1,1,1,100000000,610000007506,
134,,Spine,3,16,Image 1,6,1,100000001,610000007516,
105,,Spine,3,3,Image 1,1,1,100000000,610000007519,
127,,Spine,3,1,Image 1,1,1,100000002,610000007523,
77,,Spine,3,0,Image 1,1,1,100000000,610000007527,
105,,Spine,3,0,Image 1,1,1,100000000,610000007529,
76,,Spine,3,12,Image 1,5,1,100000002,610000007536,
94,,Spine,3,2,Image 1,2,1,100000000,610000007540,
111,,Spine,3,0,Image 1,1,1,100000000,610000007547,
67,,Spine,3,0,Image 1,1,1,100000000,610000007550,
130,,Spine,3,12,Image 1,5,1,100000002,610000007560,
102,,Spine,3,7,Image 1,1,1,100000000,610000007564,
93,,Spine,3,0,Image 1,1,1,100000000,610000007570,
95,,Spine,3,0,Image 1,1,1,100000000,610000007584,
157,,Spine,3,2,Image 1,3,1,100000002,610000007586,
151,,Spine,3,10,Image 1,4,1,100000001,610000007596,
75,,Spine,3,8,Image 1,1,1,100000000,610000007599,
119,,Spine,3,7,Image 1,5,1,100000002,610000007613,
125,,Spine,3,0,Image 1,1,1,100000002,610000007618,
110,,Spine,3,0,Image 1,1,1,100000000,610000007623,
113,,Spine,3,0,Image 1,1,1,100000002,610000007628,
141,,Spine,3,8,Image 1,5,1,100000002,610000007635,
174,,Spine,3,0,Image 1,1,1,100000000,610000007642,
109,,Spine,3,0,Image 1,1,1,100000002,610000007644,
111,,Spine,3,6,Image 1,3,1,100000000,610000007652,
149,,Spine,3,7,Image 1,6,1,100000002,610000007695,
150,,Spine,3,0,Image 1,1,1,100000000,610000007702,
84,,Spine,3,11,Image 1,4,1,100000000,610000007791,
97,,Spine,3,11,Image 1,4,1,100000000,610000007792,
104,,Spine,3,10,Image 1,4,1,100000000,610000007793,
77,,Spine,3,9,Image 1,4,1,100000000,610000007794,
79,,Spine,3,10,Image 1,3,1,100000000,610000007795,
138,,Spine,3,8,Image 1,3,1,100000000,610000007796,
56,,Spine,3,8,Image 1,3,1,100000000,610000007797,
43,,Spine,3,9,Image 1,4,1,100000000,610000007798,
14,,Spine,3,8,Image 1,4,1,100000000,610000007799,
152,,Spine,3,6,Image 1,2,1,100000000,610000007800,
114,,Spine,3,4,Image 1,2,1,100000000,610000007801,
107,,Spine,3,3,Image 1,2,1,100000000,610000007802,
126,,Spine,3,2,Image 1,2,1,100000000,610000007803,
108,,Spine,3,2,Image 1,2,1,100000000,610000007804,
127,,Spine,3,2,Image 1,2,1,100000000,610000007805,
127,,Spine,3,2,Image 1,2,1,100000000,610000007806,
95,,Spine,3,2,Image 1,2,1,100000000,610000007807,
108,,Spine,3,12,Image 1,3,1,100000000,610000007808,
71,,Spine,3,12,Image 1,4,1,100000000,610000007809,
53,,Spine,3,12,Image 1,4,1,100000000,610000007810,
110,,Spine,3,12,Image 1,4,1,100000000,610000007811,
132,,Spine,3,11,Image 1,3,1,100000000,610000007812,
65,,Spine,3,8,Image 1,2,1,100000000,610000007813,
31,,Spine,3,7,Image 1,3,1,100000000,610000007814,
85,,Spine,3,6,Image 1,2,1,100000000,610000007815,
114,,Spine,3,5,Image 1,2,1,100000000,610000007816,
55,,Spine,3,2,Image 1,1,1,100000000,610000007817,
58,,Spine,3,2,Image 1,1,1,100000000,610000007818,
54,,Spine,3,1,Image 1,1,1,100000000,610000007819,
87,,Spine,3,1,Image 1,1,1,100000000,610000007820,
105,,Spine,3,1,Image 1,1,1,100000000,610000007821,
103,,Spine,3,1,Image 1,1,1,100000000,610000007822,
112,,Spine,3,1,Image 1,2,1,100000000,610000007823,
44,,Spine,3,0,Image 1,1,1,100000000,610000007824,
24,,Spine,3,11,Image 1,4,1,100000000,610000007832,
42,,Spine,3,11,Image 1,4,1,100000000,610000007833,
58,,Spine,3,11,Image 1,4,1,100000000,610000007834,
94,,Spine,3,11,Image 1,3,1,100000000,610000007835,
144,,Spine,3,11,Image 1,3,1,100000000,610000007836,
28,,Spine,3,10,Image 1,3,1,100000000,610000007837,
91,,Spine,3,9,Image 1,3,1,100000000,610000007838,
81,,Spine,3,13,Image 1,3,1,100000000,610000007839,
106,,Spine,3,13,Image 1,3,1,100000000,610000007840,
60,,Spine,3,10,Image 1,2,1,100000000,610000007841,
46,,Spine,3,10,Image 1,2,1,100000000,610000007842,
63,,Spine,3,8,Image 1,2,1,100000000,610000007843,
62,,Spine,3,17,Image 1,3,1,100000000,610000007844,
65,,Spine,3,17,Image 1,3,1,100000000,610000007845,
89,,Spine,3,16,Image 1,3,1,100000000,610000007846,
89,,Spine,3,16,Image 1,3,1,100000000,610000007847,
118,,Spine,3,16,Image 1,3,1,100000000,610000007848,
83,,Spine,3,14,Image 1,3,1,100000000,610000007849,
70,,Spine,3,17,Image 1,5,1,100000000,610000007850,
84,,Spine,3,12,Image 1,2,1,100000000,610000007851,
91,,Spine,3,9,Image 1,1,1,100000000,610000007852,
51,,Spine,3,9,Image 1,1,1,100000000,610000007853,
111,,Spine,3,8,Image 1,1,1,100000000,610000007854,
111,,Spine,3,8,Image 1,1,1,100000000,610000007855,
109,,Spine,3,7,Image 1,1,1,100000000,610000007856,
84,,Spine,3,7,Image 1,1,1,100000000,610000007857,
121,,Spine,3,7,Image 1,1,1,100000000,610000007858,
86,,Spine,3,8,Image 1,2,1,100000000,610000007859,
39,,Spine,3,8,Image 1,3,1,100000000,610000007860,
92,,Spine,3,7,Image 1,2,1,100000000,610000007861,
152,,Spine,3,7,Image 1,1,1,100000000,610000007862,
126,,Spine,3,6,Image 1,1,1,100000000,610000007863,
0,,Spine,3,7,Image 1,3,1,100000000,610000007864,
75,,Spine,3,7,Image 1,3,1,100000000,610000007865,
17,,Spine,3,7,Image 1,3,1,100000000,610000007866,
120,,Spine,3,8,Image 1,3,1,100000000,610000007867,
124,,Spine,3,6,Image 1,2,1,100000000,610000007868,
41,,Spine,3,6,Image 1,3,1,100000000,610000007869,
37,,Spine,3,6,Image 1,3,1,100000000,610000007870,
41,,Spine,3,6,Image 1,3,1,100000000,610000007871,
115,,Spine,3,6,Image 1,3,1,100000000,610000007872,
45,,Spine,3,6,Image 1,4,1,100000000,610000007873,
112,,Spine,3,4,Image 1,2,1,100000000,610000007874,
90,,Spine,3,3,Image 1,2,1,100000000,610000007875,
103,,Spine,3,3,Image 1,2,1,100000000,610000007876,
131,,Spine,3,0,Image 1,1,1,100000000,610000007877,
54,,Spine,3,0,Image 1,1,1,100000000,610000007882,
29,,Spine,3,13,Image 1,6,1,100000000,610000007883,
166,,Spine,3,13,Image 1,6,1,100000000,610000007884,
96,,Spine,3,13,Image 1,6,1,100000000,610000007885,
153,,Spine,3,13,Image 1,6,1,100000000,610000007886,
81,,Spine,3,10,Image 1,5,1,100000000,610000007887,
68,,Spine,3,9,Image 1,4,1,100000000,610000007888,
101,,Spine,3,8,Image 1,3,1,100000000,610000007889,
118,,Spine,3,8,Image 1,3,1,100000000,610000007890,
57,,Spine,3,8,Image 1,4,1,100000000,610000007891,
67,,Spine,3,4,Image 1,2,1,100000000,610000007892,
62,,Spine,3,4,Image 1,2,1,100000000,610000007893,
107,,Spine,3,2,Image 1,1,1,100000000,610000007894,
75,,Spine,3,2,Image 1,1,1,100000000,610000007895,
121,,Spine,3,2,Image 1,2,1,100000000,610000007896,
133,,Spine,3,2,Image 1,2,1,100000000,610000007897,
134,,Spine,3,2,Image 1,2,1,100000000,610000007898,
87,,Spine,3,2,Image 1,2,1,100000000,610000007899,
72,,Spine,3,4,Image 1,3,1,100000000,610000007900,
93,,Spine,3,4,Image 1,3,1,100000000,610000007901,
111,,Spine,3,4,Image 1,2,1,100000000,610000007902,
107,,Spine,3,3,Image 1,2,1,100000000,610000007903,
101,,Spine,3,2,Image 1,2,1,100000000,610000007904,
130,,Spine,3,1,Image 1,1,1,100000000,610000007905,
48,,Spine,3,1,Image 1,1,1,100000000,610000007906,
