
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Segment,5,21,Image 1,10,1,100000002,510000000040,
9,,Segment,5,20,Image 1,9,1,100000002,510000000048,
3,,Segment,5,19,Image 1,8,1,100000002,510000000050,
5,,Segment,5,18,Image 1,8,1,100000002,510000000054,
9,,Segment,5,17,Image 1,7,1,100000002,510000000062,
3,,Segment,5,16,Image 1,7,1,100000002,510000000064,
8,,Segment,5,15,Image 1,7,1,100000002,510000000071,
17,,Segment,5,13,Image 1,5,1,100000002,510000000088,
30,,Segment,5,12,Image 1,5,1,100000002,510000000117,
3,,Segment,5,11,Image 1,5,1,100000002,510000000119,
3,,Segment,5,10,Image 1,5,1,100000002,510000000121,
3,,Segment,5,8,Image 1,5,1,100000002,510000000124,
7,,Segment,5,7,Image 1,4,1,100000002,510000000130,
4,,Segment,5,6,Image 1,4,1,100000002,510000000133,
10,,Segment,5,5,Image 1,3,1,100000002,510000000142,
49,,Segment,5,4,Image 1,2,1,100000002,510000000190,
22,,Segment,5,3,Image 1,2,1,100000002,510000000211,
3,,Segment,5,2,Image 1,2,1,100000002,510000000213,
6,,Segment,5,1,Image 1,1,1,100000002,510000000218,
8,,Segment,5,0,Image 1,1,1,100000002,510000000244,
3,,Segment,5,21,Image 1,9,1,100000002,510000000264,
9,,Segment,5,22,Image 1,9,1,100000002,510000000273,
3,,Segment,5,21,Image 1,8,1,100000002,510000000275,
13,,Segment,5,20,Image 1,8,1,100000002,510000000287,
4,,Segment,5,21,Image 1,9,1,100000002,510000000290,
4,,Segment,5,19,Image 1,9,1,100000002,510000000294,
7,,Segment,5,16,Image 1,8,1,100000002,510000000301,
7,,Segment,5,17,Image 1,8,1,100000002,510000000307,
18,,Segment,5,14,Image 1,5,1,100000002,510000000324,
3,,Segment,5,16,Image 1,7,1,100000002,510000000326,
4,,Segment,5,15,Image 1,6,1,100000002,510000000329,
3,,Segment,5,16,Image 1,6,1,100000002,510000000331,
50,,Segment,5,19,Image 1,7,1,100000002,510000000381,
12,,Segment,5,18,Image 1,7,1,100000002,510000000392,
17,,Segment,5,17,Image 1,7,1,100000002,510000000408,
15,,Segment,5,16,Image 1,6,1,100000002,510000000422,
9,,Segment,5,15,Image 1,6,1,100000002,510000000430,
3,,Segment,5,14,Image 1,6,1,100000002,510000000432,
12,,Segment,5,13,Image 1,6,1,100000002,510000000443,
10,,Segment,5,12,Image 1,6,1,100000002,510000000452,
8,,Segment,5,11,Image 1,6,1,100000002,510000000459,
13,,Segment,5,19,Image 1,8,1,100000002,510000000471,
6,,Segment,5,18,Image 1,8,1,100000002,510000000476,
11,,Segment,5,11,Image 1,4,1,100000000,510000000486,
3,,Segment,5,10,Image 1,4,1,100000000,510000000488,
18,,Segment,5,9,Image 1,4,1,100000000,510000000505,
9,,Segment,5,8,Image 1,4,1,100000000,510000000513,
4,,Segment,5,7,Image 1,3,1,100000000,510000000516,
5,,Segment,5,5,Image 1,3,1,100000000,510000000521,
21,,Segment,5,4,Image 1,3,1,100000000,510000000541,
11,,Segment,5,3,Image 1,2,1,100000000,510000000551,
17,,Segment,5,2,Image 1,2,1,100000000,510000000567,
21,,Segment,5,1,Image 1,1,1,100000000,510000000587,
