
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,4,5,Image 1,1,100000000,610000006386,
0,,Spine,4,3,Image 1,1,100000002,610000006393,
0,,Spine,4,3,Image 1,1,100000002,610000006398,
0,,Spine,4,4,Image 1,1,100000002,610000006407,
0,,Spine,4,13,Image 1,1,100000000,610000006415,
0,,Spine,4,4,Image 1,1,100000002,610000006420,
0,,Spine,4,13,Image 1,1,100000000,610000006422,
0,,Spine,4,5,Image 1,1,100000000,610000006427,
0,,Spine,4,16,Image 1,1,100000000,610000006431,
0,,Spine,4,27,Image 1,1,100000001,610000006433,
0,,Spine,4,4,Image 1,1,100000002,610000006441,
0,,Spine,4,7,Image 1,1,100000000,610000006444,
0,,Spine,4,5,Image 1,1,100000000,610000006449,
0,,Spine,4,13,Image 1,1,100000000,610000006452,
0,,Spine,4,5,Image 1,1,100000002,610000006456,
0,,Spine,4,1,Image 1,1,100000000,610000006460,
0,,Spine,4,4,Image 1,1,100000000,610000006463,
0,,Spine,4,8,Image 1,1,100000002,610000006467,
0,,Spine,4,0,Image 1,1,100000002,610000006469,
0,,Spine,4,5,Image 1,1,100000000,610000006473,
0,,Spine,4,9,Image 1,1,100000002,610000006476,
0,,Spine,4,11,Image 1,1,100000000,610000006478,
0,,Spine,4,10,Image 1,1,100000000,610000006481,
0,,Spine,4,4,Image 1,1,100000002,610000006488,
0,,Spine,4,3,Image 1,1,100000000,610000006492,
0,,Spine,4,1,Image 1,1,100000002,610000006494,
0,,Spine,4,4,Image 1,1,100000002,610000006497,
0,,Spine,4,2,Image 1,1,100000000,610000006500,
0,,Spine,4,8,Image 1,1,100000002,610000006502,
0,,Spine,4,2,Image 1,1,100000000,610000006506,
0,,Spine,4,1,Image 1,1,100000002,610000006509,
0,,Spine,4,2,Image 1,1,100000000,610000006517,
0,,Spine,4,1,Image 1,1,100000000,610000006521,
0,,Spine,4,13,Image 1,1,100000000,610000006525,
0,,Spine,4,1,Image 1,1,100000002,610000006528,
0,,Spine,4,2,Image 1,1,100000002,610000006531,
0,,Spine,4,5,Image 1,1,100000002,610000006534,
0,,Spine,4,17,Image 1,1,100000002,610000006538,
0,,Spine,4,3,Image 1,1,100000000,610000006540,
44,,Spine,4,1,Image 1,1,100000002,610000006544,
0,,Spine,4,17,Image 1,1,100000000,610000006549,
0,,Spine,4,9,Image 1,1,100000000,610000006552,
0,,Spine,4,16,Image 1,1,100000000,610000006554,
0,,Spine,4,3,Image 1,1,100000000,610000006557,
0,,Spine,4,5,Image 1,1,100000000,610000006559,
0,,Spine,4,9,Image 1,1,100000001,610000006562,
0,,Spine,4,9,Image 1,1,100000000,610000006565,
248,,Spine,4,5,Image 1,1,100000000,610000006567,
0,,Spine,4,1,Image 1,1,100000002,610000006570,
0,,Spine,4,4,Image 1,1,100000000,610000006572,
0,,Spine,4,11,Image 1,1,100000001,610000006577,
0,,Spine,4,4,Image 1,1,100000002,610000006581,
0,,Spine,4,5,Image 1,1,100000000,610000006584,
0,,Spine,4,13,Image 1,1,100000000,610000006588,
0,,Spine,4,1,Image 1,1,100000000,610000006591,
0,,Spine,4,8,Image 1,1,100000000,610000006594,
0,,Spine,4,12,Image 1,1,100000000,610000006596,
0,,Spine,4,7,Image 1,1,100000002,610000006599,
0,,Spine,4,19,Image 1,1,100000002,610000006602,
0,,Spine,4,8,Image 1,1,100000000,610000006605,
0,,Spine,4,8,Image 1,1,100000000,610000006607,
0,,Spine,4,6,Image 1,1,100000000,610000006609,
0,,Spine,4,0,Image 1,1,,610000006611,
0,,Spine,4,3,Image 1,1,100000000,610000006616,
0,,Spine,4,5,Image 1,1,100000000,610000006620,
0,,Spine,4,6,Image 1,1,100000000,610000006622,
0,,Spine,4,17,Image 1,1,100000002,610000006626,
0,,Spine,4,1,Image 1,1,100000002,610000006628,
0,,Spine,4,1,Image 1,1,100000002,610000006632,
0,,Spine,4,2,Image 1,1,100000001,610000006634,
0,,Spine,4,3,Image 1,1,100000000,610000006637,
0,,Spine,4,1,Image 1,1,100000000,610000006640,
0,,Spine,4,4,Image 1,1,100000002,610000006647,
0,,Spine,4,16,Image 1,1,100000000,610000006650,
0,,Spine,4,3,Image 1,1,100000002,610000006652,
0,,Spine,4,3,Image 1,1,100000000,610000006654,
0,,Spine,4,12,Image 1,1,100000001,610000006656,
0,,Spine,4,3,Image 1,1,100000000,610000006660,
0,,Spine,4,1,Image 1,1,100000001,610000006665,
0,,Spine,4,0,Image 1,1,,610000006667,
0,,Spine,4,11,Image 1,1,100000001,610000006676,
0,,Spine,4,10,Image 1,1,100000002,610000006679,
0,,Spine,4,24,Image 1,1,100000001,610000006681,
0,,Spine,4,4,Image 1,1,100000000,610000006683,
0,,Spine,4,16,Image 1,1,100000000,610000006685,
0,,Spine,4,9,Image 1,1,100000000,610000006687,
0,,Spine,4,2,Image 1,1,100000000,610000006689,
0,,Spine,4,8,Image 1,1,100000002,610000006691,
0,,Spine,4,16,Image 1,1,100000000,610000006694,
0,,Spine,4,0,Image 1,1,,610000006696,
0,,Spine,4,0,Image 1,1,,610000006700,
0,,Spine,4,11,Image 1,1,100000000,610000006707,
0,,Spine,4,7,Image 1,1,100000000,610000006709,
0,,Spine,4,3,Image 1,1,100000002,610000006712,
