
Segment Intensity Median Ch=1 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6.0625,,Segment,1,21,Image 1,10,1,100000002,510000000040,
8.03125,,Segment,1,20,Image 1,9,1,100000002,510000000048,
4.01562,,Segment,1,19,Image 1,8,1,100000002,510000000050,
2.00781,,Segment,1,18,Image 1,8,1,100000002,510000000054,
1.00391,,Segment,1,17,Image 1,7,1,100000002,510000000062,
1.00391,,Segment,1,16,Image 1,7,1,100000002,510000000064,
1.00391,,Segment,1,15,Image 1,7,1,100000002,510000000071,
0.503906,,Segment,1,13,Image 1,5,1,100000002,510000000088,
1.00391,,Segment,1,12,Image 1,5,1,100000002,510000000117,
1.00391,,Segment,1,11,Image 1,5,1,100000002,510000000119,
1.00781,,Segment,1,10,Image 1,5,1,100000002,510000000121,
1.00781,,Segment,1,8,Image 1,5,1,100000002,510000000124,
1.00391,,Segment,1,7,Image 1,4,1,100000002,510000000130,
1.00391,,Segment,1,6,Image 1,4,1,100000002,510000000133,
1.00391,,Segment,1,5,Image 1,3,1,100000002,510000000142,
1.00391,,Segment,1,4,Image 1,2,1,100000002,510000000190,
1.00391,,Segment,1,3,Image 1,2,1,100000002,510000000211,
2.00391,,Segment,1,2,Image 1,2,1,100000002,510000000213,
1.00781,,Segment,1,1,Image 1,1,1,100000002,510000000218,
2.00781,,Segment,1,0,Image 1,1,1,100000002,510000000244,
9.25,,Segment,1,21,Image 1,9,1,100000002,510000000264,
1.00391,,Segment,1,22,Image 1,9,1,100000002,510000000273,
1.00391,,Segment,1,21,Image 1,8,1,100000002,510000000275,
5.01562,,Segment,1,20,Image 1,8,1,100000002,510000000287,
1.00391,,Segment,1,21,Image 1,9,1,100000002,510000000290,
2.00781,,Segment,1,19,Image 1,9,1,100000002,510000000294,
1.00391,,Segment,1,16,Image 1,8,1,100000002,510000000301,
1.00391,,Segment,1,17,Image 1,8,1,100000002,510000000307,
1.00391,,Segment,1,14,Image 1,5,1,100000002,510000000324,
1.00391,,Segment,1,16,Image 1,7,1,100000002,510000000326,
1.00391,,Segment,1,15,Image 1,6,1,100000002,510000000329,
1.00391,,Segment,1,16,Image 1,6,1,100000002,510000000331,
1.00391,,Segment,1,19,Image 1,7,1,100000002,510000000381,
1.00391,,Segment,1,18,Image 1,7,1,100000002,510000000392,
1.00781,,Segment,1,17,Image 1,7,1,100000002,510000000408,
1.00391,,Segment,1,16,Image 1,6,1,100000002,510000000422,
1.00391,,Segment,1,15,Image 1,6,1,100000002,510000000430,
1.00391,,Segment,1,14,Image 1,6,1,100000002,510000000432,
1.00391,,Segment,1,13,Image 1,6,1,100000002,510000000443,
1.00391,,Segment,1,12,Image 1,6,1,100000002,510000000452,
1.00391,,Segment,1,11,Image 1,6,1,100000002,510000000459,
1.00391,,Segment,1,19,Image 1,8,1,100000002,510000000471,
1.00391,,Segment,1,18,Image 1,8,1,100000002,510000000476,
1.00391,,Segment,1,11,Image 1,4,1,100000000,510000000486,
1.50391,,Segment,1,10,Image 1,4,1,100000000,510000000488,
3.03125,,Segment,1,9,Image 1,4,1,100000000,510000000505,
1.00391,,Segment,1,8,Image 1,4,1,100000000,510000000513,
1.00391,,Segment,1,7,Image 1,3,1,100000000,510000000516,
1.00391,,Segment,1,5,Image 1,3,1,100000000,510000000521,
1.00391,,Segment,1,4,Image 1,3,1,100000000,510000000541,
2.01562,,Segment,1,3,Image 1,2,1,100000000,510000000551,
1.01562,,Segment,1,2,Image 1,2,1,100000000,510000000567,
1.00391,,Segment,1,1,Image 1,1,1,100000000,510000000587,
1.01562,,Segment,1,0,Image 1,1,1,100000000,510000000599,
1.00391,,Segment,1,11,Image 1,5,1,100000000,510000000626,
2.00781,,Segment,1,10,Image 1,5,1,100000000,510000000628,
1.00391,,Segment,1,9,Image 1,5,1,100000000,510000000634,
1.00391,,Segment,1,10,Image 1,3,1,100000000,510000000654,
1.00391,,Segment,1,9,Image 1,3,1,100000000,510000000659,
1.00391,,Segment,1,8,Image 1,3,1,100000000,510000000671,
1.00391,,Segment,1,9,Image 1,5,1,100000000,510000000673,
1.00391,,Segment,1,8,Image 1,4,1,100000000,510000000679,
1.00391,,Segment,1,7,Image 1,4,1,100000000,510000000688,
1.00391,,Segment,1,8,Image 1,5,1,100000000,510000000697,
1.00391,,Segment,1,9,Image 1,4,1,100000000,510000000700,
1.00391,,Segment,1,10,Image 1,4,1,100000000,510000000702,
2.00781,,Segment,1,9,Image 1,4,1,100000000,510000000709,
1.00391,,Segment,1,5,Image 1,4,1,100000000,510000000712,
1.00391,,Segment,1,5,Image 1,4,1,100000000,510000000715,
1.0625,,Segment,1,9,Image 1,6,1,100000002,510000000753,
1.0625,,Segment,1,8,Image 1,5,1,100000002,510000000764,
1.00391,,Segment,1,7,Image 1,5,1,100000002,510000000826,
1.00781,,Segment,1,6,Image 1,5,1,100000002,510000000836,
1.00391,,Segment,1,5,Image 1,4,1,100000002,510000000838,
2.00391,,Segment,1,2,Image 1,3,1,100000002,510000000843,
2.00781,,Segment,1,1,Image 1,2,1,100000002,510000000846,
2.01562,,Segment,1,0,Image 1,1,1,100000002,510000000859,
1.00391,,Segment,1,9,Image 1,5,1,100000002,510000000909,
1.00391,,Segment,1,4,Image 1,4,1,100000002,510000000923,
1.00781,,Segment,1,3,Image 1,3,1,100000002,510000000991,
1.00391,,Segment,1,4,Image 1,3,1,100000002,510000001001,
1.00391,,Segment,1,8,Image 1,6,1,100000002,510000001003,
0.00390625,,Segment,1,7,Image 1,6,1,100000002,510000001009,
1.03125,,Segment,1,3,Image 1,2,1,100000002,510000001055,
1.00391,,Segment,1,2,Image 1,2,1,100000002,510000001063,
1.00391,,Segment,1,1,Image 1,2,1,100000002,510000001072,
1.00391,,Segment,1,0,Image 1,1,1,100000002,510000001091,
1.03125,,Segment,1,2,Image 1,3,1,100000002,510000001139,
1.00391,,Segment,1,11,Image 1,4,1,100000000,510000001154,
2.00391,,Segment,1,10,Image 1,3,1,100000000,510000001160,
4.00781,,Segment,1,9,Image 1,3,1,100000000,510000001168,
3.01562,,Segment,1,8,Image 1,2,1,100000000,510000001184,
1.00391,,Segment,1,7,Image 1,1,1,100000000,510000001191,
1.00781,,Segment,1,6,Image 1,1,1,100000000,510000001228,
1.00391,,Segment,1,5,Image 1,1,1,100000000,510000001235,
1.00781,,Segment,1,4,Image 1,1,1,100000000,510000001245,
1.00781,,Segment,1,3,Image 1,1,1,100000000,510000001247,
1.00391,,Segment,1,2,Image 1,1,1,100000000,510000001249,
1.50391,,Segment,1,1,Image 1,1,1,100000000,510000001251,
1.00391,,Segment,1,0,Image 1,1,1,100000000,510000001261,
1.00391,,Segment,1,4,Image 1,3,1,100000002,510000001298,
1.00195,,Segment,1,7,Image 1,4,1,100000000,510000001311,
2.0625,,Segment,1,6,Image 1,3,1,100000000,510000001328,
5.0625,,Segment,1,5,Image 1,2,1,100000000,510000001336,
1.00391,,Segment,1,4,Image 1,1,1,100000000,510000001343,
1.00391,,Segment,1,3,Image 1,1,1,100000000,510000001356,
1.00391,,Segment,1,2,Image 1,1,1,100000000,510000001379,
13.25,,Segment,1,5,Image 1,4,1,100000000,510000001387,
2.0625,,Segment,1,3,Image 1,2,1,100000000,510000001413,
1.01562,,Segment,1,1,Image 1,2,1,100000002,510000001468,
0.00390625,,Segment,1,0,Image 1,1,1,100000002,510000001479,
0.00390625,,Segment,1,1,Image 1,1,1,100000002,510000001489,
3.03125,,Segment,1,25,Image 1,9,1,100000001,510000001495,
1.125,,Segment,1,24,Image 1,8,1,100000001,510000001541,
1.00391,,Segment,1,23,Image 1,7,1,100000001,510000001588,
1.00391,,Segment,1,22,Image 1,7,1,100000001,510000001590,
2.00781,,Segment,1,21,Image 1,7,1,100000001,510000001604,
2.00781,,Segment,1,19,Image 1,6,1,100000001,510000001607,
2.00781,,Segment,1,18,Image 1,6,1,100000001,510000001609,
2.01562,,Segment,1,17,Image 1,6,1,100000001,510000001618,
1.00781,,Segment,1,16,Image 1,6,1,100000001,510000001627,
1.00391,,Segment,1,15,Image 1,6,1,100000001,510000001629,
1.00195,,Segment,1,13,Image 1,6,1,100000001,510000001632,
1.00391,,Segment,1,12,Image 1,6,1,100000001,510000001634,
1.00391,,Segment,1,11,Image 1,6,1,100000001,510000001638,
1.00391,,Segment,1,9,Image 1,6,1,100000001,510000001656,
1.00781,,Segment,1,8,Image 1,6,1,100000001,510000001676,
1.00391,,Segment,1,7,Image 1,5,1,100000001,510000001695,
1.00391,,Segment,1,6,Image 1,4,1,100000001,510000001698,
1.00391,,Segment,1,5,Image 1,4,1,100000001,510000001711,
0.00390625,,Segment,1,4,Image 1,3,1,100000001,510000001719,
0.00195312,,Segment,1,3,Image 1,2,1,100000001,510000001721,
1.00391,,Segment,1,0,Image 1,1,1,100000001,510000001741,
3.125,,Segment,1,26,Image 1,10,1,100000001,510000001837,
1.00391,,Segment,1,25,Image 1,9,1,100000001,510000001841,
2.03125,,Segment,1,24,Image 1,9,1,100000001,510000001851,
2.03125,,Segment,1,23,Image 1,8,1,100000001,510000001863,
1.00391,,Segment,1,27,Image 1,8,1,100000001,510000001868,
1.00391,,Segment,1,26,Image 1,7,1,100000001,510000001875,
1.00391,,Segment,1,25,Image 1,7,1,100000001,510000001897,
1.00391,,Segment,1,24,Image 1,7,1,100000001,510000001905,
1.00391,,Segment,1,27,Image 1,7,1,100000001,510000001912,
17.125,,Segment,1,20,Image 1,7,1,100000001,510000001921,
3.125,,Segment,1,19,Image 1,7,1,100000001,510000001929,
1.00391,,Segment,1,18,Image 1,7,1,100000001,510000001937,
1.00391,,Segment,1,17,Image 1,7,1,100000001,510000001942,
1.00391,,Segment,1,25,Image 1,8,1,100000001,510000001944,
1.00781,,Segment,1,11,Image 1,8,1,100000001,510000001971,
1.00781,,Segment,1,10,Image 1,7,1,100000001,510000002017,
79.125,,Segment,1,20,Image 1,8,1,100000001,510000002020,
1.00781,,Segment,1,25,Image 1,10,1,100000001,510000002030,
1.00781,,Segment,1,11,Image 1,7,1,100000001,510000002035,
1.00391,,Segment,1,26,Image 1,9,1,100000001,510000002038,
1.00391,,Segment,1,22,Image 1,8,1,100000001,510000002061,
23.125,,Segment,1,25,Image 1,9,1,100000001,510000002064,
29.125,,Segment,1,24,Image 1,8,1,100000001,510000002066,
20.625,,Segment,1,25,Image 1,8,1,100000001,510000002071,
1.00391,,Segment,1,17,Image 1,6,1,100000002,510000002091,
1.00391,,Segment,1,19,Image 1,8,1,100000001,510000002098,
1.00391,,Segment,1,13,Image 1,7,1,100000001,510000002108,
