
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
626.759,21148.9,1433.31,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008267,
624.302,21149.6,1433.32,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008275,
624.513,21149.5,1433.37,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008276,
624.607,21149.5,1433.42,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008277,
614.503,21123.8,1432.68,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008288,
607.091,21143,1432.64,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008328,
610.366,21139.4,1433.72,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008337,
606.206,21138.6,1431.36,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008341,
605.581,21137.5,1431.19,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008342,
614.263,21122.8,1434.18,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000008358,
607.984,21142.4,1434.52,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000006509,
606.296,21142.9,1432.76,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000006528,
606.527,21138.4,1431.34,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000006848,
624.244,21150,1433.33,µm,Spine,Spine Attachment Pt Position,1,2,1,100000001,610000007028,
607.258,21145.3,1431.98,µm,Spine,Spine Attachment Pt Position,1,2,1,100000002,610000007107,
612.384,21127.3,1431.38,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000007113,
612.352,21123.8,1435.13,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000007374,
608.759,21126.4,1434.76,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008209,
608.156,21146.1,1432.19,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008223,
607.026,21145.1,1431.88,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008224,
612.188,21127.5,1431.3,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008312,
614.071,21128.2,1434.27,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008316,
614.896,21128.2,1434.25,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008317,
615.282,21128.5,1434.14,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008318,
615.587,21128.8,1434.09,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008319,
610.464,21129.3,1433.74,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008328,
605.759,21142.9,1432.76,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008330,
605.31,21142.5,1432.85,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008331,
605.252,21142.5,1432.87,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008332,
603.503,21142.7,1433.39,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008333,
603.36,21142.8,1433.46,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008334,
606.439,21138.5,1431.35,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008340,
616.403,21126.5,1431.5,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000008342,
612.36,21114.2,1433.61,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000008279,
612.492,21115,1433.66,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000008280,
601.022,21130.1,1431.6,µm,Spine,Spine Attachment Pt Position,10,3,1,100000000,610000006481,
600.713,21130.2,1431.64,µm,Spine,Spine Attachment Pt Position,10,3,1,100000000,610000007264,
601.57,21129.9,1431.55,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000008235,
613.122,21116.1,1433.15,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000008282,
629,21143.1,1433.63,µm,Spine,Spine Attachment Pt Position,10,4,1,100000001,610000006892,
621.198,21121.5,1432.59,µm,Spine,Spine Attachment Pt Position,10,4,1,100000000,610000007182,
630.636,21145.6,1433.75,µm,Spine,Spine Attachment Pt Position,10,4,1,100000001,610000007596,
602.772,21130.9,1431.6,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000008239,
629.527,21143.2,1432.72,µm,Spine,Spine Attachment Pt Position,10,5,1,100000001,610000006905,
630.702,21142.3,1432.65,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008219,
629.771,21142.9,1432.65,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008220,
630.772,21145.8,1434.24,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008225,
630.615,21145.6,1433.97,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008226,
621.029,21120.9,1433,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000008306,
597.929,21144.4,1431.57,µm,Spine,Spine Attachment Pt Position,10,6,1,100000002,610000006679,
622.104,21139.7,1433.22,µm,Spine,Spine Attachment Pt Position,10,7,1,,610000008237,
623.943,21140.1,1434.22,µm,Spine,Spine Attachment Pt Position,10,7,1,,610000008238,
614.844,21115.4,1433.31,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008283,
614.544,21115.4,1433.24,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000008284,
613.695,21116.4,1433.27,µm,Spine,Spine Attachment Pt Position,11,4,1,100000000,610000006478,
631.268,21146.1,1433.93,µm,Spine,Spine Attachment Pt Position,11,4,1,100000001,610000007133,
602.633,21131.2,1431.6,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008240,
602.577,21131.3,1431.6,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008241,
613.531,21116.2,1433.26,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008285,
613.645,21116.3,1433.28,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000008287,
603.006,21131.3,1431.49,µm,Spine,Spine Attachment Pt Position,11,5,1,100000000,610000006740,
631.399,21141.9,1432.51,µm,Spine,Spine Attachment Pt Position,11,6,1,100000001,610000006577,
631.302,21142,1432.52,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000008217,
631.222,21142,1432.55,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000008218,
597.489,21144.6,1431.71,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000008261,
622.132,21139.9,1432.51,µm,Spine,Spine Attachment Pt Position,11,7,1,,610000008236,
621.194,21141.2,1432.25,µm,Spine,Spine Attachment Pt Position,11,8,1,,610000008232,
621.408,21141.2,1432.27,µm,Spine,Spine Attachment Pt Position,11,8,1,,610000008233,
621.717,21141.1,1432.41,µm,Spine,Spine Attachment Pt Position,11,8,1,,610000008234,
621.814,21141,1432.53,µm,Spine,Spine Attachment Pt Position,11,8,1,,610000008235,
611.667,21112.4,1434.04,µm,Spine,Spine Attachment Pt Position,12,2,1,100000000,610000006596,
605.15,21115.1,1434.3,µm,Spine,Spine Attachment Pt Position,12,2,1,100000000,610000007003,
604.757,21115,1434.58,µm,Spine,Spine Attachment Pt Position,12,2,1,,610000008271,
599.972,21124.8,1432.35,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000008214,
600.115,21124.9,1432.11,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008217,
631.246,21146.2,1434.45,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000008224,
631.304,21146.8,1433.94,µm,Spine,Spine Attachment Pt Position,12,5,1,100000001,610000006656,
621.551,21121.3,1431.61,µm,Spine,Spine Attachment Pt Position,12,5,1,100000000,610000006900,
598.091,21144.7,1432.99,µm,Spine,Spine Attachment Pt Position,12,5,1,100000002,610000007001,
598.301,21144.8,1433.16,µm,Spine,Spine Attachment Pt Position,12,5,1,100000002,610000007536,
597.814,21145.1,1432.16,µm,Spine,Spine Attachment Pt Position,12,5,1,100000002,610000007560,
598.011,21144.9,1432.79,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000008263,
596.632,21145.1,1431.81,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008251,
596.906,21144.8,1431.76,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008252,
597.439,21145.2,1431.68,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000008262,
611.951,21110.9,1434.41,µm,Spine,Spine Attachment Pt Position,13,2,1,100000000,610000006902,
609.896,21110,1434.48,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000008277,
610.598,21111,1434.47,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000008278,
599.673,21146.2,1433.23,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000008264,
622.252,21121.5,1431.43,µm,Spine,Spine Attachment Pt Position,13,6,1,100000000,610000006452,
595.971,21145.8,1431.99,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008249,
621.408,21121,1431.48,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008307,
621.152,21120.1,1431.56,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008308,
621.127,21120,1431.56,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008309,
621.515,21119.7,1431.52,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000008310,
596.338,21146.1,1432.36,µm,Spine,Spine Attachment Pt Position,13,7,1,,610000008250,
604.703,21115.7,1432.56,µm,Spine,Spine Attachment Pt Position,14,3,1,,610000008269,
600.9,21145.5,1433.59,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000008265,
625.494,21138.8,1434.41,µm,Spine,Spine Attachment Pt Position,14,7,1,,610000008239,
595.419,21146.3,1432.28,µm,Spine,Spine Attachment Pt Position,14,7,1,,610000008248,
596.137,21144.6,1431.35,µm,Spine,Spine Attachment Pt Position,14,8,1,100000002,610000006964,
595.168,21144.9,1430.95,µm,Spine,Spine Attachment Pt Position,14,8,1,,610000008258,
595.343,21144.9,1431.03,µm,Spine,Spine Attachment Pt Position,14,8,1,,610000008259,
596.325,21143.5,1431.51,µm,Spine,Spine Attachment Pt Position,15,10,1,,610000008257,
594.607,21142.3,1431.58,µm,Spine,Spine Attachment Pt Position,15,9,1,,610000008253,
595.121,21142.8,1431.77,µm,Spine,Spine Attachment Pt Position,15,9,1,,610000008254,
595.336,21143.3,1431.76,µm,Spine,Spine Attachment Pt Position,15,9,1,,610000008255,
602.453,21116.2,1431.82,µm,Spine,Spine Attachment Pt Position,16,3,1,100000000,610000006685,
603.752,21116.3,1432.02,µm,Spine,Spine Attachment Pt Position,16,3,1,100000000,610000006694,
603.602,21116.4,1431.99,µm,Spine,Spine Attachment Pt Position,16,3,1,100000000,610000007204,
603.019,21116.4,1431.86,µm,Spine,Spine Attachment Pt Position,16,3,1,,610000008266,
603.227,21116.4,1431.89,µm,Spine,Spine Attachment Pt Position,16,3,1,,610000008268,
604.431,21116.3,1431.7,µm,Spine,Spine Attachment Pt Position,16,4,1,100000000,610000006431,
604.499,21116.3,1431.66,µm,Spine,Spine Attachment Pt Position,16,4,1,100000000,610000006650,
626.044,21138.4,1434.11,µm,Spine,Spine Attachment Pt Position,16,6,1,100000001,610000007516,
626.165,21138,1433.87,µm,Spine,Spine Attachment Pt Position,16,6,1,,610000008242,
626.209,21138,1433.79,µm,Spine,Spine Attachment Pt Position,16,6,1,,610000008243,
593.993,21146.5,1431.71,µm,Spine,Spine Attachment Pt Position,16,6,1,,610000008247,
625.801,21138.8,1434.03,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000008240,
625.838,21138.8,1434.25,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000008241,
601.595,21116.1,1432.09,µm,Spine,Spine Attachment Pt Position,17,3,1,,610000008264,
601.669,21116.1,1432.04,µm,Spine,Spine Attachment Pt Position,17,3,1,,610000008265,
602.265,21115.9,1431.7,µm,Spine,Spine Attachment Pt Position,17,4,1,100000000,610000006782,
602.538,21115.5,1431.56,µm,Spine,Spine Attachment Pt Position,17,4,1,100000000,610000007034,
606.16,21113.9,1432.59,µm,Spine,Spine Attachment Pt Position,17,5,1,,610000008270,
593.044,21147.7,1431.51,µm,Spine,Spine Attachment Pt Position,17,6,1,100000002,610000006538,
592.442,21148.2,1431.42,µm,Spine,Spine Attachment Pt Position,17,6,1,100000002,610000006626,
626.155,21137.2,1433.47,µm,Spine,Spine Attachment Pt Position,17,6,1,100000001,610000006990,
592.384,21148.3,1431.35,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000008244,
593.244,21147.3,1431.67,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000008246,
626.466,21138,1433.56,µm,Spine,Spine Attachment Pt Position,17,7,1,100000001,610000007184,
601.04,21148.5,1433.07,µm,Spine,Spine Attachment Pt Position,17,7,1,,610000008267,
600.742,21148,1433.38,µm,Spine,Spine Attachment Pt Position,17,8,1,,610000008266,
627.274,21138.3,1434.27,µm,Spine,Spine Attachment Pt Position,18,7,1,100000001,610000006798,
627.189,21138.2,1434.18,µm,Spine,Spine Attachment Pt Position,18,7,1,,610000008248,
625.984,21136.8,1433.38,µm,Spine,Spine Attachment Pt Position,19,6,1,100000001,610000006945,
594.391,21145.7,1434.36,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000008242,
594.281,21146.6,1434.03,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000008243,
627.593,21138.7,1433.58,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000008247,
615.487,21124,1432.71,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000006689,
617.104,21126.6,1431.93,µm,Spine,Spine Attachment Pt Position,2,1,1,100000000,610000007296,
605.638,21125.8,1434.13,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008223,
605.719,21125.8,1434.15,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008224,
616.042,21124.3,1432.84,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008298,
616.372,21124.5,1432.92,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008299,
617.26,21126.6,1431.91,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000008343,
614.061,21121.7,1431.61,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000006500,
626.271,21146.1,1432.91,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000006634,
615.289,21123.3,1432.24,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000006987,
606.684,21126.8,1433.35,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000006999,
606.413,21127,1433.11,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007080,
612.749,21126.6,1431.12,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007148,
615.097,21123.4,1432.29,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007188,
606.844,21126.6,1433.64,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007218,
624.18,21146.9,1434.73,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000007257,
614.055,21121.7,1431.56,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007344,
612.684,21126.9,1431.3,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000007364,
623.368,21146.1,1435.13,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000007433,
626.686,21145.8,1432.71,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008209,
623.365,21146,1435.12,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008210,
623.374,21146.2,1435.13,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008211,
624.096,21146.8,1434.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008212,
607.027,21126.5,1433.97,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008225,
606.795,21126.6,1433.54,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008227,
606.513,21127,1433.2,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008228,
606.198,21127.2,1432.83,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008229,
612.564,21141.7,1432.05,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008271,
614.079,21122.1,1431.57,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008289,
614.049,21122.3,1431.5,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008290,
614.189,21122.6,1431.57,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008291,
614.373,21123.3,1432.07,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008292,
615.193,21123.3,1432.26,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008297,
612.744,21126.7,1431.18,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008311,
604.598,21139.1,1434.35,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000008324,
605.356,21138.6,1434.31,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000007006,
609.031,21146.8,1432.28,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008222,
612.482,21141.3,1431.68,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008272,
605.875,21138.1,1433.83,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008319,
615.765,21129.7,1434.4,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008320,
616.03,21128.9,1433.94,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008321,
616.273,21129,1433.89,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000008322,
627.014,21139,1433.46,µm,Spine,Spine Attachment Pt Position,20,7,1,,610000008245,
627.296,21139,1433.51,µm,Spine,Spine Attachment Pt Position,20,7,1,,610000008246,
625.854,21136.6,1433.15,µm,Spine,Spine Attachment Pt Position,20,7,1,,610000008250,
625.426,21136.5,1433.29,µm,Spine,Spine Attachment Pt Position,21,6,1,,610000008251,
625.585,21136.5,1433.32,µm,Spine,Spine Attachment Pt Position,21,6,1,,610000008252,
625.94,21136.4,1433.46,µm,Spine,Spine Attachment Pt Position,21,7,1,100000001,610000007426,
626.089,21135.6,1433.68,µm,Spine,Spine Attachment Pt Position,21,7,1,,610000008253,
627.153,21135.1,1433.65,µm,Spine,Spine Attachment Pt Position,22,8,1,,610000008254,
626.609,21135.3,1433.79,µm,Spine,Spine Attachment Pt Position,22,8,1,,610000008255,
626.206,21134.2,1432.98,µm,Spine,Spine Attachment Pt Position,23,7,1,,610000008259,
626.773,21133.1,1432.35,µm,Spine,Spine Attachment Pt Position,23,7,1,,610000008260,
627.969,21132.6,1432.91,µm,Spine,Spine Attachment Pt Position,24,8,1,100000001,610000006681,
628.41,21132.5,1432.89,µm,Spine,Spine Attachment Pt Position,24,8,1,,610000008266,
624.184,21134.1,1434.17,µm,Spine,Spine Attachment Pt Position,25,10,1,,610000008257,
627.29,21129.3,1432.25,µm,Spine,Spine Attachment Pt Position,25,7,1,,610000008264,
627.051,21129.7,1432.18,µm,Spine,Spine Attachment Pt Position,25,7,1,,610000008265,
623.167,21135.7,1434.46,µm,Spine,Spine Attachment Pt Position,26,10,1,,610000008256,
627.419,21128.7,1432.31,µm,Spine,Spine Attachment Pt Position,26,7,1,,610000008263,
627.424,21128.2,1432.33,µm,Spine,Spine Attachment Pt Position,27,7,1,100000001,610000006433,
626.888,21128.5,1432.48,µm,Spine,Spine Attachment Pt Position,27,8,1,,610000008261,
627.117,21128.5,1432.39,µm,Spine,Spine Attachment Pt Position,27,8,1,,610000008262,
616.999,21124.7,1433.12,µm,Spine,Spine Attachment Pt Position,3,1,1,100000000,610000006654,
618.068,21126.5,1431.87,µm,Spine,Spine Attachment Pt Position,3,1,1,100000000,610000006730,
618.309,21126.5,1431.86,µm,Spine,Spine Attachment Pt Position,3,1,1,100000000,610000006850,
601.565,21138.3,1434.59,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000006398,
606.106,21128.1,1432.29,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006540,
616.339,21122.3,1435.08,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006557,
608.438,21129.4,1433.6,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006616,
604.62,21144.4,1432.01,µm,Spine,Spine Attachment Pt Position,3,2,1,100000002,610000006769,
608.488,21129.4,1433.61,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006774,
609.052,21129.7,1433.64,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006795,
607.47,21129.8,1433.54,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000006958,
606.109,21127.3,1432.68,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000007249,
606.071,21127.9,1432.38,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008230,
610.413,21122.9,1432.05,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008249,
611.511,21123.1,1432.14,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008250,
603.61,21139.2,1434.31,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008325,
609.333,21129.8,1433.55,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008331,
609.124,21129.8,1433.61,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008333,
608.24,21129.6,1433.58,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000008334,
617.917,21129.9,1433.67,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000006637,
605.362,21148.4,1432.84,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000006652,
605.403,21148.2,1432.83,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000006712,
618.298,21130.3,1433.63,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000006919,
604.768,21149.1,1432.99,µm,Spine,Spine Attachment Pt Position,3,3,1,100000002,610000006941,
609.68,21130.2,1433.12,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000007048,
617.853,21129.8,1433.69,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000007130,
609.686,21130.3,1432.55,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000007190,
604.809,21149,1432.97,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008229,
605.421,21148,1432.82,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008230,
605.648,21146.9,1432.74,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008231,
605.464,21145.7,1432.4,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008232,
605.442,21145.3,1432.34,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008233,
618.714,21130.5,1433.59,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008324,
609.701,21130.4,1432.79,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008329,
609.681,21130.1,1433.21,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000008330,
612.753,21142.2,1430.9,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008273,
612.632,21141.6,1431.09,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008275,
612.632,21141.5,1431.16,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008277,
612.647,21141.3,1431.41,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000008278,
