
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.23064,,Spine,1,5,Image 1,3,1,100000000,610000006386,
0.872319,,Spine,1,3,Image 1,2,1,100000002,610000006393,
0.895781,,Spine,1,3,Image 1,2,1,100000002,610000006398,
0.999339,,Spine,1,4,Image 1,4,1,100000002,610000006407,
1.42524,,Spine,1,13,Image 1,6,1,100000000,610000006415,
1.06269,,Spine,1,4,Image 1,2,1,100000002,610000006420,
1.27574,,Spine,1,13,Image 1,6,1,100000000,610000006422,
1.31961,,Spine,1,5,Image 1,3,1,100000000,610000006427,
1.12508,,Spine,1,16,Image 1,4,1,100000000,610000006431,
1.31031,,Spine,1,27,Image 1,7,1,100000001,610000006433,
1.01999,,Spine,1,4,Image 1,4,1,100000002,610000006441,
0.807591,,Spine,1,7,Image 1,3,1,100000000,610000006444,
1.33832,,Spine,1,5,Image 1,3,1,100000000,610000006449,
1.05882,,Spine,1,13,Image 1,6,1,100000000,610000006452,
1.00773,,Spine,1,5,Image 1,3,1,100000002,610000006456,
0.932239,,Spine,1,1,Image 1,1,1,100000000,610000006460,
1.22675,,Spine,1,4,Image 1,2,1,100000000,610000006463,
1.88325,,Spine,1,8,Image 1,5,1,100000002,610000006467,
1.53199,,Spine,1,0,Image 1,1,1,100000002,610000006469,
1.33579,,Spine,1,5,Image 1,3,1,100000000,610000006473,
1.11705,,Spine,1,9,Image 1,6,1,100000002,610000006476,
1.08154,,Spine,1,11,Image 1,4,1,100000000,610000006478,
1.28136,,Spine,1,10,Image 1,3,1,100000000,610000006481,
0.999942,,Spine,1,4,Image 1,4,1,100000002,610000006488,
1.40347,,Spine,1,3,Image 1,2,1,100000000,610000006492,
1.31394,,Spine,1,1,Image 1,2,1,100000002,610000006494,
1.31863,,Spine,1,4,Image 1,4,1,100000002,610000006497,
108.419,,Spine,1,2,Image 1,2,1,100000000,610000006500,
1.43035,,Spine,1,8,Image 1,8,1,100000002,610000006502,
0.916286,,Spine,1,2,Image 1,1,1,100000000,610000006506,
1.01211,,Spine,1,1,Image 1,2,1,100000002,610000006509,
24.088,,Spine,1,2,Image 1,2,1,100000000,610000006517,
0.878767,,Spine,1,1,Image 1,1,1,100000000,610000006521,
1.30833,,Spine,1,13,Image 1,6,1,100000000,610000006525,
1.41366,,Spine,1,1,Image 1,2,1,100000002,610000006528,
0.828842,,Spine,1,2,Image 1,3,1,100000002,610000006531,
1.08925,,Spine,1,5,Image 1,3,1,100000002,610000006534,
1.22885,,Spine,1,17,Image 1,6,1,100000002,610000006538,
1.18226,,Spine,1,3,Image 1,2,1,100000000,610000006540,
133.04,,Spine,1,1,Image 1,2,1,100000002,610000006544,
1.142,,Spine,1,17,Image 1,3,1,100000000,610000006549,
0.919526,,Spine,1,9,Image 1,1,1,100000000,610000006552,
2.98425,,Spine,1,16,Image 1,3,1,100000000,610000006554,
1.41215,,Spine,1,3,Image 1,2,1,100000000,610000006557,
2.04713,,Spine,1,5,Image 1,2,1,100000000,610000006559,
2.15832,,Spine,1,9,Image 1,5,1,100000001,610000006562,
4.67322,,Spine,1,9,Image 1,1,1,100000000,610000006565,
70.5428,,Spine,1,5,Image 1,3,1,100000000,610000006567,
1.11526,,Spine,1,1,Image 1,2,1,100000002,610000006570,
1.26042,,Spine,1,4,Image 1,2,1,100000000,610000006572,
0.947634,,Spine,1,11,Image 1,6,1,100000001,610000006577,
1.09928,,Spine,1,4,Image 1,4,1,100000002,610000006581,
22.5376,,Spine,1,5,Image 1,2,1,100000000,610000006584,
1.40205,,Spine,1,13,Image 1,6,1,100000000,610000006588,
1.41163,,Spine,1,1,Image 1,2,1,100000000,610000006591,
1.12702,,Spine,1,8,Image 1,2,1,100000000,610000006594,
1.29892,,Spine,1,12,Image 1,2,1,100000000,610000006596,
1.36699,,Spine,1,7,Image 1,7,1,100000002,610000006599,
1.01125,,Spine,1,19,Image 1,7,1,100000002,610000006602,
1.30479,,Spine,1,8,Image 1,6,1,100000000,610000006605,
2.0247,,Spine,1,8,Image 1,2,1,100000000,610000006607,
6.92748,,Spine,1,6,Image 1,2,1,100000000,610000006609,
1.11279,,Spine,1,0,Image 1,1,1,100000002,610000006613,
1.17246,,Spine,1,3,Image 1,2,1,100000000,610000006616,
1.79743,,Spine,1,5,Image 1,2,1,100000000,610000006620,
6.64917,,Spine,1,6,Image 1,3,1,100000000,610000006622,
1.32397,,Spine,1,17,Image 1,6,1,100000002,610000006626,
1.93426,,Spine,1,1,Image 1,2,1,100000002,610000006628,
2.18665,,Spine,1,1,Image 1,1,1,100000002,610000006632,
1.23214,,Spine,1,2,Image 1,2,1,100000001,610000006634,
1.17436,,Spine,1,3,Image 1,3,1,100000000,610000006637,
12.4116,,Spine,1,1,Image 1,2,1,100000000,610000006640,
1.11583,,Spine,1,4,Image 1,4,1,100000002,610000006647,
1.30177,,Spine,1,16,Image 1,4,1,100000000,610000006650,
1.18287,,Spine,1,3,Image 1,3,1,100000002,610000006652,
1.17454,,Spine,1,3,Image 1,1,1,100000000,610000006654,
1.064,,Spine,1,12,Image 1,5,1,100000001,610000006656,
7.01544,,Spine,1,3,Image 1,3,1,100000000,610000006660,
23.1756,,Spine,1,1,Image 1,1,1,100000001,610000006665,
1.09279,,Spine,1,0,Image 1,1,1,100000002,610000006672,
0.99539,,Spine,1,11,Image 1,5,1,100000001,610000006676,
3.40473,,Spine,1,10,Image 1,6,1,100000002,610000006679,
1.06124,,Spine,1,24,Image 1,8,1,100000001,610000006681,
1.10862,,Spine,1,4,Image 1,1,1,100000000,610000006683,
1.27334,,Spine,1,16,Image 1,3,1,100000000,610000006685,
1.18669,,Spine,1,9,Image 1,1,1,100000000,610000006687,
1.187,,Spine,1,2,Image 1,1,1,100000000,610000006689,
1.47108,,Spine,1,8,Image 1,7,1,100000002,610000006691,
1.70412,,Spine,1,16,Image 1,3,1,100000000,610000006694,
1.11009,,Spine,1,0,Image 1,1,1,100000002,610000006698,
0.966191,,Spine,1,0,Image 1,1,1,100000002,610000006703,
0.985765,,Spine,1,11,Image 1,3,1,100000000,610000006707,
1.13249,,Spine,1,7,Image 1,4,1,100000000,610000006709,
0.979039,,Spine,1,3,Image 1,3,1,100000002,610000006712,
0.996846,,Spine,1,4,Image 1,3,1,100000000,610000006715,
1.03474,,Spine,1,4,Image 1,1,1,100000000,610000006719,
5.93351,,Spine,1,7,Image 1,4,1,100000000,610000006725,
1.23519,,Spine,1,9,Image 1,3,1,100000000,610000006727,
2.15316,,Spine,1,3,Image 1,1,1,100000000,610000006730,
61.3685,,Spine,1,4,Image 1,1,1,100000000,610000006733,
0.914239,,Spine,1,4,Image 1,3,1,100000000,610000006737,
1.27072,,Spine,1,11,Image 1,5,1,100000000,610000006740,
1.90802,,Spine,1,5,Image 1,2,1,100000000,610000006744,
1.19403,,Spine,1,5,Image 1,2,1,100000002,610000006747,
0.960143,,Spine,1,0,Image 1,1,1,100000001,610000006751,
59.4727,,Spine,1,6,Image 1,2,1,100000000,610000006753,
1.01731,,Spine,1,8,Image 1,1,1,100000000,610000006755,
2.61718,,Spine,1,1,Image 1,1,1,100000002,610000006758,
0.958283,,Spine,1,7,Image 1,1,1,100000000,610000006765,
0.917064,,Spine,1,8,Image 1,5,1,100000002,610000006767,
0.774082,,Spine,1,3,Image 1,2,1,100000002,610000006769,
7.17343,,Spine,1,3,Image 1,1,1,100000000,610000006771,
1.10285,,Spine,1,3,Image 1,2,1,100000000,610000006774,
0.931802,,Spine,1,4,Image 1,2,1,100000002,610000006777,
1.11797,,Spine,1,6,Image 1,5,1,100000002,610000006780,
1.16459,,Spine,1,17,Image 1,4,1,100000000,610000006782,
1.17753,,Spine,1,4,Image 1,4,1,100000002,610000006785,
1.01211,,Spine,1,0,Image 1,1,1,100000000,610000006789,
0.869998,,Spine,1,9,Image 1,1,1,100000000,610000006792,
3.31951,,Spine,1,3,Image 1,2,1,100000000,610000006795,
1.14869,,Spine,1,18,Image 1,7,1,100000001,610000006798,
4.36662,,Spine,1,2,Image 1,2,1,100000000,610000006802,
26.5132,,Spine,1,1,Image 1,2,1,100000000,610000006805,
1.06729,,Spine,1,1,Image 1,1,1,100000001,610000006809,
1.30671,,Spine,1,7,Image 1,3,1,100000000,610000006811,
0.991608,,Spine,1,6,Image 1,1,1,100000000,610000006813,
0.993274,,Spine,1,9,Image 1,5,1,100000000,610000006815,
26.1757,,Spine,1,2,Image 1,2,1,100000000,610000006821,
1.16649,,Spine,1,7,Image 1,5,1,100000002,610000006823,
0.788987,,Spine,1,4,Image 1,2,1,100000001,610000006826,
0.948618,,Spine,1,1,Image 1,1,1,100000001,610000006831,
1.35657,,Spine,1,10,Image 1,3,1,100000000,610000006836,
3.46034,,Spine,1,6,Image 1,2,1,100000000,610000006838,
1.07412,,Spine,1,4,Image 1,4,1,100000002,610000006842,
0.970413,,Spine,1,6,Image 1,3,1,100000000,610000006846,
127.267,,Spine,1,1,Image 1,2,1,100000002,610000006848,
1.47587,,Spine,1,3,Image 1,1,1,100000000,610000006850,
1.09564,,Spine,1,6,Image 1,1,1,100000000,610000006854,
0.723316,,Spine,1,0,Image 1,1,1,100000001,610000006856,
4.75199,,Spine,1,9,Image 1,1,1,100000000,610000006858,
0.829156,,Spine,1,1,Image 1,1,1,100000001,610000006862,
1.95685,,Spine,1,5,Image 1,2,1,100000000,610000006867,
1.03943,,Spine,1,2,Image 1,2,1,100000000,610000006869,
1.80391,,Spine,1,0,Image 1,1,1,100000000,610000006876,
0.952976,,Spine,1,1,Image 1,1,1,100000001,610000006879,
4.06186,,Spine,1,0,Image 1,1,1,100000001,610000006883,
1.29154,,Spine,1,0,Image 1,1,1,100000002,610000006890,
0.897576,,Spine,1,10,Image 1,4,1,100000001,610000006892,
1.08756,,Spine,1,4,Image 1,3,1,100000000,610000006894,
0.940424,,Spine,1,4,Image 1,2,1,100000001,610000006897,
1.39761,,Spine,1,12,Image 1,5,1,100000000,610000006900,
2.55058,,Spine,1,13,Image 1,2,1,100000000,610000006902,
1.05114,,Spine,1,10,Image 1,5,1,100000001,610000006905,
0.862752,,Spine,1,1,Image 1,1,1,100000001,610000006909,
0.916949,,Spine,1,1,Image 1,1,1,100000001,610000006912,
10.0492,,Spine,1,1,Image 1,1,1,100000002,610000006914,
0.758331,,Spine,1,1,Image 1,1,1,100000001,610000006917,
1.25444,,Spine,1,3,Image 1,3,1,100000000,610000006919,
2.25289,,Spine,1,0,Image 1,1,1,100000000,610000006926,
1.1413,,Spine,1,1,Image 1,1,1,100000001,610000006929,
1.18692,,Spine,1,0,Image 1,1,1,100000002,610000006934,
1.74851,,Spine,1,0,Image 1,1,1,100000000,610000006938,
1.14372,,Spine,1,3,Image 1,3,1,100000002,610000006941,
3.10724,,Spine,1,19,Image 1,6,1,100000001,610000006945,
0.98523,,Spine,1,7,Image 1,4,1,100000002,610000006947,
1.99793,,Spine,1,5,Image 1,2,1,100000000,610000006950,
1.24438,,Spine,1,0,Image 1,1,1,100000002,610000006953,
1.16649,,Spine,1,6,Image 1,1,1,100000000,610000006955,
1.19874,,Spine,1,3,Image 1,2,1,100000000,610000006958,
28.322,,Spine,1,9,Image 1,2,1,100000000,610000006962,
1.32119,,Spine,1,14,Image 1,8,1,100000002,610000006964,
1.02317,,Spine,1,0,Image 1,1,1,100000000,610000006967,
0.766646,,Spine,1,0,Image 1,1,1,100000000,610000006971,
0.690756,,Spine,1,1,Image 1,1,1,100000001,610000006976,
1.48877,,Spine,1,4,Image 1,2,1,100000000,610000006979,
1.06184,,Spine,1,8,Image 1,5,1,100000002,610000006982,
6.89804,,Spine,1,3,Image 1,3,1,100000000,610000006985,
1.12113,,Spine,1,2,Image 1,2,1,100000000,610000006987,
53.5381,,Spine,1,17,Image 1,6,1,100000001,610000006990,
1.21583,,Spine,1,4,Image 1,1,1,100000000,610000006994,
1.03261,,Spine,1,2,Image 1,2,1,100000000,610000006999,
1.12232,,Spine,1,12,Image 1,5,1,100000002,610000007001,
1.14065,,Spine,1,12,Image 1,2,1,100000000,610000007003,
0.881212,,Spine,1,2,Image 1,3,1,100000002,610000007006,
1.72208,,Spine,1,8,Image 1,5,1,100000002,610000007011,
1.06513,,Spine,1,0,Image 1,1,1,100000000,610000007017,
1.54771,,Spine,1,7,Image 1,6,1,100000002,610000007019,
1.07989,,Spine,1,11,Image 1,8,1,100000001,610000007025,
1.28761,,Spine,1,1,Image 1,2,1,100000001,610000007028,
0.854753,,Spine,1,1,Image 1,2,1,100000000,610000007032,
1.60078,,Spine,1,17,Image 1,4,1,100000000,610000007034,
0.576753,,Spine,1,0,Image 1,1,1,100000002,610000007037,
0.947095,,Spine,1,0,Image 1,1,1,100000000,610000007040,
0.894997,,Spine,1,1,Image 1,1,1,100000001,610000007043,
1.64145,,Spine,1,0,Image 1,1,1,100000000,610000007046,
1.0372,,Spine,1,3,Image 1,3,1,100000000,610000007048,
1.07431,,Spine,1,7,Image 1,2,1,100000000,610000007051,
1.0388,,Spine,1,4,Image 1,4,1,100000002,610000007055,
1.17857,,Spine,1,5,Image 1,3,1,100000001,610000007057,
3.94857,,Spine,1,2,Image 1,3,1,100000002,610000007060,
1.90802,,Spine,1,5,Image 1,3,1,100000000,610000007062,
0.885337,,Spine,1,1,Image 1,1,1,100000001,610000007065,
26.694,,Spine,1,1,Image 1,1,1,100000001,610000007068,
0.827453,,Spine,1,0,Image 1,1,1,100000000,610000007071,
2.44164,,Spine,1,7,Image 1,4,1,100000000,610000007076,
0.787789,,Spine,1,5,Image 1,3,1,100000002,610000007078,
1.40034,,Spine,1,2,Image 1,2,1,100000000,610000007080,
0.744947,,Spine,1,1,Image 1,1,1,100000001,610000007085,
1.31006,,Spine,1,0,Image 1,1,1,100000002,610000007087,
2.20898,,Spine,1,9,Image 1,1,1,100000000,610000007091,
1.16472,,Spine,1,6,Image 1,4,1,100000002,610000007094,
0.712056,,Spine,1,4,Image 1,2,1,100000002,610000007096,
0.79455,,Spine,1,0,Image 1,1,1,100000000,610000007099,
1.20962,,Spine,1,9,Image 1,3,1,100000001,610000007102,
1.09667,,Spine,1,2,Image 1,2,1,100000001,610000007105,
1.21078,,Spine,1,1,Image 1,2,1,100000002,610000007107,
1.39195,,Spine,1,4,Image 1,1,1,100000000,610000007109,
57.1188,,Spine,1,1,Image 1,2,1,100000000,610000007113,
1.16547,,Spine,1,4,Image 1,3,1,100000002,610000007116,
0.89434,,Spine,1,0,Image 1,1,1,100000000,610000007119,
1.25231,,Spine,1,6,Image 1,3,1,100000000,610000007122,
1.26205,,Spine,1,8,Image 1,5,1,100000002,610000007125,
0.757694,,Spine,1,1,Image 1,1,1,100000001,610000007127,
7.08535,,Spine,1,3,Image 1,3,1,100000000,610000007130,
1.27902,,Spine,1,11,Image 1,4,1,100000001,610000007133,
1.05712,,Spine,1,4,Image 1,2,1,100000000,610000007136,
1.30626,,Spine,1,1,Image 1,1,1,100000002,610000007138,
1.14141,,Spine,1,6,Image 1,3,1,100000001,610000007140,
0.809091,,Spine,1,1,Image 1,1,1,100000001,610000007145,
1.21515,,Spine,1,2,Image 1,2,1,100000000,610000007148,
0.812211,,Spine,1,1,Image 1,1,1,100000001,610000007150,
1.28762,,Spine,1,7,Image 1,3,1,100000000,610000007152,
1.18219,,Spine,1,5,Image 1,3,1,100000000,610000007154,
1.0862,,Spine,1,5,Image 1,3,1,100000002,610000007157,
2.22018,,Spine,1,0,Image 1,1,1,100000000,610000007160,
1.2436,,Spine,1,6,Image 1,2,1,100000000,610000007164,
1.41783,,Spine,1,6,Image 1,4,1,100000000,610000007166,
0.830838,,Spine,1,1,Image 1,1,1,100000001,610000007168,
0.901375,,Spine,1,1,Image 1,1,1,100000001,610000007170,
4.33128,,Spine,1,6,Image 1,4,1,100000000,610000007173,
6.77564,,Spine,1,0,Image 1,1,1,100000001,610000007175,
5.7289,,Spine,1,9,Image 1,1,1,100000000,610000007179,
1.48265,,Spine,1,10,Image 1,4,1,100000000,610000007182,
1.1547,,Spine,1,17,Image 1,7,1,100000001,610000007184,
1.13181,,Spine,1,2,Image 1,2,1,100000000,610000007188,
0.941705,,Spine,1,3,Image 1,3,1,100000000,610000007190,
0.782799,,Spine,1,5,Image 1,3,1,100000002,610000007193,
0.81256,,Spine,1,1,Image 1,1,1,100000001,610000007195,
1.16766,,Spine,1,6,Image 1,1,1,100000000,610000007197,
1.09163,,Spine,1,0,Image 1,1,1,100000000,610000007200,
1.59108,,Spine,1,16,Image 1,3,1,100000000,610000007204,
0.952286,,Spine,1,6,Image 1,4,1,100000002,610000007209,
3.4623,,Spine,1,0,Image 1,1,1,100000000,610000007213,
0.521026,,Spine,1,0,Image 1,1,1,100000002,610000007215,
1.13013,,Spine,1,2,Image 1,2,1,100000000,610000007218,
0.899003,,Spine,1,5,Image 1,3,1,100000002,610000007220,
1.83048,,Spine,1,0,Image 1,1,1,100000000,610000007225,
0.923014,,Spine,1,6,Image 1,4,1,100000002,610000007229,
1.46969,,Spine,1,6,Image 1,4,1,100000002,610000007233,
1.95948,,Spine,1,5,Image 1,2,1,100000000,610000007235,
0.943118,,Spine,1,1,Image 1,1,1,100000001,610000007238,
1.27387,,Spine,1,16,Image 1,6,1,100000001,610000007240,
1.34283,,Spine,1,1,Image 1,1,1,100000000,610000007243,
3.14483,,Spine,1,3,Image 1,2,1,100000000,610000007249,
1.04432,,Spine,1,0,Image 1,1,1,100000000,610000007253,
1.1346,,Spine,1,2,Image 1,2,1,100000001,610000007257,
0.970864,,Spine,1,1,Image 1,1,1,100000001,610000007260,
0.975426,,Spine,1,7,Image 1,5,1,100000002,610000007262,
1.43632,,Spine,1,10,Image 1,3,1,100000000,610000007264,
6.40608,,Spine,1,3,Image 1,3,1,100000000,610000007266,
1.75264,,Spine,1,13,Image 1,6,1,100000000,610000007270,
1.39672,,Spine,1,8,Image 1,5,1,100000002,610000007274,
0.924883,,Spine,1,0,Image 1,1,1,100000000,610000007278,
0.885839,,Spine,1,1,Image 1,1,1,100000001,610000007280,
1.24972,,Spine,1,0,Image 1,1,1,100000000,610000007282,
0.741376,,Spine,1,1,Image 1,1,1,100000001,610000007286,
2.60619,,Spine,1,0,Image 1,1,1,100000002,610000007288,
0.789183,,Spine,1,0,Image 1,1,1,100000000,610000007291,
24.4602,,Spine,1,2,Image 1,1,1,100000000,610000007296,
1.09199,,Spine,1,0,Image 1,1,1,100000002,610000007300,
0.76897,,Spine,1,0,Image 1,1,1,100000000,610000007303,
1.04062,,Spine,1,0,Image 1,1,1,100000000,610000007307,
5.17494,,Spine,1,10,Image 1,4,1,100000001,610000007310,
1.21459,,Spine,1,0,Image 1,1,1,100000002,610000007313,
1.11633,,Spine,1,4,Image 1,2,1,100000000,610000007323,
0.714367,,Spine,1,1,Image 1,1,1,100000001,610000007332,
8.1892,,Spine,1,0,Image 1,1,1,100000002,610000007337,
45.4163,,Spine,1,2,Image 1,1,1,100000000,610000007339,
100.855,,Spine,1,2,Image 1,2,1,100000000,610000007344,
0.989304,,Spine,1,0,Image 1,1,1,100000000,610000007347,
0.755885,,Spine,1,5,Image 1,3,1,100000002,610000007350,
0.906884,,Spine,1,1,Image 1,1,1,100000001,610000007353,
1.19991,,Spine,1,4,Image 1,4,1,100000002,610000007357,
0.84068,,Spine,1,0,Image 1,1,1,100000000,610000007359,
1.88883,,Spine,1,2,Image 1,2,1,100000000,610000007364,
0.913858,,Spine,1,0,Image 1,1,1,100000000,610000007368,
1.08122,,Spine,1,0,Image 1,1,1,100000000,610000007372,
0.965951,,Spine,1,1,Image 1,2,1,100000000,610000007374,
6.4592,,Spine,1,2,Image 1,2,1,100000000,610000007377,
0.846789,,Spine,1,4,Image 1,2,1,100000002,610000007384,
0.96937,,Spine,1,1,Image 1,1,1,100000001,610000007387,
1.78077,,Spine,1,0,Image 1,1,1,100000000,610000007392,
0.824224,,Spine,1,0,Image 1,1,1,100000000,610000007395,
1.82143,,Spine,1,0,Image 1,1,1,100000000,610000007402,
0.822339,,Spine,1,0,Image 1,1,1,100000002,610000007409,
0.87927,,Spine,1,0,Image 1,1,1,100000000,610000007412,
0.893269,,Spine,1,6,Image 1,4,1,100000002,610000007415,
1.22564,,Spine,1,11,Image 1,8,1,100000001,610000007421,
3.41695,,Spine,1,0,Image 1,1,1,100000002,610000007424,
9.27527,,Spine,1,21,Image 1,7,1,100000001,610000007426,
0.894427,,Spine,1,0,Image 1,1,1,100000000,610000007429,
0.819577,,Spine,1,2,Image 1,2,1,100000001,610000007433,
1.13122,,Spine,1,6,Image 1,5,1,100000002,610000007443,
75.8841,,Spine,1,7,Image 1,2,1,100000000,610000007449,
12.8995,,Spine,1,0,Image 1,1,1,100000000,610000007451,
1.1022,,Spine,1,0,Image 1,1,1,100000000,610000007456,
1.05409,,Spine,1,0,Image 1,1,1,100000000,610000007459,
11.3355,,Spine,1,9,Image 1,2,1,100000000,610000007465,
1.39719,,Spine,1,0,Image 1,1,1,100000002,610000007467,
1.08081,,Spine,1,0,Image 1,1,1,100000001,610000007470,
1.33551,,Spine,1,1,Image 1,2,1,100000000,610000007472,
2.17057,,Spine,1,0,Image 1,1,1,100000000,610000007476,
0.957054,,Spine,1,2,Image 1,1,1,100000000,610000007481,
1.34185,,Spine,1,6,Image 1,4,1,100000002,610000007483,
1.10903,,Spine,1,6,Image 1,6,1,100000002,610000007485,
0.736064,,Spine,1,0,Image 1,1,1,100000002,610000007488,
55.2346,,Spine,1,5,Image 1,2,1,100000000,610000007490,
3.29392,,Spine,1,0,Image 1,1,1,100000002,610000007493,
2.06841,,Spine,1,0,Image 1,1,1,100000000,610000007503,
2.31518,,Spine,1,0,Image 1,1,1,100000000,610000007506,
1.05607,,Spine,1,16,Image 1,6,1,100000001,610000007516,
1.22517,,Spine,1,3,Image 1,1,1,100000000,610000007519,
0.93728,,Spine,1,1,Image 1,1,1,100000002,610000007523,
0.815715,,Spine,1,0,Image 1,1,1,100000000,610000007527,
17.5038,,Spine,1,0,Image 1,1,1,100000000,610000007529,
1.10914,,Spine,1,12,Image 1,5,1,100000002,610000007536,
0.941444,,Spine,1,2,Image 1,2,1,100000000,610000007540,
1.42629,,Spine,1,0,Image 1,1,1,100000000,610000007547,
0.774734,,Spine,1,0,Image 1,1,1,100000000,610000007550,
1.07842,,Spine,1,12,Image 1,5,1,100000002,610000007560,
0.949216,,Spine,1,7,Image 1,1,1,100000000,610000007564,
0.961197,,Spine,1,0,Image 1,1,1,100000000,610000007570,
3.42032,,Spine,1,0,Image 1,1,1,100000000,610000007584,
1.38676,,Spine,1,2,Image 1,3,1,100000002,610000007586,
