
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,21,10,1,100000002,510000000040,
1,,Segment,20,9,1,100000002,510000000048,
1,,Segment,19,8,1,100000002,510000000050,
1,,Segment,18,8,1,100000002,510000000054,
1,,Segment,17,7,1,100000002,510000000062,
1,,Segment,16,7,1,100000002,510000000064,
1,,Segment,15,7,1,100000002,510000000071,
1,,Segment,13,5,1,100000002,510000000088,
1,,Segment,12,5,1,100000002,510000000117,
1,,Segment,11,5,1,100000002,510000000119,
1,,Segment,10,5,1,100000002,510000000121,
1,,Segment,8,5,1,100000002,510000000124,
1,,Segment,7,4,1,100000002,510000000130,
1,,Segment,6,4,1,100000002,510000000133,
1,,Segment,5,3,1,100000002,510000000142,
1,,Segment,4,2,1,100000002,510000000190,
1,,Segment,3,2,1,100000002,510000000211,
1,,Segment,2,2,1,100000002,510000000213,
1,,Segment,1,1,1,100000002,510000000218,
1,,Segment,0,1,1,100000002,510000000244,
1,,Segment,21,9,1,100000002,510000000264,
1,,Segment,22,9,1,100000002,510000000273,
1,,Segment,21,8,1,100000002,510000000275,
1,,Segment,20,8,1,100000002,510000000287,
1,,Segment,21,9,1,100000002,510000000290,
1,,Segment,19,9,1,100000002,510000000294,
1,,Segment,16,8,1,100000002,510000000301,
1,,Segment,17,8,1,100000002,510000000307,
1,,Segment,14,5,1,100000002,510000000324,
1,,Segment,16,7,1,100000002,510000000326,
1,,Segment,15,6,1,100000002,510000000329,
1,,Segment,16,6,1,100000002,510000000331,
1,,Segment,19,7,1,100000002,510000000381,
1,,Segment,18,7,1,100000002,510000000392,
1,,Segment,17,7,1,100000002,510000000408,
1,,Segment,16,6,1,100000002,510000000422,
1,,Segment,15,6,1,100000002,510000000430,
1,,Segment,14,6,1,100000002,510000000432,
1,,Segment,13,6,1,100000002,510000000443,
1,,Segment,12,6,1,100000002,510000000452,
1,,Segment,11,6,1,100000002,510000000459,
1,,Segment,19,8,1,100000002,510000000471,
1,,Segment,18,8,1,100000002,510000000476,
1,,Segment,11,4,1,100000000,510000000486,
1,,Segment,10,4,1,100000000,510000000488,
1,,Segment,9,4,1,100000000,510000000505,
1,,Segment,8,4,1,100000000,510000000513,
1,,Segment,7,3,1,100000000,510000000516,
1,,Segment,5,3,1,100000000,510000000521,
1,,Segment,4,3,1,100000000,510000000541,
1,,Segment,3,2,1,100000000,510000000551,
1,,Segment,2,2,1,100000000,510000000567,
1,,Segment,1,1,1,100000000,510000000587,
1,,Segment,0,1,1,100000000,510000000599,
1,,Segment,11,5,1,100000000,510000000626,
1,,Segment,10,5,1,100000000,510000000628,
1,,Segment,9,5,1,100000000,510000000634,
1,,Segment,10,3,1,100000000,510000000654,
1,,Segment,9,3,1,100000000,510000000659,
1,,Segment,8,3,1,100000000,510000000671,
1,,Segment,9,5,1,100000000,510000000673,
1,,Segment,8,4,1,100000000,510000000679,
1,,Segment,7,4,1,100000000,510000000688,
1,,Segment,8,5,1,100000000,510000000697,
1,,Segment,9,4,1,100000000,510000000700,
1,,Segment,10,4,1,100000000,510000000702,
1,,Segment,9,4,1,100000000,510000000709,
1,,Segment,5,4,1,100000000,510000000712,
1,,Segment,5,4,1,100000000,510000000715,
1,,Segment,9,6,1,100000002,510000000753,
1,,Segment,8,5,1,100000002,510000000764,
1,,Segment,7,5,1,100000002,510000000826,
1,,Segment,6,5,1,100000002,510000000836,
1,,Segment,5,4,1,100000002,510000000838,
1,,Segment,2,3,1,100000002,510000000843,
1,,Segment,1,2,1,100000002,510000000846,
1,,Segment,0,1,1,100000002,510000000859,
1,,Segment,9,5,1,100000002,510000000909,
1,,Segment,4,4,1,100000002,510000000923,
1,,Segment,3,3,1,100000002,510000000991,
1,,Segment,4,3,1,100000002,510000001001,
1,,Segment,8,6,1,100000002,510000001003,
1,,Segment,7,6,1,100000002,510000001009,
1,,Segment,3,2,1,100000002,510000001055,
1,,Segment,2,2,1,100000002,510000001063,
1,,Segment,1,2,1,100000002,510000001072,
1,,Segment,0,1,1,100000002,510000001091,
1,,Segment,2,3,1,100000002,510000001139,
1,,Segment,11,4,1,100000000,510000001154,
1,,Segment,10,3,1,100000000,510000001160,
1,,Segment,9,3,1,100000000,510000001168,
1,,Segment,8,2,1,100000000,510000001184,
1,,Segment,7,1,1,100000000,510000001191,
1,,Segment,6,1,1,100000000,510000001228,
1,,Segment,5,1,1,100000000,510000001235,
1,,Segment,4,1,1,100000000,510000001245,
1,,Segment,3,1,1,100000000,510000001247,
1,,Segment,2,1,1,100000000,510000001249,
1,,Segment,1,1,1,100000000,510000001251,
1,,Segment,0,1,1,100000000,510000001261,
1,,Segment,4,3,1,100000002,510000001298,
1,,Segment,7,4,1,100000000,510000001311,
1,,Segment,6,3,1,100000000,510000001328,
1,,Segment,5,2,1,100000000,510000001336,
1,,Segment,4,1,1,100000000,510000001343,
1,,Segment,3,1,1,100000000,510000001356,
1,,Segment,2,1,1,100000000,510000001379,
1,,Segment,5,4,1,100000000,510000001387,
1,,Segment,3,2,1,100000000,510000001413,
1,,Segment,1,2,1,100000002,510000001468,
1,,Segment,0,1,1,100000002,510000001479,
1,,Segment,1,1,1,100000002,510000001489,
1,,Segment,25,9,1,100000001,510000001495,
1,,Segment,24,8,1,100000001,510000001541,
1,,Segment,23,7,1,100000001,510000001588,
1,,Segment,22,7,1,100000001,510000001590,
1,,Segment,21,7,1,100000001,510000001604,
1,,Segment,19,6,1,100000001,510000001607,
1,,Segment,18,6,1,100000001,510000001609,
1,,Segment,17,6,1,100000001,510000001618,
1,,Segment,16,6,1,100000001,510000001627,
1,,Segment,15,6,1,100000001,510000001629,
1,,Segment,13,6,1,100000001,510000001632,
1,,Segment,12,6,1,100000001,510000001634,
1,,Segment,11,6,1,100000001,510000001638,
1,,Segment,9,6,1,100000001,510000001656,
1,,Segment,8,6,1,100000001,510000001676,
1,,Segment,7,5,1,100000001,510000001695,
1,,Segment,6,4,1,100000001,510000001698,
1,,Segment,5,4,1,100000001,510000001711,
1,,Segment,4,3,1,100000001,510000001719,
1,,Segment,3,2,1,100000001,510000001721,
1,,Segment,0,1,1,100000001,510000001741,
1,,Segment,26,10,1,100000001,510000001837,
1,,Segment,25,9,1,100000001,510000001841,
1,,Segment,24,9,1,100000001,510000001851,
1,,Segment,23,8,1,100000001,510000001863,
1,,Segment,27,8,1,100000001,510000001868,
1,,Segment,26,7,1,100000001,510000001875,
1,,Segment,25,7,1,100000001,510000001897,
1,,Segment,24,7,1,100000001,510000001905,
1,,Segment,27,7,1,100000001,510000001912,
1,,Segment,20,7,1,100000001,510000001921,
1,,Segment,19,7,1,100000001,510000001929,
1,,Segment,18,7,1,100000001,510000001937,
1,,Segment,17,7,1,100000001,510000001942,
1,,Segment,25,8,1,100000001,510000001944,
1,,Segment,11,8,1,100000001,510000001971,
1,,Segment,10,7,1,100000001,510000002017,
1,,Segment,20,8,1,100000001,510000002020,
1,,Segment,25,10,1,100000001,510000002030,
1,,Segment,11,7,1,100000001,510000002035,
1,,Segment,26,9,1,100000001,510000002038,
1,,Segment,22,8,1,100000001,510000002061,
1,,Segment,25,9,1,100000001,510000002064,
1,,Segment,24,8,1,100000001,510000002066,
1,,Segment,25,8,1,100000001,510000002071,
1,,Segment,17,6,1,100000002,510000002091,
1,,Segment,19,8,1,100000001,510000002098,
1,,Segment,13,7,1,100000001,510000002108,
1,,Segment,12,7,1,100000001,510000002134,
1,,Segment,22,7,1,100000001,510000002139,
1,,Segment,21,6,1,100000001,510000002145,
1,,Segment,22,6,1,100000001,510000002151,
1,,Segment,16,10,1,100000002,510000002157,
1,,Segment,15,9,1,100000002,510000002193,
1,,Segment,13,8,1,100000002,510000002196,
1,,Segment,12,7,1,100000002,510000002200,
1,,Segment,13,8,1,100000001,510000002202,
1,,Segment,11,4,1,100000000,510000002215,
1,,Segment,10,4,1,100000000,510000002224,
1,,Segment,9,3,1,100000000,510000002228,
1,,Segment,7,2,1,100000000,510000002247,
1,,Segment,6,2,1,100000000,510000002249,
1,,Segment,18,8,1,100000001,510000002255,
1,,Segment,19,7,1,100000001,510000002264,
1,,Segment,16,9,1,100000002,510000002266,
1,,Segment,17,3,1,100000000,510000002278,
1,,Segment,16,3,1,100000000,510000002299,
1,,Segment,15,3,1,100000000,510000002303,
1,,Segment,14,3,1,100000000,510000002312,
1,,Segment,12,3,1,100000000,510000002324,
1,,Segment,10,1,1,100000000,510000002333,
1,,Segment,9,1,1,100000000,510000002373,
1,,Segment,8,1,1,100000000,510000002381,
1,,Segment,20,7,1,100000001,510000002384,
