
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
16.4545,,Segment,1,21,Image 1,10,1,100000002,510000000040,
9.81254,,Segment,1,20,Image 1,9,1,100000002,510000000048,
3.55666,,Segment,1,19,Image 1,8,1,100000002,510000000050,
2.003,,Segment,1,18,Image 1,8,1,100000002,510000000054,
1.13045,,Segment,1,17,Image 1,7,1,100000002,510000000062,
1.23003,,Segment,1,16,Image 1,7,1,100000002,510000000064,
1.09659,,Segment,1,15,Image 1,7,1,100000002,510000000071,
0.91515,,Segment,1,13,Image 1,5,1,100000002,510000000088,
1.09025,,Segment,1,12,Image 1,5,1,100000002,510000000117,
1.09059,,Segment,1,11,Image 1,5,1,100000002,510000000119,
1.33519,,Segment,1,10,Image 1,5,1,100000002,510000000121,
1.24675,,Segment,1,8,Image 1,5,1,100000002,510000000124,
0.98424,,Segment,1,7,Image 1,4,1,100000002,510000000130,
1.01493,,Segment,1,6,Image 1,4,1,100000002,510000000133,
1.1217,,Segment,1,5,Image 1,3,1,100000002,510000000142,
1.06858,,Segment,1,4,Image 1,2,1,100000002,510000000190,
1.00843,,Segment,1,3,Image 1,2,1,100000002,510000000211,
1.34568,,Segment,1,2,Image 1,2,1,100000002,510000000213,
2.26605,,Segment,1,1,Image 1,1,1,100000002,510000000218,
2.43938,,Segment,1,0,Image 1,1,1,100000002,510000000244,
60.6503,,Segment,1,21,Image 1,9,1,100000002,510000000264,
1.20093,,Segment,1,22,Image 1,9,1,100000002,510000000273,
1.50268,,Segment,1,21,Image 1,8,1,100000002,510000000275,
4.12796,,Segment,1,20,Image 1,8,1,100000002,510000000287,
1.8044,,Segment,1,21,Image 1,9,1,100000002,510000000290,
2.34012,,Segment,1,19,Image 1,9,1,100000002,510000000294,
1.09519,,Segment,1,16,Image 1,8,1,100000002,510000000301,
1.05487,,Segment,1,17,Image 1,8,1,100000002,510000000307,
0.953094,,Segment,1,14,Image 1,5,1,100000002,510000000324,
1.02635,,Segment,1,16,Image 1,7,1,100000002,510000000326,
0.946182,,Segment,1,15,Image 1,6,1,100000002,510000000329,
0.930956,,Segment,1,16,Image 1,6,1,100000002,510000000331,
0.953548,,Segment,1,19,Image 1,7,1,100000002,510000000381,
0.981097,,Segment,1,18,Image 1,7,1,100000002,510000000392,
1.15275,,Segment,1,17,Image 1,7,1,100000002,510000000408,
1.12803,,Segment,1,16,Image 1,6,1,100000002,510000000422,
1.1376,,Segment,1,15,Image 1,6,1,100000002,510000000430,
1.09879,,Segment,1,14,Image 1,6,1,100000002,510000000432,
1.06547,,Segment,1,13,Image 1,6,1,100000002,510000000443,
1.09804,,Segment,1,12,Image 1,6,1,100000002,510000000452,
1.08484,,Segment,1,11,Image 1,6,1,100000002,510000000459,
0.945511,,Segment,1,19,Image 1,8,1,100000002,510000000471,
1.01961,,Segment,1,18,Image 1,8,1,100000002,510000000476,
1.24415,,Segment,1,11,Image 1,4,1,100000000,510000000486,
1.46839,,Segment,1,10,Image 1,4,1,100000000,510000000488,
5.30396,,Segment,1,9,Image 1,4,1,100000000,510000000505,
0.953999,,Segment,1,8,Image 1,4,1,100000000,510000000513,
0.964151,,Segment,1,7,Image 1,3,1,100000000,510000000516,
1.07755,,Segment,1,5,Image 1,3,1,100000000,510000000521,
1.27546,,Segment,1,4,Image 1,3,1,100000000,510000000541,
3.64554,,Segment,1,3,Image 1,2,1,100000000,510000000551,
3.12102,,Segment,1,2,Image 1,2,1,100000000,510000000567,
0.920555,,Segment,1,1,Image 1,1,1,100000000,510000000587,
1.63051,,Segment,1,0,Image 1,1,1,100000000,510000000599,
1.24641,,Segment,1,11,Image 1,5,1,100000000,510000000626,
2.64462,,Segment,1,10,Image 1,5,1,100000000,510000000628,
1.20451,,Segment,1,9,Image 1,5,1,100000000,510000000634,
1.29392,,Segment,1,10,Image 1,3,1,100000000,510000000654,
1.32672,,Segment,1,9,Image 1,3,1,100000000,510000000659,
1.34637,,Segment,1,8,Image 1,3,1,100000000,510000000671,
1.06479,,Segment,1,9,Image 1,5,1,100000000,510000000673,
1.27105,,Segment,1,8,Image 1,4,1,100000000,510000000679,
1.17305,,Segment,1,7,Image 1,4,1,100000000,510000000688,
1.21862,,Segment,1,8,Image 1,5,1,100000000,510000000697,
1.31864,,Segment,1,9,Image 1,4,1,100000000,510000000700,
1.23751,,Segment,1,10,Image 1,4,1,100000000,510000000702,
1.62582,,Segment,1,9,Image 1,4,1,100000000,510000000709,
1.32999,,Segment,1,5,Image 1,4,1,100000000,510000000712,
1.18923,,Segment,1,5,Image 1,4,1,100000000,510000000715,
9.88772,,Segment,1,9,Image 1,6,1,100000002,510000000753,
8.35574,,Segment,1,8,Image 1,5,1,100000002,510000000764,
1.05831,,Segment,1,7,Image 1,5,1,100000002,510000000826,
1.40606,,Segment,1,6,Image 1,5,1,100000002,510000000836,
1.19017,,Segment,1,5,Image 1,4,1,100000002,510000000838,
1.56936,,Segment,1,2,Image 1,3,1,100000002,510000000843,
2.62324,,Segment,1,1,Image 1,2,1,100000002,510000000846,
2.94705,,Segment,1,0,Image 1,1,1,100000002,510000000859,
1.08727,,Segment,1,9,Image 1,5,1,100000002,510000000909,
1.23099,,Segment,1,4,Image 1,4,1,100000002,510000000923,
1.34763,,Segment,1,3,Image 1,3,1,100000002,510000000991,
1.20471,,Segment,1,4,Image 1,3,1,100000002,510000001001,
1.15908,,Segment,1,8,Image 1,6,1,100000002,510000001003,
0.98107,,Segment,1,7,Image 1,6,1,100000002,510000001009,
5.46041,,Segment,1,3,Image 1,2,1,100000002,510000001055,
0.88857,,Segment,1,2,Image 1,2,1,100000002,510000001063,
0.961614,,Segment,1,1,Image 1,2,1,100000002,510000001072,
1.01804,,Segment,1,0,Image 1,1,1,100000002,510000001091,
5.56514,,Segment,1,2,Image 1,3,1,100000002,510000001139,
1.11294,,Segment,1,11,Image 1,4,1,100000000,510000001154,
1.39047,,Segment,1,10,Image 1,3,1,100000000,510000001160,
3.53852,,Segment,1,9,Image 1,3,1,100000000,510000001168,
4.34359,,Segment,1,8,Image 1,2,1,100000000,510000001184,
1.11362,,Segment,1,7,Image 1,1,1,100000000,510000001191,
1.2883,,Segment,1,6,Image 1,1,1,100000000,510000001228,
1.32168,,Segment,1,5,Image 1,1,1,100000000,510000001235,
1.35751,,Segment,1,4,Image 1,1,1,100000000,510000001245,
1.33964,,Segment,1,3,Image 1,1,1,100000000,510000001247,
1.19399,,Segment,1,2,Image 1,1,1,100000000,510000001249,
1.22766,,Segment,1,1,Image 1,1,1,100000000,510000001251,
1.1436,,Segment,1,0,Image 1,1,1,100000000,510000001261,
1.06395,,Segment,1,4,Image 1,3,1,100000002,510000001298,
0.828767,,Segment,1,7,Image 1,4,1,100000000,510000001311,
20.0724,,Segment,1,6,Image 1,3,1,100000000,510000001328,
21.8291,,Segment,1,5,Image 1,2,1,100000000,510000001336,
1.46419,,Segment,1,4,Image 1,1,1,100000000,510000001343,
