
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
130,,Segment,1,21,Image 1,10,1,100000002,510000000040,
110,,Segment,1,20,Image 1,9,1,100000002,510000000048,
61,,Segment,1,19,Image 1,8,1,100000002,510000000050,
108,,Segment,1,18,Image 1,8,1,100000002,510000000054,
181,,Segment,1,17,Image 1,7,1,100000002,510000000062,
74,,Segment,1,16,Image 1,7,1,100000002,510000000064,
161,,Segment,1,15,Image 1,7,1,100000002,510000000071,
160,,Segment,1,13,Image 1,5,1,100000002,510000000088,
583,,Segment,1,12,Image 1,5,1,100000002,510000000117,
141,,Segment,1,11,Image 1,5,1,100000002,510000000119,
146,,Segment,1,10,Image 1,5,1,100000002,510000000121,
117,,Segment,1,8,Image 1,5,1,100000002,510000000124,
202,,Segment,1,7,Image 1,4,1,100000002,510000000130,
148,,Segment,1,6,Image 1,4,1,100000002,510000000133,
224,,Segment,1,5,Image 1,3,1,100000002,510000000142,
672,,Segment,1,4,Image 1,2,1,100000002,510000000190,
288,,Segment,1,3,Image 1,2,1,100000002,510000000211,
86,,Segment,1,2,Image 1,2,1,100000002,510000000213,
335,,Segment,1,1,Image 1,1,1,100000002,510000000218,
317,,Segment,1,0,Image 1,1,1,100000002,510000000244,
55,,Segment,1,21,Image 1,9,1,100000002,510000000264,
158,,Segment,1,22,Image 1,9,1,100000002,510000000273,
74,,Segment,1,21,Image 1,8,1,100000002,510000000275,
201,,Segment,1,20,Image 1,8,1,100000002,510000000287,
77,,Segment,1,21,Image 1,9,1,100000002,510000000290,
57,,Segment,1,19,Image 1,9,1,100000002,510000000294,
170,,Segment,1,16,Image 1,8,1,100000002,510000000301,
115,,Segment,1,17,Image 1,8,1,100000002,510000000307,
264,,Segment,1,14,Image 1,5,1,100000002,510000000324,
106,,Segment,1,16,Image 1,7,1,100000002,510000000326,
191,,Segment,1,15,Image 1,6,1,100000002,510000000329,
123,,Segment,1,16,Image 1,6,1,100000002,510000000331,
900,,Segment,1,19,Image 1,7,1,100000002,510000000381,
233,,Segment,1,18,Image 1,7,1,100000002,510000000392,
261,,Segment,1,17,Image 1,7,1,100000002,510000000408,
