
Segment Length
 ==================== 
Segment Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.792626,µm,Segment,5,4,1,100000000,510000001387,
2.57757,µm,Segment,3,2,1,100000000,510000001413,
4.74085,µm,Segment,1,2,1,100000002,510000001468,
0.972696,µm,Segment,0,1,1,100000002,510000001479,
1.04343,µm,Segment,1,1,1,100000002,510000001489,
0.554204,µm,Segment,25,9,1,100000001,510000001495,
3.85024,µm,Segment,24,8,1,100000001,510000001541,
3.74768,µm,Segment,23,7,1,100000001,510000001588,
0.19701,µm,Segment,22,7,1,100000001,510000001590,
1.20117,µm,Segment,21,7,1,100000001,510000001604,
0.264287,µm,Segment,19,6,1,100000001,510000001607,
0.241274,µm,Segment,18,6,1,100000001,510000001609,
0.817366,µm,Segment,17,6,1,100000001,510000001618,
1.20827,µm,Segment,16,6,1,100000001,510000001627,
0.309985,µm,Segment,15,6,1,100000001,510000001629,
0.241391,µm,Segment,13,6,1,100000001,510000001632,
0.247398,µm,Segment,12,6,1,100000001,510000001634,
0.549011,µm,Segment,11,6,1,100000001,510000001638,
1.65617,µm,Segment,9,6,1,100000001,510000001656,
1.87157,µm,Segment,8,6,1,100000001,510000001676,
1.49742,µm,Segment,7,5,1,100000001,510000001695,
0.277025,µm,Segment,6,4,1,100000001,510000001698,
1.14128,µm,Segment,5,4,1,100000001,510000001711,
0.976645,µm,Segment,4,3,1,100000001,510000001719,
0.253336,µm,Segment,3,2,1,100000001,510000001721,
0.297993,µm,Segment,0,1,1,100000001,510000001741,
6.7298,µm,Segment,26,10,1,100000001,510000001837,
0.417971,µm,Segment,25,9,1,100000001,510000001841,
0.874163,µm,Segment,24,9,1,100000001,510000001851,
1.38449,µm,Segment,23,8,1,100000001,510000001863,
0.609944,µm,Segment,27,8,1,100000001,510000001868,
0.56986,µm,Segment,26,7,1,100000001,510000001875,
2.28382,µm,Segment,25,7,1,100000001,510000001897,
1.0854,µm,Segment,24,7,1,100000001,510000001905,
0.704496,µm,Segment,27,7,1,100000001,510000001912,
0.806968,µm,Segment,20,7,1,100000001,510000001921,
0.949572,µm,Segment,19,7,1,100000001,510000001929,
0.960537,µm,Segment,18,7,1,100000001,510000001937,
0.699424,µm,Segment,17,7,1,100000001,510000001942,
0.468272,µm,Segment,25,8,1,100000001,510000001944,
2.44635,µm,Segment,11,8,1,100000001,510000001971,
4.13109,µm,Segment,10,7,1,100000001,510000002017,
0.546709,µm,Segment,20,8,1,100000001,510000002020,
1.1856,µm,Segment,25,10,1,100000001,510000002030,
0.712226,µm,Segment,11,7,1,100000001,510000002035,
0.477725,µm,Segment,26,9,1,100000001,510000002038,
1.97109,µm,Segment,22,8,1,100000001,510000002061,
0.382305,µm,Segment,25,9,1,100000001,510000002064,
0.444765,µm,Segment,24,8,1,100000001,510000002066,
0.813796,µm,Segment,25,8,1,100000001,510000002071,
2.09173,µm,Segment,17,6,1,100000002,510000002091,
0.815129,µm,Segment,19,8,1,100000001,510000002098,
0.985615,µm,Segment,13,7,1,100000001,510000002108,
2.35616,µm,Segment,12,7,1,100000001,510000002134,
0.535133,µm,Segment,22,7,1,100000001,510000002139,
1.09831,µm,Segment,21,6,1,100000001,510000002145,
0.835083,µm,Segment,22,6,1,100000001,510000002151,
0.574526,µm,Segment,16,10,1,100000002,510000002157,
3.3275,µm,Segment,15,9,1,100000002,510000002193,
0.246382,µm,Segment,13,8,1,100000002,510000002196,
0.622321,µm,Segment,12,7,1,100000002,510000002200,
0.328517,µm,Segment,13,8,1,100000001,510000002202,
1.40379,µm,Segment,11,4,1,100000000,510000002215,
1.254,µm,Segment,10,4,1,100000000,510000002224,
0.719786,µm,Segment,9,3,1,100000000,510000002228,
1.46311,µm,Segment,7,2,1,100000000,510000002247,
0.382237,µm,Segment,6,2,1,100000000,510000002249,
0.904498,µm,Segment,18,8,1,100000001,510000002255,
1.11263,µm,Segment,19,7,1,100000001,510000002264,
0.398352,µm,Segment,16,9,1,100000002,510000002266,
1.28496,µm,Segment,17,3,1,100000000,510000002278,
1.92369,µm,Segment,16,3,1,100000000,510000002299,
0.426489,µm,Segment,15,3,1,100000000,510000002303,
0.833107,µm,Segment,14,3,1,100000000,510000002312,
1.15172,µm,Segment,12,3,1,100000000,510000002324,
0.86369,µm,Segment,10,1,1,100000000,510000002333,
3.67914,µm,Segment,9,1,1,100000000,510000002373,
1.22167,µm,Segment,8,1,1,100000000,510000002381,
0.58669,µm,Segment,20,7,1,100000001,510000002384,
0.492988,µm,Segment,14,4,1,100000000,510000002389,
2.62274,µm,Segment,13,3,1,100000000,510000002420,
1.78285,µm,Segment,12,2,1,100000000,510000002442,
0.461271,µm,Segment,11,2,1,100000000,510000002445,
2.22497,µm,Segment,10,2,1,100000000,510000002469,
0.782502,µm,Segment,9,2,1,100000000,510000002475,
2.485,µm,Segment,12,3,1,100000000,510000002505,
2.35661,µm,Segment,11,3,1,100000000,510000002533,
1.2069,µm,Segment,13,7,1,100000001,510000002546,
0.461446,µm,Segment,14,3,1,100000000,510000002548,
0.700181,µm,Segment,16,7,1,100000002,510000002554,
0.950647,µm,Segment,14,7,1,100000001,510000002560,
0.770373,µm,Segment,16,7,1,100000001,510000002566,
0.888408,µm,Segment,11,5,1,100000000,510000002571,
0.610297,µm,Segment,14,7,1,100000002,510000002575,
0.378462,µm,Segment,15,9,1,100000002,510000002579,
1.58426,µm,Segment,14,8,1,100000002,510000002597,
0.516336,µm,Segment,13,7,1,100000002,510000002600,
0.549379,µm,Segment,15,7,1,100000001,510000002603,
1.59755,µm,Segment,13,2,1,100000000,510000002620,
1.26508,µm,Segment,17,4,1,100000000,510000002632,
0.452883,µm,Segment,15,7,1,100000002,510000002634,
1.40647,µm,Segment,12,6,1,100000001,510000002651,
1.42021,µm,Segment,11,5,1,100000001,510000002670,
1.72004,µm,Segment,10,4,1,100000001,510000002685,
0.79742,µm,Segment,9,4,1,100000001,510000002693,
0.552814,µm,Segment,8,3,1,100000001,510000002697,
0.584054,µm,Segment,7,3,1,100000001,510000002701,
2.84702,µm,Segment,6,3,1,100000001,510000002732,
1.51379,µm,Segment,5,3,1,100000001,510000002745,
1.68957,µm,Segment,9,5,1,100000002,510000002764,
0.579763,µm,Segment,8,4,1,100000002,510000002769,
0.390213,µm,Segment,7,4,1,100000002,510000002773,
0.758438,µm,Segment,6,4,1,100000002,510000002780,
0.657183,µm,Segment,5,4,1,100000002,510000002786,
1.46905,µm,Segment,4,4,1,100000002,510000002800,
0.238267,µm,Segment,3,3,1,100000002,510000002802,
0.467919,µm,Segment,2,3,1,100000002,510000002806,
3.48372,µm,Segment,1,2,1,100000002,510000002845,
0.396616,µm,Segment,15,8,1,100000002,510000002847,
0.692829,µm,Segment,15,4,1,100000000,510000002855,
1.31782,µm,Segment,14,4,1,100000000,510000002868,
0.84899,µm,Segment,13,7,1,100000002,510000002875,
0.677092,µm,Segment,15,10,1,100000002,510000002881,
0.678099,µm,Segment,9,4,1,100000002,510000002885,
1.09823,µm,Segment,14,8,1,100000002,510000002896,
0.407238,µm,Segment,17,6,1,100000000,510000002900,
0.569053,µm,Segment,15,5,1,100000000,510000002905,
0.793514,µm,Segment,17,5,1,100000000,510000002912,
0.991696,µm,Segment,8,5,1,100000002,510000002919,
1.16952,µm,Segment,11,6,1,100000001,510000002929,
1.437,µm,Segment,10,5,1,100000001,510000002943,
1.39391,µm,Segment,9,5,1,100000001,510000002959,
0.790715,µm,Segment,8,4,1,100000001,510000002966,
0.774682,µm,Segment,12,3,1,100000000,510000002971,
0.574189,µm,Segment,10,3,1,100000000,510000002975,
0.362092,µm,Segment,16,6,1,100000000,510000002977,
1.68217,µm,Segment,12,6,1,100000002,510000002988,
2.18477,µm,Segment,13,6,1,100000000,510000003015,
0.439732,µm,Segment,12,5,1,100000000,510000003019,
1.53907,µm,Segment,11,5,1,100000000,510000003031,
0.593115,µm,Segment,10,5,1,100000000,510000003036,
1.56672,µm,Segment,9,4,1,100000000,510000003053,
0.642173,µm,Segment,8,3,1,100000000,510000003059,
0.672786,µm,Segment,7,3,1,100000000,510000003064,
0.276573,µm,Segment,6,2,1,100000000,510000003067,
0.584417,µm,Segment,5,2,1,100000000,510000003074,
1.46409,µm,Segment,4,2,1,100000000,510000003089,
0.942988,µm,Segment,3,2,1,100000000,510000003097,
2.2578,µm,Segment,2,1,1,100000000,510000003114,
0.780541,µm,Segment,1,1,1,100000000,510000003119,
0.258013,µm,Segment,0,1,1,100000000,510000003124,
0.417274,µm,Segment,14,7,1,100000002,510000003154,
0.743627,µm,Segment,11,5,1,100000001,510000003161,
0.737876,µm,Segment,12,4,1,100000000,510000003166,
0.99487,µm,Segment,9,6,1,100000002,510000003173,
0.482714,µm,Segment,12,5,1,100000001,510000003176,
0.689906,µm,Segment,12,5,1,100000001,510000003182,
0.552628,µm,Segment,11,5,1,100000001,510000003189,
2.68947,µm,Segment,10,5,1,100000001,510000003215,
1.51394,µm,Segment,12,3,1,100000000,510000003225,
2.77443,µm,Segment,12,2,1,100000000,510000003256,
0.440245,µm,Segment,11,4,1,100000000,510000003258,
0.394598,µm,Segment,9,7,1,100000001,510000003261,
0.43363,µm,Segment,10,6,1,100000002,510000003265,
2.10475,µm,Segment,6,5,1,100000002,510000003283,
0.813675,µm,Segment,16,4,1,100000000,510000003290,
0.872688,µm,Segment,7,5,1,100000002,510000003295,
0.779226,µm,Segment,13,6,1,100000000,510000003303,
0.56961,µm,Segment,12,6,1,100000000,510000003306,
0.528064,µm,Segment,15,4,1,100000000,510000003311,
1.14672,µm,Segment,12,4,1,100000001,510000003321,
0.77922,µm,Segment,11,4,1,100000001,510000003331,
0.42383,µm,Segment,10,4,1,100000001,510000003334,
0.786866,µm,Segment,9,4,1,100000001,510000003339,
0.552413,µm,Segment,7,3,1,100000000,510000003343,
0.619972,µm,Segment,13,4,1,100000000,510000003347,
0.622327,µm,Segment,11,3,1,100000000,510000003351,
0.55,µm,Segment,8,4,1,100000002,510000003354,
1.12718,µm,Segment,6,4,1,100000000,510000003364,
0.685899,µm,Segment,5,3,1,100000000,510000003369,
0.689093,µm,Segment,4,3,1,100000000,510000003374,
2.80638,µm,Segment,3,3,1,100000000,510000003405,
1.21124,µm,Segment,2,3,1,100000000,510000003417,
2.12784,µm,Segment,1,2,1,100000000,510000003432,
1.04342,µm,Segment,0,1,1,100000000,510000003443,
0.398917,µm,Segment,13,7,1,100000000,510000003459,
0.419181,µm,Segment,9,4,1,100000000,510000003462,
0.604948,µm,Segment,8,2,1,100000000,510000003466,
0.791771,µm,Segment,12,5,1,100000001,510000003473,
0.636027,µm,Segment,11,6,1,100000001,510000003478,
0.529599,µm,Segment,10,6,1,100000001,510000003481,
0.445797,µm,Segment,13,5,1,100000000,510000003484,
0.415517,µm,Segment,7,5,1,100000002,510000003486,
0.638388,µm,Segment,11,1,1,100000000,510000003492,
0.974253,µm,Segment,10,2,1,100000000,510000003501,
1.06945,µm,Segment,10,4,1,100000000,510000003511,
0.399942,µm,Segment,6,3,1,100000002,510000003513,
0.624032,µm,Segment,7,3,1,100000000,510000003518,
1.22674,µm,Segment,10,5,1,100000001,510000003525,
0.608484,µm,Segment,5,2,1,100000002,510000003529,
0.594721,µm,Segment,6,2,1,100000000,510000003536,
1.6344,µm,Segment,5,2,1,100000000,510000003556,
1.38018,µm,Segment,4,2,1,100000000,510000003573,
2.86658,µm,Segment,3,2,1,100000000,510000003608,
1.15946,µm,Segment,1,2,1,100000000,510000003621,
0.0825767,µm,Segment,0,1,1,100000000,510000003628,
0.472468,µm,Segment,5,3,1,100000000,510000003652,
2.08267,µm,Segment,4,2,1,100000000,510000003676,
2.64908,µm,Segment,4,2,1,100000002,510000003702,
0.574379,µm,Segment,3,2,1,100000002,510000003707,
2.48597,µm,Segment,2,2,1,100000002,510000003733,
2.16941,µm,Segment,1,1,1,100000002,510000003747,
0.845435,µm,Segment,0,1,1,100000002,510000003760,
1.31782,µm,Segment,5,5,1,100000002,510000003777,
0.674675,µm,Segment,9,3,1,100000000,510000003785,
1.56497,µm,Segment,8,2,1,100000000,510000003802,
2.36674,µm,Segment,7,2,1,100000000,510000003826,
1.18113,µm,Segment,6,2,1,100000000,510000003839,
1.55069,µm,Segment,5,2,1,100000000,510000003855,
0.294705,µm,Segment,4,1,1,100000000,510000003857,
1.5665,µm,Segment,3,1,1,100000000,510000003873,
0.463226,µm,Segment,2,1,1,100000000,510000003876,
0.469598,µm,Segment,1,1,1,100000000,510000003879,
2.09526,µm,Segment,0,1,1,100000000,510000003903,
0.441361,µm,Segment,11,5,1,100000001,510000003905,
6.16814,µm,Segment,1,1,1,100000002,510000003979,
0.692446,µm,Segment,0,1,1,100000002,510000003989,
0.515256,µm,Segment,5,2,1,100000000,510000003993,
1.02174,µm,Segment,8,6,1,100000000,510000004003,
0.865138,µm,Segment,7,5,1,100000000,510000004009,
1.26699,µm,Segment,6,4,1,100000000,510000004022,
2.55151,µm,Segment,5,3,1,100000000,510000004043,
1.30324,µm,Segment,4,2,1,100000000,510000004055,
1.13634,µm,Segment,6,3,1,100000000,510000004066,
0.506531,µm,Segment,9,2,1,100000000,510000004069,
1.955,µm,Segment,7,4,1,100000000,510000004088,
0.347064,µm,Segment,6,4,1,100000000,510000004091,
0.959669,µm,Segment,5,3,1,100000000,510000004098,
0.504973,µm,Segment,7,5,1,100000000,510000004102,
0.391593,µm,Segment,11,6,1,100000000,510000004104,
4.10826,µm,Segment,1,2,1,100000000,510000004145,
0.835007,µm,Segment,8,5,1,100000001,510000004153,
0.909146,µm,Segment,8,3,1,100000000,510000004162,
0.430132,µm,Segment,6,3,1,100000000,510000004165,
0.596829,µm,Segment,8,5,1,100000000,510000004168,
0.971522,µm,Segment,9,3,1,100000001,510000004176,
2.5635,µm,Segment,7,3,1,100000000,510000004205,
0.865764,µm,Segment,6,2,1,100000000,510000004212,
1.07157,µm,Segment,5,2,1,100000000,510000004222,
1.72913,µm,Segment,4,3,1,100000000,510000004242,
1.23459,µm,Segment,3,2,1,100000000,510000004252,
2.58702,µm,Segment,3,2,1,100000000,510000004277,
0.958947,µm,Segment,2,1,1,100000000,510000004286,
1.74112,µm,Segment,1,1,1,100000000,510000004301,
0.336455,µm,Segment,0,1,1,100000000,510000004309,
1.38951,µm,Segment,7,4,1,100000001,510000004322,
1.68766,µm,Segment,6,3,1,100000000,510000004340,
1.09317,µm,Segment,5,3,1,100000000,510000004348,
3.05318,µm,Segment,5,2,1,100000001,510000004386,
1.38879,µm,Segment,4,2,1,100000001,510000004397,
1.38576,µm,Segment,6,3,1,100000000,510000004410,
0.481315,µm,Segment,3,4,1,100000002,510000004412,
0.393527,µm,Segment,4,3,1,100000002,510000004415,
0.405099,µm,Segment,7,4,1,100000000,510000004417,
1.28761,µm,Segment,9,3,1,100000000,510000004430,
0.729499,µm,Segment,4,3,1,100000002,510000004435,
0.424588,µm,Segment,10,3,1,100000000,510000004437,
1.27932,µm,Segment,1,1,1,100000001,510000004449,
2.19072,µm,Segment,0,1,1,100000001,510000004471,
0.728831,µm,Segment,6,3,1,100000000,510000004476,
0.827684,µm,Segment,7,3,1,100000000,510000004483,
3.04309,µm,Segment,8,5,1,100000002,510000004518,
0.667475,µm,Segment,7,4,1,100000002,510000004524,
1.08874,µm,Segment,6,4,1,100000002,510000004534,
1.0653,µm,Segment,8,4,1,100000000,510000004545,
0.422209,µm,Segment,5,1,1,100000000,510000004547,
0.455525,µm,Segment,5,4,1,100000000,510000004549,
1.4352,µm,Segment,6,3,1,100000000,510000004566,
0.435534,µm,Segment,5,2,1,100000000,510000004569,
0.769581,µm,Segment,4,2,1,100000000,510000004573,
0.831212,µm,Segment,8,8,1,100000002,510000004583,
1.11195,µm,Segment,7,7,1,100000002,510000004594,
1.44906,µm,Segment,6,6,1,100000002,510000004608,
0.291213,µm,Segment,5,5,1,100000002,510000004610,
0.595858,µm,Segment,8,4,1,100000000,510000004616,
0.529157,µm,Segment,7,3,1,100000000,510000004619,
0.424952,µm,Segment,3,3,1,100000002,510000004622,
0.591465,µm,Segment,4,2,1,100000000,510000004627,
0.899389,µm,Segment,6,3,1,100000000,510000004634,
0.736857,µm,Segment,5,3,1,100000000,510000004639,
1.66503,µm,Segment,2,1,1,100000002,510000004653,
3.39473,µm,Segment,2,2,1,100000001,510000004686,
0.506115,µm,Segment,9,2,1,100000000,510000004691,
0.800343,µm,Segment,3,3,1,100000000,510000004701,
2.39424,µm,Segment,2,3,1,100000000,510000004730,
0.469122,µm,Segment,6,2,1,100000000,510000004732,
1.09306,µm,Segment,6,4,1,100000000,510000004744,
0.722953,µm,Segment,3,1,1,100000000,510000004748,
1.36355,µm,Segment,4,3,1,100000000,510000004763,
0.493378,µm,Segment,7,2,1,100000000,510000004766,
0.507857,µm,Segment,5,3,1,100000000,510000004770,
1.2029,µm,Segment,4,3,1,100000000,510000004779,
0.544144,µm,Segment,5,3,1,100000000,510000004782,
0.880195,µm,Segment,6,4,1,100000001,510000004793,
0.458005,µm,Segment,5,3,1,100000001,510000004796,
1.19878,µm,Segment,8,7,1,100000002,510000004805,
3.03765,µm,Segment,2,2,1,100000000,510000004833,
0.60536,µm,Segment,8,2,1,100000000,510000004839,
1.20679,µm,Segment,7,2,1,100000000,510000004850,
0.57087,µm,Segment,8,3,1,100000000,510000004853,
0.505658,µm,Segment,5,4,1,100000000,510000004855,
0.71021,µm,Segment,6,5,1,100000001,510000004861,
0.774561,µm,Segment,3,3,1,100000000,510000004867,
0.914362,µm,Segment,6,3,1,100000001,510000004873,
2.84195,µm,Segment,0,1,1,100000002,510000004909,
0.361849,µm,Segment,7,4,1,100000001,510000004911,
1.25395,µm,Segment,6,3,1,100000000,510000004922,
0.420718,µm,Segment,3,4,1,100000000,510000004924,
0.300643,µm,Segment,6,3,1,100000000,510000004926,
1.22933,µm,Segment,5,2,1,100000000,510000004937,
0.615337,µm,Segment,6,2,1,100000000,510000004940,
0.459003,µm,Segment,4,2,1,100000000,510000004942,
0.593836,µm,Segment,6,4,1,100000001,510000004945,
0.672767,µm,Segment,1,1,1,100000002,510000004949,
1.04661,µm,Segment,8,3,1,100000000,510000004958,
0.388011,µm,Segment,7,2,1,100000000,510000004960,
0.365642,µm,Segment,2,2,1,100000002,510000004964,
0.701321,µm,Segment,1,2,1,100000002,510000004970,
1.14288,µm,Segment,0,1,1,100000001,510000004998,
0.538514,µm,Segment,6,2,1,100000000,510000005002,
0.591691,µm,Segment,8,2,1,100000000,510000005006,
0.505418,µm,Segment,2,2,1,100000000,510000005009,
2.17849,µm,Segment,0,1,1,100000002,510000005029,
2.20514,µm,Segment,3,3,1,100000000,510000005047,
0.624261,µm,Segment,6,3,1,100000000,510000005051,
0.3521,µm,Segment,2,3,1,100000002,510000005053,
1.9577,µm,Segment,2,2,1,100000001,510000005074,
1.16832,µm,Segment,4,3,1,100000000,510000005090,
0.241412,µm,Segment,3,2,1,100000000,510000005092,
1.32521,µm,Segment,2,2,1,100000000,510000005102,
1.94359,µm,Segment,4,2,1,100000000,510000005123,
2.84928,µm,Segment,1,2,1,100000000,510000005151,
0.34112,µm,Segment,3,4,1,100000000,510000005153,
0.55039,µm,Segment,8,4,1,100000002,510000005156,
1.8365,µm,Segment,5,3,1,100000002,510000005170,
0.53396,µm,Segment,3,1,1,100000000,510000005173,
0.714045,µm,Segment,2,3,1,100000001,510000005178,
1.63363,µm,Segment,1,1,1,100000002,510000005197,
1.12032,µm,Segment,0,1,1,100000002,510000005212,
0.388943,µm,Segment,5,1,1,100000000,510000005230,
0.889783,µm,Segment,7,5,1,100000002,510000005235,
0.56159,µm,Segment,7,6,1,100000002,510000005240,
0.575851,µm,Segment,5,2,1,100000000,510000005243,
0.707033,µm,Segment,1,2,1,100000000,510000005250,
0.138169,µm,Segment,0,1,1,100000002,510000005255,
0.742622,µm,Segment,0,1,1,100000002,510000005267,
0.449843,µm,Segment,3,3,1,100000000,510000005269,
1.47349,µm,Segment,3,4,1,100000002,510000005279,
0.423187,µm,Segment,2,2,1,100000000,510000005282,
0.685252,µm,Segment,1,2,1,100000002,510000005286,
0.608498,µm,Segment,2,3,1,100000000,510000005288,
0.395225,µm,Segment,2,1,1,100000002,510000005290,
0.464391,µm,Segment,3,2,1,100000000,510000005292,
0.790654,µm,Segment,6,5,1,100000002,510000005295,
0.457851,µm,Segment,2,2,1,100000000,510000005297,
0.402439,µm,Segment,1,2,1,100000001,510000005300,
0.591439,µm,Segment,0,1,1,100000000,510000005306,
0.920225,µm,Segment,1,2,1,100000002,510000005314,
0.686504,µm,Segment,2,2,1,100000000,510000005320,
0.641902,µm,Segment,2,2,1,100000002,510000005326,
0.465148,µm,Segment,2,2,1,100000002,510000005329,
0.471797,µm,Segment,1,1,1,100000002,510000005332,
0.310998,µm,Segment,1,2,1,100000000,510000005334,
0.382071,µm,Segment,2,1,1,100000002,510000005336,
0.302989,µm,Segment,0,1,1,100000002,510000005341,
0.468841,µm,Segment,1,1,1,100000000,510000005343,
1.94556,µm,Segment,2,2,1,100000000,510000005379,
1.61114,µm,Segment,0,1,1,100000000,510000005390,
0.969184,µm,Segment,0,1,1,100000001,510000005398,
0.333136,µm,Segment,0,1,1,100000002,510000005408,
0.38991,µm,Segment,1,2,1,100000000,510000005410,
0.524142,µm,Segment,0,1,1,100000002,510000005419,
0.131176,µm,Segment,0,1,1,100000000,510000005424,
0.996025,µm,Segment,1,1,1,100000001,510000005434,
1.07441,µm,Segment,0,1,1,100000001,510000005445,
0.947956,µm,Segment,0,1,1,100000000,510000005457,
0.43073,µm,Segment,0,1,1,100000000,510000005471,
0.756971,µm,Segment,0,1,1,100000002,510000005494,
0.385223,µm,Segment,0,1,1,100000002,510000005500,
