
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.360049,0.305216,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000007979,
0.415664,0.416446,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000007980,
0.244918,0.260905,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008043,
0.252072,0.271312,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008044,
0.201799,0.221972,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008045,
0.180964,0.168241,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008046,
0.181263,0.168839,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008047,
0.195241,0.196795,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008048,
0.373505,0.317837,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008113,
0.355177,0.298254,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008114,
0.350172,0.35759,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008127,
0.273695,0.249528,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008131,
0.258221,0.233594,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008132,
0.26036,0.223437,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008142,
0.549659,0.607469,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008194,
0.324992,0.280888,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008195,
0.353062,0.33833,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008196,
0.302631,0.288174,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008197,
0.291002,0.264915,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008198,
0.465653,0.596018,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008200,
0.249795,0.165813,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008201,
0.308015,0.304501,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008207,
0.302988,0.166842,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000006460,
0.327127,0.176412,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000006521,
0.543475,0.252062,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000006632,
0.284344,0.192409,0.287301,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006665,
0.211371,0.180392,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000006758,
0.199952,0.362663,0.276789,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006809,
0.207443,0.362663,0.276789,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006831,
0.281555,0.296158,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006862,
0.228404,0.191609,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006879,
0.341902,0.220055,0.346407,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006909,
0.274857,0.362663,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006912,
0.229106,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000006914,
0.357543,0.660014,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006917,
0.313682,0.232718,0.183578,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006929,
0.266889,0.269788,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000006976,
0.278918,0.34313,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007043,
