
Spine Intensity Max Ch=2 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
112,,Spine,2,6,Image 1,4,1,100000002,610000002023,
116,,Spine,2,1,Image 1,1,1,100000000,610000002031,
99,,Spine,2,0,Image 1,1,1,100000004,610000002036,
200,,Spine,2,1,Image 1,1,1,100000001,610000002041,
112,,Spine,2,1,Image 1,1,1,100000004,610000002044,
187,,Spine,2,0,Image 1,1,1,100000003,610000002051,
159,,Spine,2,3,Image 1,3,1,100000002,610000002055,
122,,Spine,2,8,Image 1,5,1,100000002,610000002061,
153,,Spine,2,8,Image 1,5,1,100000002,610000002064,
187,,Spine,2,0,Image 1,1,1,100000003,610000002069,
125,,Spine,2,0,Image 1,1,1,100000001,610000002072,
113,,Spine,2,1,Image 1,2,1,100000003,610000002074,
165,,Spine,2,0,Image 1,1,1,100000002,610000002077,
99,,Spine,2,0,Image 1,1,1,100000004,610000002080,
122,,Spine,2,8,Image 1,5,1,100000002,610000002083,
196,,Spine,2,0,Image 1,1,1,100000003,610000002086,
187,,Spine,2,0,Image 1,1,1,100000003,610000002091,
188,,Spine,2,0,Image 1,1,1,100000001,610000002095,
130,,Spine,2,1,Image 1,1,1,100000000,610000002099,
176,,Spine,2,0,Image 1,1,1,100000001,610000002102,
163,,Spine,2,4,Image 1,2,1,100000002,610000002105,
138,,Spine,2,0,Image 1,1,1,100000003,610000002107,
96,,Spine,2,1,Image 1,1,1,100000000,610000002109,
159,,Spine,2,3,Image 1,3,1,100000002,610000002111,
162,,Spine,2,0,Image 1,1,1,100000003,610000002113,
193,,Spine,2,0,Image 1,1,1,100000003,610000002118,
165,,Spine,2,0,Image 1,1,1,100000002,610000002120,
189,,Spine,2,0,Image 1,1,1,100000001,610000002123,
185,,Spine,2,0,Image 1,1,1,100000001,610000002126,
181,,Spine,2,0,Image 1,1,1,100000001,610000002129,
187,,Spine,2,0,Image 1,1,1,100000003,610000002132,
136,,Spine,2,0,Image 1,1,1,100000003,610000002134,
179,,Spine,2,0,Image 1,1,1,100000003,610000002139,
187,,Spine,2,0,Image 1,1,1,100000003,610000002145,
171,,Spine,2,0,Image 1,1,1,100000003,610000002148,
171,,Spine,2,0,Image 1,1,1,100000003,610000002151,
199,,Spine,2,0,Image 1,1,1,100000003,610000002155,
159,,Spine,2,3,Image 1,3,1,100000002,610000002158,
187,,Spine,2,0,Image 1,1,1,100000003,610000002160,
193,,Spine,2,0,Image 1,1,1,100000003,610000002163,
189,,Spine,2,0,Image 1,1,1,100000001,610000002168,
191,,Spine,2,0,Image 1,1,1,100000001,610000002180,
138,,Spine,2,1,Image 1,1,1,100000000,610000002186,
179,,Spine,2,3,Image 1,2,1,100000001,610000002188,
135,,Spine,2,1,Image 1,2,1,100000001,610000002189,
105,,Spine,2,1,Image 1,2,1,100000001,610000002190,
117,,Spine,2,1,Image 1,2,1,100000001,610000002191,
149,,Spine,2,0,Image 1,1,1,100000001,610000002192,
189,,Spine,2,1,Image 1,2,1,100000001,610000002193,
188,,Spine,2,1,Image 1,1,1,100000001,610000002194,
163,,Spine,2,4,Image 1,2,1,100000002,610000002195,
163,,Spine,2,7,Image 1,5,1,100000002,610000002196,
138,,Spine,2,4,Image 1,3,1,100000002,610000002197,
85,,Spine,2,3,Image 1,2,1,100000002,610000002198,
123,,Spine,2,1,Image 1,1,1,100000002,610000002199,
63,,Spine,2,3,Image 1,3,1,100000002,610000002200,
136,,Spine,2,2,Image 1,3,1,100000002,610000002201,
165,,Spine,2,0,Image 1,1,1,100000002,610000002202,
199,,Spine,2,0,Image 1,1,1,100000003,610000002203,
137,,Spine,2,1,Image 1,1,1,100000003,610000002204,
171,,Spine,2,0,Image 1,1,1,100000003,610000002205,
188,,Spine,2,0,Image 1,1,1,100000003,610000002206,
64,,Spine,2,3,Image 1,2,1,100000004,610000002217,
98,,Spine,2,1,Image 1,2,1,100000004,610000002218,
117,,Spine,2,1,Image 1,1,1,100000004,610000002219,
