
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
386,,Segment,2,5,Image 1,3,1,100000002,510000000044,
307,,Segment,2,4,Image 1,3,1,100000002,510000000048,
3423,,Segment,2,3,Image 1,2,1,100000002,510000000089,
1227,,Segment,2,2,Image 1,2,1,100000002,510000000107,
266,,Segment,2,1,Image 1,1,1,100000002,510000000109,
1231,,Segment,2,0,Image 1,1,1,100000002,510000000130,
203,,Segment,2,5,Image 1,3,1,100000002,510000000157,
451,,Segment,2,4,Image 1,2,1,100000002,510000000164,
287,,Segment,2,5,Image 1,2,1,100000002,510000000168,
314,,Segment,2,5,Image 1,4,1,100000002,510000000172,
30,,Segment,2,5,Image 1,4,1,100000001,510000000174,
500,,Segment,2,4,Image 1,3,1,100000001,510000000193,
732,,Segment,2,3,Image 1,2,1,100000001,510000000206,
1173,,Segment,2,2,Image 1,1,1,100000001,510000000227,
1508,,Segment,2,0,Image 1,1,1,100000001,510000000259,
45,,Segment,2,4,Image 1,2,1,100000001,510000000281,
1325,,Segment,2,1,Image 1,2,1,100000001,510000000303,
1012,,Segment,2,4,Image 1,4,1,100000001,510000000316,
254,,Segment,2,3,Image 1,3,1,100000001,510000000324,
407,,Segment,2,3,Image 1,1,1,100000001,510000000327,
74,,Segment,2,4,Image 1,3,1,100000001,510000000329,
620,,Segment,2,3,Image 1,2,1,100000001,510000000339,
3213,,Segment,2,1,Image 1,2,1,100000003,510000000381,
2961,,Segment,2,0,Image 1,1,1,100000003,510000000404,
794,,Segment,2,1,Image 1,1,1,100000003,510000000413,
480,,Segment,2,7,Image 1,4,1,100000002,510000000424,
788,,Segment,2,6,Image 1,4,1,100000002,510000000429,
516,,Segment,2,5,Image 1,3,1,100000002,510000000433,
1589,,Segment,2,4,Image 1,2,1,100000002,510000000444,
2216,,Segment,2,3,Image 1,2,1,100000002,510000000459,
2817,,Segment,2,2,Image 1,2,1,100000002,510000000482,
2226,,Segment,2,1,Image 1,1,1,100000002,510000000506,
