
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,3,8,Image 1,4,1,100000002,510000001163,
4,,Segment,3,9,Image 1,3,1,100000002,510000001166,
4,,Segment,3,2,Image 1,2,1,100000004,510000001169,
4,,Segment,3,5,Image 1,5,1,100000002,510000001172,
5,,Segment,3,4,Image 1,4,1,100000002,510000001176,
24,,Segment,3,5,Image 1,2,1,100000002,510000001199,
14,,Segment,3,2,Image 1,2,1,100000001,510000001213,
16,,Segment,3,1,Image 1,2,1,100000001,510000001228,
31,,Segment,3,0,Image 1,1,1,100000001,510000001261,
6,,Segment,3,7,Image 1,5,1,100000002,510000001286,
3,,Segment,3,5,Image 1,4,1,100000002,510000001288,
22,,Segment,3,1,Image 1,1,1,100000004,510000001309,
16,,Segment,3,0,Image 1,1,1,100000004,510000001326,
14,,Segment,3,3,Image 1,3,1,100000002,510000001344,
13,,Segment,3,2,Image 1,3,1,100000002,510000001356,
12,,Segment,3,1,Image 1,2,1,100000004,510000001367,
12,,Segment,3,0,Image 1,1,1,100000004,510000001383,
9,,Segment,3,2,Image 1,1,1,100000004,510000001391,
6,,Segment,3,1,Image 1,1,1,100000004,510000001396,
4,,Segment,3,5,Image 1,3,1,100000002,510000001399,
5,,Segment,3,2,Image 1,2,1,100000004,510000001404,
19,,Segment,3,1,Image 1,2,1,100000004,510000001422,
4,,Segment,3,2,Image 1,3,1,100000001,510000001425,
10,,Segment,3,3,Image 1,4,1,100000002,510000001434,
3,,Segment,3,4,Image 1,3,1,100000002,510000001436,
6,,Segment,3,1,Image 1,2,1,100000004,510000001441,
5,,Segment,3,1,Image 1,1,1,100000001,510000001445,
11,,Segment,3,3,Image 1,2,1,100000002,510000001455,
17,,Segment,3,2,Image 1,1,1,100000000,510000001472,
19,,Segment,3,1,Image 1,1,1,100000000,510000001490,
5,,Segment,3,0,Image 1,1,1,100000000,510000001523,
14,,Segment,3,3,Image 1,3,1,100000002,510000001538,
9,,Segment,3,2,Image 1,2,1,100000000,510000001546,
3,,Segment,3,3,Image 1,1,1,100000002,510000001548,
5,,Segment,3,0,Image 1,1,1,100000004,510000001556,
5,,Segment,3,0,Image 1,1,1,100000004,510000001562,
3,,Segment,3,0,Image 1,1,1,100000004,510000001565,
6,,Segment,3,1,Image 1,2,1,100000000,510000001570,
16,,Segment,3,0,Image 1,1,1,100000002,510000001587,
4,,Segment,3,0,Image 1,1,1,100000000,510000001628,
16,,Segment,3,1,Image 1,2,1,100000003,510000001645,
25,,Segment,3,0,Image 1,1,1,100000003,510000001688,
7,,Segment,3,2,Image 1,1,1,100000002,510000001698,
10,,Segment,3,1,Image 1,2,1,100000001,510000001707,
5,,Segment,3,0,Image 1,1,1,100000001,510000001711,
3,,Segment,3,1,Image 1,2,1,100000002,510000001724,
7,,Segment,3,1,Image 1,1,1,100000001,510000001730,
4,,Segment,3,1,Image 1,1,1,100000003,510000001733,
6,,Segment,3,0,Image 1,1,1,100000002,510000001742,
3,,Segment,3,0,Image 1,1,1,100000001,510000001815,
2,,Segment,3,1,Image 1,1,1,100000001,510000001824,
2,,Segment,3,5,Image 1,3,1,100000001,510000001825,
2,,Segment,3,2,Image 1,2,1,100000001,510000001826,
2,,Segment,3,6,Image 1,3,1,100000002,510000001828,
2,,Segment,3,6,Image 1,3,1,100000002,510000001829,
2,,Segment,3,7,Image 1,4,1,100000002,510000001830,
2,,Segment,3,2,Image 1,1,1,100000002,510000001831,
2,,Segment,3,5,Image 1,3,1,100000002,510000001832,
2,,Segment,3,5,Image 1,4,1,100000002,510000001833,
2,,Segment,3,4,Image 1,2,1,100000002,510000001834,
2,,Segment,3,2,Image 1,1,1,100000004,510000001835,
