
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
32.6743,,Segment,3,5,Image 1,3,1,100000002,510000000044,
47.791,,Segment,3,4,Image 1,3,1,100000002,510000000048,
54.3589,,Segment,3,3,Image 1,2,1,100000002,510000000089,
50.0183,,Segment,3,2,Image 1,2,1,100000002,510000000107,
52.3069,,Segment,3,1,Image 1,1,1,100000002,510000000109,
60.1452,,Segment,3,0,Image 1,1,1,100000002,510000000130,
38.716,,Segment,3,5,Image 1,3,1,100000002,510000000157,
44.6039,,Segment,3,4,Image 1,2,1,100000002,510000000164,
45.0691,,Segment,3,5,Image 1,2,1,100000002,510000000168,
49.5354,,Segment,3,5,Image 1,4,1,100000002,510000000172,
13.775,,Segment,3,5,Image 1,4,1,100000001,510000000174,
21.4028,,Segment,3,4,Image 1,3,1,100000001,510000000193,
49.702,,Segment,3,3,Image 1,2,1,100000001,510000000206,
53.8956,,Segment,3,2,Image 1,1,1,100000001,510000000227,
53.0338,,Segment,3,0,Image 1,1,1,100000001,510000000259,
21.6105,,Segment,3,4,Image 1,2,1,100000001,510000000281,
49.1534,,Segment,3,1,Image 1,2,1,100000001,510000000303,
51.264,,Segment,3,4,Image 1,4,1,100000001,510000000316,
33.6899,,Segment,3,3,Image 1,3,1,100000001,510000000324,
72.1341,,Segment,3,3,Image 1,1,1,100000001,510000000327,
27.9762,,Segment,3,4,Image 1,3,1,100000001,510000000329,
39.2062,,Segment,3,3,Image 1,2,1,100000001,510000000339,
90.0377,,Segment,3,1,Image 1,2,1,100000003,510000000381,
103.524,,Segment,3,0,Image 1,1,1,100000003,510000000404,
102.149,,Segment,3,1,Image 1,1,1,100000003,510000000413,
46.8189,,Segment,3,7,Image 1,4,1,100000002,510000000424,
90.513,,Segment,3,6,Image 1,4,1,100000002,510000000429,
80.3429,,Segment,3,5,Image 1,3,1,100000002,510000000433,
86.8506,,Segment,3,4,Image 1,2,1,100000002,510000000444,
95.1821,,Segment,3,3,Image 1,2,1,100000002,510000000459,
80.0521,,Segment,3,2,Image 1,2,1,100000002,510000000482,
72.7913,,Segment,3,1,Image 1,1,1,100000002,510000000506,
66.3009,,Segment,3,0,Image 1,1,1,100000002,510000000539,
37.2353,,Segment,3,4,Image 1,3,1,100000002,510000000543,
59.7367,,Segment,3,3,Image 1,2,1,100000002,510000000551,
60.8598,,Segment,3,2,Image 1,2,1,100000002,510000000560,
74.0102,,Segment,3,1,Image 1,2,1,100000002,510000000564,
62.7051,,Segment,3,8,Image 1,5,1,100000002,510000000586,
50.3109,,Segment,3,7,Image 1,5,1,100000002,510000000592,
41.4718,,Segment,3,6,Image 1,5,1,100000002,510000000633,
56.746,,Segment,3,5,Image 1,4,1,100000002,510000000658,
87.9203,,Segment,3,4,Image 1,3,1,100000002,510000000665,
14.202,,Segment,3,8,Image 1,6,1,100000002,510000000668,
36.6618,,Segment,3,7,Image 1,5,1,100000002,510000000682,
34.689,,Segment,3,6,Image 1,4,1,100000002,510000000690,
62.5738,,Segment,3,5,Image 1,4,1,100000002,510000000706,
68.3535,,Segment,3,4,Image 1,4,1,100000002,510000000743,
60.4969,,Segment,3,3,Image 1,3,1,100000002,510000000757,
50.3182,,Segment,3,11,Image 1,6,1,100000002,510000000764,
49.5411,,Segment,3,10,Image 1,5,1,100000002,510000000799,
68.5103,,Segment,3,9,Image 1,4,1,100000002,510000000839,
85.8242,,Segment,3,8,Image 1,3,1,100000002,510000000841,
93.3715,,Segment,3,7,Image 1,3,1,100000002,510000000843,
89.8235,,Segment,3,5,Image 1,3,1,100000002,510000000848,
75.9249,,Segment,3,4,Image 1,3,1,100000002,510000000852,
74.4001,,Segment,3,3,Image 1,3,1,100000002,510000000886,
85.3552,,Segment,3,11,Image 1,5,1,100000002,510000000890,
61.7522,,Segment,3,7,Image 1,6,1,100000002,510000000895,
39.0735,,Segment,3,6,Image 1,5,1,100000002,510000000908,
33.8084,,Segment,3,7,Image 1,4,1,100000002,510000000912,
81.9641,,Segment,3,10,Image 1,4,1,100000002,510000000924,
29.7112,,Segment,3,3,Image 1,2,1,100000004,510000000942,
33.4475,,Segment,3,1,Image 1,1,1,100000004,510000000958,
29.1496,,Segment,3,0,Image 1,1,1,100000004,510000000985,
39.1871,,Segment,3,3,Image 1,1,1,100000004,510000001044,
43.8841,,Segment,3,6,Image 1,4,1,100000002,510000001050,
30.7891,,Segment,3,1,Image 1,2,1,100000004,510000001066,
33.8871,,Segment,3,1,Image 1,1,1,100000004,510000001113,
50.9868,,Segment,3,0,Image 1,1,1,100000004,510000001127,
63.069,,Segment,3,6,Image 1,4,1,100000002,510000001155,
61.3938,,Segment,3,8,Image 1,4,1,100000002,510000001163,
46.4055,,Segment,3,9,Image 1,3,1,100000002,510000001166,
30.4259,,Segment,3,2,Image 1,2,1,100000004,510000001169,
55.2891,,Segment,3,5,Image 1,5,1,100000002,510000001172,
53.3874,,Segment,3,4,Image 1,4,1,100000002,510000001176,
67.5591,,Segment,3,5,Image 1,2,1,100000002,510000001199,
55.693,,Segment,3,2,Image 1,2,1,100000001,510000001213,
45.7924,,Segment,3,1,Image 1,2,1,100000001,510000001228,
54.0154,,Segment,3,0,Image 1,1,1,100000001,510000001261,
67.517,,Segment,3,7,Image 1,5,1,100000002,510000001286,
68.4957,,Segment,3,5,Image 1,4,1,100000002,510000001288,
36.1234,,Segment,3,1,Image 1,1,1,100000004,510000001309,
32.0889,,Segment,3,0,Image 1,1,1,100000004,510000001326,
31.8273,,Segment,3,3,Image 1,3,1,100000002,510000001344,
39.4069,,Segment,3,2,Image 1,3,1,100000002,510000001356,
19.0934,,Segment,3,1,Image 1,2,1,100000004,510000001367,
27.7431,,Segment,3,0,Image 1,1,1,100000004,510000001383,
29.3891,,Segment,3,2,Image 1,1,1,100000004,510000001391,
23.2768,,Segment,3,1,Image 1,1,1,100000004,510000001396,
39.4286,,Segment,3,5,Image 1,3,1,100000002,510000001399,
28.9542,,Segment,3,2,Image 1,2,1,100000004,510000001404,
41.7213,,Segment,3,1,Image 1,2,1,100000004,510000001422,
32.7863,,Segment,3,2,Image 1,3,1,100000001,510000001425,
63.3041,,Segment,3,3,Image 1,4,1,100000002,510000001434,
37.2126,,Segment,3,4,Image 1,3,1,100000002,510000001436,
41.5426,,Segment,3,1,Image 1,2,1,100000004,510000001441,
29.5833,,Segment,3,1,Image 1,1,1,100000001,510000001445,
73.8924,,Segment,3,3,Image 1,2,1,100000002,510000001455,
46.4623,,Segment,3,2,Image 1,1,1,100000000,510000001472,
55.0865,,Segment,3,1,Image 1,1,1,100000000,510000001490,
61.8899,,Segment,3,0,Image 1,1,1,100000000,510000001523,
42.0962,,Segment,3,3,Image 1,3,1,100000002,510000001538,
38.2857,,Segment,3,2,Image 1,2,1,100000000,510000001546,
72.9755,,Segment,3,3,Image 1,1,1,100000002,510000001548,
31.8581,,Segment,3,0,Image 1,1,1,100000004,510000001556,
22.0404,,Segment,3,0,Image 1,1,1,100000004,510000001562,
29.7714,,Segment,3,0,Image 1,1,1,100000004,510000001565,
43.0147,,Segment,3,1,Image 1,2,1,100000000,510000001570,
38.1858,,Segment,3,0,Image 1,1,1,100000002,510000001587,
43.5469,,Segment,3,0,Image 1,1,1,100000000,510000001628,
64.7852,,Segment,3,1,Image 1,2,1,100000003,510000001645,
86.9446,,Segment,3,0,Image 1,1,1,100000003,510000001688,
44.6374,,Segment,3,2,Image 1,1,1,100000002,510000001698,
105.671,,Segment,3,1,Image 1,2,1,100000001,510000001707,
114.725,,Segment,3,0,Image 1,1,1,100000001,510000001711,
50.2394,,Segment,3,1,Image 1,2,1,100000002,510000001724,
119.819,,Segment,3,1,Image 1,1,1,100000001,510000001730,
70.9028,,Segment,3,1,Image 1,1,1,100000003,510000001733,
32.6096,,Segment,3,0,Image 1,1,1,100000002,510000001742,
