
Spine Center Intensity Min Ch=1 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,1,6,Image 1,4,1,100000002,610000002023,
0,,Spine,1,1,Image 1,1,1,100000000,610000002031,
0,,Spine,1,0,Image 1,1,1,100000004,610000002036,
0,,Spine,1,1,Image 1,1,1,100000001,610000002041,
1,,Spine,1,1,Image 1,1,1,100000004,610000002044,
0,,Spine,1,0,Image 1,1,1,100000003,610000002051,
1,,Spine,1,3,Image 1,3,1,100000002,610000002055,
0,,Spine,1,8,Image 1,5,1,100000002,610000002061,
0,,Spine,1,8,Image 1,5,1,100000002,610000002064,
0,,Spine,1,0,Image 1,1,1,100000003,610000002069,
0,,Spine,1,0,Image 1,1,1,100000001,610000002072,
1,,Spine,1,1,Image 1,2,1,100000003,610000002074,
0,,Spine,1,0,Image 1,1,1,100000002,610000002077,
1,,Spine,1,0,Image 1,1,1,100000004,610000002080,
0,,Spine,1,8,Image 1,5,1,100000002,610000002083,
0,,Spine,1,0,Image 1,1,1,100000003,610000002086,
0,,Spine,1,0,Image 1,1,1,100000003,610000002091,
0,,Spine,1,0,Image 1,1,1,100000001,610000002095,
0,,Spine,1,1,Image 1,1,1,100000000,610000002099,
2,,Spine,1,0,Image 1,1,1,100000001,610000002102,
1,,Spine,1,4,Image 1,2,1,100000002,610000002105,
0,,Spine,1,0,Image 1,1,1,100000003,610000002107,
0,,Spine,1,1,Image 1,1,1,100000000,610000002109,
1,,Spine,1,3,Image 1,3,1,100000002,610000002111,
0,,Spine,1,0,Image 1,1,1,100000003,610000002113,
0,,Spine,1,0,Image 1,1,1,100000003,610000002118,
0,,Spine,1,0,Image 1,1,1,100000002,610000002120,
1,,Spine,1,0,Image 1,1,1,100000001,610000002123,
0,,Spine,1,0,Image 1,1,1,100000001,610000002126,
1,,Spine,1,0,Image 1,1,1,100000001,610000002129,
0,,Spine,1,0,Image 1,1,1,100000003,610000002132,
0,,Spine,1,0,Image 1,1,1,100000003,610000002134,
0,,Spine,1,0,Image 1,1,1,100000003,610000002139,
0,,Spine,1,0,Image 1,1,1,100000003,610000002145,
0,,Spine,1,0,Image 1,1,1,100000003,610000002148,
1,,Spine,1,0,Image 1,1,1,100000003,610000002151,
0,,Spine,1,0,Image 1,1,1,100000003,610000002155,
0,,Spine,1,3,Image 1,3,1,100000002,610000002158,
0,,Spine,1,0,Image 1,1,1,100000003,610000002160,
0,,Spine,1,0,Image 1,1,1,100000003,610000002163,
1,,Spine,1,0,Image 1,1,1,100000001,610000002168,
0,,Spine,1,0,Image 1,1,1,100000001,610000002180,
1,,Spine,1,1,Image 1,1,1,100000000,610000002186,
65,,Spine,1,3,Image 1,2,1,100000001,610000002188,
3,,Spine,1,1,Image 1,2,1,100000001,610000002189,
1,,Spine,1,1,Image 1,2,1,100000001,610000002190,
7,,Spine,1,1,Image 1,2,1,100000001,610000002191,
20,,Spine,1,0,Image 1,1,1,100000001,610000002192,
0,,Spine,1,1,Image 1,2,1,100000001,610000002193,
0,,Spine,1,1,Image 1,1,1,100000001,610000002194,
0,,Spine,1,4,Image 1,2,1,100000002,610000002195,
0,,Spine,1,7,Image 1,5,1,100000002,610000002196,
1,,Spine,1,4,Image 1,3,1,100000002,610000002197,
0,,Spine,1,3,Image 1,2,1,100000002,610000002198,
2,,Spine,1,1,Image 1,1,1,100000002,610000002199,
0,,Spine,1,3,Image 1,3,1,100000002,610000002200,
0,,Spine,1,2,Image 1,3,1,100000002,610000002201,
0,,Spine,1,0,Image 1,1,1,100000002,610000002202,
0,,Spine,1,0,Image 1,1,1,100000003,610000002203,
4,,Spine,1,1,Image 1,1,1,100000003,610000002204,
1,,Spine,1,0,Image 1,1,1,100000003,610000002205,
0,,Spine,1,0,Image 1,1,1,100000003,610000002206,
1,,Spine,1,3,Image 1,2,1,100000004,610000002217,
0,,Spine,1,1,Image 1,2,1,100000004,610000002218,
0,,Spine,1,1,Image 1,1,1,100000004,610000002219,
