
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
21.0625,,Segment,3,5,Image 1,3,1,100000002,510000000044,
67.0625,,Segment,3,4,Image 1,3,1,100000002,510000000048,
85.625,,Segment,3,3,Image 1,2,1,100000002,510000000089,
50.125,,Segment,3,2,Image 1,2,1,100000002,510000000107,
110.062,,Segment,3,1,Image 1,1,1,100000002,510000000109,
76.5625,,Segment,3,0,Image 1,1,1,100000002,510000000130,
45.0312,,Segment,3,5,Image 1,3,1,100000002,510000000157,
56.5625,,Segment,3,4,Image 1,2,1,100000002,510000000164,
57.0312,,Segment,3,5,Image 1,2,1,100000002,510000000168,
41.0625,,Segment,3,5,Image 1,4,1,100000002,510000000172,
9.00391,,Segment,3,5,Image 1,4,1,100000001,510000000174,
18.0625,,Segment,3,4,Image 1,3,1,100000001,510000000193,
40.625,,Segment,3,3,Image 1,2,1,100000001,510000000206,
45.125,,Segment,3,2,Image 1,1,1,100000001,510000000227,
51.625,,Segment,3,0,Image 1,1,1,100000001,510000000259,
13.0156,,Segment,3,4,Image 1,2,1,100000001,510000000281,
50.125,,Segment,3,1,Image 1,2,1,100000001,510000000303,
67.625,,Segment,3,4,Image 1,4,1,100000001,510000000316,
29.0156,,Segment,3,3,Image 1,3,1,100000001,510000000324,
133.031,,Segment,3,3,Image 1,1,1,100000001,510000000327,
21.0078,,Segment,3,4,Image 1,3,1,100000001,510000000329,
35.125,,Segment,3,3,Image 1,2,1,100000001,510000000339,
70.125,,Segment,3,1,Image 1,2,1,100000003,510000000381,
160.125,,Segment,3,0,Image 1,1,1,100000003,510000000404,
77.625,,Segment,3,1,Image 1,1,1,100000003,510000000413,
25.0625,,Segment,3,7,Image 1,4,1,100000002,510000000424,
122.531,,Segment,3,6,Image 1,4,1,100000002,510000000429,
90.0625,,Segment,3,5,Image 1,3,1,100000002,510000000433,
127.562,,Segment,3,4,Image 1,2,1,100000002,510000000444,
136.062,,Segment,3,3,Image 1,2,1,100000002,510000000459,
116.562,,Segment,3,2,Image 1,2,1,100000002,510000000482,
89.0625,,Segment,3,1,Image 1,1,1,100000002,510000000506,
68.125,,Segment,3,0,Image 1,1,1,100000002,510000000539,
46.5625,,Segment,3,4,Image 1,3,1,100000002,510000000543,
59.0625,,Segment,3,3,Image 1,2,1,100000002,510000000551,
67.5625,,Segment,3,2,Image 1,2,1,100000002,510000000560,
106.062,,Segment,3,1,Image 1,2,1,100000002,510000000564,
52.625,,Segment,3,8,Image 1,5,1,100000002,510000000586,
77.125,,Segment,3,7,Image 1,5,1,100000002,510000000592,
48.0625,,Segment,3,6,Image 1,5,1,100000002,510000000633,
74.0625,,Segment,3,5,Image 1,4,1,100000002,510000000658,
126.562,,Segment,3,4,Image 1,3,1,100000002,510000000665,
11.0156,,Segment,3,8,Image 1,6,1,100000002,510000000668,
28.9375,,Segment,3,7,Image 1,5,1,100000002,510000000682,
20.0312,,Segment,3,6,Image 1,4,1,100000002,510000000690,
77.0625,,Segment,3,5,Image 1,4,1,100000002,510000000706,
109.625,,Segment,3,4,Image 1,4,1,100000002,510000000743,
87.0625,,Segment,3,3,Image 1,3,1,100000002,510000000757,
59.0625,,Segment,3,11,Image 1,6,1,100000002,510000000764,
55.125,,Segment,3,10,Image 1,5,1,100000002,510000000799,
102.125,,Segment,3,9,Image 1,4,1,100000002,510000000839,
122.031,,Segment,3,8,Image 1,3,1,100000002,510000000841,
120.016,,Segment,3,7,Image 1,3,1,100000002,510000000843,
114.062,,Segment,3,5,Image 1,3,1,100000002,510000000848,
92.0156,,Segment,3,4,Image 1,3,1,100000002,510000000852,
96.0625,,Segment,3,3,Image 1,3,1,100000002,510000000886,
117.031,,Segment,3,11,Image 1,5,1,100000002,510000000890,
48.125,,Segment,3,7,Image 1,6,1,100000002,510000000895,
26.0625,,Segment,3,6,Image 1,5,1,100000002,510000000908,
39.0625,,Segment,3,7,Image 1,4,1,100000002,510000000912,
109.062,,Segment,3,10,Image 1,4,1,100000002,510000000924,
32.0625,,Segment,3,3,Image 1,2,1,100000004,510000000942,
54.0625,,Segment,3,1,Image 1,1,1,100000004,510000000958,
37.0312,,Segment,3,0,Image 1,1,1,100000004,510000000985,
57.0625,,Segment,3,3,Image 1,1,1,100000004,510000001044,
28.125,,Segment,3,6,Image 1,4,1,100000002,510000001050,
38.0625,,Segment,3,1,Image 1,2,1,100000004,510000001066,
47.5625,,Segment,3,1,Image 1,1,1,100000004,510000001113,
63.0312,,Segment,3,0,Image 1,1,1,100000004,510000001127,
33.625,,Segment,3,6,Image 1,4,1,100000002,510000001155,
51.0625,,Segment,3,8,Image 1,4,1,100000002,510000001163,
43.625,,Segment,3,9,Image 1,3,1,100000002,510000001166,
38.0312,,Segment,3,2,Image 1,2,1,100000004,510000001169,
48.5312,,Segment,3,5,Image 1,5,1,100000002,510000001172,
43.0625,,Segment,3,4,Image 1,4,1,100000002,510000001176,
95,,Segment,3,5,Image 1,2,1,100000002,510000001199,
69.625,,Segment,3,2,Image 1,2,1,100000001,510000001213,
68.0625,,Segment,3,1,Image 1,2,1,100000001,510000001228,
47.0625,,Segment,3,0,Image 1,1,1,100000001,510000001261,
70.5625,,Segment,3,7,Image 1,5,1,100000002,510000001286,
92.0312,,Segment,3,5,Image 1,4,1,100000002,510000001288,
44.0625,,Segment,3,1,Image 1,1,1,100000004,510000001309,
29.0625,,Segment,3,0,Image 1,1,1,100000004,510000001326,
31.5625,,Segment,3,3,Image 1,3,1,100000002,510000001344,
50.0625,,Segment,3,2,Image 1,3,1,100000002,510000001356,
14.5156,,Segment,3,1,Image 1,2,1,100000004,510000001367,
31.5312,,Segment,3,0,Image 1,1,1,100000004,510000001383,
45.0156,,Segment,3,2,Image 1,1,1,100000004,510000001391,
27.5312,,Segment,3,1,Image 1,1,1,100000004,510000001396,
46.5312,,Segment,3,5,Image 1,3,1,100000002,510000001399,
45.0312,,Segment,3,2,Image 1,2,1,100000004,510000001404,
40.125,,Segment,3,1,Image 1,2,1,100000004,510000001422,
33.0312,,Segment,3,2,Image 1,3,1,100000001,510000001425,
80.125,,Segment,3,3,Image 1,4,1,100000002,510000001434,
67.0625,,Segment,3,4,Image 1,3,1,100000002,510000001436,
44.0312,,Segment,3,1,Image 1,2,1,100000004,510000001441,
22.0312,,Segment,3,1,Image 1,1,1,100000001,510000001445,
95.0625,,Segment,3,3,Image 1,2,1,100000002,510000001455,
61.0312,,Segment,3,2,Image 1,1,1,100000000,510000001472,
67.0625,,Segment,3,1,Image 1,1,1,100000000,510000001490,
81.0625,,Segment,3,0,Image 1,1,1,100000000,510000001523,
58.5625,,Segment,3,3,Image 1,3,1,100000002,510000001538,
27.0625,,Segment,3,2,Image 1,2,1,100000000,510000001546,
94.0156,,Segment,3,3,Image 1,1,1,100000002,510000001548,
27.0312,,Segment,3,0,Image 1,1,1,100000004,510000001556,
15.0625,,Segment,3,0,Image 1,1,1,100000004,510000001562,
0.0625,,Segment,3,0,Image 1,1,1,100000004,510000001565,
24.5625,,Segment,3,1,Image 1,2,1,100000000,510000001570,
23.5625,,Segment,3,0,Image 1,1,1,100000002,510000001587,
60.0312,,Segment,3,0,Image 1,1,1,100000000,510000001628,
57.0625,,Segment,3,1,Image 1,2,1,100000003,510000001645,
124.062,,Segment,3,0,Image 1,1,1,100000003,510000001688,
60.0625,,Segment,3,2,Image 1,1,1,100000002,510000001698,
83.625,,Segment,3,1,Image 1,2,1,100000001,510000001707,
165.031,,Segment,3,0,Image 1,1,1,100000001,510000001711,
29.0625,,Segment,3,1,Image 1,2,1,100000002,510000001724,
145.125,,Segment,3,1,Image 1,1,1,100000001,510000001730,
101.531,,Segment,3,1,Image 1,1,1,100000003,510000001733,
31.5625,,Segment,3,0,Image 1,1,1,100000002,510000001742,
76.0312,,Segment,3,0,Image 1,1,1,100000001,510000001815,
93.002,,Segment,3,1,Image 1,1,1,100000001,510000001824,
13.501,,Segment,3,5,Image 1,3,1,100000001,510000001825,
60.5625,,Segment,3,2,Image 1,2,1,100000001,510000001826,
100.562,,Segment,3,6,Image 1,3,1,100000002,510000001828,
121.016,,Segment,3,6,Image 1,3,1,100000002,510000001829,
116.008,,Segment,3,7,Image 1,4,1,100000002,510000001830,
106.508,,Segment,3,2,Image 1,1,1,100000002,510000001831,
95.0156,,Segment,3,5,Image 1,3,1,100000002,510000001832,
96.5156,,Segment,3,5,Image 1,4,1,100000002,510000001833,
11.5156,,Segment,3,4,Image 1,2,1,100000002,510000001834,
42.0078,,Segment,3,2,Image 1,1,1,100000004,510000001835,
