
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
35.0909,,Segment,2,5,Image 1,3,1,100000002,510000000044,
61.4,,Segment,2,4,Image 1,3,1,100000002,510000000048,
81.5,,Segment,2,3,Image 1,2,1,100000002,510000000089,
64.5789,,Segment,2,2,Image 1,2,1,100000002,510000000107,
88.6667,,Segment,2,1,Image 1,1,1,100000002,510000000109,
76.9375,,Segment,2,0,Image 1,1,1,100000002,510000000130,
40.6,,Segment,2,5,Image 1,3,1,100000002,510000000157,
56.375,,Segment,2,4,Image 1,2,1,100000002,510000000164,
57.4,,Segment,2,5,Image 1,2,1,100000002,510000000168,
62.8,,Segment,2,5,Image 1,4,1,100000002,510000000172,
10,,Segment,2,5,Image 1,4,1,100000001,510000000174,
25,,Segment,2,4,Image 1,3,1,100000001,510000000193,
52.2857,,Segment,2,3,Image 1,2,1,100000001,510000000206,
53.3182,,Segment,2,2,Image 1,1,1,100000001,510000000227,
53.8571,,Segment,2,0,Image 1,1,1,100000001,510000000259,
15,,Segment,2,4,Image 1,2,1,100000001,510000000281,
57.6087,,Segment,2,1,Image 1,2,1,100000001,510000000303,
72.2857,,Segment,2,4,Image 1,4,1,100000001,510000000316,
28.2222,,Segment,2,3,Image 1,3,1,100000001,510000000324,
135.667,,Segment,2,3,Image 1,1,1,100000001,510000000327,
24.6667,,Segment,2,4,Image 1,3,1,100000001,510000000329,
56.3636,,Segment,2,3,Image 1,2,1,100000001,510000000339,
74.7209,,Segment,2,1,Image 1,2,1,100000003,510000000381,
128.739,,Segment,2,0,Image 1,1,1,100000003,510000000404,
79.4,,Segment,2,1,Image 1,1,1,100000003,510000000413,
40,,Segment,2,7,Image 1,4,1,100000002,510000000424,
131.333,,Segment,2,6,Image 1,4,1,100000002,510000000429,
103.2,,Segment,2,5,Image 1,3,1,100000002,510000000433,
132.417,,Segment,2,4,Image 1,2,1,100000002,510000000444,
138.5,,Segment,2,3,Image 1,2,1,100000002,510000000459,
117.375,,Segment,2,2,Image 1,2,1,100000002,510000000482,
89.04,,Segment,2,1,Image 1,1,1,100000002,510000000506,
73.2692,,Segment,2,0,Image 1,1,1,100000002,510000000539,
54.25,,Segment,2,4,Image 1,3,1,100000002,510000000543,
61.7778,,Segment,2,3,Image 1,2,1,100000002,510000000551,
70.6,,Segment,2,2,Image 1,2,1,100000002,510000000560,
107.2,,Segment,2,1,Image 1,2,1,100000002,510000000564,
62.5455,,Segment,2,8,Image 1,5,1,100000002,510000000586,
79.1429,,Segment,2,7,Image 1,5,1,100000002,510000000592,
48.4524,,Segment,2,6,Image 1,5,1,100000002,510000000633,
77.9231,,Segment,2,5,Image 1,4,1,100000002,510000000658,
125.375,,Segment,2,4,Image 1,3,1,100000002,510000000665,
17,,Segment,2,8,Image 1,6,1,100000002,510000000668,
41.4,,Segment,2,7,Image 1,5,1,100000002,510000000682,
33,,Segment,2,6,Image 1,4,1,100000002,510000000690,
76.1176,,Segment,2,5,Image 1,4,1,100000002,510000000706,
101.658,,Segment,2,4,Image 1,4,1,100000002,510000000743,
84.6667,,Segment,2,3,Image 1,3,1,100000002,510000000757,
62,,Segment,2,11,Image 1,6,1,100000002,510000000764,
59.2222,,Segment,2,10,Image 1,5,1,100000002,510000000799,
101.244,,Segment,2,9,Image 1,4,1,100000002,510000000839,
134.333,,Segment,2,8,Image 1,3,1,100000002,510000000841,
121.333,,Segment,2,7,Image 1,3,1,100000002,510000000843,
123.8,,Segment,2,5,Image 1,3,1,100000002,510000000848,
91.2,,Segment,2,4,Image 1,3,1,100000002,510000000852,
95.4286,,Segment,2,3,Image 1,3,1,100000002,510000000886,
115.4,,Segment,2,11,Image 1,5,1,100000002,510000000890,
66.6667,,Segment,2,7,Image 1,6,1,100000002,510000000895,
36.8333,,Segment,2,6,Image 1,5,1,100000002,510000000908,
45.4,,Segment,2,7,Image 1,4,1,100000002,510000000912,
116,,Segment,2,10,Image 1,4,1,100000002,510000000924,
38.7368,,Segment,2,3,Image 1,2,1,100000004,510000000942,
52.8125,,Segment,2,1,Image 1,1,1,100000004,510000000958,
39.1429,,Segment,2,0,Image 1,1,1,100000004,510000000985,
55.4062,,Segment,2,3,Image 1,1,1,100000004,510000001044,
53,,Segment,2,6,Image 1,4,1,100000002,510000001050,
42,,Segment,2,1,Image 1,2,1,100000004,510000001066,
49.375,,Segment,2,1,Image 1,1,1,100000004,510000001113,
69.0769,,Segment,2,0,Image 1,1,1,100000004,510000001127,
54.6667,,Segment,2,6,Image 1,4,1,100000002,510000001155,
60.4444,,Segment,2,8,Image 1,4,1,100000002,510000001163,
70.5,,Segment,2,9,Image 1,3,1,100000002,510000001166,
36,,Segment,2,2,Image 1,2,1,100000004,510000001169,
49,,Segment,2,5,Image 1,5,1,100000002,510000001172,
44.8,,Segment,2,4,Image 1,4,1,100000002,510000001176,
95.625,,Segment,2,5,Image 1,2,1,100000002,510000001199,
70.9286,,Segment,2,2,Image 1,2,1,100000001,510000001213,
62.5625,,Segment,2,1,Image 1,2,1,100000001,510000001228,
51.1613,,Segment,2,0,Image 1,1,1,100000001,510000001261,
66.6667,,Segment,2,7,Image 1,5,1,100000002,510000001286,
81.6667,,Segment,2,5,Image 1,4,1,100000002,510000001288,
47.6818,,Segment,2,1,Image 1,1,1,100000004,510000001309,
36.8125,,Segment,2,0,Image 1,1,1,100000004,510000001326,
41.6429,,Segment,2,3,Image 1,3,1,100000002,510000001344,
53,,Segment,2,2,Image 1,3,1,100000002,510000001356,
16.8333,,Segment,2,1,Image 1,2,1,100000004,510000001367,
29.4167,,Segment,2,0,Image 1,1,1,100000004,510000001383,
42.2222,,Segment,2,2,Image 1,1,1,100000004,510000001391,
26.5,,Segment,2,1,Image 1,1,1,100000004,510000001396,
52,,Segment,2,5,Image 1,3,1,100000002,510000001399,
45.4,,Segment,2,2,Image 1,2,1,100000004,510000001404,
47.1579,,Segment,2,1,Image 1,2,1,100000004,510000001422,
36.75,,Segment,2,2,Image 1,3,1,100000001,510000001425,
86,,Segment,2,3,Image 1,4,1,100000002,510000001434,
68.3333,,Segment,2,4,Image 1,3,1,100000002,510000001436,
48.8333,,Segment,2,1,Image 1,2,1,100000004,510000001441,
31.6,,Segment,2,1,Image 1,1,1,100000001,510000001445,
92.1818,,Segment,2,3,Image 1,2,1,100000002,510000001455,
60.4118,,Segment,2,2,Image 1,1,1,100000000,510000001472,
71.8421,,Segment,2,1,Image 1,1,1,100000000,510000001490,
79,,Segment,2,0,Image 1,1,1,100000000,510000001523,
53.2143,,Segment,2,3,Image 1,3,1,100000002,510000001538,
40.6667,,Segment,2,2,Image 1,2,1,100000000,510000001546,
87,,Segment,2,3,Image 1,1,1,100000002,510000001548,
31.6,,Segment,2,0,Image 1,1,1,100000004,510000001556,
35.6,,Segment,2,0,Image 1,1,1,100000004,510000001562,
43.6667,,Segment,2,0,Image 1,1,1,100000004,510000001565,
40,,Segment,2,1,Image 1,2,1,100000000,510000001570,
41.8125,,Segment,2,0,Image 1,1,1,100000002,510000001587,
63.25,,Segment,2,0,Image 1,1,1,100000000,510000001628,
70.9375,,Segment,2,1,Image 1,2,1,100000003,510000001645,
121.72,,Segment,2,0,Image 1,1,1,100000003,510000001688,
65.8571,,Segment,2,2,Image 1,1,1,100000002,510000001698,
101.3,,Segment,2,1,Image 1,2,1,100000001,510000001707,
159.2,,Segment,2,0,Image 1,1,1,100000001,510000001711,
59.3333,,Segment,2,1,Image 1,2,1,100000002,510000001724,
148.571,,Segment,2,1,Image 1,1,1,100000001,510000001730,
103,,Segment,2,1,Image 1,1,1,100000003,510000001733,
38.8333,,Segment,2,0,Image 1,1,1,100000002,510000001742,
75,,Segment,2,0,Image 1,1,1,100000001,510000001815,
93,,Segment,2,1,Image 1,1,1,100000001,510000001824,
13.5,,Segment,2,5,Image 1,3,1,100000001,510000001825,
60.5,,Segment,2,2,Image 1,2,1,100000001,510000001826,
100.5,,Segment,2,6,Image 1,3,1,100000002,510000001828,
121,,Segment,2,6,Image 1,3,1,100000002,510000001829,
116,,Segment,2,7,Image 1,4,1,100000002,510000001830,
106.5,,Segment,2,2,Image 1,1,1,100000002,510000001831,
95,,Segment,2,5,Image 1,3,1,100000002,510000001832,
96.5,,Segment,2,5,Image 1,4,1,100000002,510000001833,
12.5,,Segment,2,4,Image 1,2,1,100000002,510000001834,
42,,Segment,2,2,Image 1,1,1,100000004,510000001835,
