
Segment Center Intensity Max Ch=3 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
123,,Segment,3,13,Image 1,8,1,100000003,510000000039,
155,,Segment,3,12,Image 1,7,1,100000003,510000000047,
171,,Segment,3,9,Image 1,5,1,100000003,510000000075,
173,,Segment,3,8,Image 1,4,1,100000003,510000000086,
81,,Segment,3,7,Image 1,4,1,100000003,510000000091,
106,,Segment,3,6,Image 1,4,1,100000003,510000000106,
169,,Segment,3,5,Image 1,3,1,100000003,510000000108,
191,,Segment,3,4,Image 1,3,1,100000003,510000000135,
144,,Segment,3,3,Image 1,3,1,100000003,510000000183,
0,,Segment,3,2,Image 1,3,1,100000003,510000000193,
0,,Segment,3,1,Image 1,2,1,100000003,510000000195,
0,,Segment,3,0,Image 1,1,1,100000003,510000000227,
136,,Segment,3,13,Image 1,7,1,100000003,510000000251,
157,,Segment,3,10,Image 1,6,1,100000003,510000000275,
147,,Segment,3,11,Image 1,5,1,100000003,510000000291,
144,,Segment,3,12,Image 1,6,1,100000003,510000000293,
117,,Segment,3,18,Image 1,7,1,100000001,510000000305,
145,,Segment,3,17,Image 1,6,1,100000001,510000000323,
131,,Segment,3,16,Image 1,5,1,100000001,510000000341,
159,,Segment,3,15,Image 1,5,1,100000001,510000000359,
170,,Segment,3,14,Image 1,5,1,100000001,510000000364,
170,,Segment,3,13,Image 1,4,1,100000001,510000000383,
132,,Segment,3,12,Image 1,4,1,100000001,510000000404,
63,,Segment,3,11,Image 1,4,1,100000001,510000000415,
145,,Segment,3,9,Image 1,3,1,100000001,510000000444,
117,,Segment,3,7,Image 1,2,1,100000001,510000000452,
160,,Segment,3,6,Image 1,1,1,100000001,510000000477,
133,,Segment,3,5,Image 1,1,1,100000001,510000000487,
182,,Segment,3,4,Image 1,1,1,100000001,510000000494,
177,,Segment,3,3,Image 1,1,1,100000001,510000000497,
178,,Segment,3,2,Image 1,1,1,100000001,510000000507,
191,,Segment,3,1,Image 1,1,1,100000001,510000000509,
191,,Segment,3,0,Image 1,1,1,100000001,510000000520,
162,,Segment,3,20,Image 1,8,1,100000001,510000000562,
146,,Segment,3,19,Image 1,7,1,100000001,510000000572,
129,,Segment,3,18,Image 1,6,1,100000001,510000000576,
133,,Segment,3,21,Image 1,7,1,100000001,510000000578,
165,,Segment,3,20,Image 1,7,1,100000001,510000000608,
123,,Segment,3,19,Image 1,6,1,100000001,510000000613,
92,,Segment,3,17,Image 1,5,1,100000001,510000000628,
73,,Segment,3,17,Image 1,6,1,100000001,510000000631,
70,,Segment,3,18,Image 1,7,1,100000001,510000000637,
105,,Segment,3,17,Image 1,6,1,100000001,510000000668,
127,,Segment,3,16,Image 1,6,1,100000001,510000000675,
88,,Segment,3,19,Image 1,6,1,100000001,510000000704,
142,,Segment,3,19,Image 1,7,1,100000001,510000000708,
81,,Segment,3,18,Image 1,7,1,100000001,510000000722,
86,,Segment,3,17,Image 1,7,1,100000001,510000000729,
169,,Segment,3,7,Image 1,3,1,100000001,510000000735,
99,,Segment,3,6,Image 1,2,1,100000001,510000000764,
186,,Segment,3,5,Image 1,2,1,100000001,510000000778,
185,,Segment,3,4,Image 1,2,1,100000001,510000000794,
142,,Segment,3,3,Image 1,2,1,100000001,510000000811,
123,,Segment,3,2,Image 1,2,1,100000001,510000000838,
140,,Segment,3,1,Image 1,2,1,100000001,510000000867,
148,,Segment,3,0,Image 1,1,1,100000001,510000000934,
27,,Segment,3,7,Image 1,2,1,100000001,510000000936,
34,,Segment,3,6,Image 1,3,1,100000001,510000000940,
161,,Segment,3,5,Image 1,3,1,100000001,510000000943,
106,,Segment,3,4,Image 1,3,1,100000001,510000000947,
120,,Segment,3,6,Image 1,3,1,100000002,510000000958,
